,compOrig,baseOrig,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compStr,baseStr,bRange,cRange,compOrder,baseOrder,dam-lev,jac,compWork,canonCite,refRange
6302,ref-b.5.02.51b.208-ref-b.5.02.51b.226,ref-mek.7.15.2.122-ref-mek.7.15.2.138,7296150,7296238,1062378,1062392,ref-b.5.02.51b.208,ref-b.5.02.51b.226,342397,342471,55378,55392,ref-mek.7.15.2.122,ref-mek.7.15.2.138,להלן כליל מה כאן בכליל תקטר אף להלן בכליל תקטר ומה להלן ליתן לא תעשה על אכילתו אף כאן ,"אף להלן ביו""ד הא מה כאן בבית דין אף להלן בבית דין מה להלן לצרכה אף כאן ",17,19,2414,2229,0.5348837209302325,0.8,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6303,ref-sifre-d.244.4.45-ref-sifre-d.244.4.59,ref-mek.7.15.2.123-ref-mek.7.15.2.138,243866,243933,40633,40645,ref-sifre-d.244.4.45,ref-sifre-d.244.4.59,342400,342471,55379,55392,ref-mek.7.15.2.123,ref-mek.7.15.2.138,להלן אשר לא אורשה מה כאן חמשים אף להלן חמשים ומה להלן שקלים אף כאן ,"להלן ביו""ד הא מה כאן בבית דין אף להלן בבית דין מה להלן לצרכה אף כאן ",16,15,648,798,0.4411764705882353,0.75,ref-sifre-d,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6304,ref-b.3.02.38a.262-ref-b.3.02.38a.276,ref-mek.7.15.2.123-ref-mek.7.15.2.138,3267086,3267147,475144,475156,ref-b.3.02.38a.262,ref-b.3.02.38a.276,342400,342471,55379,55392,ref-mek.7.15.2.123,ref-mek.7.15.2.138,להלן אשר לא אורשה מה כאן נ' אף להלן נ' ומה להלן שקלים אף כאן ,"להלן ביו""ד הא מה כאן בבית דין אף להלן בבית דין מה להלן לצרכה אף כאן ",16,15,1022,2231,0.4558823529411765,0.75,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6305,ref-b.5.04.56a.668-ref-b.5.04.56a.680,ref-mek.7.15.2.123-ref-mek.7.15.2.138,8093841,8093901,1176572,1176584,ref-b.5.04.56a.668,ref-b.5.04.56a.680,342400,342471,55379,55392,ref-mek.7.15.2.123,ref-mek.7.15.2.138,הללו אף כאן פרט לכל השמות הללו ומה כאן פרט לטרפה אף להלן ,"להלן ביו""ד הא מה כאן בבית דין אף להלן בבית דין מה להלן לצרכה אף כאן ",16,13,2608,2230,0.6323529411764706,0.7692307692307692,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6306,ref-y.04.01.4.00.1290-ref-y.04.01.4.00.1301,ref-mek.7.15.2.130-ref-mek.7.15.2.141,2912635,2912697,441959,441970,ref-y.04.01.4.00.1290,ref-y.04.01.4.00.1301,342432,342485,55385,55395,ref-mek.7.15.2.130,ref-mek.7.15.2.141,מה להלן במתכוין אף כאן במתכוין מה כאן בשאינו מתכוין אף להלן ,אף להלן בבית דין מה להלן לצרכה אף כאן לצרכה מה כאן ,12,12,1084,1165,0.5833333333333334,0.6666666666666667,ref-y,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6307,ref-b.2.06.2a.210-ref-b.2.06.2a.220,ref-mek.7.15.2.130-ref-mek.7.15.2.141,1626795,1626840,235868,235878,ref-b.2.06.2a.210,ref-b.2.06.2a.220,342432,342485,55385,55395,ref-mek.7.15.2.130,ref-mek.7.15.2.141,מה להלן פרה אף כאן פרה ומה כאן פרישה אף להלן ,אף להלן בבית דין מה להלן לצרכה אף כאן לצרכה מה כאן ,12,11,484,2233,0.5882352941176471,0.6666666666666667,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6308,ref-b.3.05.16b.230-ref-b.3.05.16b.250,ref-mek.7.15.2.130-ref-mek.7.15.2.141,3850528,3850612,561009,561023,ref-b.3.05.16b.230,ref-b.3.05.16b.250,342432,342485,55385,55395,ref-mek.7.15.2.130,ref-mek.7.15.2.141,להלן עפר מה להלן עפר על גבי מים אף כאן עפר על גבי מים ומה כאן הקדים עפר למים כשר אף ,אף להלן בבית דין מה להלן לצרכה אף כאן לצרכה מה כאן ,12,21,1140,2234,0.7023809523809523,0.75,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6309,ref-b.4.03.120b.26-ref-b.4.03.120b.45,ref-mek.7.15.2.130-ref-mek.7.15.2.141,5654719,5654813,823154,823167,ref-b.4.03.120b.26,ref-b.4.03.120b.45,342432,342485,55385,55395,ref-mek.7.15.2.130,ref-mek.7.15.2.141,להלן זה הדבר מה להלן אהרן ובניו וכל ישראל אף כאן אהרן ובניו וכל ישראל ומה כאן ראשי המטות אף ,אף להלן בבית דין מה להלן לצרכה אף כאן לצרכה מה כאן ,12,20,1731,2235,0.6630434782608695,0.8,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6310,ref-b.4.04.64a.528-ref-b.4.04.64a.538,ref-mek.7.15.2.130-ref-mek.7.15.2.141,6042226,6042272,878959,878969,ref-b.4.04.64a.528,ref-b.4.04.64a.538,342432,342485,55385,55395,ref-mek.7.15.2.130,ref-mek.7.15.2.141,מה להלן באש אף כאן באש ומה כאן מולך אף להלן ,אף להלן בבית דין מה להלן לצרכה אף כאן לצרכה מה כאן ,12,11,1904,2236,0.6274509803921569,0.6666666666666667,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6311,ref-b.4.04.75a.292-ref-b.4.04.75a.306,ref-mek.7.15.2.130-ref-mek.7.15.2.141,6083324,6083398,885061,885075,ref-b.4.04.75a.292,ref-b.4.04.75a.306,342432,342485,55385,55395,ref-mek.7.15.2.130,ref-mek.7.15.2.141,להלן זמה מה להלן למטה כלמעלה אף כאן למטה כלמעלה ומה כאן למעלה כלמטה אף ,אף להלן בבית דין מה להלן לצרכה אף כאן לצרכה מה כאן ,12,15,1973,2237,0.6056338028169014,0.75,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6312,ref-b.5.02.74a.261-ref-b.5.02.74a.278,ref-mek.7.15.2.130-ref-mek.7.15.2.141,7364445,7364528,1072123,1072136,ref-b.5.02.74a.261,ref-b.5.02.74a.278,342432,342485,55385,55395,ref-mek.7.15.2.130,ref-mek.7.15.2.141,להלן כליל מה להלן בכליל תקטר אף כאן בכליל תקטר ומה כאן ליתן לא תעשה על אכילתו אף ,אף להלן בבית דין מה להלן לצרכה אף כאן לצרכה מה כאן ,12,18,2446,2238,0.6666666666666666,0.7857142857142857,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.79-ref-mek.7.15.2.141
6313,ref-b.3.07.42b.223-ref-b.3.07.42b.243,ref-mek.7.15.2.173-ref-mek.7.15.2.204,4404816,4404915,641380,641393,ref-b.3.07.42b.223,ref-b.3.07.42b.243,342626,342794,55414,55437,ref-mek.7.15.2.173,ref-mek.7.15.2.204,"יד מאי היא דתניא על כל דבר פשע בש""א לחייב על המחשבה כמעשה ובה""א אינו חייב עד שישלח בו יד שנאמר ",שבית שמאי אומרים מחייבים על מחשבת הלב בשליחות יד שנאמר על כל דבר פשע ובית הלל אומרים אין מחייבין אלא משעה ששלח בה יד לכך נאמר אם לא שלח ידו לצרכה על כל דבר פשע ,35,21,1437,2240,0.675,0.7037037037037037,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6314,ref-m.4.2.3.12.18-ref-m.4.2.3.12.41,ref-mek.7.15.2.178-ref-mek.7.15.2.202,466746,466867,72859,72874,ref-m.4.2.3.12.18,ref-m.4.2.3.12.41,342655,342773,55417,55435,ref-mek.7.15.2.178,ref-mek.7.15.2.202,כשעת התביעה החושב לשלח יד בפקדון בית שמאי אומרים חייב ובית הלל אומרים אינו חייב עד שישלח בו יד שנאמר אם לא שלח ידו ,מחשבת הלב בשליחות יד שנאמר על כל דבר פשע ובית הלל אומרים אין מחייבין אלא משעה ששלח בה יד לכך נאמר אם לא שלח ידו ,24,25,231,315,0.4869565217391305,0.64,ref-m,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6315,ref-y.04.02.3.00.981-ref-y.04.02.3.00.997,ref-mek.7.15.2.180-ref-mek.7.15.2.202,2963388,2963476,450006,450020,ref-y.04.02.3.00.981,ref-y.04.02.3.00.997,342666,342773,55419,55435,ref-mek.7.15.2.180,ref-mek.7.15.2.202,"יד בש""ח ונאמרה שליחות יד בש""ש שליחות יד שנאמרה בש""ח אינו חייב עד שעה שימשוך שליחות יד ",בשליחות יד שנאמר על כל דבר פשע ובית הלל אומרים אין מחייבין אלא משעה ששלח בה יד לכך נאמר אם לא שלח ידו ,23,17,1126,1166,0.7058823529411765,0.7619047619047619,ref-y,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6316,ref-bible.0102.22.7.10-ref-bible.0102.22.8.12,ref-mek.7.15.2.199-ref-mek.7.15.2.216,149122,149191,26252,26267,ref-bible.0102.22.7.10,ref-bible.0102.22.8.12,342760,342831,55433,55446,ref-mek.7.15.2.199,ref-mek.7.15.2.216,אם לא שלח ידו במלאכת רעהו על כל דבר פשע על שור על חמור על שה על שלמה ,אם לא שלח ידו לצרכה על כל דבר פשע כלל על שור ועל חמור על שה ועל שלמה ,18,18,434,1176,0.2028985507246377,0.2666666666666667,ref-bible,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6317,ref-b.4.01.62a.526-ref-b.4.01.62a.542,ref-mek.7.15.2.204-ref-mek.7.15.2.229,4748938,4749002,691081,691093,ref-b.4.01.62a.526,ref-b.4.01.62a.542,342781,342892,55437,55457,ref-mek.7.15.2.204,ref-mek.7.15.2.229,על כל דבר פשע כלל על שור על חמור על שה ועל שלמה פרט על כל אבידה ,על כל דבר פשע כלל על שור ועל חמור על שה ועל שלמה פרט כלל ופרט אין בכלל אלא מה שבפרט וכשהוא אומר על כל אבדה ,26,17,1528,2241,0.4205607476635514,0.2666666666666667,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6318,ref-b.4.06.42b.192-ref-b.4.06.42b.208,ref-mek.7.15.2.204-ref-mek.7.15.2.229,6483716,6483783,944441,944453,ref-b.4.06.42b.192,ref-b.4.06.42b.208,342781,342892,55437,55457,ref-mek.7.15.2.204,ref-mek.7.15.2.229,על כל דבר פשע כלל על שור ועל חמור ועל שה ועל שלמה פרט על כל אבדה ,על כל דבר פשע כלל על שור ועל חמור על שה ועל שלמה פרט כלל ופרט אין בכלל אלא מה שבפרט וכשהוא אומר על כל אבדה ,26,17,2205,2242,0.41121495327102797,0.2666666666666667,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6319,ref-b.4.02.57b.135-ref-b.4.02.57b.153,ref-mek.7.15.2.204-ref-mek.7.15.2.231,5148971,5149041,748295,748309,ref-b.4.02.57b.135,ref-b.4.02.57b.153,342781,342901,55437,55459,ref-mek.7.15.2.204,ref-mek.7.15.2.231,על כל דבר פשע כלל על שור על חמור על שה על שלמה פרט על כל אבדה אשר יאמר ,על כל דבר פשע כלל על שור ועל חמור על שה ועל שלמה פרט כלל ופרט אין בכלל אלא מה שבפרט וכשהוא אומר על כל אבדה אשר יאמר ,28,19,1625,2243,0.3879310344827586,0.2,ref-b,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6320,ref-sifra.10.08-13.14.21-ref-sifra.10.08-13.14.26,ref-mek.7.15.2.217-ref-mek.7.15.2.222,480871,480900,73214,73219,ref-sifra.10.8-13.14.21,ref-sifra.10.8-13.14.26,342832,342861,55447,55452,ref-mek.7.15.2.217,ref-mek.7.15.2.222,פרט כלל ופרט אין בכלל אלא מה ,פרט כלל ופרט אין בכלל אלא מה ,7,7,380,596,0.0,0.0,ref-sifra,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6321,ref-sifra.10.08-13.14.106-ref-sifra.10.08-13.14.123,ref-mek.7.15.2.217-ref-mek.7.15.2.222,481289,481367,73291,73299,ref-sifra.10.8-13.14.106,ref-sifra.10.8-13.14.123,342832,342861,55447,55452,ref-mek.7.15.2.217,ref-mek.7.15.2.222,"אין בכלל אלא מה שבפרט אני ה' "" אני דיין ליפרע ונאמן לשלם שכר ה' פרט כלל ופרט ",פרט כלל ופרט אין בכלל אלא מה ,7,18,390,597,0.7532467532467533,0.6923076923076923,ref-sifra,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6322,ref-sifra.1.7.11-ref-sifra.1.8.1,ref-mek.7.15.2.217-ref-mek.7.15.2.224,1644,1688,270,278,ref-sifra.1.7.11,ref-sifra.1.8.1,342832,342868,55447,55453,ref-mek.7.15.2.217,ref-mek.7.15.2.224,פרט כלל ופרט' אין בכלל אלא מה שבפרט ח מפרט ,פרט כלל ופרט אין בכלל אלא מה שבפרט ,8,10,15,598,0.18604651162790695,0.2857142857142857,ref-sifra,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6323,ref-sifra.10.08-13.14.95-ref-sifra.10.08-13.14.103,ref-mek.7.15.2.217-ref-mek.7.15.2.224,481238,481278,73281,73288,ref-sifra.10.8-13.14.95,ref-sifra.10.8-13.14.103,342832,342868,55447,55453,ref-mek.7.15.2.217,ref-mek.7.15.2.224,פרט כלל ופרט אין בכלל אלא מה שבפרט פרט ,פרט כלל ופרט אין בכלל אלא מה שבפרט ,8,9,385,599,0.10256410256410256,0.0,ref-sifra,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6324,ref-y.03.07.1.00.4900-ref-y.03.07.1.00.4917,ref-mek.7.15.2.220-ref-mek.7.15.2.249,2779716,2779803,421891,421908,ref-y.03.07.1.00.4900,ref-y.03.07.1.00.4917,342846,342985,55450,55476,ref-mek.7.15.2.220,ref-mek.7.15.2.249,פרט וכשהוא אומר ואת כל שערו יגלח חזר וכלל כלל ופרט וכלל אין אתה דן אלא כעין הפרט ,אין בכלל אלא מה שבפרט וכשהוא אומר על כל אבדה אשר יאמר חזר וכלל או כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,30,18,998,1168,0.4848484848484849,0.4444444444444444,ref-y,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6325,ref-t.4.6.1.7.88-ref-t.4.6.1.7.112,ref-mek.7.15.2.224-ref-mek.7.15.2.248,950389,950511,150319,150342,ref-t.4.6.1.7.88,ref-t.4.6.1.7.112,342862,342979,55453,55475,ref-mek.7.15.2.224,ref-mek.7.15.2.248,וכלל אי אתה דן אלא כעין הפרט כשהוא אומ' לכל טומאתו אשר יטמא בה והוא וכלל אם כלל כלל הראשון אמרת ליו אלא כלל ופרט ,שבפרט וכשהוא אומר על כל אבדה אשר יאמר חזר וכלל או כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין ,25,25,476,477,0.6194690265486725,0.5454545454545454,ref-t,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6326,ref-t.4.6.1.7.94-ref-t.4.6.1.7.119,ref-mek.7.15.2.224-ref-mek.7.15.2.249,950415,950543,150324,150348,ref-t.4.6.1.7.94,ref-t.4.6.1.7.119,342862,342985,55453,55476,ref-mek.7.15.2.224,ref-mek.7.15.2.249,הפרט כשהוא אומ' לכל טומאתו אשר יטמא בה והוא וכלל אם כלל כלל הראשון אמרת ליו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,שבפרט וכשהוא אומר על כל אבדה אשר יאמר חזר וכלל או כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,26,26,479,478,0.19491525423728812,0.5454545454545454,ref-t,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6327,ref-sifra.1.9.18-ref-sifra.1.9.31,ref-mek.7.15.2.230-ref-mek.7.15.2.249,1889,1956,320,332,ref-sifra.1.9.18,ref-sifra.1.9.31,342893,342985,55458,55476,ref-mek.7.15.2.230,ref-mek.7.15.2.249,אשר תשאלך נפשך חזר וכלל כלל ופרט וכלל' אי אתה דן אלא כעין הפרט ,אשר יאמר חזר וכלל או כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,20,14,20,600,0.4137931034482759,0.4,ref-sifra,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6328,ref-sifre-n.118.1.334-ref-sifre-n.118.1.359,ref-mek.7.15.2.232-ref-mek.7.15.2.255,190739,190877,30131,30154,ref-sifre-n.118.1.334,ref-sifre-n.118.1.359,342902,343032,55460,55480,ref-mek.7.15.2.232,ref-mek.7.15.2.255,חזר וכלל או כלל בכלל ראשון אמרת לאו אלא כלל ופרט וכלל אין אתה דן אלא כעין הפרט לומר לך מה הפרט מפורש נכסין המטלטלין שאין להם אחריות ,חזר וכלל או כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט מה הפרט מפורש בנכסים מטלטלין שאין להם אחריות ,26,28,579,695,0.10606060606060606,0.30000000000000004,ref-sifre-n,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6329,ref-sifre-n.118.1.429-ref-sifre-n.118.1.454,ref-mek.7.15.2.232-ref-mek.7.15.2.255,191215,191353,30205,30228,ref-sifre-n.118.1.429,ref-sifre-n.118.1.454,342902,343032,55460,55480,ref-mek.7.15.2.232,ref-mek.7.15.2.255,חזר וכלל או כלל בכלל ראשון אמרת לאו אלא כלל ופרט וכלל אין אתה דן אלא כעין הפרט לומר לך מה הפרט מפורש נכסין המטלטלין שאין להם אחריות ,חזר וכלל או כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט מה הפרט מפורש בנכסים מטלטלין שאין להם אחריות ,26,28,587,696,0.10606060606060606,0.30000000000000004,ref-sifre-n,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6330,ref-y.01.08.1.00.2020-ref-y.01.08.1.00.2030,ref-mek.7.15.2.233-ref-mek.7.15.2.249,692281,692330,106229,106238,ref-y.01.08.1.00.2020,ref-y.01.08.1.00.2030,342906,342985,55461,55476,ref-mek.7.15.2.233,ref-mek.7.15.2.249,כלל אחר כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,וכלל או כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,17,11,199,1169,0.3918918918918919,0.30000000000000004,ref-y,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6331,ref-y.02.02.3.00.206-ref-y.02.02.3.00.216,ref-mek.7.15.2.233-ref-mek.7.15.2.249,1121742,1121794,169732,169741,ref-y.02.02.3.00.206,ref-y.02.02.3.00.216,342906,342985,55461,55476,ref-mek.7.15.2.233,ref-mek.7.15.2.249,כלל אחר כלל ופרט וכלל ואין אתה דן אלא כעין הפרט ,וכלל או כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,17,11,298,1170,0.4189189189189189,0.30000000000000004,ref-y,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6332,ref-sifra.1.2.18-ref-sifra.1.2.30,ref-mek.7.15.2.235-ref-mek.7.15.2.249,112,179,17,28,ref-sifra.1.2.18,ref-sifra.1.2.30,342915,342985,55463,55476,ref-mek.7.15.2.235,ref-mek.7.15.2.249,מכלל ופרט מפרט וכלל מכלל ופרט וכלל אי אתה דן אלא כעין הפרט ,כלל כלל הראשון אמרת לאו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,15,13,1,602,0.2878787878787879,0.33333333333333337,ref-sifra,ref-mek.7.15.2,ref-mek.7.15.2.173-ref-mek.7.15.2.249
6333,ref-sifre-n.1.4.25-ref-sifre-n.1.4.30,ref-mek.7.15.3.31-ref-mek.7.15.3.36,1941,1970,254,259,ref-sifre-n.1.4.25,ref-sifre-n.1.4.30,343219,343249,55502,55507,ref-mek.7.15.3.31,ref-mek.7.15.3.36,היה בכלל ויצא מן הכלל ולמד ,בכלל היית ויצאת מן הכלל ללמד ,6,6,0,697,0.3448275862068966,0.5,ref-sifre-n,ref-mek.7.15.3,ref-mek.7.15.3.31-ref-mek.7.15.3.36
6334,ref-sifre-n.34.1.98-ref-sifre-n.34.1.103,ref-mek.7.15.3.31-ref-mek.7.15.3.36,58577,58605,8375,8380,ref-sifre-n.34.1.98,ref-sifre-n.34.1.103,343219,343249,55502,55507,ref-mek.7.15.3.31,ref-mek.7.15.3.36,היה בכלל ויצא מן הכלל לימד ,בכלל היית ויצאת מן הכלל ללמד ,6,6,170,698,0.3448275862068966,0.7142857142857143,ref-sifre-n,ref-mek.7.15.3,ref-mek.7.15.3.31-ref-mek.7.15.3.36
6335,ref-sifre-n.107.1.284-ref-sifre-n.107.1.290,ref-mek.7.15.3.31-ref-mek.7.15.3.36,147801,147834,23122,23128,ref-sifre-n.107.1.284,ref-sifre-n.107.1.290,343219,343249,55502,55507,ref-mek.7.15.3.31,ref-mek.7.15.3.36,היה בכלל ויצא מוצא מן הכלל ללמד ,בכלל היית ויצאת מן הכלל ללמד ,6,7,432,699,0.3125,0.5,ref-sifre-n,ref-mek.7.15.3,ref-mek.7.15.3.31-ref-mek.7.15.3.36
