,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
3119,ref-sifra.14.03-00.3.69-ref-sifra.14.03-00.3.83,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,667559,667632,101658,101672,ref-sifra.14.3-00.3.69,ref-sifra.14.3-00.3.83,288570,288623,48293,48304,ref-sifre-d.302.1.9,ref-sifre-d.302.1.20,האמור להלן כי יפליא ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן ,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,15,12,3119,3131,0.4142857142857143,0.4285714285714286,0.4
3120,ref-sifra.14.03-00.3.69-ref-sifra.14.03-00.3.86,ref-sifre-d.69.1.5-ref-sifre-d.69.1.17,667559,667646,101658,101675,ref-sifra.14.3-00.3.69,ref-sifra.14.3-00.3.86,114336,114406,19133,19145,ref-sifre-d.69.1.5,ref-sifre-d.69.1.17,האמור להלן כי יפליא ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן בל תאחר לשלמו ,ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן שלמים ,18,13,3120,697,0.5357142857142857,0.44897959183673475,0.44047619047619047
3121,ref-sifra.14.03-00.3.69-ref-sifra.14.03-00.3.86,ref-sifre-d.138.1.9-ref-sifre-d.138.1.21,667559,667646,101658,101675,ref-sifra.14.3-00.3.69,ref-sifra.14.3-00.3.86,170608,170677,28533,28545,ref-sifre-d.138.1.9,ref-sifre-d.138.1.21,האמור להלן כי יפליא ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן בל תאחר לשלמו ,ונאמר להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן שלמים ,18,13,3121,1771,0.5238095238095238,0.44329896907216493,0.44047619047619047
3122,ref-Sifra.14.03-00.3.71-ref-Sifra.14.03-00.3.83,ref-sifre-d.99.2.26-ref-sifre-d.99.2.39,667571,667632,101660,101672,ref-Sifra.14.3-00.3.71,ref-Sifra.14.3-00.3.83,139285,139366,23290,23303,ref-sifre-d.99.2.26,ref-sifre-d.99.2.39,כי יפליא ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן ,כי תועבת מה תועבה האמורה להלן בפסולי המוקדשים הכתוב מדבר אף תועבה האמורה כאן ,13,14,3122,1064,0.5064935064935064,0.4367816091954023,0.4805194805194805
3124,ref-sifra.14.03-00.3.73-ref-sifra.14.03-00.3.83,ref-sifre-d.249.5.28-ref-sifre-d.249.5.44,667580,667632,101662,101672,ref-sifra.14.3-00.3.73,ref-sifra.14.3-00.3.83,246869,246952,41172,41187,ref-sifre-d.249.5.28,ref-sifre-d.249.5.44,ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן ,דור עשירי ונאמר להלן דור עשירי מה דור עשירי האמור כאן עד עולם אף דור עשירי האמור ,11,17,3124,2376,0.6666666666666666,0.49425287356321834,0.6049382716049383
3125,ref-sifra.14.03-00.3.73-ref-sifra.14.03-00.3.85,ref-sifre-d.194.6.12-ref-sifre-d.194.6.23,667580,667640,101662,101674,ref-sifra.14.3-00.3.73,ref-sifra.14.3-00.3.85,206762,206817,34504,34515,ref-sifre-d.194.6.12,ref-sifre-d.194.6.23,ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן בל תאחר ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף ,13,12,3125,2046,0.5862068965517241,0.303030303030303,0.43103448275862066
3126,ref-sifra.14.03-00.3.73-ref-sifra.14.03-00.3.85,ref-sifre-d.195.7.13-ref-sifre-d.195.7.24,667580,667640,101662,101674,ref-sifra.14.3-00.3.73,ref-sifra.14.3-00.3.85,207312,207367,34601,34612,ref-sifre-d.195.7.13,ref-sifre-d.195.7.24,ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן בל תאחר ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף ,13,12,3126,2139,0.5862068965517241,0.303030303030303,0.43103448275862066
3127,ref-Sifra.14.03-00.3.73-ref-Sifra.14.03-00.3.86,ref-sifre-d.64.2.8-ref-sifre-d.64.2.17,667580,667646,101662,101675,ref-Sifra.14.3-00.3.73,ref-Sifra.14.3-00.3.86,112068,112120,18754,18763,ref-sifre-d.64.2.8,ref-sifre-d.64.2.17,ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן בל תאחר לשלמו ,מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן שלמים ,14,10,3127,605,0.515625,0.48684210526315785,0.421875
3129,ref-Sifra.14.03-00.3.73-ref-Sifra.14.03-00.3.86,ref-sifre-d.107.18.28-ref-sifre-d.107.18.39,667580,667646,101662,101675,ref-Sifra.14.3-00.3.73,ref-Sifra.14.3-00.3.86,147973,148039,24716,24727,ref-sifre-d.107.18.28,ref-sifre-d.107.18.39,ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן בל תאחר לשלמו ,מה שמחה האמורה להלן עולה ושלמים אף שמחה האמורה כאן עולה ושלמים ,14,12,3129,1341,0.484375,0.4320987654320988,0.359375
3130,ref-sifra.14.03-00.3.75-ref-sifra.14.03-00.4.7,ref-sifre-d.248.5.2-ref-sifre-d.248.5.19,667589,667687,101664,101682,ref-sifra.14.3-00.3.75,ref-sifra.14.3-00.4.7,245842,245930,40992,41008,ref-sifre-d.248.5.2,ref-sifre-d.248.5.19,האמור להלן בל תאחר לשלמו אף נדר האמור כאן בל תאחר לשלמו נדר בערכך הקיש עירוכין לנדרים מה נדרים ,דור עשירי נאמר כאן דור עשירי ונאמר למטן דור עשירי מה דור עשירי האמור למטן עד עולם אף ,19,18,3130,2351,0.7473684210526316,0.36363636363636365,0.5684210526315789
3131,ref-sifra.14.03-00.3.82-ref-sifra.14.03-00.4.9,ref-sifre-d.264.1.21-ref-sifre-d.264.1.35,667622,667697,101671,101684,ref-sifra.14.3-00.3.82,ref-sifra.14.3-00.4.9,253316,253387,42310,42323,ref-sifre-d.264.1.21,ref-sifre-d.264.1.35,האמור כאן בל תאחר לשלמו נדר בערכך הקיש עירוכין לנדרים מה נדרים ב'בל תאחר ,נדר ונדבה ומה נדר האמור כאן לא תאחר לשלמו אף נדר האמור להלן לא תאחר ,14,15,3131,2555,0.7123287671232876,0.3793103448275862,0.4520547945205479
3132,ref-sifra.14.03-00.10.7-ref-sifra.14.03-00.10.26,ref-sifre-d.109.3.50-ref-sifre-d.109.4.16,668984,669070,101851,101866,ref-sifra.14.3-00.10.7,ref-sifra.14.3-00.10.26,148744,148838,24855,24871,ref-sifre-d.109.3.50,ref-sifre-d.109.4.16,עשרים ושנת חמש מנין ודין הוא  שנת ששים  שנת עשרים ושנת חמש מה שנת ששים כלמטה אף שנת ,"שבששית יכול אף שנה שביעית תהא חייבת במעשר בביעור ת""ל שנת המעשר שנה שחייבת במעשר יצאה שנה ",18,17,3132,1369,0.6629213483146067,0.4128440366972477,0.5168539325842697
3133,ref-sifra.14.03-00.11.13-ref-sifra.14.03-00.11.35,ref-sifre-d.109.3.50-ref-sifre-d.109.4.14,669160,669279,101884,101901,ref-sifra.14.3-00.11.13,ref-sifra.14.3-00.11.35,148744,148829,24855,24869,ref-sifre-d.109.3.50,ref-sifre-d.109.4.14,עשרים כלמטה הימנו להקל תלמוד לומר שנה שנה שנה לגזירה שוה מה לגזירה שוה מה שנה האמורה בשנת ששים כלמטה הימנו אף שנה ,"שבששית יכול אף שנה שביעית תהא חייבת במעשר בביעור ת""ל שנת המעשר שנה שחייבת במעשר ",23,15,3133,1368,0.7192982456140351,0.5735294117647058,0.6491228070175439
3134,ref-sifra.14.03-00.11.13-ref-sifra.14.03-00.11.35,ref-sifre-d.302.1.79-ref-sifre-d.302.1.94,669160,669279,101884,101901,ref-sifra.14.3-00.11.13,ref-sifra.14.3-00.11.35,288923,289018,48359,48373,ref-sifre-d.302.1.79,ref-sifre-d.302.1.94,עשרים כלמטה הימנו להקל תלמוד לומר שנה שנה שנה לגזירה שוה מה לגזירה שוה מה שנה האמורה בשנת ששים כלמטה הימנו אף שנה ,שבששית יכול אף שנה שביעית תהא חייבת במעשר בבעור תלמוד לומר בשנה השלישית שנה שחייבת במעשר ,23,16,3134,3171,0.7280701754385965,0.5182481751824817,0.6140350877192983
3135,ref-Sifra.14.03-00.11.60-ref-Sifra.14.03-00.11.72,ref-sifre-d.261.2.22-ref-sifre-d.261.2.34,669407,669481,101923,101934,ref-Sifra.14.3-00.11.60,ref-Sifra.14.3-00.11.72,251767,251833,42026,42038,ref-sifre-d.261.2.22,ref-sifre-d.261.2.34,תלמוד לומר ומעלה נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,"ת""ל כי תועבת נאמר כאן תועבה ונאמר להלן תועבה מה תועבה האומר להלן ",13,13,3135,2391,0.3333333333333333,0.345679012345679,0.2463768115942029
3137,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.69,ref-sifre-d.107.18.28-ref-sifre-d.107.18.38,669425,669462,101925,101931,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.69,147973,148031,24716,24726,ref-sifre-d.107.18.28,ref-sifre-d.107.18.38,נאמר כאן ומעלה ונאמר להלן ומעלה מה ,מה שמחה האמורה להלן עולה ושלמים אף שמחה האמורה כאן עולה ,7,11,3137,1339,0.6964285714285714,0.43103448275862066,0.625
3138,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.36.2.56-ref-sifre-d.36.2.65,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,51448,51495,8632,8641,ref-sifre-d.36.2.56,ref-sifre-d.36.2.65,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן ,10,10,3138,100,0.28846153846153844,0.39344262295081966,0.28846153846153844
3140,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.36.2.102-ref-sifre-d.36.2.111,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,51683,51730,8674,8683,ref-sifre-d.36.2.102,ref-sifre-d.36.2.111,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן ,10,10,3140,173,0.28846153846153844,0.39344262295081966,0.28846153846153844
3142,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.62.4.5-ref-sifre-d.62.4.18,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,110332,110398,18467,18478,ref-sifre-d.62.4.5,ref-sifre-d.62.4.18,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן לשום את שמו ונאמר להלן ושמו את שמי מה שמי האמור להלן ,10,14,3142,428,0.3709677419354839,0.37142857142857144,0.3225806451612903
3144,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.69.1.2-ref-sifre-d.69.1.11,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,114321,114374,19130,19139,ref-sifre-d.69.1.2,ref-sifre-d.69.1.11,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן ,10,10,3144,629,0.23076923076923078,0.29508196721311475,0.17307692307692307
3146,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.86.6.4-ref-sifre-d.86.6.13,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,131306,131359,21925,21934,ref-sifre-d.86.6.4,ref-sifre-d.86.6.13,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן ,10,10,3146,843,0.28846153846153844,0.375,0.23076923076923078
3148,ref-sifra.14.03-00.11.63-ref-sifra.14.03-00.11.72,ref-sifre-d.90.2.4-ref-sifre-d.90.3.1,669425,669481,101925,101934,ref-sifra.14.3-00.11.63,ref-sifra.14.3-00.11.72,133293,133393,22275,22293,ref-sifre-d.90.2.4,ref-sifre-d.90.3.1,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן להלן בסקילה מעל ,10,19,3148,983,0.5729166666666666,0.5346534653465347,0.5625
3150,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.103.3.7-ref-sifre-d.103.3.16,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,141400,141447,23636,23645,ref-sifre-d.103.3.7,ref-sifre-d.103.3.16,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן נשר ונאמר להלן נשר מה נשר האמור להלן ,10,10,3150,1156,0.28846153846153844,0.39344262295081966,0.28846153846153844
3152,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.107.18.9-ref-sifre-d.107.18.19,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,147877,147932,24697,24707,ref-sifre-d.107.18.9,ref-sifre-d.107.18.19,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן ,10,11,3152,1242,0.25925925925925924,0.31746031746031744,0.2037037037037037
3155,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.111.1.12-ref-sifre-d.111.1.21,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,150485,150529,25160,25169,ref-sifre-d.111.1.12,ref-sifre-d.111.1.21,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן ,10,10,3155,1401,0.28846153846153844,0.3620689655172413,0.28846153846153844
3157,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.122.3.2-ref-sifre-d.122.3.11,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,159893,159943,26768,26777,ref-sifre-d.122.3.2,ref-sifre-d.122.3.11,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן ,10,10,3157,1512,0.28846153846153844,0.34426229508196726,0.23076923076923078
3159,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.138.1.6-ref-sifre-d.138.1.15,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,170594,170645,28530,28539,ref-sifre-d.138.1.6,ref-sifre-d.138.1.15,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן ,10,10,3159,1705,0.19230769230769232,0.27118644067796616,0.17307692307692307
3161,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.149.4.17-ref-sifre-d.149.4.26,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,179909,179963,30019,30028,ref-sifre-d.149.4.17,ref-sifre-d.149.4.26,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן ,10,10,3161,1846,0.28846153846153844,0.375,0.23076923076923078
3163,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.194.6.12-ref-sifre-d.194.6.21,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,206762,206809,34504,34513,ref-sifre-d.194.6.12,ref-sifre-d.194.6.21,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן ,10,10,3163,2037,0.28846153846153844,0.39344262295081966,0.28846153846153844
3165,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.195.7.13-ref-sifre-d.195.7.22,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,207312,207359,34601,34610,ref-sifre-d.195.7.13,ref-sifre-d.195.7.22,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן ,10,10,3165,2130,0.28846153846153844,0.39344262295081966,0.28846153846153844
3167,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.264.1.5-ref-sifre-d.264.1.14,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,253239,253286,42294,42303,ref-sifre-d.264.1.5,ref-sifre-d.264.1.14,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,10,10,3167,2488,0.28846153846153844,0.39344262295081966,0.28846153846153844
3169,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.284.6.4-ref-sifre-d.284.6.16,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,268475,268534,44842,44854,ref-sifre-d.284.6.4,ref-sifre-d.284.6.16,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן ,10,13,3169,2622,0.3620689655172414,0.4285714285714286,0.3103448275862069
3171,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.285.4.3-ref-sifre-d.285.4.15,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,269137,269196,44955,44967,ref-sifre-d.285.4.3,ref-sifre-d.285.4.15,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן ,10,13,3171,2702,0.3620689655172414,0.4285714285714286,0.3103448275862069
3173,ref-Sifra.14.03-00.11.63-ref-Sifra.14.03-00.11.72,ref-sifre-d.289.3.11-ref-sifre-d.289.3.25,669425,669481,101925,101934,ref-Sifra.14.3-00.11.63,ref-Sifra.14.3-00.11.72,274573,274645,45894,45907,ref-sifre-d.289.3.11,ref-sifre-d.289.3.25,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,נאמר כאן שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן ,10,15,3173,2786,0.44285714285714284,0.45569620253164556,0.4
