baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-b,baseOrder,grp-ref-sifra,dam-lev,jac,id
ref-sifra.11.4-11.10.11-ref-sifra.11.4-11.10.22,ref-b.4.3.8.115a.9.11-ref-b.4.3.8.115a.10.6,521578,521622,ref-sifra.11.4-11.10.11,ref-sifra.11.4-11.10.22,5786843,5786917,ref-b.4.3.8.115a.9.11,ref-b.4.3.8.115a.10.6,בת אביו או בת אמו אין לי אלא בת אביו ולא בת ,בת הבן או בן בת הבן מנין תלמוד לומר אין לו עיין עליו בת אין לי אלא בת בת ,12,19,3809,3803.0,6980,6973.0,0.547945205479452,0.8,4080004983
ref-sifra.11.4-11.10.28-ref-sifra.11.4-11.10.37,ref-b.4.4.3.28b.7.7-ref-b.4.4.3.28b.8.5,521642,521691,ref-sifra.11.4-11.10.28,ref-sifra.11.4-11.10.37,6038688,6038734,ref-b.4.4.3.28b.7.7,ref-b.4.4.3.28b.8.5,אביו אחותו מן האב ומן האם מנין תלמוד לומר אחותו ,מן האב וקתני אחיו מן האם אמר רב חסדא אבי חתן ,10,11,3952,3952.0,6989,6989.0,0.6875,0.6666666666666667,4080004984
ref-sifra.11.4-11.10.50-ref-sifra.11.4-11.10.60,ref-b.4.4.3.28b.7.7-ref-b.4.4.3.28b.8.5,521745,521792,ref-sifra.11.4-11.10.50,ref-sifra.11.4-11.10.60,6038688,6038734,ref-b.4.4.3.28b.7.7,ref-b.4.4.3.28b.8.5,אחותו מן האב ושלא מן האם מן האם ושלא מן האב ,מן האב וקתני אחיו מן האם אמר רב חסדא אבי חתן ,11,11,3953,3952.0,6998,6998.0,0.6222222222222222,0.7272727272727273,4080004985
ref-sifra.11.4-11.10.29-ref-sifra.11.4-11.10.66,ref-b.4.4.7.58a.2.4-ref-b.4.4.7.58a.3.9,521647,521818,ref-sifra.11.4-11.10.29,ref-sifra.11.4-11.10.66,6162519,6162627,ref-b.4.4.7.58a.2.4,ref-b.4.4.7.58a.3.9,אחותו מן האם יוציא מן האב יקיים אחות האב מן האם יוציא מן האב יקיים אחות האם מן האם יוציא אחות האם מן האב יקיים אחות האם מן האם יוציא אחות האם מן האב,אחותו מן האם יוציא מן האב יקיים אחות האב מן האם יוציא מן האב יקיים אחות האם מן האם יוציא אחות האם מן האב יקיים אחות האם מן האם יוציא אחות האם מן האב,23,23,4151,4151.0,6993,6993.0,0.0,0.0,4080004986
ref-sifra.11.4-11.10.10-ref-sifra.11.4-11.10.53,ref-b.4.4.7.58b.3.7-ref-b.4.4.7.58b.5.13,521572,521764,ref-sifra.11.4-11.10.10,ref-sifra.11.4-11.10.53,6163881,6163972,ref-b.4.4.7.58b.3.7,ref-b.4.4.7.58b.5.13,לאו דודתו מן האם לא דודתו מן האב תש וגם אמנה אחותי בת אבי היא אך לא בת אמי מכלל דבת,מאי לאו דודתו מן האם לא דודתו מן האב תש וגם אמנה אחותי בת אבי היא אך לא בת אמי מכלל דבת,44,20,4164,4164.0,6979,6979.0,0.04597701149425287,0.0,4080004987
ref-sifra.11.4-11.10.15-ref-sifra.11.4-11.10.31,ref-b.4.4.7.66a.9.11-ref-b.4.4.7.66a.9.20,521592,521660,ref-sifra.11.4-11.10.15,ref-sifra.11.4-11.10.31,6193861,6193909,ref-b.4.4.7.66a.9.11,ref-b.4.4.7.66a.9.20,אמו אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו אחותו מן האב ,"ואמו אביו שלא אמו אמו שלא אביו מניין ת""ל אביו ",17,10,4220,4210.0,6984,6973.0,0.5606060606060606,0.625,4080004988
ref-sifra.11.4-11.10.15-ref-sifra.11.4-11.10.31,ref-b.4.4.10.85b.8.22-ref-b.4.4.10.85b.8.31,521592,521660,ref-sifra.11.4-11.10.15,ref-sifra.11.4-11.10.31,6261685,6261733,ref-b.4.4.10.85b.8.22,ref-b.4.4.10.85b.8.31,אמו אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו אחותו מן האב ,"ואמו אביו שלא אמו אמו שלא אביו מניין ת""ל אביו ",17,10,4350,4343.0,6985,6973.0,0.5606060606060606,0.625,4080004989
ref-sifra.11.4-11.10.10-ref-sifra.11.4-11.10.52,ref-b.4.5.1.5b.11.14-ref-b.4.5.1.5b.13.39,521572,521758,ref-sifra.11.4-11.10.10,ref-sifra.11.4-11.10.52,6435221,6435645,ref-b.4.5.1.5b.11.14,ref-b.4.5.1.5b.13.39,אביו בת אביו ובת אמו לא כל שכן הא למדת שאין עונשין מן הדין עונש שמענו אזהרה מנין תלמוד לומר ערות אחותך בת אביך או בת אמך אין לי אלא בת אביו שלא בת אמו ובת אמו שלא בת אביו בת אביו ובת אמו מנין תלמוד לומר ערות בת אשת אביך מולדת אביך,"אחותו בת אביו או בת אמו אין לי אלא בת אביו שלא בת אמו ובת אמו שלא בת אביו בת אמו ובת אביו מנין ת""ל ערות אחותו גילה עד שלא יאמר יש לי בדין אם",22,99,4437,4436.0,6976,6976.0,0.591304347826087,0.5769230769230769,4080004990
ref-sifra.11.4-11.10.12-ref-sifra.11.4-11.10.26,ref-b.4.5.1.5b.14.12-ref-b.4.5.1.5b.14.21,521581,521638,ref-sifra.11.4-11.10.12,ref-sifra.11.4-11.10.26,6435699,6435739,ref-b.4.5.1.5b.14.12,ref-b.4.5.1.5b.14.21,אביו או בת אמו אין לי אלא בת אביו ולא בת אמו בת אמו ולא ,בת אמו שלא בת אביו ובת אביו שלא בת אמו ,15,10,4453,4453.0,6982,6973.0,0.5,0.5,4080004991
ref-sifra.11.4-11.10.15-ref-sifra.11.4-11.10.31,ref-b.5.3.5.78b.5.13-ref-b.5.3.5.78b.5.22,521592,521660,ref-sifra.11.4-11.10.15,ref-sifra.11.4-11.10.31,7722211,7722260,ref-b.5.3.5.78b.5.13,ref-b.5.3.5.78b.5.22,אמו אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו אחותו מן האב ,"ואמו אביו שלא אמו ואמו שלא אביו מנין ת""ל אביו ",17,10,7565,7559.0,6986,6973.0,0.5606060606060606,0.625,4080004992
ref-sifra.11.4-11.10.47-ref-sifra.11.4-11.10.66,ref-b.6.7.5.44a.17.5-ref-b.6.7.5.44a.18.10,521734,521818,ref-sifra.11.4-11.10.47,ref-sifra.11.4-11.10.66,8656937,8657063,ref-b.6.7.5.44a.17.5,ref-b.6.7.5.44a.18.10,מאביו ומנחיל למאן לאחיו מאביו אי בעי מאבוה לירתי ואי בעי מיניה לירתי אמר רב ששת נוחל בנכסי האם להנחיל לאחיו מן האב,מאביו ומנחיל למאן לאחיו מאביו אי בעי מאבוה לירתי ואי בעי מיניה לירתי אמר רב ששת נוחל בנכסי האם להנחיל לאחיו מן האב,18,22,9115,9115.0,6996,6996.0,0.0,0.0,4080004993
ref-sifra.11.4-11.12.16-ref-sifra.11.4-11.12.35,ref-b.2.11.3.25b.6.16-ref-b.2.11.3.25b.7.11,522158,522234,ref-sifra.11.4-11.12.16,ref-sifra.11.4-11.12.35,2734385,2734465,ref-b.2.11.3.25b.6.16,ref-b.2.11.3.25b.7.11,בר קיפוק חליץ ולא בר אבין חליץ רבא כי הוה אתא לדגלת אמר ליה לבר אבין קום אימא,בר קיפוק חליץ ולא בר אבין חליץ רבא כי הוה אתא לדגלת אמר ליה לבר אבין קום אימא,18,18,1964,1964.0,7011,7011.0,0.0,0.0,4080004994
ref-sifra.11.4-11.12.15-ref-sifra.11.4-11.12.35,ref-b.3.1.2.22b.11.8-ref-b.3.1.2.22b.11.19,522152,522234,ref-sifra.11.4-11.12.15,ref-sifra.11.4-11.12.35,2911377,2911428,ref-b.3.1.2.22b.11.8,ref-b.3.1.2.22b.11.19,אחותך בת אביך או בת אמך אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו מן האב ,אחותך בת אביך או בת אמך ערות בת אשת אביך מולדת אביך ,21,12,2152,2150.0,7004,7003.0,0.475,0.6363636363636364,4080004995
ref-sifra.11.4-11.12.15-ref-sifra.11.4-11.12.24,ref-b.3.1.2.23a.3.10-ref-b.3.1.2.23a.3.17,522152,522189,ref-sifra.11.4-11.12.15,ref-sifra.11.4-11.12.24,2912666,2912699,ref-b.3.1.2.23a.3.10,ref-b.3.1.2.23a.3.17,אחותך בת אביך או בת אמך אין לי אלא בת ,אחותך בת אביך או בת אמך מולדת בית ,10,8,2159,2158.0,7003,7003.0,0.2631578947368421,0.33333333333333337,4080004996
ref-sifra.11.4-11.12.20-ref-sifra.11.4-11.12.35,ref-b.4.2.8.94b.24.13-ref-b.4.2.8.94b.24.22,522172,522234,ref-sifra.11.4-11.12.20,ref-sifra.11.4-11.12.35,5419985,5420030,ref-b.4.2.8.94b.24.13,ref-b.4.2.8.94b.24.22,אמך אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו מן האב ,"ואמו אביו בלא אמו אמו בלא אביו מנין ת""ל אביו ",16,10,3700,3692.0,7015,7003.0,0.5833333333333334,0.4285714285714286,4080004997
ref-sifra.11.4-11.12.16-ref-sifra.11.4-11.12.27,ref-b.4.3.8.115a.9.11-ref-b.4.3.8.115a.10.6,522158,522202,ref-sifra.11.4-11.12.16,ref-sifra.11.4-11.12.27,5786843,5786917,ref-b.4.3.8.115a.9.11,ref-b.4.3.8.115a.10.6,בת אביך או בת אמך אין לי אלא בת אביו ולא בת ,בת הבן או בן בת הבן מנין תלמוד לומר אין לו עיין עליו בת אין לי אלא בת בת ,12,19,3810,3803.0,7009,7003.0,0.5616438356164384,0.8181818181818181,4080004998
ref-sifra.11.4-11.12.15-ref-sifra.11.4-11.12.41,ref-b.4.4.7.58b.3.7-ref-b.4.4.7.58b.5.13,522152,522266,ref-sifra.11.4-11.12.15,ref-sifra.11.4-11.12.41,6163881,6163972,ref-b.4.4.7.58b.3.7,ref-b.4.4.7.58b.5.13,לא דודתו מן האב תש וגם אמנה אחותי בת אבי היא אך לא בת אמי מכלל דבת,מאי לאו דודתו מן האם לא דודתו מן האב תש וגם אמנה אחותי בת אבי היא אך לא בת אמי מכלל דבת,22,20,4165,4165.0,7006,7006.0,0.2413793103448276,0.0,4080004999
ref-sifra.11.4-11.12.20-ref-sifra.11.4-11.12.35,ref-b.4.4.7.66a.9.11-ref-b.4.4.7.66a.9.20,522172,522234,ref-sifra.11.4-11.12.20,ref-sifra.11.4-11.12.35,6193861,6193909,ref-b.4.4.7.66a.9.11,ref-b.4.4.7.66a.9.20,אמך אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו מן האב ,"ואמו אביו שלא אמו אמו שלא אביו מניין ת""ל אביו ",16,10,4221,4210.0,7016,7003.0,0.6,0.625,4080005000
ref-sifra.11.4-11.12.20-ref-sifra.11.4-11.12.35,ref-b.4.4.10.85b.8.22-ref-b.4.4.10.85b.8.31,522172,522234,ref-sifra.11.4-11.12.20,ref-sifra.11.4-11.12.35,6261685,6261733,ref-b.4.4.10.85b.8.22,ref-b.4.4.10.85b.8.31,אמך אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו מן האב ,"ואמו אביו שלא אמו אמו שלא אביו מניין ת""ל אביו ",16,10,4351,4343.0,7017,7003.0,0.6,0.625,4080005001
ref-sifra.11.4-11.12.15-ref-sifra.11.4-11.12.41,ref-b.4.5.1.5b.11.14-ref-b.4.5.1.5b.13.39,522152,522266,ref-sifra.11.4-11.12.15,ref-sifra.11.4-11.12.41,6435221,6435645,ref-b.4.5.1.5b.11.14,ref-b.4.5.1.5b.13.39,אביו בת אביו ובת אמו לא כל שכן הא למדת שאין עונשין מן הדין עונש שמענו אזהרה מנין תלמוד לומר ערות אחותך בת אביך או בת אמך אין לי אלא בת אביו שלא בת אמו ובת אמו שלא בת אביו בת אביו ובת אמו מנין תלמוד לומר ערות בת אשת אביך מולדת אביך,"אחותו בת אביו או בת אמו אין לי אלא בת אביו שלא בת אמו ובת אמו שלא בת אביו בת אמו ובת אביו מנין ת""ל ערות אחותו",21,27,4435,4435.0,7005,7005.0,0.5695652173913044,0.6666666666666667,4080005002
ref-sifra.11.4-11.12.17-ref-sifra.11.4-11.12.31,ref-b.4.5.1.5b.14.12-ref-b.4.5.1.5b.14.21,522161,522218,ref-sifra.11.4-11.12.17,ref-sifra.11.4-11.12.31,6435699,6435739,ref-b.4.5.1.5b.14.12,ref-b.4.5.1.5b.14.21,אביך או בת אמך אין לי אלא בת אביו ולא בת אמו בת אמו ולא ,בת אמו שלא בת אביו ובת אביו שלא בת אמו ,15,10,4454,4453.0,7013,7003.0,0.5178571428571429,0.625,4080005003
ref-sifra.11.4-11.12.20-ref-sifra.11.4-11.12.35,ref-b.5.3.5.78b.5.13-ref-b.5.3.5.78b.5.22,522172,522234,ref-sifra.11.4-11.12.20,ref-sifra.11.4-11.12.35,7722211,7722260,ref-b.5.3.5.78b.5.13,ref-b.5.3.5.78b.5.22,אמך אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו מן האב ,"ואמו אביו שלא אמו ואמו שלא אביו מנין ת""ל אביו ",16,10,7566,7559.0,7018,7003.0,0.5833333333333334,0.625,4080005004
ref-sifra.11.4-11.12.19-ref-sifra.11.4-11.12.34,ref-b.5.5.9.32a.4.17-ref-b.5.5.9.32a.6.9,522169,522229,ref-sifra.11.4-11.12.19,ref-sifra.11.4-11.12.34,8220860,8220942,ref-b.5.5.9.32a.4.17,ref-b.5.5.9.32a.6.9,בת אמך אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו מן ,"אין בעל כרחו לא והלל מאי דאיצטריך ליה תקין ת""ר בית אין לי אלא בית מנין לרבות בתי ",16,18,8254,8254.0,7014,7003.0,0.6419753086419753,0.7692307692307692,4080005005
ref-sifra.11.4-11.12.65-ref-sifra.11.4-11.12.79,ref-b.3.1.6.55a.15.4-ref-b.3.1.6.55a.15.14,522367,522429,ref-sifra.11.4-11.12.65,ref-sifra.11.4-11.12.79,3018338,3018379,ref-b.3.1.6.55a.15.4,ref-b.3.1.6.55a.15.14,אחותו מן האב ולא מן האם מן האם ולא מן האב קל וחמר מן האב ,מן האם כאשת אח מן האב מה אשת אח מן האב ,15,11,2272,2271.0,7023,7020.0,0.49122807017543857,0.6666666666666667,4080005006
ref-sifra.11.4-11.12.66-ref-sifra.11.4-11.12.79,ref-b.3.1.11.97b.10.11-ref-b.3.1.11.97b.11.7,522373,522429,ref-sifra.11.4-11.12.66,ref-sifra.11.4-11.12.79,3166180,3166254,ref-b.3.1.11.97b.10.11,ref-b.3.1.11.97b.11.7,האם ולא מן האב כולי עלמא לא פליגי דאסיר כי פליגי מן האב ומן האם,מן האם ולא מן האב כולי עלמא לא פליגי דאסיר כי פליגי מן האב ומן האם מאן,14,17,2422,2422.0,7027,7027.0,0.1,0.0,4080005007
ref-sifra.11.4-11.12.65-ref-sifra.11.4-11.12.79,ref-b.3.1.11.98a.12.20-ref-b.3.1.11.98b.1.10,522367,522429,ref-sifra.11.4-11.12.65,ref-sifra.11.4-11.12.79,3169209,3169308,ref-b.3.1.11.98a.12.20,ref-b.3.1.11.98b.1.10,אחותו מן האב ולא מן האם מן האם ולא מן האב קל וחמר מן האב ,אחותו מן האם יוציא מן האב יקיים אחות האב מן האם יוציא מן האב יקיים אחות האם מן האם יוציא מן האב ,15,22,2428,2427.0,7024,7020.0,0.46875,0.6,4080005008
ref-sifra.11.4-11.12.62-ref-sifra.11.4-11.12.75,ref-b.3.1.11.98b.12.21-ref-b.3.1.11.98b.12.32,522355,522412,ref-sifra.11.4-11.12.62,ref-sifra.11.4-11.12.75,3170415,3170473,ref-b.3.1.11.98b.12.21,ref-b.3.1.11.98b.12.32,אם הזהיר על אחותו מן האב ולא מן האם מן האם ולא מן האב ,האב ומקצתן אחין מן האם אחין מן האם חולצין ואחין מן האב ,14,12,2438,2429.0,7020,7020.0,0.509090909090909,0.7,4080005009
ref-sifra.11.4-11.12.65-ref-sifra.11.4-11.12.80,ref-b.3.2.13.112a.11.33-ref-b.3.2.13.112a.11.43,522367,522434,ref-sifra.11.4-11.12.65,ref-sifra.11.4-11.12.80,3610546,3610595,ref-b.3.2.13.112a.11.33,ref-b.3.2.13.112a.11.43,אחותו מן האב ולא מן האם מן האם ולא מן האב קל וחמר מן האב ומן ,אחת הניח לי אבא ממנה משח ממנה חמר ממנה עיבור ממנה ,16,11,2568,2567.0,7025,7020.0,0.6557377049180327,0.6363636363636364,4080005010
ref-sifra.11.4-11.12.62-ref-sifra.11.4-11.12.78,ref-b.4.4.7.58a.2.4-ref-b.4.4.7.58a.3.9,522355,522424,ref-sifra.11.4-11.12.62,ref-sifra.11.4-11.12.78,6162519,6162627,ref-b.4.4.7.58a.2.4,ref-b.4.4.7.58a.3.9,מן האב יקיים אחות האם מן האם יוציא אחות האם מן האב,אחותו מן האם יוציא מן האב יקיים אחות האב מן האם יוציא מן האב יקיים אחות האם מן האם יוציא אחות האם מן האב,17,22,4150,4150.0,7021,7021.0,0.5192307692307693,0.1428571428571429,4080005011
ref-sifra.11.4-11.12.66-ref-sifra.11.4-11.12.79,ref-b.6.7.5.44a.17.5-ref-b.6.7.5.44a.18.10,522373,522429,ref-sifra.11.4-11.12.66,ref-sifra.11.4-11.12.79,8656937,8657063,ref-b.6.7.5.44a.17.5,ref-b.6.7.5.44a.18.10,למאן לאחיו מאביו אי בעי מאבוה לירתי ואי בעי מיניה לירתי אמר רב ששת נוחל בנכסי האם להנחיל לאחיו מן האב,מאביו ומנחיל למאן לאחיו מאביו אי בעי מאבוה לירתי ואי בעי מיניה לירתי אמר רב ששת נוחל בנכסי האם להנחיל לאחיו מן האב,10,22,9116,9116.0,7026,7026.0,0.11403508771929824,0.0714285714285714,4080005012
ref-sifra.11.4-11.13.11-ref-sifra.11.4-11.13.17,ref-b.3.1.2.22b.18.6-ref-b.3.1.2.22b.18.24,522566,522592,ref-sifra.11.4-11.13.11,ref-sifra.11.4-11.13.17,2912056,2912147,ref-b.3.1.2.22b.18.6,ref-b.3.1.2.22b.18.24,בת אשת אביך אי בת אשת אביך ,בת אשת אביך מאי עביד ליה מיבעי ליה מי שיש לו אישות לאביך בה פרט לאחותו משפחה וגויה שאין ,7,19,2155,2155.0,7030,7030.0,0.7045454545454546,0.7272727272727273,4080005013
ref-sifra.11.4-11.13.11-ref-sifra.11.4-11.13.17,ref-b.3.1.15.117a.15.18-ref-b.3.1.15.117a.15.33,522566,522592,ref-sifra.11.4-11.13.11,ref-sifra.11.4-11.13.17,3235565,3235651,ref-b.3.1.15.117a.15.18,ref-b.3.1.15.117a.15.33,בת אשת אביך אי בת אשת אביך ,בת הבעל דסניא לאשת האב דאמרה קאכלה לגירסני דאם אלא אשת האב מאי טעמא סניא לבת ,7,16,2470,2470.0,7031,7030.0,0.7142857142857143,0.8571428571428572,4080005014
ref-sifra.11.4-11.13.30-ref-sifra.11.4-11.13.42,ref-b.3.1.2.23a.3.16-ref-b.3.1.2.23a.3.30,522653,522717,ref-sifra.11.4-11.13.30,ref-sifra.11.4-11.13.42,2912690,2912768,ref-b.3.1.2.23a.3.16,ref-b.3.1.2.23a.3.30,מולדת בית או מולדת חוץ בין שאומרים לו קיים בין שאומרים לו הוצא ,מולדת בית או מולדת חוץ בין שאומרים לו לאביך קיים בין שאומרים לו לאביך הוצא ,13,15,2160,2158.0,7032,7032.0,0.16,0.1428571428571429,4080005015
ref-sifra.11.4-11.13.35-ref-sifra.11.4-11.13.42,ref-b.3.1.2.23a.4.2-ref-b.3.1.2.23a.4.11,522676,522717,ref-sifra.11.4-11.13.35,ref-sifra.11.4-11.13.42,2912796,2912843,ref-b.3.1.2.23a.4.2,ref-b.3.1.2.23a.4.11,בין שאומרים לו קיים בין שאומרים לו הוצא ,בין שאומר לו אביך קיים בין שאומר לו אביך הוצא ,8,10,2161,2161.0,7034,7032.0,0.30434782608695654,0.25,4080005016
ref-sifra.11.4-11.13.33-ref-sifra.11.4-12.1.2,ref-b.4.4.11.106a.9.24-ref-b.4.4.11.106a.10.6,522666,522725,ref-sifra.11.4-11.13.33,ref-sifra.11.4-12.1.2,6381307,6381431,ref-b.4.4.11.106a.9.24,ref-b.4.4.11.106a.10.6,מולדת חוץ בין שאומרים לו קיים בין שאומרים לו הוצא הוספה א ,אומרת לו הזקינה אי אתה מבקש כלי פשתן זקינה אומרת לו בשוה וילדה אומרת לו בפחות שתים ושלש פעמים ואחכ אומרת לו הרי את כבן ,12,25,4421,4421.0,7033,7032.0,0.7142857142857143,1.0,4080005017
ref-sifra.11.4-12.2.3-ref-sifra.11.4-12.2.22,ref-b.3.1.6.54a.11.16-ref-b.3.1.6.54a.12.11,522836,522932,ref-sifra.11.4-12.2.3,ref-sifra.11.4-12.2.22,3013424,3013529,ref-b.3.1.6.54a.11.16,ref-b.3.1.6.54a.12.11,וגלה את ערותה את מקרה הערה מכאן להעראה מן התורה אשכחן נדה שאר עריות מנין וכי תימא נילף מנדה מה לנדה,וגלה את ערותה את מקרה הערה מכאן להעראה מן התורה אשכחן נדה שאר עריות מנין וכי תימא נילף מנדה מה לנדה,20,20,2246,2246.0,7035,7035.0,0.0,0.0,4080005018
ref-sifra.11.4-12.2.85-ref-sifra.11.4-12.2.98,ref-b.2.10.1.13b.2.11-ref-b.2.10.1.13b.3.3,523225,523287,ref-sifra.11.4-12.2.85,ref-sifra.11.4-12.2.98,2550041,2550105,ref-b.2.10.1.13b.2.11,ref-b.2.10.1.13b.3.3,מבנין אב מבין שניהם לא ראי נדה כראי אחות אב ולא ראי אחות אב ,אחי אביה הוא וכי אחי אביה הוא והלא בן אחות אביה הוא אלא אמר לה ,14,15,1876,1876.0,7040,7037.0,0.6507936507936508,0.7,4080005019
ref-sifra.11.4-12.2.85-ref-sifra.11.4-12.2.96,ref-b.4.4.7.66a.13.11-ref-b.4.4.7.66a.13.20,523225,523279,ref-sifra.11.4-12.2.85,ref-sifra.11.4-12.2.96,6194372,6194419,ref-b.4.4.7.66a.13.11,ref-b.4.4.7.66a.13.20,מבנין אב מבין שניהם לא ראי נדה כראי אחות אב ולא ראי ,בנין אב משניהן לא ראי נשיא כראי דיין ולא ראי ,12,10,4237,4233.0,7037,7037.0,0.3076923076923077,0.6,4080005020
