baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-t,baseOrder,grp-ref-m,dam-lev,jac,id
ref-m.6.7.6.14.15-ref-m.6.7.6.14.23,ref-t.2.3.7.11.13-ref-t.2.3.7.11.19,985929,985984,ref-m.6.7.6.14.15,ref-m.6.7.6.14.23,360090,360133,ref-t.2.3.7.11.13,ref-t.2.3.7.11.19,יום ארבעים לזכר ויום שמונים לנקבה בין השמשות לכולן ,יום ארבעים לזכר ויום שמונים לנקבה וכולן ,9,7,1936,1936.0,10665,10665.0,0.21568627450980393,0.1428571428571429,1020007401
ref-m.6.7.7.1.17-ref-m.6.7.7.1.30,ref-t.6.5.5.13.39-ref-t.6.5.5.13.59,986154,986244,ref-m.6.7.7.1.17,ref-m.6.7.7.1.30,1385045,1385186,ref-t.6.5.5.13.39,ref-t.6.5.5.13.59,במת מיטמא בנגעים וחומר בטומאת המת מטומאת הנגעים שהכל מיטמאין במת ואין הכל מיטמאין בנגעים חיבורן לטומאת המת ואין חיבורן לטומאת,במת מיטמא בנגעים וחומר בטומאת המת מטומאת הנגעים שהכל מיטמאין במת ואין הכל מיטמאין בנגעים חיבורן לטומאת המת ואין חיבורן לטומאת,14,14,9719,9719.0,10666,10666.0,0.0,0.0,1020007402
ref-m.6.7.7.1.17-ref-m.6.7.7.1.31,ref-t.6.10.3.10.26-ref-t.6.10.3.11.12,986154,986250,ref-m.6.7.7.1.17,ref-m.6.7.7.1.31,1520069,1520178,ref-t.6.10.3.10.26,ref-t.6.10.3.11.12,מטמאין לחין ואין מטמאין יבשין ואם יכולין להשרות ולחזור לכמות שהן מטמאין לחין ומטמאין יבשין ,בהן לח ויבש הרי אילו טמאין דברי ר' מאיר ור' יהודה מטהר אמ' ר' שמעון בן אלעזר לא שהיה ר' שמעון מטמא לח ויבש ,15,24,10849,10849.0,10669,10666.0,0.6822429906542056,0.8571428571428572,1020007403
ref-m.6.7.7.1.17-ref-m.6.7.7.1.30,ref-t.6.13.2.17.67-ref-t.6.14.1.1.14,986154,986244,ref-m.6.7.7.1.17,ref-m.6.7.7.1.30,1545854,1545953,ref-t.6.13.2.17.67,ref-t.6.14.1.1.14,הוא עוקץ עינב מטמא ומיטמא ומצטרף עליה שום הבצלין והקפליטות לחין טמאין ומטמאין ומצטרפין יבישין,הוא עוקץ עינב מטמא ומיטמא ומצטרף עליה שום הבצלין והקפליטות לחין טמאין ומטמאין ומצטרפין יבישין,14,15,11218,11218.0,10668,10668.0,0.0,0.0,1020007404
ref-m.6.7.7.2.4-ref-m.6.7.7.2.39,ref-t.6.7.6.12.7-ref-t.6.7.6.13.3,986379,986551,ref-m.6.7.7.2.4,ref-m.6.7.7.2.39,1447171,1447339,ref-t.6.7.6.12.7,ref-t.6.7.6.13.3,בשרץ עד שעת הכיבוד שאם לא בדק מטמא למפרע ומפני מה אמרו כתם עד שעת הכיבוס שכן,בשרץ עד שעת הכיבוד שאם לא בדק מטמא למפרע ומפני מה אמרו כתם עד שעת הכיבוס,17,17,10258,10257.0,10672,10672.0,0.05263157894736842,0.07692307692307687,1020007405
ref-m.6.7.7.2.4-ref-m.6.7.7.2.11,ref-t.6.7.6.14.5-ref-t.6.7.6.14.12,986379,986421,ref-m.6.7.7.2.4,ref-m.6.7.7.2.11,1447516,1447558,ref-t.6.7.6.14.5,ref-t.6.7.6.14.12,מטמא למפרע עד שיאמר בדקתי את המבוי הזה ,מטמא למפרע עד שיאמר בדקתי את המקום הזה ,8,8,10261,10261.0,10671,10671.0,0.05128205128205128,0.2222222222222222,1020007406
ref-m.6.7.7.2.24-ref-m.6.7.7.2.31,ref-t.6.7.6.14.5-ref-t.6.7.6.14.12,986476,986518,ref-m.6.7.7.2.24,ref-m.6.7.7.2.31,1447516,1447558,ref-t.6.7.6.14.5,ref-t.6.7.6.14.12,מטמא למפרע עד שיאמר בדקתי את החלוק הזה ,מטמא למפרע עד שיאמר בדקתי את המקום הזה ,8,8,10262,10261.0,10676,10676.0,0.07692307692307693,0.2222222222222222,1020007407
ref-m.6.7.7.2.40-ref-m.6.7.7.2.53,ref-t.4.7.2.8.14-ref-t.4.7.2.8.28,986552,986622,ref-m.6.7.7.2.40,ref-m.6.7.7.2.53,972917,972985,ref-t.4.7.2.8.14,ref-t.4.7.2.8.28,מטמא לח ואינו מטמא יבש דברי בית שמיי בית הלל או' מטמא לח,טמאה מטמא לח ואינו מטמא יבש דברי בית שמיי בית הלל או' מטמא לח ויבש,14,15,5692,5692.0,10677,10677.0,0.15151515151515152,0.0,1020007408
ref-m.6.7.7.2.40-ref-m.6.7.7.2.53,ref-t.6.7.5.5.18-ref-t.6.7.5.5.31,986552,986622,ref-m.6.7.7.2.40,ref-m.6.7.7.2.53,1440950,1441012,ref-t.6.7.5.5.18,ref-t.6.7.5.5.31,מטמא לח ואין מטמא יבש דברי ר' מאיר ר' יהודה או' מטמא לח ואין מטמא יבש דברי ר' מאיר ר' יהודה או' מטמא לח ויבש,מטמא לח ואין מטמא יבש דברי ר' מאיר ר' יהודה או' מטמא לח ואין מטמא יבש דברי ר' מאיר ר' יהודה או' מטמא לח ויבש,14,13,10234,10234.0,10678,10678.0,0.0,0.0,1020007409
ref-m.6.7.7.2.40-ref-m.6.7.7.2.53,ref-t.6.7.5.6.13-ref-t.6.7.5.6.22,986552,986622,ref-m.6.7.7.2.40,ref-m.6.7.7.2.53,1441073,1441117,ref-t.6.7.5.6.13,ref-t.6.7.5.6.22,ומטמא בין לח בין יבש רבי שמעון אומר היבש מטמא למפרע והלח אינו מטמא ,מטמא לח ואין מטמא יבש ובית הלל או' מטמא לח ,14,10,10236,10236.0,10679,10677.0,0.6268656716417911,0.7692307692307692,1020007410
ref-m.6.7.7.2.41-ref-m.6.7.7.2.52,ref-t.6.8.6.9.24-ref-t.6.8.6.9.35,986559,986617,ref-m.6.7.7.2.41,ref-m.6.7.7.2.52,1474337,1474406,ref-t.6.8.6.9.24,ref-t.6.8.6.9.35,בין לח בין יבש רבי שמעון אומר היבש מטמא למפרע והלח אינו ,יבישין חוצצין ולחין אין חוצצין ושאר כל השרפין בין לחין ובין יבשין ,12,12,10469,10469.0,10680,10677.0,0.7121212121212122,0.7857142857142857,1020007411
ref-m.6.7.7.4.3-ref-m.6.7.7.4.12,ref-t.6.1.3.8.3-ref-t.6.1.3.8.10,986863,986926,ref-m.6.7.7.4.3,ref-m.6.7.7.4.12,1247364,1247411,ref-t.6.1.3.8.3,ref-t.6.1.3.8.10,הנמצאים בכל מקום טהורין חוץ מן הנמצאים בחדרים ובסביבות בית ,הנמצאין בכל מקום טהורין חוץ מן הנמצאין בבית ,10,8,8328,8328.0,10684,10683.0,0.288135593220339,0.4,1020007412
ref-m.6.7.7.4.3-ref-m.6.7.7.4.9,ref-t.6.2.1.14.3-ref-t.6.2.1.14.9,986863,986904,ref-m.6.7.7.4.3,ref-m.6.7.7.4.9,1267392,1267433,ref-t.6.2.1.14.3,ref-t.6.2.1.14.9,הנמצאים בכל מקום טהורין חוץ מן הנמצאים ,הנמצאין בכל מקום טהורין חוץ מן הנמצאין ,7,7,8614,8614.0,10683,10683.0,0.05128205128205128,0.0,1020007413
ref-m.6.7.7.4.13-ref-m.6.7.7.4.25,ref-t.6.7.6.15.12-ref-t.6.7.6.15.23,986927,987001,ref-m.6.7.7.4.13,ref-m.6.7.7.4.25,1447713,1447776,ref-t.6.7.6.15.12,ref-t.6.7.6.15.23,הטומאות בית הטומאות של כותים מטמאין באהל מפני שהם קוברין שם את הנפלים ,טמאין בית מרחץ של כותיים מטמא באהל מפני שקוברין שם את הנפלים ,13,12,10263,10263.0,10685,10685.0,0.22857142857142856,0.30000000000000004,1020007414
ref-m.6.7.7.5.10-ref-m.6.7.7.5.28,ref-t.2.12.3.13.6-ref-t.2.12.3.13.15,987100,987196,ref-m.6.7.7.5.10,ref-m.6.7.7.5.28,505099,505152,ref-t.2.12.3.13.6,ref-t.2.12.3.13.15,נאמנין על החטאת ואין הכל נאמנין לא על הקדש ולא על,נאמנין על החטאת ואין הכל נאמנין לא על הקדש ולא על,20,11,2716,2716.0,10686,10686.0,0.0,0.0,1020007415
ref-m.6.7.8.1.5-ref-m.6.7.8.1.11,ref-t.6.7.7.3.12-ref-t.6.7.7.3.24,987285,987321,ref-m.6.7.8.1.5,ref-m.6.7.8.1.11,1449436,1449499,ref-t.6.7.7.3.12,ref-t.6.7.7.3.24,כנגד בית תורפה של ארוכה שתיהן טמאות כנגד בית תורפה של ארוכה שתיהן טמאות כנגד בית תורפה של קצרה טמאה,כנגד בית תורפה של ארוכה שתיהן טמאות כנגד בית תורפה של ארוכה שתיהן טמאות כנגד בית תורפה של קצרה טמאה,7,9,10266,10266.0,10688,10688.0,0.0,0.0,1020007416
ref-m.6.7.8.1.27-ref-m.6.7.8.1.39,ref-t.6.4.10.11.15-ref-t.6.4.10.11.26,987404,987476,ref-m.6.7.8.1.27,ref-m.6.7.8.1.39,1341204,1341281,ref-t.6.4.10.11.15,ref-t.6.4.10.11.26,טהורה ועל הצדדין מכאן ומכאן טהורה ראתה על חלוקה מן החגור ולמטה טמאה ,הימנה ושלמטה הימנה טמאין והאוכלין והמשקין שבתוכה טהורין היתה מוטה על צידה ,13,12,9227,9227.0,10690,10690.0,0.6891891891891891,0.8421052631578947,1020007417
ref-m.6.7.8.1.36-ref-m.6.7.8.1.43,ref-t.6.4.11.11.33-ref-t.6.4.11.11.40,987455,987500,ref-m.6.7.8.1.36,ref-m.6.7.8.1.43,1344850,1344889,ref-t.6.4.11.11.33,ref-t.6.4.11.11.40,מן החגור ולמטה טמאה מן החגור ולמעלה טהורה ,מן הצר ולמטה טמא מן הצר ולמעלה טהור ,8,8,9280,9279.0,10691,10690.0,0.19047619047619047,0.2857142857142857,1020007418
ref-m.6.7.8.1.36-ref-m.6.7.8.1.43,ref-t.6.9.11.13.20-ref-t.6.9.11.13.26,987455,987500,ref-m.6.7.8.1.36,ref-m.6.7.8.1.43,1512546,1512588,ref-t.6.9.11.13.20,ref-t.6.9.11.13.26,מן החגור ולמטה טמאה מן החגור ולמעלה טהורה ,הימנה ולמטה טמא באמצע הימנה ולמעלה טהור ,8,7,10800,10779.0,10692,10690.0,0.40476190476190477,0.5,1020007419
ref-m.6.7.8.1.45-ref-m.6.7.8.1.54,ref-t.6.7.7.1.2-ref-t.6.7.7.1.10,987506,987548,ref-m.6.7.8.1.45,ref-m.6.7.8.1.54,1449123,1449161,ref-t.6.7.7.1.2,ref-t.6.7.7.1.10,על בית יד של חלוק אם מגיע כנגד בית התורפה ,על בית יד אנקלי שלה אם מגיע כנגד תורפה ,10,9,10265,10265.0,10693,10693.0,0.2857142857142857,0.19999999999999996,1020007420
ref-m.6.7.8.2.26-ref-m.6.7.8.2.45,ref-t.6.7.7.5.59-ref-t.6.7.7.5.72,987785,987880,ref-m.6.7.8.2.26,ref-m.6.7.8.2.45,1450151,1450225,ref-t.6.7.7.5.59,ref-t.6.7.7.5.72,היא תולה רבי חנינא בן אנטיגנוס אומר עד כגריס של פול ואף על פי שלא הרגה ותולה בבנה או בבעלה ,שהיה או' תולה במאכולת עד כגריס של פול אע'פ שלא הרגה תולה בבנה ובבעלה ,20,14,10269,10269.0,10694,10694.0,0.3956043956043956,0.65,1020007421
ref-m.6.7.8.4.2-ref-m.6.7.8.4.9,ref-t.6.7.7.6.13-ref-t.6.7.7.6.21,988256,988295,ref-m.6.7.8.4.2,ref-m.6.7.8.4.9,1450310,1450352,ref-t.6.7.7.6.13,ref-t.6.7.7.6.21,שהוא נתון תחת הכר ונמצא עליו דם עגול ,שהוא נתון תחת הכר ונמצא עליו דם אם עגול ,8,9,10270,10270.0,10695,10695.0,0.075,0.11111111111111116,1020007422
ref-m.6.7.9.1.1-ref-m.6.7.9.2.8,ref-t.6.7.7.7.1-ref-t.6.7.7.8.7,988337,988493,ref-m.6.7.9.1.1,ref-m.6.7.9.2.8,1450430,1450608,ref-t.6.7.7.7.1,ref-t.6.7.7.8.7,האשה שהיא עושה צרכיה וראתה דם רבי מאיר אומר אם עומדת טמאה ואם יושבת טהורה רבי יוסי אומר בין כך ובין כך טהורה איש ואשה שעשו צרכיהן לתוך הספל ונמצא דם ,האשה שהיא עושה צרכיה וראת דם אם עומדת טמאה אם יושבת תולה דברי ר' מאיר ור' יוסי אומ' בין כך ובין כך תולה ור' שמעון אומ' בין כך ובין כך תולה איש ואשה שעשו בתוך הספל ונמצא דם ,31,38,10271,10271.0,10696,10696.0,0.436046511627907,0.34615384615384615,1020007423
ref-m.6.7.9.4.7-ref-m.6.7.9.4.22,ref-t.6.4.16.1.71-ref-t.6.4.16.2.6,988852,988934,ref-m.6.7.9.4.7,ref-m.6.7.9.4.22,1356651,1356739,ref-t.6.4.16.1.71,ref-t.6.4.16.2.6,ונמצא דם תחת אחת מהן כולן טמאות בדקה אחת מהן ונמצאת טמאה היא טמאה ושתיהן טהורות ,שהיתה טמאה וטהורה הרי זו טהורה ואינו חושש שמא ניטמא אחד המוצא שלשה מתים ואחד המוצא ,16,16,9445,9445.0,10697,10697.0,0.7951807228915663,0.85,1020007424
ref-m.6.7.9.4.13-ref-m.6.7.9.4.25,ref-t.6.7.8.5.7-ref-t.6.7.8.5.30,988879,988950,ref-m.6.7.9.4.13,ref-m.6.7.9.4.25,1451753,1451878,ref-t.6.7.8.5.7,ref-t.6.7.8.5.30,תולות זו בזו עברה מניקה וזקינה אין תולות זו בזו אמ' ר' מאיר מעשה בשקמה שבכפר סבא שהיו מוחזקין בו טומאה בדקוהו ולא מצאו,תולות זו בזו עברה מניקה וזקינה אין תולות זו בזו אמ' ר' מאיר מעשה בשקמה שבכפר סבא שהיו מוחזקין בו טומאה בדקוהו ולא מצאו,13,24,10275,10275.0,10698,10698.0,0.0,0.0,1020007425
ref-m.6.7.9.4.30-ref-m.6.7.9.5.6,ref-t.2.2.1.5.11-ref-t.2.2.1.5.26,988970,989033,ref-m.6.7.9.4.30,ref-m.6.7.9.5.6,294999,295093,ref-t.2.2.1.5.11,ref-t.2.2.1.5.26,רואין את התחתונה כאילו היא עולה למעלה והעליונה כאילו היא יורדת למטה ובלבד שלא תהא התחתונה,רואין את התחתונה כאילו היא עולה למעלה והעליונה כאילו היא יורדת למטה ובלבד שלא תהא התחתונה,12,16,1526,1526.0,10700,10700.0,0.0,0.0,1020007426
ref-m.6.7.9.5.14-ref-m.6.7.9.5.26,ref-t.6.7.7.3.36-ref-t.6.7.7.3.45,989072,989167,ref-m.6.7.9.5.14,ref-m.6.7.9.5.26,1449561,1449622,ref-t.6.7.7.3.36,ref-t.6.7.7.3.45,הפנימית שתים הפנימיות טמאות והחיצונה טהורה תחת החיצונה שתים החיצונות טמאות והפנימית טהורה ,הפנימית שתיהן טמאות על הרגל החיצונה היא טמאה וחברתה טהורה ,13,10,10268,10268.0,10702,10702.0,0.4888888888888889,0.6363636363636364,1020007427
ref-m.6.7.9.5.48-ref-m.6.7.9.5.60,ref-t.4.7.1.18.10-ref-t.4.7.1.18.25,989276,989352,ref-m.6.7.9.5.48,ref-m.6.7.9.5.60,969832,969930,ref-t.4.7.1.18.10,ref-t.4.7.1.18.25,טהורה היא טהורה ושתים טמאות בדקו שתים ומצאו טהורות הן טהורות ושלישית טמאה ,והטהור עובר הטהור עומד והטמא עובר טמאה ברשות היחיד טהרה ברשו' הרבים טהרה ברשות היחיד טמאה ,13,16,5672,5658.0,10707,10703.0,0.5888888888888889,0.8461538461538461,1020007428
ref-m.6.7.9.5.52-ref-m.6.7.9.5.65,ref-t.5.2.1.20.4-ref-t.5.2.1.20.18,989299,989383,ref-m.6.7.9.5.52,ref-m.6.7.9.5.65,1070702,1070776,ref-t.5.2.1.20.4,ref-t.5.2.1.20.18,טהור וגבו טמא נמצאתה או' טהור בכלי חרש טמא וגבו טהור אויר כל הכלים טהור וגבו טמא נמצאתה או' טהור בכלי חרש טמא,טמא וגבו טהור אויר כל הכלים טהור וגבו טמא נמצאתה או' טהור בכלי חרש טמא,14,15,6523,6523.0,10709,10709.0,0.3577981651376147,0.0,1020007429
ref-m.6.7.9.5.46-ref-m.6.7.9.5.70,ref-t.5.4.1.6.21-ref-t.5.4.1.7.2,989264,989407,ref-m.6.7.9.5.46,ref-m.6.7.9.5.70,1156772,1156830,ref-t.5.4.1.6.21,ref-t.5.4.1.7.2,באכילה שהיוצא מן הטמא טמא והיוצא מן הטהור טהור דג טמא,באכילה שהיוצא מן הטמא טמא והיוצא מן הטהור טהור דג טמא,25,11,7297,7297.0,10706,10706.0,0.0,0.0,1020007430
ref-m.6.7.9.5.45-ref-m.6.7.9.5.59,ref-t.6.5.3.2.39-ref-t.6.5.3.2.53,989260,989347,ref-m.6.7.9.5.45,ref-m.6.7.9.5.59,1375241,1375313,ref-t.6.5.3.2.39,ref-t.6.5.3.2.53,אחת מהן ונמצאת טהורה היא טהורה ושתים טמאות בדקו שתים ומצאו טהורות הן טהורות ושלישית ,אחת ונשרה אחת טהור היו שלש תלש אחת ונשרו שתים טהור שתים ונשרה אחת טמא ,15,15,9580,9574.0,10705,10703.0,0.5952380952380952,0.6666666666666667,1020007431
ref-m.6.7.9.5.48-ref-m.6.7.9.5.60,ref-t.6.8.2.6.39-ref-t.6.8.2.7.11,989276,989352,ref-m.6.7.9.5.48,ref-m.6.7.9.5.60,1463219,1463286,ref-t.6.8.2.6.39,ref-t.6.8.2.7.11,טהורה היא טהורה ושתים טמאות בדקו שתים ומצאו טהורות הן טהורות ושלישית טמאה ,טהורות טבל באחת מהן מטומאה קלה ועשה טהרות טהורות מטמא באמצע טמאה ,13,12,10364,10347.0,10708,10703.0,0.6081081081081081,0.75,1020007432
ref-m.6.7.9.5.45-ref-m.6.7.9.5.54,ref-t.6.9.6.3.52-ref-t.6.9.6.4.11,989260,989314,ref-m.6.7.9.5.45,ref-m.6.7.9.5.54,1494110,1494201,ref-t.6.9.6.3.52,ref-t.6.9.6.4.11,אחת מהן ונמצאת טהורה היא טהורה ושתים טמאות בדקו שתים ,טהורות משנעשו שניות שניות תלויות שני שבילין אחד טמא ואחד טהור והילך באחד מהן ועשה טהרות ,10,16,10652,10651.0,10703,10703.0,0.75,0.7857142857142857,1020007433
ref-m.6.7.9.5.45-ref-m.6.7.9.5.54,ref-t.6.9.6.4.28-ref-t.6.9.6.5.11,989260,989314,ref-m.6.7.9.5.45,ref-m.6.7.9.5.54,1494305,1494384,ref-t.6.9.6.4.28,ref-t.6.9.6.5.11,אחת מהן ונמצאת טהורה היא טהורה ושתים טמאות בדקו שתים ,טהורות ושניות ישריפו שני שבילין אחד טמא ואחד טהור והילך באחד מהן ועשה טהרות ,10,14,10660,10657.0,10704,10703.0,0.7631578947368421,0.7692307692307692,1020007434
ref-m.6.7.9.5.82-ref-m.6.7.9.5.96,ref-t.5.2.1.20.4-ref-t.5.2.1.20.18,989466,989556,ref-m.6.7.9.5.82,ref-m.6.7.9.5.96,1070702,1070776,ref-t.5.2.1.20.4,ref-t.5.2.1.20.18,טמא וגבו טהור אויר כל הכלים טהור וגבו טמא נמצאתה או' טהור בכלי חרש טמא,טמא וגבו טהור אויר כל הכלים טהור וגבו טמא נמצאתה או' טהור בכלי חרש טמא,15,15,6524,6524.0,10713,10713.0,0.0,0.0,1020007435
ref-m.6.7.9.5.107-ref-m.6.7.9.5.115,ref-t.6.8.1.17.29-ref-t.6.8.1.17.48,989602,989651,ref-m.6.7.9.5.107,ref-m.6.7.9.5.115,1461155,1461265,ref-t.6.8.1.17.29,ref-t.6.8.1.17.48,לעולם בטהרתו הוא עד שיודע שניטמא אמ' ר' עקיבא הואיל ומקוה זה בחזקת טומאה הוא עומד לעולם בטומאתו עד שיודע,לעולם בטהרתו הוא עד שיודע שניטמא אמ' ר' עקיבא הואיל ומקוה זה בחזקת טומאה הוא עומד לעולם בטומאתו עד שיודע,9,18,10336,10336.0,10717,10717.0,0.0,0.0,1020007436
ref-m.6.7.9.5.80-ref-m.6.7.9.5.87,ref-t.6.9.5.16.35-ref-t.6.9.5.17.4,989457,989502,ref-m.6.7.9.5.80,ref-m.6.7.9.5.87,1492978,1493057,ref-t.6.9.5.16.35,ref-t.6.9.5.17.4,טהור הוא טהור ושנים טמאין שנים ומצאו טהורים ,שונין בטהרות רבן שמעון בן גמליאל או' עתים שהוא שונה זילף משקין טמאין וטהורין ,8,14,10642,10642.0,10712,10712.0,0.6623376623376623,0.7692307692307692,1020007437
ref-m.6.7.9.5.84-ref-m.6.7.9.5.111,ref-t.6.9.11.13.6-ref-t.6.9.11.13.22,989478,989632,ref-m.6.7.9.5.84,ref-m.6.7.9.5.111,1512458,1512562,ref-t.6.9.11.13.6,ref-t.6.9.11.13.22,ונמצא השרץ בראשונה כולן טמאות באחרונה כולן טמאות אחרונה היא טמאה וכולן טהורות באמצע הימנה ולמטה טמא,ונמצא השרץ בראשונה כולן טמאות באחרונה כולן טמאות אחרונה היא טמאה וכולן טהורות באמצע הימנה ולמטה טמא,27,17,10786,10786.0,10715,10715.0,0.0,0.0,1020007438
ref-m.6.7.9.5.116-ref-m.6.7.9.5.125,ref-t.6.4.16.3.36-ref-t.6.4.16.3.42,989652,989707,ref-m.6.7.9.5.116,ref-m.6.7.9.5.125,1357577,1357614,ref-t.6.4.16.3.36,ref-t.6.4.16.3.42,היכן היא וחכמים אומרים בודק עד שמגיע לסלע או לבתולה ,להיות בודק עד שמגיע לסלע או לבתולה ,10,7,9447,9447.0,10719,10719.0,0.36538461538461536,0.375,1020007439
ref-m.6.7.9.6.20-ref-m.6.7.9.6.31,ref-t.6.7.8.10.23-ref-t.6.7.8.11.23,989816,989878,ref-m.6.7.9.6.20,ref-m.6.7.9.6.31,1452720,1452860,ref-t.6.7.8.10.23,ref-t.6.7.8.11.23,עלו לו העביר עליו שבעה סמנין ולא עבר ושנה אותן ועבר הטהרות טהרות עושה סמנין ולא עבר הצפינן ועבר עליו הטהרות תלויות שאילו העביר עליו,עלו לו העביר עליו שבעה סמנין ולא עבר ושנה אותן ועבר הטהרות טהרות עושה סמנין ולא עבר הצפינן ועבר עליו הטהרות תלויות שאילו העביר עליו,12,24,10279,10279.0,10720,10720.0,0.0,0.0,1020007440
ref-m.6.7.9.7.2-ref-m.6.7.9.7.7,ref-t.6.7.8.8.4-ref-t.6.7.8.8.9,989958,989982,ref-m.6.7.9.7.2,ref-m.6.7.9.7.7,1452404,1452428,ref-t.6.7.8.8.4,ref-t.6.7.8.8.9,רוק תפל כל שלא טעם כלום ,רוק תפל כל שלא טעם כלום ,6,6,10277,10277.0,10722,10722.0,0.0,0.0,1020007441
