,index,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,grp-ref-y,grp-ref-sifre-n,dam-lev,jac,id
1423,1811,ref-y.2.8.1.1.6.56-ref-y.2.8.1.1.6.70,ref-sifre-n.152.1.1-ref-sifre-n.152.1.11,1636599,1636675,243863,243877,ref-y.2.8.1.1.6.56,ref-y.2.8.1.1.6.70,263222,263289,42084,42094,ref-sifre-n.152.1.1,ref-sifre-n.152.1.11,אלה תעשו לי' במועדיכם אלה קבען חובה שיהו כולן קריבין ברגל יבול באי זה רגל ,אלה תעשו לה' במועדיכם אלו נדרים ונדבות שנודר ברגל שיביאם ברגל ,14,10,632.0,1811.0,0.4594594594594595,0.6875,4070001424
1424,1812,ref-y.2.8.1.1.6.56-ref-y.2.8.1.1.6.70,ref-sifre-n.152.1.23-ref-sifre-n.152.1.33,1636599,1636675,243863,243877,ref-y.2.8.1.1.6.56,ref-y.2.8.1.1.6.70,263346,263412,42104,42114,ref-sifre-n.152.1.23,ref-sifre-n.152.1.33,אלה תעשו לי' במועדיכם אלה קבען חובה שיהו כולן קריבין ברגל יבול באי זה רגל ,אלה תעשה לה' במועדיכם אלו נדרים ונדבות שנדר ברגל שמביאם ברגל ,14,10,632.0,1812.0,0.4864864864864865,0.6875,4070001425
1425,1813,ref-y.1.4.8.1.2.6-ref-y.1.4.8.1.2.17,ref-sifre-n.153.3.18-ref-sifre-n.153.3.26,427270,427323,65728,65739,ref-y.1.4.8.1.2.6,ref-y.1.4.8.1.2.17,264584,264626,42289,42297,ref-sifre-n.153.3.18,ref-sifre-n.153.3.26,כאן פן תקדש ונאמר להלן פן תוקדש בו מה פן האמור להלן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,11,8,87.0,1813.0,0.36538461538461536,0.4285714285714286,4070001426
1426,1814,ref-y.1.7.2.4.9.111-ref-y.1.7.2.4.9.125,ref-sifre-n.153.3.18-ref-sifre-n.153.3.26,665163,665240,100673,100686,ref-y.1.7.2.4.9.111,ref-y.1.7.2.4.9.125,264584,264626,42289,42297,ref-sifre-n.153.3.18,ref-sifre-n.153.3.26,כאן נפשו ונאמר להלן נפשו דכתיב ואליו הוא נושא את נפשו מה נפשו האמורה להלן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,13,8,139.0,1813.0,0.5135135135135135,0.6,4070001427
1427,1815,ref-y.2.4.6.4.4.6-ref-y.2.4.6.4.4.14,ref-sifre-n.153.3.18-ref-sifre-n.153.3.26,1561427,1561476,232776,232784,ref-y.2.4.6.4.4.6,ref-y.2.4.6.4.4.14,264584,264626,42289,42297,ref-sifre-n.153.3.18,ref-sifre-n.153.3.26,כאן אזכרה ונאמר להלן אזכרה מה אזכרה האמורה להלן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,8,8,551.0,1813.0,0.2708333333333333,0.33333333333333337,4070001428
1428,1816,ref-y.2.12.1.2.2.114-ref-y.2.12.1.2.2.122,ref-sifre-n.153.3.18-ref-sifre-n.153.3.26,1928671,1928717,288238,288246,ref-y.2.12.1.2.2.114,ref-y.2.12.1.2.2.122,264584,264626,42289,42297,ref-sifre-n.153.3.18,ref-sifre-n.153.3.26,כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,8,8,767.0,1813.0,0.28888888888888886,0.33333333333333337,4070001429
1429,1817,ref-y.2.12.1.3.1.71-ref-y.2.12.1.3.1.111,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,1930827,1931033,288541,288578,ref-y.2.12.1.3.1.71,ref-y.2.12.1.3.1.111,264584,264659,42289,42304,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן כאן מסת ונאמר להלן ותרב משאת בנימן מה משאת שנאמר להלן אחת עיקר והשאר טפילה אף מסת שנאמר כאן,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן,38,16,795.0,1813.0,0.6102941176470589,0.7222222222222222,4070001430
1430,1818,ref-y.3.7.1.7.18.129-ref-y.3.7.1.7.18.137,ref-sifre-n.153.3.18-ref-sifre-n.153.3.26,2879139,2879185,431637,431645,ref-y.3.7.1.7.18.129,ref-y.3.7.1.7.18.137,264584,264626,42289,42297,ref-sifre-n.153.3.18,ref-sifre-n.153.3.26,כאן קרחה ונאמר להלן קרחה מה קדחה האמורה להלן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,8,8,1477.0,1813.0,0.26666666666666666,0.4285714285714286,4070001431
1431,1819,ref-y.1.9.2.1.11.71-ref-y.1.9.2.1.11.87,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,779730,779810,117347,117363,ref-y.1.9.2.1.11.71,ref-y.1.9.2.1.11.87,264584,264659,42289,42304,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן חלה ונאמר להלן חלת להם שמן מה חלה שנאמר להלן עשויה בשמן אף חלה שנאמר כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,16,15,203.0,1813.0,0.4675324675324675,0.7142857142857143,4070001432
1432,1820,ref-y.2.3.5.1.1.36-ref-y.2.3.5.1.1.55,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,1290205,1290313,191426,191443,ref-y.2.3.5.1.1.36,ref-y.2.3.5.1.1.55,264584,264659,42289,42304,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן בין הערבים ונאמר להלן בין הערבים מה בין הערבים שנאמר להלן משש שעות ולמעלן אף כין הערכים שנאמר כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,17,15,337.0,1813.0,0.5294117647058824,0.7142857142857143,4070001433
1433,1821,ref-y.2.5.8.1.2.163-ref-y.2.5.8.1.2.180,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,1477983,1478084,220140,220155,ref-y.2.5.8.1.2.163,ref-y.2.5.8.1.2.180,264584,264659,42289,42304,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן תענו את נפשותיכם ונאמר להלן ויענך וירעיבך מה עינוי שנאמר להלן עינוי רעבון אף עינוי שנאמר כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,15,15,447.0,1813.0,0.5257731958762887,0.75,4070001434
1434,1822,ref-y.2.6.2.7.1.7-ref-y.2.6.2.7.1.29,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,1595678,1595797,237662,237681,ref-y.2.6.2.7.1.7,ref-y.2.6.2.7.1.29,264584,264659,42289,42304,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן תשבו ונאמר להלן ופתח אוהר' מועד ישבו יומם ולילה מה ישיבה שנאמר להלן עשה בה את הלילות כימים אף ישיבה שנאמר כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,19,15,587.0,1813.0,0.5964912280701754,0.7894736842105263,4070001435
1435,1823,ref-y.2.10.1.1.3.69-ref-y.2.10.1.1.3.89,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,1836015,1836122,274158,274175,ref-y.2.10.1.1.3.69,ref-y.2.10.1.1.3.89,264584,264659,42289,42304,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן פרזות ונאמר להלן לבד מערי הפרזי הרבה מאות מה פרזי שנאמ' להלן מימות יהושע בן נון אף פרזות שנאמר כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,17,15,715.0,1813.0,0.5436893203883495,0.75,4070001436
1436,1825,ref-y.3.5.7.3.3.37-ref-y.3.5.7.3.3.54,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,2318258,2318351,346997,347014,ref-y.3.5.7.3.3.37,ref-y.3.5.7.3.3.54,264584,264659,42289,42304,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן אלוני מורה ונאמר להלן אלוני מורה מה אלוני מורה האמור להלן שכם אף אילוני מורה האמור כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,17,15,1093.0,1813.0,0.45054945054945056,0.5,4070001437
1437,1826,ref-y.4.4.7.1.1.27-ref-y.4.4.7.1.1.45,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,3223737,3223837,485175,485193,ref-y.4.4.7.1.1.27,ref-y.4.4.7.1.1.45,264584,264659,42289,42304,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה האמורה להלן חרב אף נקימה האמורה כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,18,15,1740.0,1813.0,0.5463917525773195,0.6428571428571428,4070001438
1438,1827,ref-y.3.1.1.1.23.36-ref-y.3.1.1.1.23.58,ref-sifre-n.153.3.18-ref-sifre-n.153.3.36,2056350,2056470,307696,307718,ref-y.3.1.1.1.23.36,ref-y.3.1.1.1.23.58,264584,264674,42289,42307,ref-sifre-n.153.3.18,ref-sifre-n.153.3.36,כאן ישיבה ונאמר להלן ישיבה וירשתה וישבת בה מה ישיבה שנאמר להלן ישיבה שיש עמה ירושה אף ישיבה שנאמר כאן ישיבה שיש עמה ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן נדר ונדבה עמו ,22,18,905.0,1813.0,0.5689655172413793,0.6428571428571428,4070001439
1439,1828,ref-y.3.4.4.1.3.33-ref-y.3.4.4.1.3.45,ref-sifre-n.153.3.19-ref-sifre-n.153.3.32,2748141,2748202,411748,411758,ref-y.3.4.4.1.3.33,ref-y.3.4.4.1.3.45,264588,264655,42290,42303,ref-sifre-n.153.3.19,ref-sifre-n.153.3.32,נדר נדר מה נדר שנאמר להלן דבר שהנשמה תלויה בו אף נדר שנאמר ,נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור ,10,13,1400.0,1813.0,0.46875,0.7272727272727273,4070001440
1440,1829,ref-y.3.3.1.1.1.110-ref-y.3.3.1.1.1.125,ref-sifre-n.153.3.19-ref-sifre-n.153.3.33,2526213,2526299,378079,378094,ref-y.3.3.1.1.1.110,ref-y.3.3.1.1.1.125,264588,264659,42290,42304,ref-sifre-n.153.3.19,ref-sifre-n.153.3.33,נדר נדר מה נדר שנאמ' להלן כינוי נדרים כנדרים וכינוי שבועה כשבועה אף נדר שנאמר כאן,נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן,16,15,1229.0,1813.0,0.5185185185185185,0.6923076923076923,4070001441
1441,1831,ref-y.3.3.1.1.1.133-ref-y.3.3.1.1.1.145,ref-sifre-n.153.3.19-ref-sifre-n.153.3.33,2526353,2526417,378102,378114,ref-y.3.3.1.1.1.133,ref-y.3.3.1.1.1.145,264588,264659,42290,42304,ref-sifre-n.153.3.19,ref-sifre-n.153.3.33,נדר נדר מה נדר שנאמר להלן כינוי שבועה כשבועה אף נדר שנאמר כאן ,נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,12,14,1233.0,1813.0,0.4411764705882353,0.6,4070001442
1442,1832,ref-y.3.4.1.1.1.8-ref-y.3.4.1.1.1.20,ref-sifre-n.153.3.45-ref-sifre-n.153.3.62,2719076,2719139,407235,407245,ref-y.3.4.1.1.1.8,ref-y.3.4.1.1.1.20,264715,264793,42315,42328,ref-sifre-n.153.3.45,ref-sifre-n.153.3.62,כי ידר נדר מה תלמוד לומר נדר אלא מיכן שבינויי נדרים כנדרים או ,כי ידור נדר לה' את שהסמיך נדרו לדבר שאפשר לו הרי זה נדר ואם לאו אינו נדר או ,10,13,1345.0,1832.0,0.5657894736842105,0.9375,4070001443
1443,1833,ref-y.3.3.10.7.1.24-ref-y.3.3.10.7.1.73,ref-sifre-n.153.3.154-ref-sifre-n.153.3.179,2596131,2596369,388849,388892,ref-y.3.3.10.7.1.24,ref-y.3.3.10.7.1.73,265238,265368,42393,42414,ref-sifre-n.153.3.154,ref-sifre-n.153.3.179,אם במקום שאינו מיפר נדרי עצמו עד שלא ידור הרי הוא מיפר נדרי אשתו עד שלא תדור מקו' שהוא מיפר נדרי עצמו משידור אינו דין שיפר נדרי לא מה לו אינו מיפר נדרי עצמו עד שלא ודור שכן אם רצה להקם מוקם יפר נדרי,שאין מפר נדרי עצמו משנודר הרי הוא מיפר נדרי עצמו עד שלא ידור מקום שמפר נדרי אשתו משנדרה אינו דין שיפר נדרי,44,22,1288.0,1833.0,0.5303030303030303,0.4545454545454546,4070001444
1444,1836,ref-y.3.3.1.1.1.84-ref-y.3.3.1.1.1.106,ref-sifre-n.153.3.181-ref-sifre-n.153.4.24,2526063,2526190,378057,378075,ref-y.3.3.1.1.1.84,ref-y.3.3.1.1.1.106,265373,265551,42416,42441,ref-sifre-n.153.3.181,ref-sifre-n.153.4.24,לאסור אסר על נפשו לא יחל דברו מה תלמוד לומר כבל היוצא מפיו יעשה אלא מיכן שכינויי נדרים בנדרים,"לאסור אסר על נפשו על נפשו הוא אוסר ואינו אוסר על אחרים ד""א לאסור אסר על נפשו למה נאמר לפי שהוא אומר ככל היוצא מפיו יעשה",19,26,1225.0,1836.0,0.6302521008403361,0.6818181818181819,4070001445
1445,1838,ref-y.4.4.8.2.5.1-ref-y.4.4.8.2.5.5,ref-sifre-n.153.4.33-ref-sifre-n.153.4.37,3254667,3254700,489793,489797,ref-y.4.4.8.2.5.1,ref-y.4.4.8.2.5.5,265590,265625,42448,42452,ref-sifre-n.153.4.33,ref-sifre-n.153.4.37,אכל נבילות וטריפות שקצים ורמשים ,לאכול נבלות וטרפות ושקצים ורמשים ,4,4,1831.0,1838.0,0.15151515151515152,0.0,4070001446
1446,1839,ref-y.2.12.1.8.2.41-ref-y.2.12.1.8.2.52,ref-sifre-n.153.4.56-ref-sifre-n.153.4.64,1935389,1935442,289252,289260,ref-y.2.12.1.8.2.41,ref-y.2.12.1.8.2.52,265717,265758,42467,42475,ref-sifre-n.153.4.56,ref-sifre-n.153.4.64,מוחל דברו אחר הוא שעושה דברו חולין ואי זה זה זה חכם ,יחל דברו לא יעשה דברו חולין הרי שהיה חכם ,8,8,874.0,1839.0,0.34615384615384615,0.6666666666666667,4070001447
1447,1840,ref-y.3.3.3.1.1.36-ref-y.3.3.3.1.1.47,ref-sifre-n.153.4.56-ref-sifre-n.153.4.64,2539849,2539899,380158,380166,ref-y.3.3.3.1.1.36,ref-y.3.3.3.1.1.47,265717,265758,42467,42475,ref-sifre-n.153.4.56,ref-sifre-n.153.4.64,מוחל דברו הא אחר עושה דברו חולין ואי זה זה זה חכם ,יחל דברו לא יעשה דברו חולין הרי שהיה חכם ,8,8,1260.0,1839.0,0.32,0.5,4070001448
1448,1841,ref-y.2.8.1.1.6.112-ref-y.2.8.1.1.6.127,ref-sifre-n.153.4.138-ref-sifre-n.153.4.146,1636870,1636954,243913,243926,ref-y.2.8.1.1.6.112,ref-y.2.8.1.1.6.127,266099,266135,42541,42549,ref-sifre-n.153.4.138,ref-sifre-n.153.4.146,תאחר תלמוד לומר אלה תעשו ליי' במועדיכם אינו עובר עליו משום בל תאחר עד שיעברו עליו ,ועל בל תאחר אף אשה עוברת על בל תאחר ,13,8,634.0,1841.0,0.6951219512195121,0.8125,4070001449
1449,1842,ref-y.3.3.1.1.6.196-ref-y.3.3.1.1.7.37,ref-sifre-n.153.4.235-ref-sifre-n.153.4.253,2528707,2528941,378442,378481,ref-y.3.3.1.1.6.196,ref-y.3.3.1.1.7.37,266572,266663,42620,42634,ref-sifre-n.153.4.235,ref-sifre-n.153.4.253,נדר נדרין חלין על האיסרין ו אין שבועות חלות על האיסרין רבי יוסי פתר לאסור אסר הרי הוא על אסור הרי עליו אסר אסור שבועה הרי הוא עלי אסור הרי עליו בשבועה אסור אמר רבי יודן בנדרים אסור הרי עליו,נדר ואם לאו אינו נדר ואסרה אסר אין אסר אלא שבועה וכן הוא אומר ואסרה,40,15,1245.0,1842.0,0.7142857142857143,0.75,4070001450
1450,1845,ref-y.3.3.1.1.6.79-ref-y.3.3.1.1.6.100,ref-sifre-n.153.4.239-ref-sifre-n.153.4.253,2528134,2528238,378356,378373,ref-y.3.3.1.1.6.79,ref-y.3.3.1.1.6.100,266590,266663,42622,42634,ref-sifre-n.153.4.239,ref-sifre-n.153.4.253,נדר אסר ואיני טועמו אם תופסו כמקום שבועה אם אומ' את אסר מין שבועה חייב על כל איסר ואיסר ועל כל שבועה ,נדר ואסרה אסר אין אסר אלא שבועה וכן הוא אומר ואסרה אסר על נפשה בשבועה ,17,12,1244.0,1842.0,0.6039603960396039,0.6875,4070001451
1451,1846,ref-y.3.3.1.1.6.10-ref-y.3.3.1.1.6.22,ref-sifre-n.153.4.242-ref-sifre-n.153.4.253,2527811,2527872,378309,378319,ref-y.3.3.1.1.6.10,ref-y.3.3.1.1.6.22,266605,266663,42625,42634,ref-sifre-n.153.4.242,ref-sifre-n.153.4.253,איסר זו שבועה חייב על כל איסר ואיסר ועל כל שבועה ושבועה אם ,אין אסר אלא שבועה וכן הוא אומר ואסרה אסר על נפשה בשבועה ,10,9,1243.0,1842.0,0.5254237288135594,0.6,4070001452
1452,1847,ref-y.3.3.10.2.1.50-ref-y.3.3.10.2.2.10,ref-sifre-n.153.4.254-ref-sifre-n.153.4.265,2593630,2593713,388445,388457,ref-y.3.3.10.2.1.50,ref-y.3.3.10.2.2.10,266664,266721,42635,42646,ref-sifre-n.153.4.254,ref-sifre-n.153.4.265,האב לא נתרוקנה רשות לבעל מת הבעל נתרוקנה רשות לאב הוון בעיי מימר בשהיפר הבעל ,בית אביה ברשות אביה אתה אומר בית אביה ברשות אביה או בית ,12,11,1282.0,1847.0,0.6493506493506493,0.5555555555555556,4070001453
1453,1848,ref-y.3.1.15.2.1.67-ref-y.3.1.15.2.1.78,ref-sifre-n.153.4.254-ref-sifre-n.153.4.280,2225655,2225714,332596,332607,ref-y.3.1.15.2.1.67,ref-y.3.1.15.2.1.78,266664,266810,42635,42660,ref-sifre-n.153.4.254,ref-sifre-n.153.4.280,אל אביו אל הקוצרים ויאמר אל אביו ראשי ראשי ויאמ' אל הנער,בית אביה ברשות אביה אתה אומר בית אביה ברשות אביה או בית אביה כמשמעו תלמוד לומר בנעוריה בית אביה שכל נעוריה בבית אביה אמרתי ולא נעוריה,12,26,1017.0,1847.0,0.7142857142857143,0.6428571428571428,4070001454
1454,1850,ref-y.3.2.5.1.5.45-ref-y.3.2.5.1.5.52,ref-sifre-n.153.4.285-ref-sifre-n.153.4.297,2435083,2435129,364564,364571,ref-y.3.2.5.1.5.45,ref-y.3.2.5.1.5.52,266837,266905,42664,42674,ref-sifre-n.153.4.285,ref-sifre-n.153.4.297,או נתגרשו מן האירוסין גובה מאתים מן הנישואין ,או נתגרשה מן האירוסין אתה אומר מן האירוסין או אינו אלא מן הנשואין ,7,10,1211.0,1850.0,0.4393939393939394,0.375,4070001455
1455,1851,ref-y.3.2.4.4.10.23-ref-y.3.2.4.4.10.37,ref-sifre-n.153.4.299-ref-sifre-n.153.4.306,2421291,2421367,362483,362494,ref-y.3.2.4.4.10.23,ref-y.3.2.4.4.10.37,266910,266957,42676,42683,ref-sifre-n.153.4.299,ref-sifre-n.153.4.306,הנערה אל פתח בית אביה והא תני רבי חייה זינת עודה בבית אביה ומשבגרה הוציא ,בנעוריה בית אביה שכלו נעוריה בבית אביה יצאתה ,11,7,1209.0,1851.0,0.6027397260273972,0.75,4070001456
1456,1852,ref-y.3.3.10.2.3.45-ref-y.3.3.10.2.4.2,ref-sifre-n.153.7.57-ref-sifre-n.153.7.109,2594175,2594496,388532,388583,ref-y.3.3.10.2.3.45,ref-y.3.3.10.2.4.2,269445,269729,43043,43089,ref-sifre-n.153.7.57,ref-sifre-n.153.7.109,"לאב לבעל להפר לה דתימר מת האב לא נתרוקנה רשות לבעל הדא נדר שנדרה משנתארסה נדר עד שלא נתארסה מת האב נתרוקנה רשות לבעל א""ל וכי נדר שנדרה עד שלא נתארסה ונתארסה לא בבר נראו לאב ולבעל להפר לה דתימר מת הבעל נתרוקנה רשות לאב הדא אמרה אפילו נדר שנדרה משנתארסה מת","בבית אביה אביה ובעלה מפירים נדריה ניסת אין האב מיפר את נדריה ונדריה עליה נדריה שבאו עמה מבית אביה לבית בעלה אתה אומר נדריה שבאו עמה מבית אביה לבית בעלה או אינו אלא נדרים שנדרה ברשותו אמרת ק""ו הוא אם נדר שנדרה שלא ברשותו הרי הוא מיפר",52,47,1283.0,1852.0,0.6929133858267716,0.7352941176470589,4070001457
