baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-b,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifre-n.150.1.96-ref-sifre-n.150.1.115,ref-b.2.1.12.103b.15.12-ref-b.2.1.12.103b.15.28,262391,262516,ref-sifre-n.150.1.96,ref-sifre-n.150.1.115,706079,706179,ref-b.2.1.12.103b.15.12,ref-b.2.1.12.103b.15.28,"אומר נאמר בשני ונסכיהם ונאמר בששי ונסכיה ונאמר בשביעי כמשפטם מ""ם יו""ד מ""ם הרי מים נמצינו למדים לנסוך המים מן התורה ","נאמר בשני ונסכיהם בששי ונסכיה בשביעי כמשפטם הרי מ""ם יוד מ""ם מים מכאן רמז לניסוך מים מן התורה ",21,18,141,141.0,2450,2447.0,0.3217391304347826,0.4,12,"נאמר בשני ונסכיהם בששי ונסכיה בשביעי כמשפטם מ""ם מ""ם מים מן התורה",5080001896,21,18
ref-sifre-n.150.1.68-ref-sifre-n.150.1.78,ref-b.2.8.1.16a.14.12-ref-b.2.8.1.16a.14.37,262233,262299,ref-sifre-n.150.1.68,ref-sifre-n.150.1.78,2289015,2289154,ref-b.2.8.1.16a.14.12,ref-b.2.8.1.16a.14.37,הביאו עומר בפסח מפני שהפסח זמן תבואה הוא אמר הקדוש ברוך הוא הביאו לפני עומר בפסח כדי שתתברך לכם תבואה שבשדות ומפני מה אמרה תורה הביאו לפני עומר בפסח כדי שתתברך לכם תבואה שבשדות ומפני מה אמרה תורה הביאו,הביאו עומר בפסח מפני שהפסח זמן תבואה הוא אמר הקדוש ברוך הוא הביאו לפני עומר בפסח כדי שתתברך לכם תבואה שבשדות ומפני מה אמרה תורה הביאו לפני עומר בפסח כדי שתתברך לכם תבואה שבשדות ומפני מה אמרה תורה הביאו,39,39,579,579.0,2447,2447.0,0.0,0.0,30,הביאו עומר בפסח מפני שהפסח זמן תבואה הוא אמר_הקדוש_ברוך_הוא הביאו לפני עומר בפסח כדי שתתברך לכם תבואה שבשדות ומפני_מה_אמרה_תורה הביאו לפני עומר בפסח כדי שתתברך לכם תבואה שבשדות ומפני_מה_אמרה_תורה הביאו,5080001897,39,39
ref-sifre-n.150.1.77-ref-sifre-n.150.1.96,ref-b.2.8.1.16a.14.55-ref-b.2.8.1.16a.15.21,262289,262395,ref-sifre-n.150.1.77,ref-sifre-n.150.1.96,2289245,2289386,ref-b.2.8.1.16a.14.55,ref-b.2.8.1.16a.15.21,בעצרת כדי שיתברכו לכם פירות האילן אף לנסוך המים בחג כדי שיתברכו לכם גשמי שנה ר' יהודה בן בתירה אומר ,בעצרת כדי שיתברכו לכם פירות האילן ומפני מה אמרה תורה נסכו מים בחג אמר הקדוש ברוך הוא נסכו לפני מים בחג כדי שיתברכו לכם גשמי שנה ואמרו ,20,27,581,581.0,2449,2447.0,0.5223880597014925,0.4736842105263158,12,בעצרת כדי שיתברכו לכם פירות האילן בחג כדי שיתברכו לכם גשמי שנה,5080001898,20,27
ref-sifre-n.150.1.96-ref-sifre-n.150.1.115,ref-b.2.9.1.2b.13.1-ref-b.2.9.1.2b.14.12,262391,262516,ref-sifre-n.150.1.96,ref-sifre-n.150.1.115,2364579,2364703,ref-b.2.9.1.2b.13.1,ref-b.2.9.1.2b.14.12,"אומר נאמר בשני ונסכיהם ונאמר בששי ונסכיה ונאמר בשביעי כמשפטם מ""ם יו""ד מ""ם הרי מים נמצינו למדים לנסוך המים מן התורה ","נאמר בשני ונסכיהם ונאמר בששי ונסכיה ונאמר בשביעי כמשפטם הרי מ""ם יוד מ""ם הרי כאן מים מכאן רמז לניסוך המים מן התורה ",21,22,628,628.0,2451,2447.0,0.208695652173913,0.3,16,"נאמר בשני ונסכיהם ונאמר בששי ונסכיה ונאמר בשביעי כמשפטם מ""ם מ""ם הרי מים המים מן התורה",5080001899,21,22
ref-sifre-n.150.1.123-ref-sifre-n.150.1.127,ref-b.2.6.4.49a.4.33-ref-b.2.6.4.49a.4.39,262541,262563,ref-sifre-n.150.1.123,ref-sifre-n.150.1.127,2093990,2094026,ref-b.2.6.4.49a.4.33,ref-b.2.6.4.49a.4.39,בקודש הסך נסך שכר לה' ,בקדושה שנאמר בקדש הסך נסך שכר לה' ,5,7,503,501.0,2452,2452.0,0.3529411764705882,0.1999999999999999,4,הסך נסך שכר לה',5080001900,5,7
ref-sifre-n.150.1.123-ref-sifre-n.150.1.127,ref-b.2.6.4.49b.4.43-ref-b.2.6.4.49b.4.47,262541,262563,ref-sifre-n.150.1.123,ref-sifre-n.150.1.127,2094540,2094561,ref-b.2.6.4.49b.4.43,ref-b.2.6.4.49b.4.47,בקודש הסך נסך שכר לה' ,בקדש הסך נסך שכר לה' ,5,5,505,504.0,2453,2452.0,0.0454545454545454,0.0,4,הסך נסך שכר לה',5080001901,5,5
ref-sifre-n.150.1.123-ref-sifre-n.150.1.127,ref-b.2.9.1.3a.2.5-ref-b.2.9.1.3a.2.9,262541,262563,ref-sifre-n.150.1.123,ref-sifre-n.150.1.127,2365077,2365098,ref-b.2.9.1.3a.2.5,ref-b.2.9.1.3a.2.9,בקודש הסך נסך שכר לה' ,בקדש הסך נסך שכר לה' ,5,5,631,629.0,2454,2452.0,0.0454545454545454,0.0,4,הסך נסך שכר לה',5080001902,5,5
ref-sifre-n.150.1.123-ref-sifre-n.150.1.127,ref-b.5.8.3.11b.12.33-ref-b.5.8.3.11b.12.39,262541,262563,ref-sifre-n.150.1.123,ref-sifre-n.150.1.127,8475962,8475998,ref-b.5.8.3.11b.12.33,ref-b.5.8.3.11b.12.39,בקודש הסך נסך שכר לה' ,בקדושה שנאמר בקדש הסך נסך שכר לה' ,5,7,2761,2759.0,2455,2452.0,0.3529411764705882,0.1999999999999999,4,הסך נסך שכר לה',5080001903,5,7
ref-sifre-n.151.1.72-ref-sifre-n.151.1.83,ref-b.2.9.1.12b.12.23-ref-b.2.9.1.12b.12.36,262964,263019,ref-sifre-n.151.1.72,ref-sifre-n.151.1.83,2406811,2406880,ref-b.2.9.1.12b.12.23,ref-b.2.9.1.12b.12.36,קרוי מקרא קודש וזה קרוי מקרא קודש מה זה עצור מלצאת אף ,קרא קדשו צום קראו עצרה אספו זקנים כעצרת מה עצרת אסור בעשיית מלאכה אף ,12,14,636,636.0,2458,2456.0,0.6666666666666666,0.6363636363636364,2,מה אף,5080001904,12,14
ref-sifre-n.151.1.70-ref-sifre-n.151.1.77,ref-b.2.12.2.18a.6.42-ref-b.2.12.2.18a.6.54,262953,262993,ref-sifre-n.151.1.70,ref-sifre-n.151.1.77,2823015,2823082,ref-b.2.12.2.18a.6.42,ref-b.2.12.2.18a.6.54,קרוי מקרא קדש תאמר בחולו של מועד שקרוי מקרא קדש הואיל וקרוי מקרא,קרוי מקרא קדש תאמר בחולו של מועד שקרוי מקרא קדש הואיל וקרוי מקרא,13,13,737,737.0,2456,2456.0,0.0,0.0,11,קרוי מקרא קדש תאמר בחולו_של_מועד שקרוי מקרא קדש הואיל וקרוי מקרא,5080001905,13,13
ref-sifre-n.152.1.28-ref-sifre-n.152.1.35,ref-b.5.6.2.14b.9.17-ref-b.5.6.2.14b.10.6,263373,263425,ref-sifre-n.152.1.28,ref-sifre-n.152.1.35,8273999,8274054,ref-b.5.6.2.14b.9.17,ref-b.5.6.2.14b.10.6,הבאות חובה ברגל לבד מנדריכם ונדבותיכם לימד על נדרים,הבאות חובה ברגל לבד מנדריכם ונדבותיכם לימד על נדרים,9,9,2708,2708.0,2459,2459.0,0.0,0.0,9,הבאות חובה ברגל לבד מנדריכם ונדבותיכם לימד על נדרים,5080001906,9,9
ref-sifre-n.153.1.34-ref-sifre-n.153.1.47,ref-b.5.3.9.124b.24.14-ref-b.5.3.9.124b.24.21,263799,263882,ref-sifre-n.153.1.34,ref-sifre-n.153.1.47,7864566,7864611,ref-b.5.3.9.124b.24.14,ref-b.5.3.9.124b.24.21,ונאמרה תקיעה בנשיאים מה תקיעה האמורה בעדה פתח אהל מועד אף תקיעה האמורה בנשיאים ,למימר והוא דנישא ומאי אף אימא והוא דנישא ,14,8,2601,2601.0,2461,2461.0,0.7088607594936709,0.9,1,אף,5080001907,14,8
ref-sifre-n.153.2.13-ref-sifre-n.153.2.79,ref-b.3.3.9.77b.9.4-ref-b.3.3.9.78a.2.8,264189,264505,ref-sifre-n.153.2.13,ref-sifre-n.153.2.79,3748310,3748615,ref-b.3.3.9.77b.9.4,ref-b.3.3.9.78a.2.8,החכם מתיר ואין בעל מתיר שיכול ומה חכם שאין מפר מתיר בעל שמפר אינו דין שמתיר תלמוד לומר זה הדבר חכם מתיר ואין בעל מתיר תניא אידך זה הדבר בעל מפר ואין חכם מפר שיכול ומה בעל שאין מתיר מפר חכם שמתיר אינו דין שמפר תלמוד לומר זה הדבר בעל מפר ואין חכם מפר נאמר כאן זה הדבר,החכם מתיר ואין בעל מתיר שיכול ומה חכם שאין מפר מתיר בעל שמפר אינו דין שמתיר תלמוד לומר זה הדבר,58,20,996,994.0,2462,2462.0,0.6452830188679245,0.1176470588235294,20,החכם מתיר ואין בעל מתיר שיכול ומה חכם שאין מפר מתיר בעל שמפר אינו דין שמתיר תלמוד לומר זה הדבר,5080001908,58,20
ref-sifre-n.153.2.24-ref-sifre-n.153.2.79,ref-b.3.3.9.78a.6.8-ref-b.3.3.9.78a.7.2,264240,264505,ref-sifre-n.153.2.24,ref-sifre-n.153.2.79,3749073,3749127,ref-b.3.3.9.78a.6.8,ref-b.3.3.9.78a.7.2,חכם מתיר ואין בעל מתיר בעל מפר ואין חכם מפר,חכם מתיר ואין בעל מתיר בעל מפר ואין חכם מפר,10,10,998,998.0,2465,2465.0,0.0,0.0,10,חכם מתיר ואין בעל מתיר בעל מפר ואין חכם מפר,5080001909,10,10
ref-sifre-n.153.2.55-ref-sifre-n.153.2.74,ref-b.3.3.10.82b.2.18-ref-b.3.3.10.82b.3.1,264386,264479,ref-sifre-n.153.2.55,ref-sifre-n.153.2.74,3757488,3757577,ref-b.3.3.10.82b.2.18,ref-b.3.3.10.82b.3.1,"שאין מתיר מפר מי שהוא מתיר אינו דין שיפר ת""ל זה הדבר אשר צוה ה' הבעל מיפר ואין חכם מיפר ",מפר לשאינו מתענה ורב אסי אמר רבי יוחנן מפר למתענה ואין מפר לשאין מתענה ואיכא דאמרי ,20,16,1027,1027.0,2469,2462.0,0.7386363636363636,0.8333333333333334,2,מפר ואין,5080001910,20,16
ref-sifre-n.153.2.24-ref-sifre-n.153.2.41,ref-b.4.3.8.120b.8.21-ref-b.4.3.8.120b.8.30,264240,264324,ref-sifre-n.153.2.24,ref-sifre-n.153.2.41,5798442,5798489,ref-b.4.3.8.120b.8.21,ref-b.4.3.8.120b.8.30,לחכם מתיר ואין בעל מתיר בעל מפר ואין חכם מפר,לחכם מתיר ואין בעל מתיר בעל מפר ואין חכם מפר,10,10,1778,1778.0,2464,2464.0,0.0,0.0,10,לחכם מתיר ואין בעל מתיר בעל מפר ואין חכם מפר,5080001911,10,10
ref-sifre-n.153.2.70-ref-sifre-n.153.2.79,ref-b.4.3.8.120b.8.21-ref-b.4.3.8.120b.8.30,264454,264505,ref-sifre-n.153.2.70,ref-sifre-n.153.2.79,5798442,5798489,ref-b.4.3.8.120b.8.21,ref-b.4.3.8.120b.8.30,הבעל מיפר ואין חכם מיפר חכם מתיר ואין הבעל מתיר ,לחכם מתיר ואין בעל מתיר בעל מפר ואין חכם מפר ,10,10,1780,1778.0,2472,2472.0,0.4583333333333333,0.3333333333333333,3,מתיר ואין מתיר,5080001912,10,10
ref-sifre-n.153.3.19-ref-sifre-n.153.3.27,ref-b.2.7.2.15b.19.14-ref-b.2.7.2.15b.20.11,264588,264630,ref-sifre-n.153.3.19,ref-sifre-n.153.3.27,2164553,2164637,ref-b.2.7.2.15b.19.14,ref-b.2.7.2.15b.20.11,אדר שנאמר אדיר במרום ה' אי נמי אדרא כשמיה כדאמרי אינשי מאי אדרא דקיימא לדרי דרי,אדר שנאמר אדיר במרום ה' אי נמי אדרא כשמיה כדאמרי אינשי מאי אדרא דקיימא לדרי דרי,16,16,532,532.0,2476,2476.0,0.0,0.0,16,אדר שנאמר אדיר במרום ה' אי נמי אדרא כשמיה כדאמרי אינשי מאי אדרא דקיימא לדרי דרי,5080001913,16,16
ref-sifre-n.153.3.18-ref-sifre-n.153.3.51,ref-b.2.8.1.5b.2.5-ref-b.2.8.1.5b.3.17,264584,264746,ref-sifre-n.153.3.18,ref-sifre-n.153.3.51,2255256,2255365,ref-b.2.8.1.5b.2.5,ref-b.2.8.1.5b.3.17,כי תדור נדר אין לי אלא נדר נדבה מנין נאמר כאן נדר ונאמר להלן אם נדר או נדבה מה להלן נדבה עמו אף כאן נדבה עמו,כי תדור נדר אין לי אלא נדר נדבה מנין נאמר כאן נדר ונאמר להלן אם נדר או נדבה מה להלן נדבה עמו אף כאן נדבה עמו,12,12,542,542.0,2475,2475.0,0.0,0.0,24,כי תדור נדר אין_לי_אלא נדר נדבה מנין נאמר כאן נדר ונאמר להלן אם נדר או נדבה מה להלן נדבה עמו אף כאן נדבה עמו,5080001914,26,26
ref-sifre-n.153.3.20-ref-sifre-n.153.3.39,ref-b.2.8.1.6a.11.13-ref-b.2.8.1.6a.12.5,264592,264687,ref-sifre-n.153.3.20,ref-sifre-n.153.3.39,2257954,2258037,ref-b.2.8.1.6a.11.13,ref-b.2.8.1.6a.12.5,נדר האומר הרי עלי עולה ואי זו היא נדבה האומר הרי זו עולה ומה בין נדר לנדבה נדר האומר הרי עלי עולה ואי זו היא נדבה האומר הרי זו עולה ומה בין נדר לנדבה נדר,נדר האומר הרי עלי עולה ואי זו היא נדבה האומר הרי זו עולה ומה בין נדר לנדבה נדר האומר הרי עלי עולה ואי זו היא נדבה האומר הרי זו עולה ומה בין נדר לנדבה נדר,35,35,548,548.0,2478,2478.0,0.0,0.0,21,נדר האומר_הרי_עלי_עולה ואי_זו_היא נדבה האומר הרי_זו_עולה ומה בין נדר לנדבה נדר האומר_הרי_עלי_עולה ואי_זו_היא נדבה האומר הרי_זו_עולה ומה בין נדר לנדבה נדר,5080001915,35,35
ref-sifre-n.153.3.20-ref-sifre-n.153.3.39,ref-b.2.10.1.8a.6.12-ref-b.2.10.1.8a.6.21,264592,264687,ref-sifre-n.153.3.20,ref-sifre-n.153.3.39,2523027,2523079,ref-b.2.10.1.8a.6.12,ref-b.2.10.1.8a.6.21,נדבה האומר הרי זו עולה ומה בין נדרים לנדבות נדרים,נדבה האומר הרי זו עולה ומה בין נדרים לנדבות נדרים,10,10,649,649.0,2479,2479.0,0.0,0.0,8,נדבה האומר הרי_זו_עולה ומה בין נדרים לנדבות נדרים,5080001916,10,10
ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,ref-b.3.1.2.24a.6.17-ref-b.3.1.2.24a.6.37,264584,264659,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,2915352,2915449,ref-b.3.1.2.24a.6.17,ref-b.3.1.2.24a.6.37,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,כאן יקום על שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן נחלה אף שם האמור כאן ,1,2,795,772.0,2474,2473.0,0.574468085106383,0.6666666666666667,9,כאן ונאמר להלן מה האמור להלן אף האמור כאן,5080001917,16,21
ref-sifre-n.153.3.27-ref-sifre-n.153.3.38,ref-b.3.3.1.9a.6.1-ref-b.3.3.1.9a.6.16,264627,264684,ref-sifre-n.153.3.27,ref-sifre-n.153.3.38,3626242,3626323,ref-b.3.3.1.9a.6.1,ref-b.3.3.1.9a.6.16,נדר ונדבה עמו אף נדר האמור כאן נדר ונדבה עמו מכאן אמרו ,כנדרי כשרים לא אמר כלום כנדבותם נדר וכו' מאן תנא דשאני ליה בין נדר לנדבה לימא ,12,16,944,944.0,2483,2473.0,0.7051282051282052,0.7857142857142857,2,נדר נדר,5080001918,12,16
ref-sifre-n.153.3.45-ref-sifre-n.153.3.54,ref-b.3.3.2.14a.5.6-ref-b.3.3.2.14a.6.4,264715,264761,ref-sifre-n.153.3.45,ref-sifre-n.153.3.54,3635649,3635705,ref-b.3.3.2.14a.5.6,ref-b.3.3.2.14a.6.4,כי ידור נדר לה' את שהסמיך נדרו לדבר שאפשר לו ,כי ידר נדר לה' עד שידור בדבר הנדור אי הכי אפילו בדבר ,10,12,947,947.0,2487,2473.0,0.5283018867924528,0.7,3,כי נדר לה',5080001919,10,12
ref-sifre-n.153.3.18-ref-sifre-n.153.3.26,ref-b.3.5.1.3b.22.13-ref-b.3.5.1.3b.22.35,264584,264626,ref-sifre-n.153.3.18,ref-sifre-n.153.3.26,3908508,3908604,ref-b.3.5.1.3b.22.13,ref-b.3.5.1.3b.22.35,כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,כאן כי מצא בה ערות דבר ונאמר להלן על פי שני עדים או על פי שלשה עדים יקום דבר מה דבר האמור להלן ,1,4,1247,1226.0,2473,2473.0,0.6,0.6666666666666667,6,כאן ונאמר להלן מה האמור להלן,5080001920,9,23
ref-sifre-n.153.3.20-ref-sifre-n.153.3.39,ref-b.5.3.12.139a.15.3-ref-b.5.3.12.139a.15.21,264592,264687,ref-sifre-n.153.3.20,ref-sifre-n.153.3.39,7912243,7912334,ref-b.5.3.12.139a.15.3,ref-b.5.3.12.139a.15.21,נדבה נדר האומר הרי עלי עולה נדבה האומר הרי זו עולה ומה בין נדר לנדבה נדר ואיזו היא נדבה נדר האומר הרי עלי עולה נדבה האומר הרי זו עולה ומה בין נדר,נדר ואיזו היא נדבה נדר האומר הרי עלי עולה נדבה האומר הרי זו עולה ומה בין נדר לנדבה נדר,32,19,2608,2608.0,2480,2480.0,0.5448275862068965,0.0,12,נדר ואיזו היא נדבה נדר האומר_הרי_עלי_עולה נדבה האומר הרי_זו_עולה ומה בין נדר,5080001921,32,19
ref-sifre-n.153.3.45-ref-sifre-n.153.3.51,ref-b.5.6.2.14b.17.21-ref-b.5.6.2.14b.17.27,264715,264746,ref-sifre-n.153.3.45,ref-sifre-n.153.3.51,8274774,8274807,ref-b.5.6.2.14b.17.21,ref-b.5.6.2.14b.17.27,כי ידור נדר לה' את שהסמיך נדרו ,נדרי אשר נדרתי לה' בחברון כי נדר ,7,7,2710,2710.0,2486,2473.0,0.5454545454545454,0.7142857142857143,2,כי נדר,5080001922,7,7
ref-sifre-n.153.3.157-ref-sifre-n.153.3.175,ref-b.3.3.9.74b.1.9-ref-b.3.3.9.74b.1.22,265253,265350,ref-sifre-n.153.3.157,ref-sifre-n.153.3.175,3742666,3742736,ref-b.3.3.9.74b.1.9,ref-b.3.3.9.74b.1.22,עצמו משנודר הרי הוא מיפר נדרי עצמו עד שלא ידור מקום שמפר נדרי אשתו משנדרה אינו דין שיפר נדרי ,לעצמו הרי הוא מיפר נדריה אשה שהקנו לו מן השמים אינו דין שמיפר נדריה ,11,14,978,978.0,2492,2488.0,0.4946236559139785,0.5625,5,הרי הוא מיפר אינו דין,5080001923,19,14
ref-sifre-n.153.3.155-ref-sifre-n.153.3.179,ref-b.3.3.9.75b.4.10-ref-b.3.3.9.75b.4.32,265244,265368,ref-sifre-n.153.3.155,ref-sifre-n.153.3.179,3744395,3744511,ref-b.3.3.9.75b.4.10,ref-b.3.3.9.75b.4.32,מיפר נדרי עצמו משנדר מיפר נדרי עצמו עד שלא ידור מקום שמפר נדרי אשתו משתדור אינו דין שיפר נדרי אשתו עד שלא תדור,מיפר נדרי עצמו משנדר מיפר נדרי עצמו עד שלא ידור מקום שמפר נדרי אשתו משתדור אינו דין שיפר נדרי אשתו עד שלא תדור,9,9,985,985.0,2490,2490.0,0.0,0.0,23,מיפר נדרי עצמו משנדר מיפר נדרי עצמו עד שלא ידור מקום שמפר נדרי אשתו משתדור אינו דין שיפר נדרי אשתו עד שלא תדור,5080001924,23,23
ref-sifre-n.153.3.148-ref-sifre-n.153.3.163,ref-b.3.3.10.79b.5.14-ref-b.3.3.10.79b.5.31,265208,265288,ref-sifre-n.153.3.148,ref-sifre-n.153.3.163,3751760,3751855,ref-b.3.3.10.79b.5.14,ref-b.3.3.10.79b.5.31,לאחרים אין בהן ענוי נפש לעצמו מפר לאחרים אינו מפר והכי קתני אלו נדרים שהוא מפר בין לעצמו,לאחרים אין בהן ענוי נפש לעצמו מפר לאחרים אינו מפר והכי קתני אלו נדרים שהוא מפר בין לעצמו,18,18,1012,1012.0,2488,2488.0,0.0,0.0,16,לאחרים אין בהן_ענוי_נפש לעצמו מפר לאחרים אינו מפר והכי קתני אלו נדרים שהוא מפר בין לעצמו,5080001925,18,18
