baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-t,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-t.5.5.2.9.33-ref-t.5.5.2.9.50,ref-sifre-d.302.1.6-ref-sifre-d.302.1.20,1184031,1184123,ref-t.5.5.2.9.33,ref-t.5.5.2.9.50,288148,288213,ref-sifre-d.302.1.6,ref-sifre-d.302.1.20,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן חמשים סלע לבית כור אף וחשב האמור כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,1,1,1099,1094.0,1101,1083.0,0.4069767441860465,0.7142857142857143,8,כאן להלן מה האמור להלן אף האמור כאן,2060000856,18,15
ref-t.5.5.3.12.5-ref-t.5.5.3.13.14,ref-sifre-d.340.1.1-ref-sifre-d.340.1.12,1187613,1187743,ref-t.5.5.3.12.5,ref-t.5.5.3.13.14,350749,350799,ref-sifre-d.340.1.1,ref-sifre-d.340.1.12,עולה השור חולין ואין מועלין בו אבל חייבין באחריותו בית זה הקדש הבית הקדש ומועלין בו ואין חייבין באחריותו בית זה עלי הקדש ,על אשר מעלתם בי אתם גרמתם למעול בי על אשר לא קדשתם ,23,12,1169,1168.0,1106,1106.0,0.7272727272727273,0.8888888888888888,0,,2060000857,23,12
ref-t.5.5.3.17.5-ref-t.5.5.3.17.11,ref-sifre-d.265.6.5-ref-sifre-d.265.6.9,1188413,1188469,ref-t.5.5.3.17.5,ref-t.5.5.3.17.11,253541,253577,ref-sifre-d.265.6.5,ref-sifre-d.265.6.9,וערכין וחרמין והקדשות ונדרים ונדבות וחטאות ואשמות ,ערכים וחרמים והקדשות חטאות ואשמות ,7,5,878,878.0,1107,1107.0,0.36,0.6666666666666667,2,והקדשות ואשמות,2060000858,7,5
ref-t.5.5.3.17.22-ref-t.5.5.3.17.29,ref-sifre-d.63.5.24-ref-sifre-d.63.5.30,1188536,1188577,ref-t.5.5.3.17.22,ref-t.5.5.3.17.29,111433,111466,ref-sifre-d.63.5.24,ref-sifre-d.63.5.30,שעברו עליהן שלשה רגלים עובר משום בל תאחר ,משום בל תאחר עד שיעברו עליו רגלי ,8,7,179,178.0,1108,1108.0,0.7560975609756098,0.6363636363636364,3,משום בל תאחר,2060000859,8,7
ref-t.5.5.4.6.13-ref-t.5.5.4.6.34,ref-sifre-d.124.4.10-ref-sifre-d.124.4.32,1190277,1190387,ref-t.5.5.4.6.13,ref-t.5.5.4.6.34,161325,161448,ref-sifre-d.124.4.10,ref-sifre-d.124.4.32,לא יקדיש מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית שאין הקדש,תקדיש וכתוב אחד אומר לא יקדיש מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית שאין הקדש,12,7,510,510.0,1109,1109.0,0.1842105263157894,0.1666666666666666,19,לא יקדיש מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית שאין הקדש,2060000860,19,23
ref-t.5.5.4.14.20-ref-t.5.5.4.14.27,ref-sifre-d.118.6.35-ref-sifre-d.118.6.40,1191892,1191936,ref-t.5.5.4.14.20,ref-t.5.5.4.14.27,156971,157003,ref-sifre-d.118.6.35,ref-sifre-d.118.6.40,קם תחת האב ליעידה ולעבד עברי ולשדה אחוזה ,קם תחת אביו ליעידה ולשדה אחוזה ,8,6,497,496.0,1111,1111.0,0.3414634146341463,0.25,5,קם תחת ליעידה ולשדה אחוזה,2060000861,8,6
ref-t.5.5.4.14.20-ref-t.5.5.4.14.27,ref-sifre-d.118.6.47-ref-sifre-d.118.6.51,1191892,1191936,ref-t.5.5.4.14.20,ref-t.5.5.4.14.27,157035,157064,ref-sifre-d.118.6.47,ref-sifre-d.118.6.51,קם תחת האב ליעידה ולעבד עברי ולשדה אחוזה ,קם תחתיו ליעידה ולשדה אחוזה ,8,5,498,498.0,1112,1111.0,0.3658536585365853,0.375,4,קם ליעידה ולשדה אחוזה,2060000862,8,5
ref-t.5.5.4.18.2-ref-t.5.5.4.18.17,ref-sifre-d.118.6.29-ref-sifre-d.118.6.40,1192731,1192807,ref-t.5.5.4.18.2,ref-t.5.5.4.18.17,156943,157003,ref-sifre-d.118.6.29,ref-sifre-d.118.6.40,שירש את אבי אמו לוי ובן בן לוי נתין וממזר כשדה אבתיו הרי הוא כשדה אחוזה ,היורש מביא אני את הבן שכן קם תחת אביו ליעידה ולשדה אחוזה ,16,12,496,496.0,1113,1113.0,0.5416666666666666,0.7222222222222222,2,את אחוזה,2060000863,16,12
ref-t.5.5.4.26.9-ref-t.5.5.4.26.17,ref-sifre-d.75.1.1-ref-sifre-d.75.2.3,1194465,1194503,ref-t.5.5.4.26.9,ref-t.5.5.4.26.17,120168,120253,ref-sifre-d.75.1.1,ref-sifre-d.75.2.3,כי ירחיב ייי אליך את גבולך כאשר דבר לך ,כי ירחיב ה' אלהיך את גבולך עשה מצוה האמורה בענין שבשכרה ירחיב ה' את גבולך כאשר דבר לך ,9,18,262,262.0,1114,1114.0,0.5813953488372093,0.2222222222222222,7,כי ירחיב את גבולך כאשר דבר לך,2060000864,9,18
ref-t.5.5.4.26.30-ref-t.5.5.4.26.57,ref-sifre-d.75.5.38-ref-sifre-d.75.6.35,1194569,1194721,ref-t.5.5.4.26.30,ref-t.5.5.4.26.57,120696,120887,ref-sifre-d.75.5.38,ref-sifre-d.75.6.35,"יאכל אדם בשר אלא לתאבון יכול יקח אדם בשר מן השוק ויאכל ת""ל וזבחת מבקרך ומצאנך הא אין אדם אוכל בשר עד שיהיו לו בקר וצאן יכול יזבח כל צאנו וכל בקרו ת""ל מבקרך ולא כל בקרך ולא כל צאנך","יאכל אדם בשר אלא לתאבון יכול יקח אדם בשר מן השוק ויאכל ת""ל וזבחת מבקרך ומצאנך הא אין אדם אוכל בשר עד שיהיו לו בקר וצאן יכול יזבח כל צאנו וכל בקרו ת""ל מבקרך ולא כל בקרך ולא כל צאנך",40,40,264,264.0,1115,1115.0,0.0,0.0,40,"יאכל אדם בשר אלא לתאבון יכול יקח אדם בשר מן השוק ויאכל ת""ל וזבחת מבקרך ומצאנך הא אין אדם אוכל בשר עד שיהיו לו בקר וצאן יכול יזבח כל צאנו וכל בקרו ת""ל מבקרך ולא כל בקרך ולא כל צאנך",2060000865,40,40
ref-t.5.5.4.27.44-ref-t.5.5.4.27.51,ref-sifre-d.166.7.16-ref-sifre-d.166.7.23,1194933,1194972,ref-t.5.5.4.27.44,ref-t.5.5.4.27.51,188862,188901,ref-sifre-d.166.7.16,ref-sifre-d.166.7.23,ביום ההוא יחיה איש עגלת בקר ושתי צאן ,ביום ההוא יחיה איש עגלת בקר ושתי צאן ,8,8,631,631.0,1117,1117.0,0.0,0.0,8,ביום ההוא יחיה איש עגלת בקר ושתי צאן,2060000866,8,8
ref-t.5.5.4.30.3-ref-t.5.5.4.30.14,ref-sifre-d.124.4.10-ref-sifre-d.124.4.32,1195244,1195308,ref-t.5.5.4.30.3,ref-t.5.5.4.30.14,161325,161448,ref-sifre-d.124.4.10,ref-sifre-d.124.4.32,תקדיש וכתוב אחד אומר לא יקדיש מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית שאין הקדש,תקדיש וכתוב אחד אומר לא יקדיש מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית שאין הקדש,7,7,511,511.0,1118,1118.0,0.0,0.0,21,תקדיש וכתוב_אחד_אומר לא יקדיש מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית שאין הקדש,2060000867,23,23
ref-t.5.5.5.2.16-ref-t.5.5.5.2.31,ref-sifre-d.118.4.22-ref-sifre-d.118.4.34,1196568,1196654,ref-t.5.5.5.2.16,ref-t.5.5.5.2.31,156383,156445,ref-sifre-d.118.4.22,ref-sifre-d.118.4.34,מכרה לראשון במנה מכר לראשון ולשני במאתים אין מחשב אלא עם הראשון שנ' לאשר מכר לו ,"ימכר אלא לך ת""ל ונמכר לך מנין כשב""ד מוכרים אותו אינו נמכר אלא ",16,13,493,493.0,1120,1120.0,0.6875,0.8947368421052632,1,אלא,2060000868,16,13
ref-t.5.5.5.9.81-ref-t.5.5.5.9.85,ref-sifre-d.262.1.11-ref-sifre-d.262.1.15,1198015,1198038,ref-t.5.5.5.9.81,ref-t.5.5.5.9.85,252020,252043,ref-sifre-d.262.1.11,ref-sifre-d.262.1.15,אל תקח מאתו נשך ותרבית ,אל תקח מאתו נשך ותרבית ,5,5,868,868.0,1121,1121.0,0.0,0.0,5,אל תקח מאתו נשך ותרבית,2060000869,5,5
ref-t.5.6.1.7.30-ref-t.5.6.1.8.3,ref-sifre-d.101.6.26-ref-sifre-d.101.7.11,1201996,1202116,ref-t.5.6.1.7.30,ref-t.5.6.1.8.3,140191,140256,ref-sifre-d.101.6.26,ref-sifre-d.101.7.11,בבהמה אמרתי ולא בהמות בבהמה אמרו לו כשם שהבהמה יחידה קרויה בהמה כך בהמות הרבה קרויות בהמה שנ' ובהמה רבה אמ' רגלה של ,בבהמה כל בהמה בבהמה תאכלו לרבות את השליל כל בבהמה תאכלו לרבות ,23,12,387,387.0,1122,1122.0,0.6724137931034483,0.8571428571428572,2,בבהמה בהמה,2060000870,23,12
ref-t.5.6.1.9.10-ref-t.5.6.1.9.16,ref-sifre-d.101.2.10-ref-sifre-d.101.2.17,1202488,1202542,ref-t.5.6.1.9.10,ref-t.5.6.1.9.16,139656,139707,ref-sifre-d.101.2.10,ref-sifre-d.101.2.17,ברובע ובנרבע במוקצה ובנעבד באתנן ובמחיר ובכלאים ,הרובע ואת הנרבע מוקצה ונעבד אתנן ומחיר וכלאים ,2,2,383,376.0,1123,1123.0,0.2083333333333333,0.8461538461538461,0,,2060000871,7,8
ref-t.5.6.1.9.10-ref-t.5.6.1.9.30,ref-sifre-d.147.6.2-ref-sifre-d.147.6.19,1202488,1202633,ref-t.5.6.1.9.10,ref-t.5.6.1.9.30,177061,177171,ref-sifre-d.147.6.2,ref-sifre-d.147.6.19,ברובע ובנרבע במוקצה ובנעבד באתנן ובמחיר ובכלאים ובטרפה וביוצא דופן ר' לעזר או' הכלאים והטריפה ר' לעזר או' הכלאים והטריפה ויוצא דופן ,לרובע ונרבע ומוקצה ונעבד תלמוד לומר כי תועבת ה' א להיך הוא ומנין לאתנן ומחיר וכלאים וטרפה ויוצא דופן ,15,19,594,590.0,1124,1123.0,0.5075757575757576,0.6666666666666667,2,ויוצא דופן,2060000872,22,19
ref-t.5.6.1.10.5-ref-t.5.6.1.10.13,ref-sifre-d.278.1.18-ref-sifre-d.278.1.26,1202702,1202743,ref-t.5.6.1.10.5,ref-t.5.6.1.10.13,262847,262889,ref-sifre-d.278.1.18,ref-sifre-d.278.1.26,עובר בחמשה לוין משום בל תקדיש בל תשחט בל ,עובר בה' לאוין משום בל תעשוק בל תגזול ובל ,9,9,945,943.0,1125,1125.0,0.3333333333333333,0.6363636363636364,4,עובר משום בל בל,2060000873,9,9
ref-t.5.6.1.12.2-ref-t.5.6.1.12.7,ref-sifre-d.101.2.10-ref-sifre-d.101.2.16,1202958,1202994,ref-t.5.6.1.12.2,ref-t.5.6.1.12.7,139656,139699,ref-sifre-d.101.2.10,ref-sifre-d.101.2.16,רובע ונרבע מוקצה ונעבד אתנן ומחיר ,הרובע ואת הנרבע מוקצה ונעבד אתנן ומחיר ,1,1,381,376.0,1126,1126.0,0.1282051282051282,0.1428571428571429,4,מוקצה ונעבד אתנן ומחיר,2060000874,6,7
ref-t.5.6.1.12.22-ref-t.5.6.1.13.1,ref-sifre-d.71.6.23-ref-sifre-d.71.6.36,1203070,1203119,ref-t.5.6.1.12.22,ref-t.5.6.1.13.1,115560,115639,ref-sifre-d.71.6.23,ref-sifre-d.71.6.36,אינו נשחט אלא על מום קבוע קדשים שהם נוהגים בכל הוולדות ואינם יוצאים לחולין,אינו נשחט אלא על מום קבוע קדשים שהם נוהגים בכל הוולדות ואינם יוצאים לחולין,14,14,221,221.0,1127,1127.0,0.0,0.0,14,אינו נשחט אלא על מום קבוע קדשים שהם נוהגים בכל הוולדות ואינם יוצאים לחולין,2060000875,14,14
ref-t.5.6.4.2.18-ref-t.5.6.4.3.9,ref-sifre-d.288.5.4-ref-sifre-d.288.5.11,1212196,1212299,ref-t.5.6.4.2.18,ref-t.5.6.4.3.9,273713,273756,ref-sifre-d.288.5.4,ref-sifre-d.288.5.11,בין בשווג בין במזיד פסול לגבי מזבח באונס כשר ברצון פסול אי זהו נעבד כל שעובדין אותו בין באונס בין ,בין בשוגג בין במזיד בין באונס בין ברצון ,20,3,1040,1031.0,1129,1129.0,0.6326530612244898,0.7142857142857143,6,בין בין במזיד בין באונס בין,2060000876,20,8
ref-t.5.6.4.6b.1-ref-t.5.6.4.6b.21,ref-sifre-d.261.1.23-ref-sifre-d.261.1.48,1212736,1212838,ref-t.5.6.4.6b.1,ref-t.5.6.4.6b.21,251155,251289,ref-sifre-d.261.1.23,ref-sifre-d.261.1.48,"האומר לזונה הילך זה בשכרך אפילו מאה כולם אסורים האומר לחברו הילך טלה זה ותלין שפחתך אצל עבדי ר' אומר אינו אתנן וחכ""א הרי זה אתנן","האומר לזונה הילך זה בשכרך אפילו מאה כולם אסורים האומר לחברו הילך טלה זה ותלין שפחתך אצל עבדי ר' אומר אינו אתנן וחכ""א הרי זה אתנן",26,26,858,858.0,1130,1130.0,0.0,0.0,26,"האומר לזונה הילך זה בשכרך אפילו מאה כולם אסורים האומר לחברו הילך טלה זה ותלין שפחתך אצל עבדי ר' אומר אינו אתנן וחכ""א הרי זה אתנן",2060000877,26,26
ref-t.5.6.4.9.61-ref-t.5.6.4.9.83,ref-sifre-d.117.8.7-ref-sifre-d.117.8.20,1213421,1213530,ref-t.5.6.4.9.61,ref-t.5.6.4.9.83,155555,155627,ref-sifre-d.117.8.7,ref-sifre-d.117.8.20,ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן,ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן,27,27,486,486.0,1132,1132.0,0.0,0.0,27,ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן,2060000878,27,27
ref-t.5.6.4.9.61-ref-t.5.6.4.10.2,ref-sifre-d.162.5.21-ref-sifre-d.162.5.30,1213421,1213542,ref-t.5.6.4.9.61,ref-t.5.6.4.10.2,186330,186379,ref-sifre-d.162.5.21,ref-sifre-d.162.5.30,שנתנה לו היא או שנתן לה שכר פקעתה הרי אילו מותרין אע'פ שאין ראיה לדבר זכר לדבר ובתתך אתנן ואתנן לא נתן לך וגו' נתן לה ,שלא התניתי בתורה ליתן לך נתתי לך על מה שהתניתי ,18,10,624,624.0,1134,1132.0,0.788135593220339,0.875,1,לך,2060000879,26,10
ref-t.5.6.4.10.13-ref-t.5.6.4.11.1,ref-sifre-d.261.4.20-ref-sifre-d.261.5.33,1213600,1213736,ref-t.5.6.4.10.13,ref-t.5.6.4.11.1,251670,251873,ref-sifre-d.261.4.20,ref-sifre-d.261.5.33,"לכל לרבות את הבמה נדר פרט לדבר הנדור לכל נדר לרבות את העוף שהיה בדין ומה מוקדשים שהמום פוסל בהם אין אתנן ומחיר חל עליהם עוף שאין המום פוסל בו אינו דין שלא יהיה אתנן ומחיר חל עליהם ת""ל לכל נדר","לכל לרבות את הבמה נדר פרט לדבר הנדור לכל נדר לרבות את העוף שהיה בדין ומה מוקדשים שהמום פוסל בהם אין אתנן ומחיר חל עליהם עוף שאין המום פוסל בו אינו דין שלא יהיה אתנן ומחיר חל עליהם ת""ל לכל נדר",34,34,866,866.0,1135,1135.0,0.0,0.0,37,"לכל לרבות את הבמה נדר פרט לדבר הנדור לכל נדר לרבות את העוף שהיה_בדין_ומה מוקדשים שהמום פוסל בהם אין אתנן ומחיר חל עליהם עוף שאין המום פוסל בו אינו_דין_שלא יהיה אתנן ומחיר חל עליהם ת""ל לכל נדר",2060000880,41,41
ref-t.5.6.4.11.15-ref-t.5.6.4.11.21,ref-sifre-d.81.5.15-ref-sifre-d.81.5.22,1213807,1213841,ref-t.5.6.4.11.15,ref-t.5.6.4.11.21,128264,128311,ref-sifre-d.81.5.15,ref-sifre-d.81.5.22,לא יקרב לגבי מזבח וחכמים או' יקרב ,אמרו בדבר שמקריבים אותו לגבי מזבח אין מקריבים ,7,8,316,316.0,1137,1137.0,0.6739130434782609,0.8181818181818181,2,לגבי מזבח,2060000881,7,8
ref-t.5.6.4.13.2-ref-t.5.6.4.13.13,ref-sifre-d.124.4.22-ref-sifre-d.124.4.33,1214167,1214237,ref-t.5.6.4.13.2,ref-t.5.6.4.13.13,161389,161453,ref-sifre-d.124.4.22,ref-sifre-d.124.4.33,בהקדש מזבח שאין בהקדש בדק הבית ובהקדש בדק הבית שאין בהקדש מזבח ,מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית שאין הקדש מזבח ,12,12,519,508.0,1138,1138.0,0.3809523809523809,0.375,5,מזבח בדק הבית שאין מזבח,2060000882,12,12
ref-t.5.6.4.14.2-ref-t.5.6.4.14.13,ref-sifre-d.124.4.22-ref-sifre-d.124.4.29,1214344,1214414,ref-t.5.6.4.14.2,ref-t.5.6.4.14.13,161389,161436,ref-sifre-d.124.4.22,ref-sifre-d.124.4.29,בהקדש בדק הבית שהקדש בדק הבית תחילת הקדישו מועלין בו והקדש המזבח ,מקדישו הקדש מזבח הקדש יכול אף הקדש בדק הבית ,12,9,515,508.0,1139,1139.0,0.6307692307692307,0.7,2,בדק הבית,2060000883,12,9
ref-t.5.6.4.14.40-ref-t.5.6.4.15.6,ref-sifre-d.124.4.102-ref-sifre-d.124.5.1,1214547,1214628,ref-t.5.6.4.14.40,ref-t.5.6.4.15.6,161808,161868,ref-sifre-d.124.4.102,ref-sifre-d.124.5.1,בהקדש המזבח תמימין לא יפדו ובעלי מומין יפדו אחד קדשי מזבח ואחד קדשי בדק הבית ,מיוחד שהוא קדשי מזבח יצא הקדש בדק הבית שאינו הקדש מזבח לא ,15,12,522,522.0,1140,1140.0,0.7142857142857143,0.6153846153846154,4,קדשי מזבח בדק הבית,2060000884,15,12
ref-t.5.7.1.1.44-ref-t.5.7.1.1.48,ref-sifre-d.147.5.3-ref-sifre-d.147.5.7,1215540,1215571,ref-t.5.7.1.1.44,ref-t.5.7.1.1.48,176966,176997,ref-sifre-d.147.5.3,ref-sifre-d.147.5.7,ששחטן חוץ לזמנן וחוץ למקומן ,ששחטן חוץ לזמנם וחוץ למקומם ,5,5,589,587.0,1141,1141.0,0.0714285714285714,0.6666666666666667,3,ששחטן חוץ וחוץ,2060000885,5,5
ref-t.5.7.1.2.21-ref-t.5.7.1.3.11,ref-sifre-d.339.3.75-ref-sifre-d.340.1.12,1215677,1215796,ref-t.5.7.1.2.21,ref-t.5.7.1.3.11,350746,350799,ref-sifre-d.339.3.75,ref-sifre-d.340.1.12,מועלין בה פגול בקדשי קדשים מועלין בו ובקדשים קלים אין מועלין בו יש נותר שמועלין בו ויש נותר שאין מועלין בו כיצד לן ,לה על אשר מעלתם בי אתם גרמתם למעול בי על אשר לא קדשתם ,18,13,1168,1168.0,1142,1142.0,0.7130434782608696,1.0,0,,2060000886,23,13
ref-t.5.7.1.4.35-ref-t.5.7.1.4.40,ref-sifre-d.72.10.21-ref-sifre-d.72.10.26,1216124,1216158,ref-t.5.7.1.4.35,ref-t.5.7.1.4.40,118301,118335,ref-sifre-d.72.10.21,ref-sifre-d.72.10.26,חייבין עליו משום פגול ונותר וטמא ,חייבים עליו משום פגול ונותר וטמא ,6,6,253,251.0,1143,1143.0,0.0303030303030303,0.2857142857142857,5,עליו משום פגול ונותר וטמא,2060000887,6,6
ref-t.5.7.1.4.35-ref-t.5.7.1.4.40,ref-sifre-d.72.10.36-ref-sifre-d.72.10.41,1216124,1216158,ref-t.5.7.1.4.35,ref-t.5.7.1.4.40,118386,118424,ref-sifre-d.72.10.36,ref-sifre-d.72.10.41,חייבין עליו משום פגול ונותר וטמא ,שחייבים עליהם משום פיגול ונותר וטמא ,6,6,257,255.0,1144,1143.0,0.1388888888888889,0.5,3,משום ונותר וטמא,2060000888,6,6
