baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-bible,baseOrder,grp-ref-m,dam-lev,jac,id
ref-m.5.10.2.5.30-ref-m.5.10.2.5.50,ref-bible.0209.46.21.1-ref-bible.209.46.22.5,787231,787366,ref-m.5.10.2.5.30,ref-m.5.10.2.5.50,1075098,1075229,ref-bible.0209.46.21.1,ref-bible.0209.46.22.5,ויוציאני אל החצר החיצונה ויעבירני אל ארבעת מקצועי החצר והנה חצר במקצוע החצר חצר במקצוע החצר בארבעת מקצעות החצר חצרות קטורות ,ויוציאני אל החצר החיצנה ויעבירני אל ארבעת מקצועי החצר והנה חצר במקצע החצר חצר במקצע החצר בארבעת מקצעות החצר חצרות קטרות ,21,21,490,490.0,554,554.0,0.03225806451612903,0.0,1090000467
ref-m.5.10.2.6.21-ref-m.5.10.2.6.27,ref-bible.0205.7.2.6-ref-bible.205.7.2.12,788155,788189,ref-m.5.10.2.6.21,ref-m.5.10.2.6.27,661651,661688,ref-bible.0205.7.2.6,ref-bible.0205.7.2.12,אורך מאה אמה ושלשים וחמש על רוחב ,מאה אמה ארכו וחמשים אמה רחבו ושלשים ,7,7,390,390.0,555,555.0,0.6388888888888888,0.16666666666666663,1090000468
ref-m.5.10.3.1.91-ref-m.5.10.3.1.104,ref-bible.0102.30.2.2-ref-bible.102.30.2.9,789503,789578,ref-m.5.10.3.1.91,ref-m.5.10.3.1.104,166503,166546,ref-bible.0102.30.2.2,ref-bible.0102.30.2.9,אמות מן המערב כמין גמא שנאמר והאריאל שתים עשרה ארך בשתים עשרה רחב רבוע ,ארכו ואמה רחבו רבוע יהיה ואמתים קמתו ממנו ,14,8,73,73.0,556,556.0,0.7323943661971831,0.7142857142857143,1090000469
ref-m.5.10.3.1.91-ref-m.5.10.3.1.104,ref-bible.0102.37.25.8-ref-bible.102.37.25.14,789503,789578,ref-m.5.10.3.1.91,ref-m.5.10.3.1.104,183866,183904,ref-bible.0102.37.25.8,ref-bible.0102.37.25.14,אמות מן המערב כמין גמא שנאמר והאריאל שתים עשרה ארך בשתים עשרה רחב רבוע ,ארכו ואמה רחבו רבוע ואמתים קמתו ממנו ,14,7,84,84.0,557,556.0,0.7464788732394366,0.7142857142857143,1090000470
ref-m.5.10.3.1.97-ref-m.5.10.3.1.117,ref-bible.0209.43.16.1-ref-bible.0209.43.17.8,789535,789644,ref-m.5.10.3.1.97,ref-m.5.10.3.1.117,1067515,1067623,ref-bible.0209.43.16.1,ref-bible.0209.43.17.8,והאראיל והאריאל שתים עשרה ארך בשתים עשרה רחב רבוע אל ארבעת רבעיו והעזרה ארבע עשרה ארך בארבע עשרה רחב אל,והאראיל והאריאל שתים עשרה ארך בשתים עשרה רחב רבוע אל ארבעת רבעיו והעזרה ארבע עשרה ארך בארבע עשרה רחב אל,21,12,483,483.0,558,558.0,0.0,0.0,1090000471
ref-m.5.10.3.4.15-ref-m.5.10.3.4.20,ref-bible.0201.8.31.14-ref-bible.201.8.31.20,790318,790350,ref-m.5.10.3.4.15,ref-m.5.10.3.4.20,427665,427699,ref-bible.0201.8.31.14,ref-bible.0201.8.31.20,אבנים שלמות שלא הונף עליהן ברזל ,אבנים שלמות אשר לא הניף עליהן ברזל ,6,7,348,348.0,560,560.0,0.14285714285714285,0.2857142857142857,1090000472
ref-m.5.10.3.7.3-ref-m.5.10.3.7.10,ref-bible.0209.40.25.8-ref-bible.209.40.25.15,791258,791302,ref-m.5.10.3.7.3,ref-m.5.10.3.7.10,1060403,1060444,ref-bible.0209.40.25.8,ref-bible.0209.40.25.15,אולם גובהו ארבעים אמה ורחבו עשרים אמה וחמש ,האלה חמשים אמה ארך ורחב חמש ועשרים אמה ,8,8,460,460.0,562,561.0,0.5813953488372093,0.5555555555555556,1090000473
ref-m.5.10.3.6.38-ref-m.5.10.3.7.10,ref-bible.0209.41.1.6-ref-bible.0209.41.2.19,791202,791302,ref-m.5.10.3.6.38,ref-m.5.10.3.7.10,1062527,1062683,ref-bible.0209.41.1.6,ref-bible.0209.41.2.19,חמש אמות מפו וחמש אמות מפו וימד ארכו ארבעים אמה ורחב עשרים אמה,האילים שש אמות רחב מפו ושש אמות רחב מפו רחב האהל ורחב הפתח עשר אמות וכתפות הפתח חמש אמות מפו וחמש אמות מפו וימד ארכו ארבעים אמה ורחב עשרים אמה,19,26,471,471.0,561,561.0,0.5633802816901409,0.33333333333333337,1090000474
ref-m.5.10.3.7.19-ref-m.5.10.3.7.32,ref-bible.0102.26.12.9-ref-bible.102.26.13.15,791346,791418,ref-m.5.10.3.7.19,ref-m.5.10.3.7.32,156842,156939,ref-bible.0102.26.12.9,ref-bible.0102.26.13.15,על הפתח אמה מזה ואמה מזה שלמעלה ממנה עודפת עליה אמה מזה ואמה מזה ,על אחרי המשכן והאמה מזה והאמה מזה בעדף בארך יריעת האהל יהיה סרוח על צדי המשכן מזה ומזה ,14,18,62,62.0,564,564.0,0.5632183908045977,0.8125,1090000475
ref-m.5.10.3.8.28-ref-m.5.10.3.8.39,ref-bible.0220.6.14.1-ref-bible.220.6.14.10,791627,791709,ref-m.5.10.3.8.28,ref-m.5.10.3.8.39,1137264,1137330,ref-bible.0220.6.14.1,ref-bible.0220.6.14.10,העטרות שנאמר והעטרות תהיה לחלם ולטוביה ולידעיה ולחן בן צפניה לזכרון בהיכל ,והעטרת תהיה לחלם ולטוביה ולידעיה ולחן בן צפניה לזכרון בהיכל ,12,10,511,511.0,565,565.0,0.1891891891891892,0.25,1090000476
ref-m.5.10.4.1.3-ref-m.5.10.4.1.9,ref-bible.0205.6.2.10-ref-bible.0205.6.3.14,791899,791934,ref-m.5.10.4.1.3,ref-m.5.10.4.1.9,658918,659016,ref-bible.0205.6.2.10,ref-bible.0205.6.3.14,ועשרים רחבו ושלשים אמה קומתו והאולם על פני היכל הבית עשרים אמה ארכו על פני רחב הבית עשר באמה,ועשרים רחבו ושלשים אמה קומתו והאולם על פני היכל הבית עשרים אמה ארכו על פני רחב הבית עשר באמה,7,18,386,386.0,566,566.0,0.0,0.0,1090000477
ref-m.5.10.4.1.74-ref-m.5.10.4.1.84,ref-bible.0205.6.34.1-ref-bible.205.6.34.12,792310,792375,ref-m.5.10.4.1.74,ref-m.5.10.4.1.84,661238,661307,ref-bible.0205.6.34.1,ref-bible.0205.6.34.12,ושתים דלתות לדלתות שתים מוסבות דלתות שתים לדלת אחת ושתי דלתות ,ושתי דלתות עצי ברושים שני צלעים הדלת האחת גלילים ושני קלעים הדלת ,11,12,389,389.0,568,568.0,0.6153846153846154,0.7,1090000478
ref-m.5.10.4.1.74-ref-m.5.10.4.1.85,ref-bible.0209.41.23.1-ref-bible.0209.41.24.12,792310,792382,ref-m.5.10.4.1.74,ref-m.5.10.4.1.85,1064311,1064410,ref-bible.0209.41.23.1,ref-bible.0209.41.24.12,ושתים דלתות להיכל ולקדש ושתים דלתות לדלתות שתים מוסבות דלתות שתים לדלת אחת ושתי דלתות לאחרת,ושתים דלתות להיכל ולקדש ושתים דלתות לדלתות שתים מוסבות דלתות שתים לדלת אחת ושתי דלתות לאחרת,12,16,481,481.0,569,569.0,0.0,0.0,1090000479
ref-m.5.10.4.2.23-ref-m.5.10.4.2.44,ref-bible.0209.44.2.1-ref-bible.209.44.2.21,792499,792598,ref-m.5.10.4.2.23,ref-m.5.10.4.2.44,1068532,1068628,ref-bible.0209.44.2.1,ref-bible.0209.44.2.21,שנאמר ויאמר אלי ה' השער הזה סגור יהיה לא יפתח ואיש לא יבא בו כי ה' אלהי ישראל בא בו והיה סגור ,ויאמר אלי יהוה השער הזה סגור יהיה לא יפתח ואיש לא יבא בו כי יהוה אלהי ישראל בא בו והיה סגור ,22,21,487,486.0,571,571.0,0.1276595744680851,0.18181818181818177,1090000480
ref-m.5.10.4.4.12-ref-m.5.10.4.4.24,ref-bible.0205.6.6.1-ref-bible.205.6.6.14,793216,793295,ref-m.5.10.4.4.12,ref-m.5.10.4.4.24,659151,659235,ref-bible.0205.6.6.1,ref-bible.0205.6.6.14,היציע התחתונה חמש באמה רחבה והתיכונה שש באמה רחבה והשלישית שבע באמה רחבה ,היצוע היציע התחתנה חמש באמה רחבה והתיכנה שש באמה רחבה והשלישית שבע באמה רחבה ,13,14,388,388.0,572,572.0,0.1038961038961039,0.0,1090000481
ref-m.5.10.4.4.13-ref-m.5.10.4.4.23,ref-bible.0205.7.27.9-ref-bible.0205.7.27.15,793223,793290,ref-m.5.10.4.4.13,ref-m.5.10.4.4.23,663839,663882,ref-bible.0205.7.27.9,ref-bible.0205.7.27.15,המכונה האחת וארבע באמה רחבה ושלש באמה,המכונה האחת וארבע באמה רחבה ושלש באמה,9,7,391,391.0,573,573.0,0.0,0.0,1090000482
ref-m.5.10.4.4.14-ref-m.5.10.4.4.23,ref-bible.0209.40.48.11-ref-bible.209.40.49.8,793232,793290,ref-m.5.10.4.4.14,ref-m.5.10.4.4.23,1062342,1062438,ref-bible.0209.40.48.11,ref-bible.0209.40.49.8,חמש באמה רחבה והתיכונה שש באמה רחבה והשלישית שבע באמה ,וחמש אמות מפה ורחב השער שלש אמות מפו ושלש אמות מפו ארך האלם עשרים אמה ורחב עשתי עשרה אמה ,10,19,470,468.0,575,572.0,0.6404494382022472,0.7857142857142857,1090000483
ref-m.5.10.4.4.15-ref-m.5.10.4.4.23,ref-bible.0209.41.2.16-ref-bible.209.41.3.14,793236,793290,ref-m.5.10.4.4.15,ref-m.5.10.4.4.23,1062664,1062758,ref-bible.0209.41.2.16,ref-bible.0209.41.3.14,באמה רחבה והתיכונה שש באמה רחבה והשלישית שבע באמה ,אמה ורחב עשרים אמה ובא לפנימה וימד איל הפתח שתים אמות והפתח שש אמות ורחב הפתח שבע אמות ,9,18,476,471.0,577,572.0,0.6781609195402298,0.6923076923076923,1090000484
ref-m.5.10.4.4.14-ref-m.5.10.4.5.1,ref-bible.0209.41.12.9-ref-bible.209.41.12.17,793232,793302,ref-m.5.10.4.4.14,ref-m.5.10.4.5.1,1063485,1063529,ref-bible.0209.41.12.9,ref-bible.0209.41.12.17,חמש באמה רחבה והתיכונה שש באמה רחבה והשלישית שבע באמה רחבה ומסבה ,רחב שבעים אמה וקיר הבנין חמש אמות רחב סביב ,12,9,480,479.0,576,572.0,0.6461538461538462,0.6363636363636364,1090000485
ref-m.5.10.4.5.77-ref-m.5.10.4.5.90,ref-bible.0102.26.33.13-ref-bible.102.26.34.8,793703,793788,ref-m.5.10.4.5.77,ref-m.5.10.4.5.90,158213,158302,ref-bible.0102.26.33.13,ref-bible.0102.26.34.8,מבדילים בעליה בין הקדש לבין קדש הקדשים ולולין היו פתוחין בעליה לבית קדש הקדשים ,והבדילה הפרכת לכם בין הקדש ובין קדש הקדשים ונתת את הכפרת על ארון העדת בקדש הקדשים ,14,16,65,63.0,578,578.0,0.43902439024390244,0.7142857142857143,1090000486
ref-m.5.10.4.6.12-ref-m.5.10.4.6.19,ref-bible.0209.41.2.8-ref-bible.209.41.2.19,793921,793964,ref-m.5.10.4.6.12,ref-m.5.10.4.6.19,1062620,1062683,ref-bible.0209.41.2.8,ref-bible.0209.41.2.19,ארבעים אמה אמה כיור ואמתים בית דלפה ואמה ,אמות מפו וחמש אמות מפו וימד ארכו ארבעים אמה ורחב עשרים אמה ,8,12,473,471.0,579,579.0,0.6610169491525424,0.8333333333333334,1090000487
ref-m.5.10.4.6.28-ref-m.5.10.4.6.40,ref-bible.0209.40.48.9-ref-bible.0209.40.48.20,794009,794083,ref-m.5.10.4.6.28,ref-m.5.10.4.6.40,1062333,1062393,ref-bible.0209.40.48.9,ref-bible.0209.40.48.20,אמות מפה וחמש אמות מפה ורחב השער שלש אמות מפו ושלש אמות מפה וחמש אמות מפה ורחב השער שלש אמות מפו ושלש אמות,אמות מפה וחמש אמות מפה ורחב השער שלש אמות מפו ושלש אמות מפה וחמש אמות מפה ורחב השער שלש אמות מפו ושלש אמות,11,12,468,468.0,581,581.0,0.0,0.0,1090000488
ref-m.5.10.4.6.26-ref-m.5.10.4.6.33,ref-bible.0209.41.2.8-ref-bible.209.41.2.19,793998,794043,ref-m.5.10.4.6.26,ref-m.5.10.4.6.33,1062620,1062683,ref-bible.0209.41.2.8,ref-bible.0209.41.2.19,ארבעים אמה ואמה כיור ואמתים בית דלפה ואמה ,אמות מפו וחמש אמות מפו וימד ארכו ארבעים אמה ורחב עשרים אמה ,8,12,474,471.0,580,580.0,0.6610169491525424,0.8333333333333334,1090000489
ref-m.5.10.4.7.16-ref-m.5.10.4.7.23,ref-bible.0313.3.8.3-ref-bible.0313.3.8.15,794245,794287,ref-m.5.10.4.7.16,ref-m.5.10.4.7.23,1519189,1519255,ref-bible.0313.3.8.3,ref-bible.0313.3.8.15,בית קדש הקדשים ארכו על פני רחב הבית אמות עשרים ורחבו אמות עשרים,בית קדש הקדשים ארכו על פני רחב הבית אמות עשרים ורחבו אמות עשרים,8,12,661,661.0,583,583.0,0.0,0.0,1090000490
ref-m.5.10.4.7.34-ref-m.5.10.4.7.40,ref-bible.0209.41.12.7-ref-bible.209.41.12.18,794338,794378,ref-m.5.10.4.7.34,ref-m.5.10.4.7.40,1063476,1063534,ref-bible.0209.41.12.7,ref-bible.0209.41.12.18,לדרום שבעים אמה כותל המסבה חמש והמסבה ,דרך הים רחב שבעים אמה וקיר הבנין חמש אמות רחב סביב סביב ,7,12,479,479.0,585,585.0,0.5714285714285714,0.7272727272727273,1090000491
ref-m.5.10.4.7.65-ref-m.5.10.4.7.77,ref-bible.0209.40.30.5-ref-bible.0209.40.31.1,794500,794567,ref-m.5.10.4.7.65,ref-m.5.10.4.7.77,1060836,1060873,ref-bible.0209.40.30.5,ref-bible.0209.40.31.1,חמש ועשרים אמה ורחב חמש אמות ואלמו,חמש ועשרים אמה ורחב חמש אמות ואלמו,9,7,465,465.0,586,586.0,0.0,0.0,1090000492
ref-m.5.10.5.1.37-ref-m.5.10.5.1.47,ref-bible.0209.41.2.16-ref-bible.0209.41.4.11,794983,795041,ref-m.5.10.5.1.37,ref-m.5.10.5.1.47,1062664,1062812,ref-bible.0209.41.2.16,ref-bible.0209.41.4.11,אמות וימד את ארכו עשרים אמה ורחב עשרים אמה אל פני ההיכל,אמה ורחב עשרים אמה ובא לפנימה וימד איל הפתח שתים אמות והפתח שש אמות ורחב הפתח שבע אמות וימד את ארכו עשרים אמה ורחב עשרים אמה אל פני ההיכל,11,27,477,477.0,588,588.0,0.5985401459854015,0.4,1090000493
ref-m.5.11.2.3.4-ref-m.5.11.2.3.20,ref-bible.0312.2.13.8-ref-bible.0312.2.15.4,797750,797840,ref-m.5.11.2.3.4,ref-m.5.11.2.3.20,1458724,1458791,ref-bible.0312.2.13.8,ref-bible.0312.2.15.4,השני ושמעא השלישי נתנאל הרביעי רדי החמישי אצם הששי דויד השבעי,השני ושמעא השלישי נתנאל הרביעי רדי החמישי אצם הששי דויד השבעי,11,11,611,611.0,590,590.0,0.0,0.0,1090000494
ref-m.5.11.2.3.4-ref-m.5.11.2.3.20,ref-bible.0312.12.10.4-ref-bible.0312.12.12.4,797750,797840,ref-m.5.11.2.3.4,ref-m.5.11.2.3.20,1481937,1482005,ref-bible.0312.12.10.4,ref-bible.0312.12.12.4,השני אליאב השלשי משמנה הרביעי ירמיה החמשי עתי הששי אליאל השבעי,השני אליאב השלשי משמנה הרביעי ירמיה החמשי עתי הששי אליאל השבעי,11,11,626,626.0,591,591.0,0.0,0.0,1090000495
ref-m.5.11.2.3.4-ref-m.5.11.2.3.20,ref-bible.0312.24.7.6-ref-bible.0312.24.10.2,797750,797840,ref-m.5.11.2.3.4,ref-m.5.11.2.3.20,1503349,1503424,ref-bible.0312.24.7.6,ref-bible.0312.24.10.2,השני לחרם השלישי לשערים הרבעי למלכיה החמישי למימן הששי להקוץ השבעי,השני לחרם השלישי לשערים הרבעי למלכיה החמישי למימן הששי להקוץ השבעי,11,11,634,634.0,592,592.0,0.0,0.0,1090000496
ref-m.5.11.2.3.4-ref-m.5.11.2.3.20,ref-bible.0312.26.2.6-ref-bible.0312.26.3.6,797750,797840,ref-m.5.11.2.3.4,ref-m.5.11.2.3.20,1506114,1506193,ref-bible.0312.26.2.6,ref-bible.0312.26.3.6,השני זבדיהו השלישי יתניאל הרביעי עילם החמישי יהוחנן הששי אליהועיני השביעי,השני זבדיהו השלישי יתניאל הרביעי עילם החמישי יהוחנן הששי אליהועיני השביעי,11,11,652,652.0,593,593.0,0.0,0.0,1090000497
ref-m.5.11.2.3.4-ref-m.5.11.2.3.20,ref-bible.0312.26.4.7-ref-bible.0312.26.5.4,797750,797840,ref-m.5.11.2.3.4,ref-m.5.11.2.3.20,1506230,1506303,ref-bible.0312.26.4.7,ref-bible.0312.26.5.4,השני יואח השלשי ושכר הרביעי ונתנאל החמישי עמיאל הששי יששכר השביעי,השני יואח השלשי ושכר הרביעי ונתנאל החמישי עמיאל הששי יששכר השביעי,11,11,655,655.0,594,594.0,0.0,0.0,1090000498
ref-m.5.11.3.6.157-ref-m.5.11.3.6.162,ref-bible.0303.12.20.1-ref-bible.303.12.20.6,801020,801053,ref-m.5.11.3.6.157,ref-m.5.11.3.6.162,1303513,1303546,ref-bible.0303.12.20.1,ref-bible.0303.12.20.6,מסיר שפה לנאמנים וטעם זקנים יקח ,מסיר שפה לנאמנים וטעם זקנים יקח ,6,6,576,576.0,600,600.0,0.0,0.0,1090000499
ref-m.5.11.3.6.176-ref-m.5.11.3.6.180,ref-bible.0303.12.12.1-ref-bible.303.12.12.5,801122,801153,ref-m.5.11.3.6.176,ref-m.5.11.3.6.180,1303241,1303271,ref-bible.0303.12.12.1,ref-bible.0303.12.12.5,בישישים חכמה ואורך ימים תבונה ,בישישים חכמה וארך ימים תבונה ,5,5,575,575.0,601,601.0,0.03333333333333333,0.0,1090000500
ref-m.6.1.1.1.19-ref-m.6.1.1.2.2,ref-bible.0103.11.26.11-ref-bible.103.11.27.1,801252,801322,ref-m.6.1.1.1.19,ref-m.6.1.1.2.2,211711,211757,ref-bible.0103.11.26.11,ref-bible.0103.11.27.1,מטמאין אדם וכלים במגע וכלי חרש באויר ואינם מטמאין במשא למעלה מהם ,איננה מעלה טמאים הם לכם כל הנגע בהם יטמא וכל ,12,10,127,127.0,602,602.0,0.7384615384615385,0.8,1090000501
ref-m.6.1.10.1.27-ref-m.6.1.10.1.35,ref-bible.0309.2.42.1-ref-bible.309.2.56.3,818276,818324,ref-m.6.1.10.1.27,ref-m.6.1.10.1.35,1374560,1375054,ref-bible.0309.2.42.1,ref-bible.0309.2.56.3,בין מפיהם בין מצידיהן בין יושבין על שוליהן בין ,בני השערים בני שלום בני אטר בני טלמון בני עקוב בני חטיטא בני שבי הכל מאה שלשים ותשעה הנתינים בני ציחא בני חשופא בני טבעות בני קרס בני סיעהא בני פדון בני לבנה בני חגבה בני עקוב בני חגב בני שמלי שלמי בני חנן בני גדל בני גחר בני ראיה בני רצין בני נקודא בני גזם בני עזא בני פסח בני בסי בני אסנה בני מעינים מעונים בני נפיסים נפוסים בני בקבוק בני חקופא בני חרחור בני בצלות בני מחידא בני חרשא בני ברקוס בני סיסרא בני תמח בני נציח בני חטיפא בני עבדי שלמה בני סטי בני הספרת בני פרודא בני יעלה בני ,9,104,599,599.0,604,603.0,0.9200819672131147,0.9615384615384616,1090000502
ref-m.6.1.10.1.26-ref-m.6.1.10.1.35,ref-bible.0310.7.45.2-ref-bible.310.7.54.2,818269,818324,ref-m.6.1.10.1.26,ref-m.6.1.10.1.35,1406093,1406408,ref-bible.0310.7.45.2,ref-bible.0310.7.54.2,מצילים בין מפיהם בין מצידיהן בין יושבין על שוליהן בין ,בני שלום בני אטר בני טלמן בני עקוב בני חטיטא בני שבי מאה שלשים ושמנה הנתינים בני צחא בני חשפא בני טבעות בני קירס בני סיעא בני פדון בני לבנה בני חגבה בני שלמי בני חנן בני גדל בני גחר בני ראיה בני רצין בני נקודא בני גזם בני עזא בני פסח בני בסי בני מעונים בני נפושסים נפישסים בני בקבוק בני חקופא בני חרחור בני בצלית ,10,67,605,604.0,603,603.0,0.8722044728434505,0.9743589743589743,1090000503
ref-m.6.1.18.7.8-ref-m.6.1.18.7.25,ref-bible.0103.5.2.19-ref-bible.103.5.3.9,836601,836692,ref-m.6.1.18.7.8,ref-m.6.1.18.7.25,197975,198047,ref-bible.0103.5.2.19,ref-bible.0103.5.3.9,טמאה מדרס פרשה היא טמאה מדרס והמטה מגע מדרס היתה טמאה טומאת ז' וחברה למטה כולה טמאה טומאת ,טמא ונעלם ממנו והוא טמא ואשם או כי יגע בטמאת אדם לכל טמאתו אשר יטמא ,18,15,100,100.0,605,605.0,0.6666666666666666,0.8125,1090000504
