baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-mek,dam-lev,jac,lcc_len_char,lcs_str_cahr,id
ref-mek.8.3.6.66-ref-mek.8.3.6.79,ref-sifre-d.41.24.1-ref-sifre-d.41.24.14,371594,371654,ref-mek.8.3.6.66,ref-mek.8.3.6.79,71639,71707,ref-sifre-d.41.24.1,ref-sifre-d.41.24.14,זהו עבד ערל אתה אומר עבד ערל או_אינו_אלא בן ברית כשהוא אומר ,ולעבדו זה תלמוד אתה אומר זה תלמוד או_אינו_אלא עבודה ממש כשהוא אומר ,12,12,166,165.0,1038,1038.0,0.40298507462686567,0.5,45,ועבד ל אתה אומר  ל או_אינו_אלא ב  כשהוא אומר ,3060000845
ref-mek.8.3.6.97-ref-mek.8.3.6.111,ref-sifre-d.41.24.2-ref-sifre-d.41.24.14,371733,371794,ref-mek.8.3.6.97,ref-mek.8.3.6.111,71647,71707,ref-sifre-d.41.24.2,ref-sifre-d.41.24.14,זה גר תושב אתה אומר זה גר תושב או_אינו_אלא גר צדק כשהוא אומר ,זה תלמוד אתה אומר זה תלמוד או_אינו_אלא עבודה ממש כשהוא אומר ,13,11,167,165.0,1039,1039.0,0.32786885245901637,0.5454545454545454,46,זה תו אתה אומר זה תו או_אינו_אלא ד כשהוא אומר ,3060000846
ref-mek.8.4.1.147-ref-mek.8.4.1.155,ref-sifre-d.117.3.29-ref-sifre-d.117.3.40,372912,372948,ref-mek.8.4.1.147,ref-mek.8.4.1.155,154983,155038,ref-sifre-d.117.3.29,ref-sifre-d.117.3.40,"ונאמר כאן שם מה להלן ע""ז אף כאן ע""ז ","נאמר כאן בליעל ונאמר להלן בליעל מה להלן ע""ז אף כאן ע""ז ",9,12,433,426.0,1045,1040.0,0.41818181818181815,0.25,33,"נאמר כאן  מה להלן ע""ז אף כאן ע""ז ",3060000847
ref-mek.8.4.1.144-ref-mek.8.4.1.151,ref-sifre-d.190.3.21-ref-sifre-d.190.3.40,372897,372933,ref-mek.8.4.1.144,ref-mek.8.4.1.151,201416,201513,ref-sifre-d.190.3.21,ref-sifre-d.190.3.40,ונאמר להלן שם ונאמר כאן שם מה להלן ,נאמר כאן שני ונאמר להלן שני מה שני האמור כאן אנשים ולא נשים אף שני האמור להלן אנשים ולא נשים ,8,20,574,573.0,1040,1040.0,0.6559139784946236,0.6,32,ונאמר להלן ש נאמר כאן שם ה להלן ,3060000848
ref-mek.8.4.1.144-ref-mek.8.4.1.154,ref-sifre-d.244.4.39-ref-sifre-d.244.4.59,372897,372944,ref-mek.8.4.1.144,ref-mek.8.4.1.154,243475,243571,ref-sifre-d.244.4.39,ref-sifre-d.244.4.59,"ונאמר להלן שם ונאמר כאן שם מה להלן ע""ז אף כאן ",נאמר כאן אשר_לא_אורשה ונאמר להלן אשר_לא_אורשה מה כאן חמשים אף להלן חמשים ומה להלן שקלים אף כאן ,11,17,700,686.0,1043,1040.0,0.6,0.5,38,נאמר ן ש ונאמר כאן שם מה להלן  אף כאן ,3060000849
ref-mek.8.4.1.144-ref-mek.8.4.1.151,ref-sifre-d.261.2.25-ref-sifre-d.261.2.42,372897,372933,ref-mek.8.4.1.144,ref-mek.8.4.1.151,251413,251507,ref-sifre-d.261.2.25,ref-sifre-d.261.2.42,ונאמר להלן שם ונאמר כאן שם מה להלן ,נאמר כאן תועבה ונאמר להלן תועבה מה תועבה האומר להלן בשם זובח בזובח אף תועבה האמורה כאן בשם ,8,18,731,728.0,1041,1040.0,0.7032967032967034,0.6363636363636364,27,ונאמר להלן  ואמר ן שם ה הן ,3060000850
ref-mek.8.4.1.144-ref-mek.8.4.1.153,ref-sifre-d.289.9.14-ref-sifre-d.289.9.29,372897,372940,ref-mek.8.4.1.144,ref-mek.8.4.1.153,274937,275006,ref-sifre-d.289.9.14,ref-sifre-d.289.9.29,"ונאמר להלן שם ונאמר כאן שם מה להלן ע""ז אף ",שם ר'_יהודה_אומר נאמר כאן שם ונאמר להלן שם מה שם האמור להלן נחלה אף ,10,14,775,775.0,1042,1040.0,0.5147058823529411,0.4,34,ונאמר ן שם ונאמר ן שם מה להלן  אף ,3060000851
ref-mek.8.4.1.145-ref-mek.8.4.1.157,ref-sifre-d.302.1.19-ref-sifre-d.302.1.34,372904,372956,ref-mek.8.4.1.145,ref-mek.8.4.1.157,288203,288275,ref-sifre-d.302.1.19,ref-sifre-d.302.1.34,"להלן שם ונאמר כאן שם מה להלן ע""ז אף כאן ע""ז ר' אומר ",האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן חג המצות נאמר להלן ,13,16,860,852.0,1044,1040.0,0.6666666666666666,0.5384615384615384,32,האמר כאן  מה להלן  אף כאן   אמר ,3060000852
ref-mek.8.4.2.21-ref-mek.8.4.2.26,ref-sifre-d.143.8.1-ref-sifre-d.143.8.6,373351,373391,ref-mek.8.4.2.21,ref-mek.8.4.2.26,173503,173542,ref-sifre-d.143.8.1,ref-sifre-d.143.8.6,בחג המצות ובחג השבועות ובחג הסוכות ,בחג המצות ובחג השבועות ובחג הסכות ,6,6,532,531.0,1046,1046.0,0.02857142857142857,0.0,34,בחג המצות ובחג השבועות ובחג הסכות ,3060000853
ref-mek.8.4.2.56-ref-mek.8.4.2.67,ref-sifre-d.143.2.7-ref-sifre-d.143.5.1,373552,373633,ref-mek.8.4.2.56,ref-mek.8.4.2.67,173133,173202,ref-sifre-d.143.2.7,ref-sifre-d.143.5.1,ליראות זכורך זכור להוציא את הנשים זכור להוציא טומטום ואנדרוגינוס כל,ליראות זכורך זכור להוציא את הנשים זכור להוציא טומטום ואנדרוגינוס כל,13,10,529,529.0,1047,1047.0,0.0,0.0,67,ליראות זכורך זכור להוציא את הנשים זכור להוציא טומטום ואנדרוגינוס כל,3060000854
ref-mek.8.4.3.37-ref-mek.8.4.3.43,ref-sifre-d.64.2.1-ref-sifre-d.64.2.12,374046,374085,ref-mek.8.4.3.37,ref-mek.8.4.3.43,111796,111860,ref-sifre-d.64.2.1,ref-sifre-d.64.2.12,שמחה באדם ונאמרה שמחה בשלמים מה להלן ,ושמחתם נאמר כאן שמחה ונאמר להן שמחה מה שמחה האמורה להלן שלמים ,7,12,293,293.0,1049,1049.0,0.5483870967741935,0.6363636363636364,29,שמח א ונאמרה שמחה שמ מה להלן ,3060000855
ref-mek.8.4.3.37-ref-mek.8.4.3.43,ref-sifre-d.69.1.1-ref-sifre-d.69.1.12,374046,374085,ref-mek.8.4.3.37,ref-mek.8.4.3.43,114075,114142,ref-sifre-d.69.1.1,ref-sifre-d.69.1.12,שמחה באדם ונאמרה שמחה בשלמים מה להלן ,ושמחתם נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים ,7,12,304,302.0,1050,1049.0,0.5538461538461539,0.6,30,שמחה א ונאמרה שמחה שמ מה להלן ,3060000856
ref-mek.8.4.3.37-ref-mek.8.4.3.43,ref-sifre-d.107.18.9-ref-sifre-d.107.18.20,374046,374085,ref-mek.8.4.3.37,ref-mek.8.4.3.43,147570,147631,ref-sifre-d.107.18.9,ref-sifre-d.107.18.20,שמחה באדם ונאמרה שמחה בשלמים מה להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים ,7,12,404,402.0,1051,1049.0,0.5833333333333334,0.5555555555555556,28,שמחה ונאמרה שמחה שמ מה להלן ,3060000857
ref-mek.8.4.3.37-ref-mek.8.4.3.43,ref-sifre-d.138.1.6-ref-sifre-d.138.1.16,374046,374085,ref-mek.8.4.3.37,ref-mek.8.4.3.43,170273,170330,ref-sifre-d.138.1.6,ref-sifre-d.138.1.16,שמחה באדם ונאמרה שמחה בשלמים מה להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן שלמים ,7,11,512,512.0,1052,1049.0,0.5535714285714286,0.5555555555555556,28,שמחה ונאמרה שמחה שמ מה להלן ,3060000858
ref-mek.8.4.3.58-ref-mek.8.4.3.80,ref-sifre-d.64.2.1-ref-sifre-d.64.2.15,374154,374276,ref-mek.8.4.3.58,ref-mek.8.4.3.80,111796,111876,ref-sifre-d.64.2.1,ref-sifre-d.64.2.15,שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,ושמחתם נאמר כאן שמחה ונאמר להן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,17,13,294,294.0,1055,1055.0,0.40789473684210525,0.4,45,שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,3060000859
ref-mek.8.4.3.58-ref-mek.8.4.3.80,ref-sifre-d.69.1.1-ref-sifre-d.69.1.15,374154,374276,ref-mek.8.4.3.58,ref-mek.8.4.3.80,114075,114158,ref-sifre-d.69.1.1,ref-sifre-d.69.1.15,שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,ושמחתם נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,17,13,305,305.0,1056,1056.0,0.43037974683544306,0.33333333333333337,45,שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,3060000860
ref-mek.8.4.3.54-ref-mek.8.4.3.80,ref-sifre-d.107.18.11-ref-sifre-d.107.18.35,374134,374276,ref-mek.8.4.3.54,ref-mek.8.4.3.80,147579,147707,ref-sifre-d.107.18.11,ref-sifre-d.107.18.35,שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן שלמים אי מה שמחה האמורה להלן עולה ושלמים אף שמחה ונאמר להלן שמחה מה שמחה האמורה,שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן שלמים אי מה שמחה האמורה להלן עולה ושלמים אף שמחה,22,22,410,409.0,1053,1053.0,0.2012987012987013,0.0,123,שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן שלמים אי מה שמחה האמורה להלן עולה ושלמים אף שמחה,3060000861
ref-mek.8.4.3.58-ref-mek.8.4.3.80,ref-sifre-d.138.1.8-ref-sifre-d.138.1.19,374154,374276,ref-mek.8.4.3.58,ref-mek.8.4.3.80,170282,170346,ref-sifre-d.138.1.8,ref-sifre-d.138.1.19,שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,שמחה ונאמר להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,17,10,516,516.0,1057,1057.0,0.26229508196721313,0.1428571428571429,45,שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה,3060000862
ref-mek.8.4.5.33-ref-mek.8.4.5.51,ref-sifre-d.31.1.1-ref-sifre-d.31.1.12,374583,374669,ref-mek.8.4.5.33,ref-mek.8.4.5.51,36398,36449,ref-sifre-d.31.1.1,ref-sifre-d.31.1.12,שמע ישראל ה' אלהינו ה' אחד למה_נאמר_והלא_כבר_נאמר ה' אלהינו ומה_תלמוד_לומר ה' אחד אלא ,שמע ישראל ה' אלהינו ה' אחד למה_נאמר_לפי_שנא' דבר אל ,13,9,45,44.0,1067,1062.0,0.45348837209302323,0.4,48,שמע ישראל ה' אלהינו ה' אחד למה_נאמר_ל_נא' דר אל ,3060000863
ref-mek.8.4.5.35-ref-mek.8.4.5.38,ref-sifre-d.31.7.52-ref-sifre-d.31.7.55,374593,374609,ref-mek.8.4.5.35,ref-mek.8.4.5.38,39577,39593,ref-sifre-d.31.7.52,ref-sifre-d.31.7.55,ה' אלהינו ה' אחד ,ה' אלהינו ה' אחד ,4,4,51,51.0,1070,1070.0,0.0,0.0,17,ה' אלהינו ה' אחד ,3060000864
ref-mek.8.4.5.44-ref-mek.8.4.5.50,ref-sifre-d.31.7.52-ref-sifre-d.31.7.55,374633,374665,ref-mek.8.4.5.44,ref-mek.8.4.5.50,39577,39593,ref-sifre-d.31.7.52,ref-sifre-d.31.7.55,ה' אלהינו ומה_תלמוד_לומר ה' אחד ,ה' אלהינו ה' אחד ,5,4,52,51.0,1072,1072.0,0.46875,0.25,17,ה' אלהינו ה' אחד ,3060000865
ref-mek.8.4.5.33-ref-mek.8.4.5.55,ref-sifre-d.31.7.117-ref-sifre-d.31.8.16,374583,374690,ref-mek.8.4.5.33,ref-mek.8.4.5.55,39917,40011,ref-sifre-d.31.7.117,ref-sifre-d.31.8.16,שמע ישראל ה' אלהינו ה' אחד למה_נאמר_והלא_כבר_נאמר ה' אלהינו ומה_תלמוד_לומר ה' אחד אלא עלינו ייחד שמו ביותר ,"השמיע לאזנו יצא ה' אלהינו למה נאמר והלא_כבר_נאמר ה' אחד ומה ת""ל אלהינו עלינו הוחל שמו ביותר ",17,17,54,54.0,1069,1062.0,0.42990654205607476,0.631578947368421,70,שמע יא ה' אלהינו למהנאמרוהלא_כבר_נאמר ה' א ומהתל אל עלינו ח שמו ביותר ,3060000866
ref-mek.8.4.5.1-ref-mek.8.4.5.33,ref-sifre-d.31.8.21-ref-sifre-d.31.9.5,374429,374586,ref-mek.8.4.5.1,ref-mek.8.4.5.33,40031,40195,ref-sifre-d.31.8.21,ref-sifre-d.31.9.5,שלש פעמים בשנה יראה כל זכורך את פני האדון ה' אלהי ישראל ומה אני צריך והלא_כבר_נאמר את פני האדון ה' אלהי ישראל על ישראל הוחל שמו ביותר כיוצא_בדבר_אתה_אומר שמעה,שלש פעמים בשנה יראה כל זכורך את פני האדון ה' אלהי ישראל ומה אני צריך והלא_כבר_נאמר את פני האדון ה' אלהי ישראל על ישראל הוחל שמו ביותר כיוצא_בדבר_אתה_אומר שמעה,16,12,57,57.0,1062,1062.0,0.0,0.0,158,שלש פעמים בשנה יראה כל זכורך את פני האדון ה' אלהי ישראל ומה אני צריך והלא_כבר_נאמר את פני האדון ה' אלהי ישראל על ישראל הוחל שמו ביותר כיוצא_בדבר_אתה_אומר שמעה,3060000867
ref-mek.8.4.5.35-ref-mek.8.4.5.52,ref-sifre-d.31.10.2-ref-sifre-d.31.10.11,374593,374675,ref-mek.8.4.5.35,ref-mek.8.4.5.52,40266,40308,ref-sifre-d.31.10.2,ref-sifre-d.31.10.11,ה' אלהינו ה' אחד למה_נאמר_והלא_כבר_נאמר ה' אלהינו ומה_תלמוד_לומר ה' אחד אלא עלינו ,ה' אלהינו ה' אחד על כל_באי_העולם ה' אלהינו ,12,8,62,61.0,1071,1062.0,0.573170731707317,0.6666666666666667,36,ה' אלהינו ה' אחד לל_באי_ול ה' אלינו ,3060000868
ref-mek.8.4.5.1-ref-mek.8.4.5.24,ref-sifre-d.52.4.8-ref-sifre-d.52.4.20,374429,374544,ref-mek.8.4.5.1,ref-mek.8.4.5.24,101047,101108,ref-sifre-d.52.4.8,ref-sifre-d.52.4.20,שלש פעמים בשנה יראה את פני האדון ה'_אלהי_ישראל למה_נאמר_והלא_כבר_נאמר אל פני האדון ה' ומה_תלמוד_לומר אלהי ישראל ,שלש פעמים בשנה יראה כל זכורך את פני ה' אלהיך שמא יאמרו ישראל ,16,13,264,264.0,1063,1062.0,0.6071428571428571,0.5555555555555556,48,שלש פעמים בשנה יראה את פני ה'אלהי מא יאמר ישראל ,3060000869
ref-mek.8.4.5.33-ref-mek.8.4.5.53,ref-sifre-d.306.37.301-ref-sifre-d.306.37.309,374583,374680,ref-mek.8.4.5.33,ref-mek.8.4.5.53,309871,309912,ref-sifre-d.306.37.301,ref-sifre-d.306.37.309,שמע ישראל ה' אלהינו ה' אחד למה_נאמר_והלא_כבר_נאמר ה' אלהינו ומה_תלמוד_לומר ה' אחד אלא עלינו ייחד ,שמע ישראל ה' אלהינו ה' אחד ואומר ברן יחד ,15,9,910,909.0,1068,1062.0,0.6082474226804123,0.5454545454545454,38,שמע ישראל ה' אלהינו ה' אחד ואומר  יחד ,3060000870
ref-mek.8.4.5.33-ref-mek.8.4.5.38,ref-sifre-d.355.27.28-ref-sifre-d.355.27.33,374583,374609,ref-mek.8.4.5.33,ref-mek.8.4.5.38,380390,380416,ref-sifre-d.355.27.28,ref-sifre-d.355.27.33,שמע ישראל ה' אלהינו ה' אחד ,שמע ישראל ה' אלהינו ה' אחד ,6,6,1066,1066.0,1066,1066.0,0.0,0.0,27,שמע ישראל ה' אלהינו ה' אחד ,3060000871
ref-mek.8.4.5.44-ref-mek.8.4.5.50,ref-sifre-d.355.27.30-ref-sifre-d.355.27.33,374633,374665,ref-mek.8.4.5.44,ref-mek.8.4.5.50,380400,380416,ref-sifre-d.355.27.30,ref-sifre-d.355.27.33,ה' אלהינו ומה_תלמוד_לומר ה' אחד ,ה' אלהינו ה' אחד ,5,4,1067,1066.0,1073,1073.0,0.46875,0.25,17,ה' אלהינו ה' אחד ,3060000872
ref-mek.8.4.5.82-ref-mek.8.4.5.96,ref-sifre-d.31.8.44-ref-sifre-d.31.9.13,374806,374887,ref-mek.8.4.5.82,ref-mek.8.4.5.96,40140,40241,ref-sifre-d.31.8.44,ref-sifre-d.31.9.13,ישראל ייחד שמו ביותר כיוצא בו שמעה עמי ואדברה ישראל ואעידה בך אלהים אלהיך אנכי ,ישראל על ישראל הוחל שמו ביותר כיוצא_בדבר_אתה_אומר שמעה עמי ואדברה ישראל ואעידה בך אלהים אלהיך אנכי ,15,16,60,57.0,1074,1074.0,0.23232323232323232,0.3529411764705882,76,ישראל יח שמו ביותר כיוצאבו שמעה עמי ואדברה ישראל ואעידה בך אלהים אלהיך אנכי ,3060000873
ref-mek.8.4.7.10-ref-mek.8.4.7.18,ref-sifre-d.297.4.1-ref-sifre-d.297.4.8,375791,375836,ref-mek.8.4.7.10,ref-mek.8.4.7.18,281428,281472,ref-sifre-d.297.4.1,ref-sifre-d.297.4.8,ולקחת מראשית כל פרי האדמה אין_לי_אלא פירות ,ולקחת מראשית כל פרי האדמה יכול כל הפירות ,7,8,822,821.0,1075,1075.0,0.18604651162790697,0.1428571428571429,36,ולקחת מראשית כל פרי האדמה ילל פירות ,3060000874
ref-mek.8.4.7.25-ref-mek.8.4.7.31,ref-sifre-d.31.5.47-ref-sifre-d.31.5.54,375871,375903,ref-mek.8.4.7.25,ref-mek.8.4.7.31,38875,38911,ref-sifre-d.31.5.47,ref-sifre-d.31.5.54,תביא בית ה' אלהיך מכל מקום ומה ,אבי והיה ה' לי לאלהים מכל מקום מה ,7,8,49,49.0,1076,1076.0,0.3235294117647059,0.6,25,בי י ה' אלהי מכל מקום מה ,3060000875
ref-mek.8.4.7.44-ref-mek.8.4.7.50,ref-sifre-d.297.9.3-ref-sifre-d.297.10.3,375971,376017,ref-mek.8.4.7.44,ref-mek.8.4.7.50,282266,282361,ref-sifre-d.297.9.3,ref-sifre-d.297.10.3,אשר תביא מארצך להוציא אריסין וחכורות והגזלן ,לאריסים ולחכירות ולסקריקין ולגזלן שאין מביאין משום שנאמר ראשית בכורי אדמתך אשר תביא מארצך ,7,14,823,823.0,1077,1077.0,0.7777777777777778,0.8333333333333334,22,אר תיא מא ו ארי כורת  ,3060000876
ref-mek.8.4.7.53-ref-mek.8.4.7.61,ref-sifre-d.299.3.7-ref-sifre-d.299.4.5,376034,376083,ref-mek.8.4.7.53,ref-mek.8.4.7.61,283617,283675,ref-sifre-d.299.3.7,ref-sifre-d.299.4.5,ה' אלהינו להוציא גרים ועבדים נתן לנו להוציא נשים ,ה' לאבותינו פרט לגרים ועבדים לתת לנו פרט לעבדים לנשים ,9,10,824,824.0,1078,1078.0,0.4074074074074074,0.7692307692307692,35,ה' לינו  גרים ועבדים ת לנו לי נשים ,3060000877
ref-mek.8.4.7.98-ref-mek.8.4.7.107,ref-sifre-d.104.10.9-ref-sifre-d.104.10.18,376285,376337,ref-mek.8.4.7.98,ref-mek.8.4.7.107,142213,142264,ref-sifre-d.104.10.9,ref-sifre-d.104.10.18,"נאמר בג' מקומות כנגד שלש בריתות שכרת הקב""ה עם ישראל ","נאמר שלש פעמים כנגד שלש בריתות שכרת הקב""ה עם ישראל ",10,10,400,400.0,1079,1079.0,0.15384615384615385,0.2727272727272727,44,"נאמר  מ כנגד שלש בריתות שכרת הקב""ה עם ישראל ",3060000878
