baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-n,baseOrder,grp-ref-mek,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-mek.7.17.3.37-ref-mek.7.17.3.45,ref-sifre-n.116.2.276-ref-sifre-n.116.2.288,350708,350756,ref-mek.7.17.3.37,ref-mek.7.17.3.45,183020,183087,ref-sifre-n.116.2.276,ref-sifre-n.116.2.288,ונאמר להלן הריגה מה להלן בסקילה אף כאן בסקילה ,ונאמר להלן יומת מה יומת האמור להלן סקילה אף יומת האמור כאן סקילה ,9,2,598,585.0,834,828.0,0.4153846153846154,0.375,6,ונאמר להלן מה להלן אף כאן,3050000671,9,13
ref-mek.7.17.3.34-ref-mek.7.17.3.44,ref-sifre-n.121.1.383-ref-sifre-n.121.1.396,350693,350748,ref-mek.7.17.3.34,ref-mek.7.17.3.44,203554,203619,ref-sifre-n.121.1.383,ref-sifre-n.121.1.396,נאמר כאן הריגה ונאמר להלן הריגה מה להלן בסקילה אף כאן ,נאמר כאן מלאה ונאמר להלן דברים כב מלאה מה להלן שהיא עולה אף כאן ,1,1,698,692.0,833,828.0,0.328125,0.5833333333333333,8,נאמר כאן ונאמר להלן מה להלן אף כאן,3050000672,11,14
ref-mek.7.18.1.1-ref-mek.7.18.1.21,ref-sifre-n.80.1.184-ref-sifre-n.81.1.12,351836,351945,ref-mek.7.18.1.1,ref-mek.7.18.1.21,109547,109644,ref-sifre-n.80.1.184,ref-sifre-n.81.1.12,גר וגר לא תלחץ וגר לא תונה ולא תחלצנו והיה כי תלך עמנו וגו' וכי מה טובה הטיבו לו אמרו כשהיו,גר וגר לא תלחץ וגר לא תונה ולא תחלצנו והיה כי תלך עמנו וגו' וכי מה טובה הטיבו לו אמרו כשהיו,21,21,360,360.0,835,835.0,0.0,0.0,21,גר וגר לא תלחץ וגר לא תונה ולא תחלצנו והיה כי תלך עמנו וגו' וכי מה טובה הטיבו לו אמרו כשהיו,3050000673,21,21
ref-mek.7.18.1.65-ref-mek.7.18.1.73,ref-sifre-n.80.1.184-ref-sifre-n.80.1.191,352173,352214,ref-mek.7.18.1.65,ref-mek.7.18.1.73,109547,109580,ref-sifre-n.80.1.184,ref-sifre-n.80.1.191,גר וגר לא תלחץ וגר לא תונה ולא,גר וגר לא תלחץ וגר לא תונה ולא,8,8,359,358.0,837,837.0,0.0,0.0,8,גר וגר לא תלחץ וגר לא תונה ולא,3050000674,8,8
ref-mek.7.18.1.152-ref-mek.7.18.1.163,ref-sifre-n.119.2.197-ref-sifre-n.119.2.207,352626,352692,ref-mek.7.18.1.152,ref-mek.7.18.1.163,196421,196478,ref-sifre-n.119.2.197,ref-sifre-n.119.2.207,ואתם כהני ה' תקראו משרתי אלהינו יאמר לכם,שנאמר ישעיה סא ואתם כהני ה' תקראו משרתי אלהינו יאמר לכם,8,11,678,678.0,839,839.0,0.2727272727272727,0.2727272727272727,8,ואתם כהני ה' תקראו משרתי אלהינו יאמר לכם,3050000675,8,11
ref-mek.7.18.1.202-ref-mek.7.18.1.209,ref-sifre-n.109.1.68-ref-sifre-n.109.1.87,352936,352981,ref-mek.7.18.1.202,ref-mek.7.18.1.209,155961,156053,ref-sifre-n.109.1.68,ref-sifre-n.109.1.87,רצון שנאמר לרצון לפני ה' ונאמר בגרים רצון ,לפני ה' למה נאמר לפי שנאמר והיה על מצח אהרן וגו' תמיד לרצון לפני ה' אין לי אלא הציץ מרצה ,8,16,481,481.0,841,841.0,0.6966292134831461,0.7333333333333334,4,שנאמר לרצון לפני ה',3050000676,8,16
ref-mek.7.18.1.219-ref-mek.7.18.1.232,ref-sifre-n.40.1.81-ref-sifre-n.40.1.97,353042,353116,ref-mek.7.18.1.219,ref-mek.7.18.1.232,64640,64721,ref-sifre-n.40.1.81,ref-sifre-n.40.1.97,ואומר הנה לא ינום ולא יישן שומר ישראל ואומר ה' שומרך ה' צלך על יד ימינך ואומר,ואומר הנה לא ינום ולא יישן שומר ישראל ואומר ה' שומרך ה' צלך על יד ימינך ואומר,11,11,206,206.0,842,842.0,0.0,0.0,17,ואומר הנה לא ינום ולא יישן שומר ישראל ואומר ה' שומרך ה' צלך על יד ימינך ואומר,3050000677,17,17
ref-mek.7.18.1.311-ref-mek.7.18.1.316,ref-sifre-n.80.1.65-ref-sifre-n.80.1.70,353502,353535,ref-mek.7.18.1.311,ref-mek.7.18.1.316,108914,108947,ref-sifre-n.80.1.65,ref-sifre-n.80.1.70,שלא לנעול דלת בפני הגרים הבאים ,שלא תנעול דלת בפני הגרים הבאים ,6,6,357,357.0,844,844.0,0.032258064516129,0.2857142857142857,5,שלא דלת בפני הגרים הבאים,3050000678,6,6
ref-mek.7.18.1.351-ref-mek.7.18.1.366,ref-sifre-n.39.1.246-ref-sifre-n.39.1.264,353716,353791,ref-mek.7.18.1.351,ref-mek.7.18.1.366,63594,63682,ref-sifre-n.39.1.246,ref-sifre-n.39.1.264,לה' אני וזה יקרא בשם יעקב וזה יכתוב ידו לה' ובשם ישראל יכנה לה' אני ואל ,שמי זה מקרא מסורס בכל מקום שאני נגלה עליך שם תהיה מזכיר את שמי היכן אני נגלה עליך בבית ,16,19,199,199.0,845,845.0,0.7241379310344828,0.7619047619047619,1,אני,3050000679,16,19
ref-mek.7.18.3.127-ref-mek.7.18.3.132,ref-sifre-n.42.2.572-ref-sifre-n.42.2.577,354773,354803,ref-mek.7.18.3.127,ref-mek.7.18.3.132,69459,69492,ref-sifre-n.42.2.572,ref-sifre-n.42.2.577,ואומר יבא שלום ינוחו על משכבם ,שנאמר יבוא שלום ינוחו על משכבותם ,6,6,241,241.0,846,846.0,0.1818181818181818,0.5,3,שלום ינוחו על,3050000680,6,6
ref-mek.7.18.3.383-ref-mek.7.18.3.398,ref-sifre-n.42.4.4-ref-sifre-n.42.4.13,356112,356194,ref-mek.7.18.3.383,ref-mek.7.18.3.398,72170,72213,ref-sifre-n.42.4.4,ref-sifre-n.42.4.13,כי אמר ים מעוז הים לאמר לא חלתי ולא ילדתי,כי אמר ים מעוז הים לאמר לא חלתי ולא ילדתי,10,10,247,247.0,847,847.0,0.0,0.0,10,כי אמר ים מעוז הים לאמר לא חלתי ולא ילדתי,3050000681,10,10
ref-mek.8.1.5.43-ref-mek.8.1.5.69,ref-sifre-n.122.1.70-ref-sifre-n.122.1.92,359702,359857,ref-mek.8.1.5.43,ref-mek.8.1.5.69,204204,204326,ref-sifre-n.122.1.70,ref-sifre-n.122.1.92,ותרומה קרויה תרומה ומעשר ראשון קרוי תרומה אם למדתי לתרומה שאין נאכלת אלא במקום אחד טהור אף מעשר ראשון לא יהיה נאכל אלא,ותרומה קרויה תרומה ומעשר ראשון קרוי תרומה אם למדתי לתרומה שאין נאכלת אלא במקום אחד טהור אף מעשר ראשון לא יהיה נאכל אלא,23,23,703,703.0,849,849.0,0.0,0.0,23,ותרומה קרויה תרומה ומעשר ראשון קרוי תרומה אם למדתי לתרומה שאין נאכלת אלא במקום אחד טהור אף מעשר ראשון לא יהיה נאכל אלא,3050000682,23,23
ref-mek.8.1.5.106-ref-mek.8.1.5.159,ref-sifre-n.118.1.52-ref-sifre-n.118.1.103,360057,360341,ref-mek.8.1.5.106,ref-mek.8.1.5.159,189067,189329,ref-sifre-n.118.1.52,ref-sifre-n.118.1.103,באדם לא יהיה לך בהם בבהמה מקיש בכור אדם לבכור בהמה מה בכור בהמה נפל פטור מן הבכורה שם מט אף בכורי אדם נפל פטור מן הבכורה מה בכור אדם נותנו לכהן בכל מקום שירצ' אף בכורי בהמה נותנם לכהן בכל מקום שירצה לפי שהוא אומר דברים יב והבאתם שמה עולותיכם וזבחיכם,באדם לא יהיה לך בהם בבהמה מקיש בכור אדם לבכור בהמה מה בכור בהמה נפל פטור מן הבכורה שם מט אף בכורי אדם נפל פטור מן הבכורה מה בכור אדם נותנו לכהן בכל מקום שירצ' אף בכורי בהמה נותנם לכהן בכל מקום שירצה לפי שהוא אומר דברים יב והבאתם שמה עולותיכם וזבחיכם,50,50,621,621.0,851,851.0,0.0,0.0,50,באדם לא יהיה לך בהם בבהמה מקיש בכור אדם לבכור בהמה מה בכור בהמה נפל פטור מן הבכורה שם מט אף בכורי אדם נפל פטור מן הבכורה מה בכור אדם נותנו לכהן בכל מקום שירצ' אף בכורי בהמה נותנם לכהן בכל מקום שירצה לפי_שהוא_אומר דברים יב והבאתם שמה עולותיכם וזבחיכם,3050000683,50,50
ref-mek.8.1.5.116-ref-mek.8.1.5.152,ref-sifre-n.118.1.121-ref-sifre-n.118.1.151,360109,360297,ref-mek.8.1.5.116,ref-mek.8.1.5.152,189425,189567,ref-sifre-n.118.1.121,ref-sifre-n.118.1.151,לכהן בכל מקום שירצה אף בכור בהמה רשאי ליתנו בכל מקום שירצה ומה בכור אדם מטפל בו ל' יום שם כו אף בכור בהמה מטפל בו,מה בכור אדם רשאי ליתנו לכהן בכל מקום שירצה אף בכור בהמה רשאי ליתנו בכל מקום שירצה ומה בכור אדם מטפל בו ל' יום שם כו אף בכור בהמה מטפל בו,26,31,628,628.0,854,854.0,0.1691176470588235,0.0,26,לכהן בכל מקום שירצה אף בכור בהמה רשאי ליתנו בכל מקום שירצה ומה בכור אדם מטפל בו ל' יום שם כו אף בכור בהמה מטפל בו,3050000684,26,31
ref-mek.8.1.5.107-ref-mek.8.1.5.136,ref-sifre-n.119.2.9-ref-sifre-n.119.2.18,360062,360214,ref-mek.8.1.5.107,ref-mek.8.1.5.136,195384,195448,ref-sifre-n.119.2.9,ref-sifre-n.119.2.18,וביכורים וראשית הגז והמתנות בכור אדם ובכור בהמה טהורה ופטר,וביכורים וראשית הגז והמתנות בכור אדם ובכור בהמה טהורה ופטר,10,10,672,672.0,853,853.0,0.0,0.0,10,וביכורים וראשית הגז והמתנות בכור אדם ובכור בהמה טהורה ופטר,3050000685,10,10
ref-mek.8.1.5.169-ref-mek.8.1.5.181,ref-sifre-n.118.1.52-ref-sifre-n.118.1.64,360393,360463,ref-mek.8.1.5.169,ref-mek.8.1.5.181,189067,189128,ref-sifre-n.118.1.52,ref-sifre-n.118.1.64,באדם לא יהיה לך בהם בבהמה מקיש בכור אדם לבכור בהמה מה בכור,באדם לא יהיה לך בהם בבהמה מקיש בכור אדם לבכור בהמה מה בכור,13,13,619,619.0,859,859.0,0.0,0.0,13,באדם לא יהיה לך בהם בבהמה מקיש בכור אדם לבכור בהמה מה בכור,3050000686,13,13
ref-mek.8.1.5.172-ref-mek.8.1.5.190,ref-sifre-n.118.1.78-ref-sifre-n.118.1.89,360412,360502,ref-mek.8.1.5.172,ref-mek.8.1.5.190,189185,189247,ref-sifre-n.118.1.78,ref-sifre-n.118.1.89,הבכורה מה בכור אדם נותנו לכהן בכל מקום שירצ' אף בכורי בהמה,הבכורה מה בכור אדם נותנו לכהן בכל מקום שירצ' אף בכורי בהמה,12,12,623,623.0,861,861.0,0.0,0.0,12,הבכורה מה בכור אדם נותנו לכהן בכל מקום שירצ' אף בכורי בהמה,3050000687,12,12
ref-mek.8.1.5.164-ref-mek.8.1.5.193,ref-sifre-n.118.1.114-ref-sifre-n.118.1.151,360361,360514,ref-mek.8.1.5.164,ref-mek.8.1.5.193,189377,189567,ref-sifre-n.118.1.114,ref-sifre-n.118.1.151,ולהביאו בבית הבחירה תלמוד לומר באדם ובבהמה מה בכור אדם רשאי ליתנו לכהן בכל מקום שירצה אף בכור בהמה רשאי ליתנו בכל מקום שירצה ומה בכור אדם מטפל בו ל' יום שם כו אף בכור בהמה מטפל בו,ולהביאו בבית הבחירה תלמוד לומר באדם ובבהמה מה בכור אדם רשאי ליתנו לכהן בכל מקום שירצה אף בכור בהמה רשאי ליתנו בכל מקום שירצה ומה בכור אדם מטפל בו ל' יום שם כו אף בכור בהמה מטפל בו,38,38,625,625.0,857,857.0,0.0,0.0,38,ולהביאו בבית הבחירה תלמוד לומר באדם ובבהמה מה בכור אדם רשאי ליתנו לכהן בכל מקום שירצה אף בכור בהמה רשאי ליתנו בכל מקום שירצה ומה בכור אדם מטפל בו ל' יום שם כו אף בכור בהמה מטפל בו,3050000688,38,38
ref-mek.8.1.6.15-ref-mek.8.1.6.55,ref-sifre-n.15.1.111-ref-sifre-n.15.1.120,360590,360758,ref-mek.8.1.6.15,ref-mek.8.1.6.55,26098,26133,ref-sifre-n.15.1.111,ref-sifre-n.15.1.120,אמו עם אמו אתה אומר תחת אמו עם אמו או אינו אלא תחת אמו כמשמעו תלמוד לומר יהיה עם אמו מה כאן עם אמו אף להלן עם אמו ר' נתן אומר לא בא הכתוב תחת אלא להדרש תחת אמו אחר אמו ,אמן עם איש זה אמן עם איש אחר אמן אם ,33,10,58,58.0,863,863.0,0.8214285714285714,0.8333333333333334,3,עם עם אחר,3050000689,33,10
ref-mek.8.1.6.53-ref-mek.8.1.6.78,ref-sifre-n.26.1.407-ref-sifre-n.26.1.416,360747,360855,ref-mek.8.1.6.53,ref-mek.8.1.6.78,45337,45384,ref-sifre-n.26.1.407,ref-sifre-n.26.1.416,להלן אמו מה אמו האמור להלן,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן אמו מה אמו האמור להלן,6,6,132,132.0,864,864.0,0.6119402985074627,0.4,6,להלן אמו מה אמו האמור להלן,3050000690,6,15
ref-mek.8.1.6.180-ref-mek.8.1.6.192,ref-sifre-n.16.1.21-ref-sifre-n.16.1.35,361359,361428,ref-mek.8.1.6.180,ref-mek.8.1.6.192,27047,27122,ref-sifre-n.16.1.21,ref-sifre-n.16.1.35,ונאמר להלן שמיני מה להלן להכשיר בן שמיני ומשמיני להלן אף כאן להכשיר ,ונאמר להלן וכתב מה וכתב האמור להלן כשר בכל אדם אף וכתב האמור כאן כשר ,13,15,70,63.0,869,866.0,0.5797101449275363,0.6666666666666667,6,ונאמר להלן מה להלן אף כאן,3050000691,13,15
ref-mek.8.1.6.170-ref-mek.8.1.6.207,ref-sifre-n.29.1.149-ref-sifre-n.29.1.165,361307,361517,ref-mek.8.1.6.170,ref-mek.8.1.6.207,48816,48907,ref-sifre-n.29.1.149,ref-sifre-n.29.1.165,כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף,שמיני נאמר כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן,11,2,145,145.0,867,867.0,0.5256410256410257,0.2857142857142857,9,כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן,3050000692,11,11
ref-mek.8.1.6.170-ref-mek.8.1.6.190,ref-sifre-n.133.4.14-ref-sifre-n.133.4.23,361307,361417,ref-mek.8.1.6.170,ref-mek.8.1.6.190,238701,238743,ref-sifre-n.133.4.14,ref-sifre-n.133.4.23,שמיני משמיני ולהלן מנין הרי אתה דן נאמר כאן שמיני ונאמר להלן שמיני מה להלן להכשיר בן שמיני ומשמיני להלן אף ,להלן דברים כה שם מה שם האמור להלן נחלה אף ,16,10,746,744.0,866,866.0,0.7289719626168224,0.8461538461538461,4,להלן מה להלן אף,3050000693,16,10
ref-mek.8.2.2.54-ref-mek.8.2.2.66,ref-sifre-n.15.2.65-ref-sifre-n.15.2.79,363053,363127,ref-mek.8.2.2.54,ref-mek.8.2.2.66,26613,26695,ref-sifre-n.15.2.65,ref-sifre-n.15.2.79,להביא שבועת הדיין שתהא באמן שאם אין עונה אמן אחריו עושה אותו שבועת שוא ,להביא את שבועת הדיינים שהוא באמן שאם אין אתה עונה אחריו אמן אתה עושה שבועת שוא ,14,16,62,62.0,871,871.0,0.3037974683544304,0.2307692307692307,10,להביא שבועת באמן שאם אין עונה אחריו עושה שבועת שוא,3050000694,14,16
ref-mek.8.2.3.173-ref-mek.8.2.3.183,ref-sifre-n.160.8.105-ref-sifre-n.160.8.114,363935,363979,ref-mek.8.2.3.173,ref-mek.8.2.3.183,288753,288799,ref-sifre-n.160.8.105,ref-sifre-n.160.8.114,"ואמרה תורה הרוג על פי דיינים הרוג ע""פ עדים מה","ואמרה תורה הרוג על פי דיינים הרוג ע""פ עדים מה",10,10,892,892.0,872,872.0,0.0,0.0,10,"ואמרה תורה הרוג על פי דיינים הרוג ע""פ עדים מה",3050000695,10,10
ref-mek.8.2.3.173-ref-mek.8.2.3.188,ref-sifre-n.160.8.231-ref-sifre-n.160.8.246,363935,364006,ref-mek.8.2.3.173,ref-mek.8.2.3.188,289421,289495,ref-sifre-n.160.8.231,ref-sifre-n.160.8.246,אמרה תורה הרוג על פי עדים הרוג על פי מטין מה עדים בשנים אף מטין בשנים ,"ואמרה תורה הרוג על פי עדים הרוג ע""פ מטי דינים מה עדים שנים אף דיינים שנים ",16,16,896,896.0,874,872.0,0.2162162162162162,0.3636363636363636,9,תורה הרוג על פי עדים הרוג מה עדים אף,3050000696,16,16
ref-mek.8.3.2.195-ref-mek.8.3.2.205,ref-sifre-n.160.8.105-ref-sifre-n.160.8.114,367974,368022,ref-mek.8.3.2.195,ref-mek.8.3.2.205,288753,288799,ref-sifre-n.160.8.105,ref-sifre-n.160.8.114,"ואמרה תורה הרוג על פי דיינים הרוג ע""פ עדים מה","ואמרה תורה הרוג על פי דיינים הרוג ע""פ עדים מה",10,10,893,893.0,875,875.0,0.0,0.0,10,"ואמרה תורה הרוג על פי דיינים הרוג ע""פ עדים מה",3050000697,10,10
ref-mek.8.3.2.195-ref-mek.8.3.2.210,ref-sifre-n.160.8.231-ref-sifre-n.160.8.246,367974,368047,ref-mek.8.3.2.195,ref-mek.8.3.2.210,289421,289495,ref-sifre-n.160.8.231,ref-sifre-n.160.8.246,ואמרה תורה הרוג על פי עדים הרוג על פי זוממים מה עדים שנים אף זוממים שנים ,"ואמרה תורה הרוג על פי עדים הרוג ע""פ מטי דינים מה עדים שנים אף דיינים שנים ",16,16,897,896.0,877,875.0,0.1621621621621621,0.3636363636363636,12,ואמרה תורה הרוג על פי עדים הרוג מה עדים שנים אף שנים,3050000698,16,16
ref-mek.8.3.6.66-ref-mek.8.3.6.82,ref-sifre-n.156.1.9-ref-sifre-n.156.1.25,371594,371670,ref-mek.8.3.6.66,ref-mek.8.3.6.82,275520,275605,ref-sifre-n.156.1.9,ref-sifre-n.156.1.25,זהו עבד ערל אתה אומר עבד ערל או אינו אלא בן ברית כשהוא אומר עבדך ואמתך הרי ,זה חרישה למקט אתה אומר חרישה למקט או אינו אלא חרישה לקיום כשהוא אומר והחריש לה הרי ,15,15,848,848.0,878,878.0,0.4578313253012048,0.6,6,אתה אומר או_אינו_אלא כשהוא אומר הרי,3050000699,15,15
ref-mek.8.3.6.96-ref-mek.8.3.6.110,ref-sifre-n.160.2.113-ref-sifre-n.160.2.124,371727,371789,ref-mek.8.3.6.96,ref-mek.8.3.6.110,284837,284897,ref-sifre-n.160.2.113,ref-sifre-n.160.2.124,והגר זה גר תושב אתה אומר זה גר תושב או אינו אלא גר צדק כשהוא ,"לגרים מנין ת""ל ולגר ותושב בתוכם או אינו אלא כשם שהגר הוא ",13,10,880,880.0,879,879.0,0.5737704918032787,0.8666666666666667,1,או_אינו_אלא,3050000700,13,10
