baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifra,baseOrder,grp-ref-m,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-m.6.3.14.4.1-ref-m.6.3.14.4.18,ref-sifra.8.2-02.6.1-ref-sifra.8.2-02.6.18,916216,916323,ref-m.6.3.14.4.1,ref-m.6.3.14.4.18,373891,373998,ref-sifra.8.2-02.6.1,ref-sifra.8.2-02.6.18,שלשה מגלחין ותגלחתן מצוה הנזיר והמצורע והלוים וכולן שגלחו שלא בתער או ששיירו שתי שערות לא עשו כלום ,שלשה מגלחים ותגלחתן מצוה הנזיר והמצורע והלוים וכולן שגלחו שלא בתער או ששיירו שתי שערות לא עשו כלום ,18,18,2096,2096.0,3139,3139.0,0.0101010101010101,0.125,17,שלשה ותגלחתן מצוה הנזיר והמצורע והלוים וכולן שגלחו שלא בתער או ששיירו שתי שערות לא עשו כלום,1040002174,18,18
ref-m.6.3.14.5.1-ref-m.6.3.14.5.16,ref-sifra.8.1-00.10.10-ref-sifra.8.1-00.10.20,916324,916415,ref-m.6.3.14.5.1,ref-m.6.3.14.5.16,367490,367547,ref-sifra.8.1-00.10.10,ref-sifra.8.1-00.10.20,שתי צפרים מצותן שיהו שוות במראה ובקומה ובדמים ולקיחתן כאחת אף על פי שאינם שוות כשרות ,שתי צפרים שיהיו שוות ומנין שאף על פי שאינם שוות כשרות ,14,9,2070,2070.0,3140,3140.0,0.4117647058823529,0.6428571428571428,6,שתי צפרים שוות שאינם שוות כשרות,1040002175,14,9
ref-m.6.3.14.5.43-ref-m.6.3.14.5.51,ref-sifra.8.1-01.6.1-ref-sifra.8.1-01.6.10,916564,916617,ref-m.6.3.14.5.43,ref-m.6.3.14.5.51,369363,369419,ref-sifra.8.1-01.6.1,ref-sifra.8.1-01.6.10,בהנאה נשפך הדם תמות המשתלחת מתה המשתלחת ישפך הדם ,ומנין אם נשפך הדם תמות המשולחת מתה המשולחת ישפך הדם ,9,10,2080,2080.0,3141,3141.0,0.1538461538461538,0.5555555555555556,6,נשפך הדם תמות מתה ישפך הדם,1040002176,9,10
ref-m.6.3.14.5.44-ref-m.6.3.14.5.51,ref-sifra.10.2-02.7.45-ref-sifra.10.2-02.7.54,916571,916617,ref-m.6.3.14.5.44,ref-m.6.3.14.5.51,433962,434015,ref-sifra.10.2-02.7.45,ref-sifra.10.2-02.7.54,נשפך הדם ימות המשתלח מת המשתלח ישפך,לשלח אותו שאם נשפך הדם ימות המשתלח מת המשתלח ישפך,7,10,2444,2444.0,3142,3142.0,0.2857142857142857,0.2857142857142857,7,נשפך הדם ימות המשתלח מת המשתלח ישפך,1040002177,7,10
ref-m.6.3.14.6.4-ref-m.6.3.14.6.13,ref-sifra.8.1-00.12.46-ref-sifra.8.1-00.12.55,916630,916688,ref-m.6.3.14.6.4,ref-m.6.3.14.6.13,367950,368011,ref-sifra.8.1-00.12.46,ref-sifra.8.1-00.12.55,ארכו אמה ועביו כרביע כרע המטה אחד לשנים ושנים לארבעה ,וארכה אמה ועביה כרביע כרע המיטה אחד לשנים ושנים לארבעה ,10,10,2073,2073.0,3144,3144.0,0.0727272727272727,0.0,7,אמה כרביע כרע אחד לשנים ושנים לארבעה,1040002178,10,10
ref-m.6.3.14.6.12-ref-m.6.3.14.6.34,ref-sifra.8.1-00.14.7-ref-sifra.8.1-00.15.20,916674,916781,ref-m.6.3.14.6.12,ref-m.6.3.14.6.34,368306,368411,ref-sifra.8.1-00.14.7,ref-sifra.8.1-00.15.20,ושנים לארבעה מצות אזוב לא אזוב יון לא אזוב כוחלי לא אזוב רומי לא אזוב מדברית ולא כל אזוב שיש לו שם לווי ,שני תולעת אזוב ולא אזוב יון ולא אזוב כחלית ולא אזוב רומי ולא אזוב מדברי ולא כל אזוב שיש לו שם לווי ,23,22,2074,2074.0,3145,3144.0,0.173076923076923,0.6,14,אזוב אזוב יון אזוב אזוב רומי אזוב ולא כל אזוב שיש לו שם לווי,1040002179,23,22
ref-m.6.3.14.7.5-ref-m.6.3.14.7.14,ref-sifra.3.10-18.8.33-ref-sifra.3.10-18.8.44,916804,916860,ref-m.6.3.14.7.5,ref-m.6.3.14.7.14,139848,139920,ref-sifra.3.10-18.8.33,ref-sifra.3.10-18.8.44,בהמות חטאת ואשם ועולה והדל היה מביא חטאת העוף ועולת ,בהמה שעולתה למטן חטאתה למעלן עוף שעולתה למעלן אינו דין שתהיה חטאתו ,10,12,593,593.0,3146,3146.0,0.6567164179104478,0.8666666666666667,0,,1040002180,10,12
ref-m.6.3.14.9.26-ref-m.6.3.14.9.31,ref-sifra.1.14.48-ref-sifra.1.14.53,917230,917254,ref-m.6.3.14.9.26,ref-m.6.3.14.9.31,3647,3681,ref-sifra.1.14.48,ref-sifra.1.14.53,בהן יד בהן רגל אזן ימנית ,בבוהן יד ובבוהן רגל ובאזן ימנית ,6,6,6,6.0,3152,3147.0,0.21875,0.625,3,יד רגל ימנית,1040002181,6,6
ref-m.6.3.14.9.3-ref-m.6.3.14.9.9,ref-sifra.4.29.21.33-ref-sifra.4.29.21.40,917123,917154,ref-m.6.3.14.9.3,ref-m.6.3.14.9.9,231611,231650,ref-sifra.4.29.21.33,ref-sifra.4.29.21.40,ונתן על תנוך אזנו ידו ונתן על ,ויתן על תנוך אזן אהרן הימנית ויתן על ,7,8,1168,1168.0,3148,3147.0,0.3513513513513513,0.625,3,על תנוך על,1040002182,7,8
ref-m.6.3.14.9.4-ref-m.6.3.14.9.11,ref-sifra.4.29.22.9-ref-sifra.4.29.22.18,917129,917162,ref-m.6.3.14.9.4,ref-m.6.3.14.9.11,231776,231825,ref-sifra.4.29.22.9,ref-sifra.4.29.22.18,על תנוך אזנו ידו ונתן על בהן ידו ,על תנוך אזנם הימנית זה גדר האמצעית ועל בהן ידם ,8,10,1169,1169.0,3149,3147.0,0.4468085106382978,0.75,3,על תנוך בהן,1040002183,8,10
ref-m.6.3.14.8.10-ref-m.6.3.14.9.4,ref-sifra.8.3-03.4.29-ref-sifra.8.3-03.5.2,916910,917131,ref-m.6.3.14.8.10,ref-m.6.3.14.9.4,376953,377170,ref-sifra.8.3-03.4.29,ref-sifra.8.3-03.5.2,וקבלו ב' כהנים את דמו אחד בכלי ואחד ביד זה שקבל בכלי בא וזרקו על קיר המזבח וזה שקבל ביד בא לו אצל המצורע והמצורע טבל בלשכת המצורעים בא ועמד בשער ניקנור רבי יהודה אומר לא היה צריך טבילה הכניס ראשו ונתן על ,כהנים מקבלים את דמו אחד בכלי ואחד ביד זה שקבל בכלי בא וזרקו על המזבח וזה שקבל ביד בא לו אצל מצורע ומצורע טובל בלשכת במצורעים בא ועמד בשער ניקנור ר' יהודה אומר לא היה צריך טבילה שכבר טבל מבערב ונתן על ,38,40,2104,2104.0,3147,3147.0,0.1764705882352941,0.3939393939393939,27,כהנים את דמו אחד בכלי ואחד ביד זה שקבל בכלי בא וזרקו על המזבח וזה שקבל ביד בלשכת בא ועמד בשער ניקנור היה צריך טבילה ונתן על,1040002184,38,40
ref-m.6.3.14.9.10-ref-m.6.3.14.10.3,ref-sifra.8.3-03.11.1-ref-sifra.8.3-03.12.8,917155,917359,ref-m.6.3.14.9.10,ref-m.6.3.14.10.3,377933,378090,ref-sifra.8.3-03.11.1,ref-sifra.8.3-03.12.8,אין לו בהן יד ובהן רגל ואזן ימנית אין לו טהרה עולמית ר' אליעזר אומר נותן הוא על מקומו ר' שמעון אומר אם נתן על שמאל יצא והנותר בשמן אשר על כף הכהן יתן על,אין לו בהן יד ובהן רגל ואזן ימנית אין לו טהרה עולמית ר' אליעזר אומר נותן הוא על מקומו ר' שמעון אומר אם נתן על שמאל יצא והנותר בשמן אשר על כף הכהן יתן על,31,31,2113,2112.0,3150,3150.0,0.0,0.0,31,אין לו בהן יד ובהן רגל ואזן ימנית אין לו טהרה עולמית ר'_אליעזר_אומר נותן הוא על מקומו ר'_שמעון_אומר אם נתן על שמאל יצא והנותר בשמן אשר על כף הכהן יתן על,1040002185,31,31
ref-m.6.3.14.10.4-ref-m.6.3.14.10.26,ref-sifra.8.3-03.7.7-ref-sifra.8.3-03.8.6,917360,917466,ref-m.6.3.14.10.4,ref-m.6.3.14.10.26,377449,377545,ref-sifra.8.3-03.7.7,ref-sifra.8.3-03.8.6,ויצק לתוך כפו של חברו ואם יצק לתוך כף עצמו יצא טבל והזה שבע פעמים כנגד בית קדש הקדשים על כל הזיה טבילה ,שיצוק לתוך כפו של חברו ואם יצק לתוך כף עצמו יצא וטבל ולא המספג וטבל והזה על כל הזיה טבילה ,23,20,2107,2106.0,3153,3153.0,0.2912621359223301,0.4,15,לתוך כפו של חברו ואם יצק לתוך כף עצמו יצא והזה על כל הזיה טבילה,1040002186,23,20
ref-m.6.3.14.10.15-ref-m.6.3.14.10.26,ref-sifra.8.3-03.9.9-ref-sifra.8.3-03.9.20,917409,917466,ref-m.6.3.14.10.15,ref-m.6.3.14.10.26,377706,377766,ref-sifra.8.3-03.9.9,ref-sifra.8.3-03.9.20,טבל והזה שבע פעמים כנגד בית קדש הקדשים על כל הזיה טבילה ,טובל ומזה ז' פעמים כנגד בית קדשי הקדשים ועל כל הזיה טבילה ,12,12,2108,2108.0,3154,3153.0,0.1206896551724138,0.25,7,פעמים כנגד בית הקדשים כל הזיה טבילה,1040002187,12,12
ref-m.6.3.14.10.33-ref-m.6.3.14.10.54,ref-sifra.8.3-03.10.1-ref-sifra.8.3-03.10.33,917496,917593,ref-m.6.3.14.10.33,ref-m.6.3.14.10.54,377767,377902,ref-sifra.8.3-03.10.1,ref-sifra.8.3-03.10.33,ומיתר השמן אשר על כפו על דם האשם שיקדם הדם לשמן או אינו אלא יש שם דם יתן אין שם דם לא יתן תל ל אל מקום דם האשם מקום דם האשם הוי,ומיתר השמן אשר על כפו על דם האשם שיקדם הדם לשמן או אינו אלא יש שם דם יתן אין שם דם לא יתן תל ל אל מקום דם האשם מקום דם האשם הוי,31,31,2110,2110.0,3155,3155.0,0.0,0.0,31,ומיתר השמן אשר על כפו על דם האשם שיקדם הדם לשמן או_אינו_אלא יש שם דם יתן אין שם דם לא יתן תל ל אל מקום דם האשם מקום דם האשם הוי,1040002188,31,31
ref-m.6.3.14.10.46-ref-m.6.3.14.10.87,ref-sifra.8.3-03.12.1-ref-sifra.8.3-03.12.41,917554,917743,ref-m.6.3.14.10.46,ref-m.6.3.14.10.87,378054,378239,ref-sifra.8.3-03.12.1,ref-sifra.8.3-03.12.41,והנותר מן השמן אשר על כף הכהן יתן על ראש המטהר לכפר אם נתן כפר ואם לא נתן לא כפר דברי רבי עקיבא רבי יוחנן בן נורי אומר שירי מצוה הן בין שנתן בין שלא נתן כפר ומעלין עליו כאילו לא כפר ,והנותר בשמן אשר על כף הכהן יתן על ראש המטהר וכפר אם נתן כפר ואם לא נתן לא כפר דברי ר' עקיבא ר' יוחנן בן נורי אומר שירי מצוה הן בין שנתן בין שלא נתן כפר ומעלים עליו כאילו לא כפר ,35,35,2114,2112.0,3157,3155.0,0.0604395604395604,0.2272727272727273,30,והנותר אשר על כף הכהן יתן על ראש המטהר אם נתן כפר ואם לא נתן לא כפר שירי מצוה הן בין שנתן בין שלא נתן כפר עליו כאילו לא כפר,1040002189,35,35
ref-m.6.3.14.10.50-ref-m.6.3.14.10.64,ref-sifra.10.7-00.5.11-ref-sifra.10.7-00.5.26,917575,917635,ref-m.6.3.14.10.50,ref-m.6.3.14.10.64,465378,465458,ref-sifra.10.7-00.5.11,ref-sifra.10.7-00.5.26,על כף הכהן יתן על ראש המטהר לכפר אם נתן כפר ואם לא נתן לא ,ואם נתנם במתנה אחת כפר לכם ולא לאחרים על המזבח כל מקום שיתן על המזבח יכפר ,15,16,2667,2665.0,3158,3155.0,0.7567567567567568,0.7777777777777778,2,על על,1040002190,15,16
ref-m.6.3.14.10.88-ref-m.6.3.14.10.112,ref-sifra.8.3-03.6.4-ref-sifra.8.3-03.6.28,917744,917870,ref-m.6.3.14.10.88,ref-m.6.3.14.10.112,377284,377409,ref-sifra.8.3-03.6.4,ref-sifra.8.3-03.6.28,חסר הלוג עד שלא יצק ימלאנו משיצק יביא אחר בתחלה דברי רבי עקיבא רבי שמעון אומר חסר הלוג עד שלא נתן ימלאנו משנתן יביא אחר ,חסר הלוג עד שלא יצק ימלאנו משיצק יביא אחר בתחלה דברי רבי עקיבא ר' שמעון אומר חסר הלוג עד שלא נתן ימלאנו משנתן יביא אחר ,20,20,2105,2105.0,3159,3159.0,0.0166666666666666,0.1428571428571429,19,חסר הלוג עד שלא יצק ימלאנו משיצק יביא אחר בתחלה חסר הלוג עד שלא נתן ימלאנו משנתן יביא אחר,1040002191,20,20
ref-m.6.3.14.11.2-ref-m.6.3.14.11.8,ref-sifra.8.4-00.3.50-ref-sifra.8.4-00.3.60,917884,917923,ref-m.6.3.14.11.2,ref-m.6.3.14.11.8,379449,379504,ref-sifra.8.4-00.3.50,ref-sifra.8.4-00.3.60,מביא קרבן עשיר עשיר והעני או עני והעשיר נותן ערך עשיר,מביא קרבן עשיר עשיר והעני או עני והעשיר נותן ערך עשיר,11,11,2123,2121.0,3162,3162.0,0.0,0.0,11,מביא קרבן עשיר עשיר והעני או עני והעשיר נותן ערך עשיר,1040002192,11,11
ref-m.6.3.14.10.113-ref-m.6.3.14.11.7,ref-sifra.8.4-00.13.38-ref-sifra.8.4-00.14.8,917871,917916,ref-m.6.3.14.10.113,ref-m.6.3.14.11.7,381290,381412,ref-sifra.8.4-00.13.38,ref-sifra.8.4-00.14.8,בתחלה מצורע שהביא קרבנו עני והעשיר או עשיר ,שהתחיל מבעשיר הביא אשמו עני והעשיר מנין תל ל את אשר תשיג ידו אשר תשיג ידו יכול אפילו הביא קרבנו עני והעשיר יגמר בעשיר ,8,18,2131,2131.0,3160,3160.0,0.6779661016949152,0.8125,3,קרבנו עני והעשיר,1040002193,8,18
ref-m.6.3.14.12.3-ref-m.6.3.14.12.10,ref-sifra.8.4-00.13.40-ref-sifra.8.4-00.14.8,917993,918036,ref-m.6.3.14.12.3,ref-m.6.3.14.12.10,381306,381412,ref-sifra.8.4-00.13.40,ref-sifra.8.4-00.14.8,שהביא קרבן עשיר יצא ועשיר שהביא קרבן עני ,הביא אשמו עני והעשיר מנין תל ל את אשר תשיג ידו אשר תשיג ידו יכול אפילו הביא קרבנו עני והעשיר יגמר בעשיר ,8,16,2134,2131.0,3165,3165.0,0.7115384615384616,0.7692307692307692,1,עני,1040002194,8,16
ref-m.6.3.14.11.1-ref-m.6.3.14.12.10,ref-sifra.8.4-00.15.4-ref-sifra.8.4-00.16.17,917878,918036,ref-m.6.3.14.11.1,ref-m.6.3.14.12.10,381548,381678,ref-sifra.8.4-00.15.4,ref-sifra.8.4-00.16.17,"עניה והעשירה תגמר כעניה תל ל ""זאת תורת אשר בו נגע צרעת מלמד שעני שהביא קרבן עשיר יצא יכול אף עשיר שהביא קרבן עני","שהביאה קרבן עניה והעשירה תגמר כעניה תל ל ""זאת תורת אשר בו נגע צרעת מלמד שעני שהביא קרבן עשיר יצא יכול אף עשיר שהביא קרבן עני",22,24,2135,2135.0,3161,3161.0,0.0967741935483871,0.0,22,"עניה והעשירה תגמר כעניה תל_ל_""זאת תורת אשר בו נגע צרעת מלמד שעני שהביא קרבן עשיר יצא יכול אף עשיר שהביא קרבן עני",1040002195,22,24
ref-m.6.3.14.12.3-ref-m.6.3.14.12.37,ref-sifra.8.4-00.16.28-ref-sifra.8.4-00.16.50,917993,918160,ref-m.6.3.14.12.3,ref-m.6.3.14.12.37,381719,381831,ref-sifra.8.4-00.16.28,ref-sifra.8.4-00.16.50,ועל ידי בתו ועל ידי עבדו ושפחתו קרבן עני ומאכילו בזבחים יכול אף עי אשתו יביא קרבן עני,שאדם מביא על ידי בנו ועל ידי בתו ועל ידי,18,10,2141,2139.0,3166,3166.0,0.7058823529411765,0.75,5,ועל ידי בתו ועל ידי,1040002196,18,10
ref-m.6.4.1.2.9-ref-m.6.4.1.2.34,ref-sifra.3.2-03.1.24-ref-sifra.3.2-03.2.39,919063,919192,ref-m.6.4.1.2.9,ref-m.6.4.1.2.34,95821,96001,ref-sifra.3.2-03.1.24,ref-sifra.3.2-03.2.39,ופר שני בן בקר תקח לחטאת,בני ארבע ובני חמש כשרים אלא שאין מביאים זקנים מפני הכבוד ר' יוסי הגלילי אומר מה תלמוד לומר אם ללמד שהן והלא כבר נאמר ה אם כן למה נאמר ופר שני בן בקר תקח לחטאת,1,19,338,337.0,3169,3169.0,0.8481012658227848,0.7,6,ופר שני בן בקר תקח לחטאת,1040002197,6,24
ref-m.6.4.1.2.9-ref-m.6.4.1.2.14,ref-sifra.3.2-03.3.32-ref-sifra.3.2-03.3.37,919063,919089,ref-m.6.4.1.2.9,ref-m.6.4.1.2.14,96097,96123,ref-sifra.3.2-03.3.32,ref-sifra.3.2-03.3.37,ופר שני בן בקר תקח לחטאת ,ופר שני בן בקר תקח לחטאת ,1,1,340,340.0,3170,3169.0,0.0,0.0,6,ופר שני בן בקר תקח לחטאת,1040002198,6,6
ref-m.6.4.1.2.9-ref-m.6.4.1.2.14,ref-sifra.3.2-03.3.59-ref-sifra.3.2-03.3.64,919063,919089,ref-m.6.4.1.2.9,ref-m.6.4.1.2.14,96228,96254,ref-sifra.3.2-03.3.59,ref-sifra.3.2-03.3.64,ופר שני בן בקר תקח לחטאת ,ופר שני בן בקר תקח לחטאת ,1,1,341,341.0,3171,3169.0,0.0,0.0,6,ופר שני בן בקר תקח לחטאת,1040002199,6,6
ref-m.6.4.1.2.9-ref-m.6.4.1.2.14,ref-sifra.3.2-03.4.33-ref-sifra.3.2-03.4.38,919063,919089,ref-m.6.4.1.2.9,ref-m.6.4.1.2.14,96550,96576,ref-sifra.3.2-03.4.33,ref-sifra.3.2-03.4.38,ופר שני בן בקר תקח לחטאת ,ופר שני בן בקר תקח לחטאת ,1,1,345,345.0,3172,3169.0,0.0,0.0,6,ופר שני בן בקר תקח לחטאת,1040002200,6,6
ref-m.6.4.1.2.11-ref-m.6.4.1.2.34,ref-sifra.3.2-03.6.33-ref-sifra.3.2-03.6.56,919072,919192,ref-m.6.4.1.2.11,ref-m.6.4.1.2.34,96950,97062,ref-sifra.3.2-03.6.33,ref-sifra.3.2-03.6.56,בן בקר תקח לחטאת וחכמים אומרים אף בני שלש רבי מאיר אומר אף בני ארבע ובני חמש כשרים אלא שאין מביאים זקנים מפני הכבוד ,בן בקר לחטאת ואיל לעלה תמימם אף  פר סתם בן שלש אף בני ארבע ובני חמש כשרים אלא שאין מביאים זקנים מפני הכבוד ,19,23,346,346.0,3174,3169.0,0.3103448275862069,0.3636363636363636,15,בן בקר לחטאת שלש בני ארבע ובני חמש כשרים אלא שאין מביאים זקנים מפני הכבוד,1040002201,19,23
ref-m.6.4.2.1.31-ref-m.6.4.2.1.47,ref-sifra.4.7-00.7.10-ref-sifra.4.7-00.7.40,919827,919916,ref-m.6.4.2.1.31,ref-m.6.4.2.1.47,197404,197570,ref-sifra.4.7-00.7.10,ref-sifra.4.7-00.7.40,ומחוצה לארץ מן החדש ומן הישן' ממנחה שהיא באה מן הארץ ומחוצה לארץ מן החדש ומן הישן' ואל יוכיחו שתי הלחם שאינם באות אלא מן הארץ ואינם באות אלא מן החדש,ומחוצה לארץ מן החדש ומן הישן' ממנחה שהיא באה מן הארץ ומחוצה לארץ מן החדש ומן הישן' ואל יוכיחו שתי הלחם שאינם באות אלא מן הארץ ואינם באות אלא מן החדש,29,29,1005,1005.0,3176,3176.0,0.0,0.0,29,ומחוצה לארץ מן החדש ומן הישן' ממנחה_שהיא_באה מן הארץ ומחוצה לארץ מן החדש ומן הישן' ואל יוכיחו שתי הלחם שאינם באות אלא מן הארץ ואינם באות אלא מן החדש,1040002202,29,29
