baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-y,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,ref-y.4.4.7.1.1.27-ref-y.4.4.7.1.1.45,264584,264659,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,3223737,3223837,ref-y.4.4.7.1.1.27,ref-y.4.4.7.1.1.45,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה האמורה להלן חרב אף נקימה האמורה כאן ,1,19,1765,1740.0,1826,1813.0,0.5463917525773195,0.6428571428571428,7,כאן ונאמר להלן מה להלן אף כאן,5070001545,16,19
ref-sifre-n.153.3.45-ref-sifre-n.153.3.62,ref-y.3.4.1.1.1.8-ref-y.3.4.1.1.1.20,264715,264793,ref-sifre-n.153.3.45,ref-sifre-n.153.3.62,2719076,2719139,ref-y.3.4.1.1.1.8,ref-y.3.4.1.1.1.20,כי ידור נדר לה' את שהסמיך נדרו לדבר שאפשר לו הרי זה נדר ואם לאו אינו נדר או ,כי ידר נדר מה תלמוד לומר נדר אלא מיכן שבינויי נדרים כנדרים או ,16,11,1347,1345.0,1832,1832.0,0.6052631578947368,0.9333333333333332,4,כי נדר נדר או,5070001546,16,11
ref-sifre-n.153.3.154-ref-sifre-n.153.3.179,ref-y.3.3.10.7.1.24-ref-y.3.3.10.7.1.50,265238,265368,ref-sifre-n.153.3.154,ref-sifre-n.153.3.179,2596131,2596264,ref-y.3.3.10.7.1.24,ref-y.3.3.10.7.1.50,שאינו מיפר נדרי עצמו עד שלא ידור הרי הוא מיפר נדרי אשתו עד שלא תדור מקו' שהוא מיפר נדרי עצמו משידור אינו דין שיפר נדרי,אם במקום שאינו מיפר נדרי עצמו עד שלא ידור הרי הוא מיפר נדרי אשתו עד שלא תדור מקו' שהוא מיפר נדרי עצמו משידור אינו דין שיפר נדרי,20,22,1288,1288.0,1833,1833.0,0.0708661417322834,0.1176470588235294,25,שאינו מיפר נדרי עצמו עד שלא ידור הרי הוא מיפר נדרי אשתו עד שלא תדור מקו' שהוא מיפר נדרי עצמו משידור אינו דין שיפר נדרי,5070001547,25,27
ref-sifre-n.153.3.154-ref-sifre-n.153.3.177,ref-y.3.3.10.7.1.52-ref-y.3.3.10.7.1.73,265238,265363,ref-sifre-n.153.3.154,ref-sifre-n.153.3.177,2596270,2596369,ref-y.3.3.10.7.1.52,ref-y.3.3.10.7.1.73,שאין מפר נדרי עצמו משנודר הרי הוא מיפר נדרי עצמו עד שלא ידור מקום שמפר נדרי אשתו משנדרה אינו דין שיפר נדרי אשתו עד שלא ,עד שלא תידור לא מה לו אינו מיפר נדרי עצמו עד שלא ודור שכן אם רצה להקם מוקם יפר נדרי אשתו משתדור ,20,22,1298,1298.0,1834,1833.0,0.5210084033613446,0.5789473684210527,7,מיפר נדרי עצמו עד שלא נדרי אשתו,5070001548,25,22
ref-sifre-n.153.3.181-ref-sifre-n.153.4.24,ref-y.3.3.1.1.1.84-ref-y.3.3.1.1.1.106,265373,265551,ref-sifre-n.153.3.181,ref-sifre-n.153.4.24,2526063,2526190,ref-y.3.3.1.1.1.84,ref-y.3.3.1.1.1.106,לאסור אסר על נפשו לא יחל דברו מה תלמוד לומר כבל היוצא מפיו יעשה אלא מיכן שכינויי נדרים בנדרים וכינוי שבועה כשבועה ומניין,לאסור אסר על נפשו לא יחל דברו מה תלמוד לומר כבל היוצא מפיו יעשה אלא מיכן שכינויי נדרים בנדרים וכינוי שבועה כשבועה ומניין,19,19,1227,1227.0,1836,1836.0,0.0,0.0,19,לאסור אסר על נפשו לא_יחל_דברו מה_תלמוד_לומר כבל היוצא מפיו יעשה אלא מיכן שכינויי נדרים בנדרים וכינוי שבועה כשבועה ומניין,5070001549,19,19
ref-sifre-n.153.4.33-ref-sifre-n.153.4.37,ref-y.4.4.8.2.5.1-ref-y.4.4.8.2.5.5,265590,265625,ref-sifre-n.153.4.33,ref-sifre-n.153.4.37,3254667,3254700,ref-y.4.4.8.2.5.1,ref-y.4.4.8.2.5.5,לאכול נבלות וטרפות ושקצים ורמשים ,אכל נבילות וטריפות שקצים ורמשים ,5,5,1831,1831.0,1838,1838.0,0.1515151515151515,0.0,1,ורמשים,5070001550,5,5
ref-sifre-n.153.4.56-ref-sifre-n.153.4.64,ref-y.2.12.1.8.2.41-ref-y.2.12.1.8.2.52,265717,265758,ref-sifre-n.153.4.56,ref-sifre-n.153.4.64,1935389,1935442,ref-y.2.12.1.8.2.41,ref-y.2.12.1.8.2.52,יחל דברו לא יעשה דברו חולין הרי שהיה חכם ,מוחל דברו אחר הוא שעושה דברו חולין ואי זה זה זה חכם ,9,9,874,874.0,1839,1839.0,0.3653846153846153,0.6,4,דברו דברו חולין חכם,5070001551,9,9
ref-sifre-n.153.4.56-ref-sifre-n.153.4.64,ref-y.3.3.3.1.1.36-ref-y.3.3.3.1.1.47,265717,265758,ref-sifre-n.153.4.56,ref-sifre-n.153.4.64,2539849,2539899,ref-y.3.3.3.1.1.36,ref-y.3.3.3.1.1.47,יחל דברו לא יעשה דברו חולין הרי שהיה חכם ,מוחל דברו הא אחר עושה דברו חולין ואי זה זה זה חכם ,9,9,1260,1260.0,1840,1839.0,0.34,0.4444444444444444,4,דברו דברו חולין חכם,5070001552,9,9
ref-sifre-n.153.4.138-ref-sifre-n.153.4.146,ref-y.2.8.1.1.6.112-ref-y.2.8.1.1.6.127,266099,266135,ref-sifre-n.153.4.138,ref-sifre-n.153.4.146,1636870,1636954,ref-y.2.8.1.1.6.112,ref-y.2.8.1.1.6.127,ועל בל תאחר אף אשה עוברת על בל תאחר ,תאחר תלמוד לומר אלה תעשו ליי' במועדיכם אינו עובר עליו משום בל תאחר עד שיעברו עליו ,9,16,634,634.0,1841,1841.0,0.6951219512195121,0.8125,3,תאחר בל תאחר,5070001553,9,16
ref-sifre-n.153.4.242-ref-sifre-n.153.4.253,ref-y.3.3.1.1.6.10-ref-y.3.3.1.1.6.22,266605,266663,ref-sifre-n.153.4.242,ref-sifre-n.153.4.253,2527811,2527872,ref-y.3.3.1.1.6.10,ref-y.3.3.1.1.6.22,אין אסר אלא שבועה וכן הוא אומר ואסרה אסר על נפשה בשבועה ,איסר זו שבועה חייב על כל איסר ואיסר ועל כל שבועה ושבועה אם ,10,11,1243,1243.0,1846,1842.0,0.5423728813559322,0.6,1,שבועה,5070001554,10,11
ref-sifre-n.153.4.239-ref-sifre-n.153.4.253,ref-y.3.3.1.1.6.79-ref-y.3.3.1.1.6.100,266590,266663,ref-sifre-n.153.4.239,ref-sifre-n.153.4.253,2528134,2528238,ref-y.3.3.1.1.6.79,ref-y.3.3.1.1.6.100,נדר ואסרה אסר אין אסר אלא שבועה וכן הוא אומר ואסרה אסר על נפשה בשבועה ,נדר אסר ואיני טועמו אם תופסו כמקום שבועה אם אומ' את אסר מין שבועה חייב על כל איסר ואיסר ועל כל שבועה ,13,18,1244,1244.0,1845,1842.0,0.6138613861386139,0.5714285714285714,4,נדר אסר שבועה אסר,5070001555,13,18
ref-sifre-n.153.4.235-ref-sifre-n.153.4.253,ref-y.3.3.1.1.6.196-ref-y.3.3.1.1.7.37,266572,266663,ref-sifre-n.153.4.235,ref-sifre-n.153.4.253,2528707,2528941,ref-y.3.3.1.1.6.196,ref-y.3.3.1.1.7.37,נדר נדרין חלין על האיסרין ו אין שבועות חלות על האיסרין רבי יוסי פתר לאסור אסר הרי הוא על אסור הרי עליו אסר אסור שבועה הרי הוא עלי אסור הרי עליו בשבועה אסור אמר רבי יודן בנדרים אסור ובשבועות מותר אסר חרי עלי אסור הרי עליו אסר אסור,נדר נדרין חלין על האיסרין ו אין שבועות חלות על האיסרין רבי יוסי פתר לאסור אסר הרי הוא על אסור הרי עליו אסר אסור שבועה הרי הוא עלי אסור הרי עליו בשבועה אסור אמר רבי יודן בנדרים אסור ובשבועות מותר אסר חרי עלי אסור הרי עליו אסר אסור,42,42,1245,1245.0,1842,1842.0,0.0,0.0,42,נדר נדרין חלין על האיסרין ו אין שבועות_חלות_על האיסרין רבי_יוסי_פתר לאסור אסר הרי הוא על אסור הרי עליו אסר אסור שבועה הרי הוא עלי אסור הרי עליו בשבועה אסור אמר_רבי_יודן בנדרים אסור ובשבועות מותר אסר חרי עלי אסור הרי עליו אסר אסור,5070001556,42,42
ref-sifre-n.153.4.254-ref-sifre-n.153.4.280,ref-y.3.1.15.2.1.67-ref-y.3.1.15.2.1.78,266664,266810,ref-sifre-n.153.4.254,ref-sifre-n.153.4.280,2225655,2225714,ref-y.3.1.15.2.1.67,ref-y.3.1.15.2.1.78,אל אביו אל הקוצרים ויאמר אל אביו ראשי ראשי ויאמ' אל אביו אל הקוצרים ויאמר אל אביו ראשי ראשי ויאמ' אל הנער,אל אביו אל הקוצרים ויאמר אל אביו ראשי ראשי ויאמ' אל אביו אל הקוצרים ויאמר אל אביו ראשי ראשי ויאמ' אל הנער,22,22,1017,1017.0,1848,1848.0,0.0,0.0,22,אל אביו אל הקוצרים ויאמר אל אביו ראשי ראשי ויאמ' אל אביו אל הקוצרים ויאמר אל אביו ראשי ראשי ויאמ' אל הנער,5070001557,22,22
ref-sifre-n.153.4.254-ref-sifre-n.153.4.265,ref-y.3.3.10.2.1.50-ref-y.3.3.10.2.2.10,266664,266721,ref-sifre-n.153.4.254,ref-sifre-n.153.4.265,2593630,2593713,ref-y.3.3.10.2.1.50,ref-y.3.3.10.2.2.10,בית אביה ברשות אביה אתה אומר בית אביה ברשות אביה או בית ,האב לא נתרוקנה רשות לבעל מת הבעל נתרוקנה רשות לאב הוון בעיי מימר בשהיפר הבעל ,12,13,1282,1282.0,1847,1847.0,0.6623376623376623,0.625,0,,5070001558,12,13
ref-sifre-n.153.4.285-ref-sifre-n.153.4.297,ref-y.3.2.5.1.5.45-ref-y.3.2.5.1.5.52,266837,266905,ref-sifre-n.153.4.285,ref-sifre-n.153.4.297,2435083,2435129,ref-y.3.2.5.1.5.45,ref-y.3.2.5.1.5.52,או נתגרשה מן האירוסין אתה אומר מן האירוסין או אינו אלא מן הנשואין ,או נתגרשו מן האירוסין גובה מאתים מן הנישואין ,11,8,1211,1211.0,1850,1850.0,0.4393939393939394,0.5555555555555556,4,או מן האירוסין מן,5070001559,11,8
ref-sifre-n.153.4.299-ref-sifre-n.153.4.306,ref-y.3.2.4.4.10.23-ref-y.3.2.4.4.10.37,266910,266957,ref-sifre-n.153.4.299,ref-sifre-n.153.4.306,2421291,2421367,ref-y.3.2.4.4.10.23,ref-y.3.2.4.4.10.37,בנעוריה בית אביה שכלו נעוריה בבית אביה יצאתה ,הנערה אל פתח בית אביה והא תני רבי חייה זינת עודה בבית אביה ומשבגרה הוציא ,8,12,1209,1209.0,1851,1851.0,0.6027397260273972,0.7142857142857143,4,בית אביה בבית אביה,5070001560,8,12
ref-sifre-n.153.7.97-ref-sifre-n.153.7.110,ref-y.2.4.1.4.4.77-ref-y.2.4.1.4.4.86,269656,269734,ref-sifre-n.153.7.97,ref-sifre-n.153.7.110,1501153,1501209,ref-y.2.4.1.4.4.77,ref-y.2.4.1.4.4.86,"נדר שנדרה שלא ברשותו הרי הוא מיפר ק""ו לנדר שנדרה ברשותו ד""א ונדריה עליה ",נודרין ונידרין פתר לה עולה ניחא נודרים עולה נידרים עולה ,14,10,506,506.0,1861,1852.0,0.6805555555555556,0.9333333333333332,0,,5070001561,14,10
ref-sifre-n.153.7.58-ref-sifre-n.153.7.75,ref-y.3.3.10.1.1.43-ref-y.3.3.10.1.1.65,269451,269548,ref-sifre-n.153.7.58,ref-sifre-n.153.7.75,2591766,2591903,ref-y.3.3.10.1.1.43,ref-y.3.3.10.1.1.65,אביה אביה ובעלה מפירים נדריה ניסת אין האב מיפר את נדריה ונדריה עליה נדריה שבאו עמה מבית אביה ,שאביה ובעלה מפירין נדריה עד כדון בנדרים שנדרה משנתרסה נדרים שנדרה עד שלא נתארסה ונדריה עליה לרבות את הנדרין שבא בידה מבית אביה ,18,21,1271,1271.0,1856,1856.0,0.4960629921259842,0.6666666666666667,6,ובעלה נדריה ונדריה עליה מבית אביה,5070001562,18,21
ref-sifre-n.153.7.103-ref-sifre-n.153.7.119,ref-y.3.3.10.1.1.45-ref-y.3.3.10.1.1.61,269688,269779,ref-sifre-n.153.7.103,ref-sifre-n.153.7.119,2591780,2591881,ref-y.3.3.10.1.1.45,ref-y.3.3.10.1.1.61,"מיפר ק""ו לנדר שנדרה ברשותו ד""א ונדריה עליה נדרים שלא הוקמו ושלא הופרו או אינו אלא נדרים ",מפירין נדריה עד כדון בנדרים שנדרה משנתרסה נדרים שנדרה עד שלא נתארסה ונדריה עליה לרבות את הנדרין ,11,15,1272,1271.0,1863,1863.0,0.65625,0.8,3,שנדרה ונדריה עליה,5070001563,11,15
ref-sifre-n.153.7.58-ref-sifre-n.153.7.71,ref-y.3.3.10.1.2.56-ref-y.3.3.10.1.2.78,269451,269527,ref-sifre-n.153.7.58,ref-sifre-n.153.7.71,2592178,2592301,ref-y.3.3.10.1.2.56,ref-y.3.3.10.1.2.78,ונדריה עליה מה אנן קיימין אם בנדרים שנדרה עד שלא נתארסה ונתארסה כבר נראה לאב ולבעל להפר אלא כי נן קיימין בנדר שנדרה,ונדריה עליה מה אנן קיימין אם בנדרים שנדרה עד שלא נתארסה ונתארסה כבר נראה לאב ולבעל להפר אלא כי נן קיימין בנדר שנדרה,15,15,1276,1276.0,1854,1854.0,0.0,0.0,15,ונדריה עליה מה_אנן_קיימין_אם בנדרים שנדרה עד_שלא_נתארסה ונתארסה כבר נראה לאב ולבעל להפר אלא_כי_נן_קיימין בנדר שנדרה,5070001564,15,15
ref-sifre-n.153.7.103-ref-sifre-n.153.7.119,ref-y.3.3.10.1.2.49-ref-y.3.3.10.1.2.78,269688,269779,ref-sifre-n.153.7.103,ref-sifre-n.153.7.119,2592144,2592301,ref-y.3.3.10.1.2.49,ref-y.3.3.10.1.2.78,"מיפר ק""ו לנדר שנדרה ברשותו ד""א ונדריה עליה נדרים שלא הוקמו ושלא הופרו או אינו אלא נדרים ",לרשותו לא כל שכן מה מקיימין רבנן ונדריה עליה מה אנן קיימין אם בנדרים שנדרה עד שלא נתארסה ונתארסה כבר נראה לאב ולבעל להפר אלא כי נן קיימין בנדר שנדרה ,11,17,1275,1275.0,1864,1864.0,0.7046979865771812,0.75,2,ונדריה עליה,5070001565,11,17
ref-sifre-n.153.7.58-ref-sifre-n.153.7.65,ref-y.3.3.10.1.4.95-ref-y.3.3.10.2.1.2,269451,269494,ref-sifre-n.153.7.58,ref-sifre-n.153.7.65,2593347,2593390,ref-y.3.3.10.1.4.95,ref-y.3.3.10.2.1.2,אביה אביה ובעלה מפירים נדריה ניסת אין האב ,אביה ובעלה האחרון מפירין נדריה ב' מת האב ,8,8,1281,1281.0,1853,1852.0,0.4047619047619047,0.7,4,אביה ובעלה נדריה האב,5070001566,8,8
ref-sifre-n.153.7.57-ref-sifre-n.153.7.109,ref-y.3.3.10.2.3.45-ref-y.3.3.10.2.4.2,269445,269729,ref-sifre-n.153.7.57,ref-sifre-n.153.7.109,2594175,2594496,ref-y.3.3.10.2.3.45,ref-y.3.3.10.2.4.2,"נדר שנדרה משנתארסה נדר עד שלא נתארסה מת האב נתרוקנה רשות לבעל א""ל וכי נדר שנדרה עד שלא נתארסה ונתארסה לא בבר נראו לאב ולבעל להפר לה דתימר מת הבעל נתרוקנה רשות לאב הדא אמרה אפילו נדר שנדרה משנתארסה מת הבעל נתרוקנה רשות לאב שהבעל מיפר",לאב לבעל להפר לה דתימר מת האב לא נתרוקנה רשות לבעל הדא אמרה אפילו נדר שנדרה,40,14,1284,1283.0,1852,1852.0,0.7155172413793104,0.4736842105263158,10,לאב להפר לה דתימר מת נתרוקנה רשות הדא_אמרה_אפילו נדר שנדרה,5070001567,40,14
ref-sifre-n.153.7.96-ref-sifre-n.153.7.121,ref-y.3.3.10.7.1.27-ref-y.3.3.10.7.1.75,269653,269796,ref-sifre-n.153.7.96,ref-sifre-n.153.7.121,2596147,2596376,ref-y.3.3.10.7.1.27,ref-y.3.3.10.7.1.75,מיפר נדרי עצמו עד שלא ידור הרי הוא מיפר נדרי אשתו עד שלא תדור מקו' שהוא מיפר נדרי עצמו משידור אינו דין שיפר נדרי אשתו עד שלא תידור לא מה לו אינו מיפר נדרי עצמו עד שלא ודור שכן אם רצה להקם מוקם יפר נדרי אשתו משתדור שכן אם,מיפר נדרי עצמו עד שלא ידור הרי הוא מיפר נדרי אשתו עד שלא תדור מקו' שהוא מיפר נדרי עצמו משידור אינו דין שיפר נדרי אשתו עד שלא תידור לא מה לו אינו מיפר נדרי עצמו עד שלא ודור שכן אם רצה להקם מוקם יפר נדרי אשתו משתדור שכן אם,44,44,1293,1293.0,1860,1860.0,0.0,0.0,49,מיפר נדרי עצמו עד שלא ידור הרי הוא מיפר נדרי אשתו עד שלא תדור מקו' שהוא מיפר נדרי עצמו משידור אינו דין שיפר נדרי אשתו עד שלא תידור לא מה לו אינו מיפר נדרי עצמו עד שלא ודור שכן אם רצה להקם מוקם יפר נדרי אשתו משתדור שכן אם,5070001568,49,49
ref-sifre-n.153.7.91-ref-sifre-n.153.7.105,ref-y.3.3.10.8.5.65-ref-y.3.3.10.8.5.78,269625,269702,ref-sifre-n.153.7.91,ref-sifre-n.153.7.105,2598055,2598127,ref-y.3.3.10.8.5.65,ref-y.3.3.10.8.5.78,"שנדרה ברשותו אמרת ק""ו הוא אם נדר שנדרה שלא ברשותו הרי הוא מיפר ק""ו לנדר ",נדרים בלילה ומה אם נדר הבעל שכתיב בהן ביום הרי הוא מיפר בלילה נדרי ,13,14,1307,1307.0,1859,1852.0,0.5416666666666666,0.7333333333333334,5,אם נדר הרי הוא מיפר,5070001569,13,14
ref-sifre-n.153.7.119-ref-sifre-n.153.7.130,ref-y.3.4.4.4.3.15-ref-y.3.4.4.4.3.26,269774,269839,ref-sifre-n.153.7.119,ref-sifre-n.153.7.130,2750971,2751023,ref-y.3.4.4.4.3.15,ref-y.3.4.4.4.3.26,נדרים שהוקמו ושהופרו הרי אתה דן הואיל והבעל מיפר והאב מיפר מה ,נדרה הפר את מה שעליה מי שהוא היפר נדרה הוא מיפר מה ,9,12,1404,1401.0,1865,1852.0,0.5967741935483871,0.9090909090909092,2,מיפר מה,5070001570,9,12
ref-sifre-n.153.7.119-ref-sifre-n.153.7.130,ref-y.3.4.4.5.1.27-ref-y.3.4.4.5.1.36,269774,269839,ref-sifre-n.153.7.119,ref-sifre-n.153.7.130,2753846,2753897,ref-y.3.4.4.5.1.27,ref-y.3.4.4.5.1.36,נדרים שהוקמו ושהופרו הרי אתה דן הואיל והבעל מיפר והאב מיפר מה ,נדריה היפר מה שעליה בשעה שהוא מיפר נדריה מיפר מה ,9,10,1407,1405.0,1866,1852.0,0.5483870967741935,0.9090909090909092,3,מיפר מיפר מה,5070001571,9,10
ref-sifre-n.153.7.208-ref-sifre-n.153.7.222,ref-y.3.3.10.1.2.96-ref-y.3.3.10.1.2.117,270219,270285,ref-sifre-n.153.7.208,ref-sifre-n.153.7.222,2592390,2592498,ref-y.3.3.10.1.2.96,ref-y.3.3.10.1.2.117,בין איש לאשתו עד כדון בבעל באב בין אב לבתו מה מקיימין רבנין בין איש לאשתו ולא שבינה לבין אחרי' בין אב,בין איש לאשתו עד כדון בבעל באב בין אב לבתו מה מקיימין רבנין בין איש לאשתו ולא שבינה לבין אחרי' בין אב,20,20,1279,1279.0,1867,1867.0,0.0,0.0,20,בין איש לאשתו עד כדון בבעל באב בין אב לבתו מה_מקיימין_רבנין בין איש לאשתו ולא שבינה לבין אחרי' בין אב,5070001572,20,20
ref-sifre-n.153.7.208-ref-sifre-n.153.7.234,ref-y.3.3.11.1.1.26-ref-y.3.3.11.1.1.50,270219,270343,ref-sifre-n.153.7.208,ref-sifre-n.153.7.234,2600235,2600360,ref-y.3.3.11.1.1.26,ref-y.3.3.11.1.1.50,בין איש לאשתו עד כדון בבעל באב מניין מה הבעל אינו מיפר אלא נדרים שיש בהן עינוי נפש ונדרים שבינו לבינה אף האב אינו מיפר,בין איש לאשתו עד כדון בבעל באב מניין מה הבעל אינו מיפר אלא נדרים שיש בהן עינוי נפש ונדרים שבינו לבינה אף האב אינו מיפר,23,23,1317,1317.0,1869,1869.0,0.0,0.0,23,בין איש לאשתו עד כדון בבעל באב מניין מה הבעל אינו מיפר אלא נדרים שיש בהן עינוי נפש ונדרים_שבינו_לבינה אף האב אינו מיפר,5070001573,23,23
