,index,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,grp-ref-b,grp-ref-sifre-d,dam-lev,jac,id
2254,2974,ref-b.3.6.9.83a.17.27-ref-b.3.6.9.83a.19.13,ref-sifre-d.269.9.4-ref-sifre-d.269.9.19,4359326,4359422,601479,601679,ref-b.3.6.9.83a.17.27,ref-b.3.6.9.83a.19.13,257169,257263,43045,43088,ref-sifre-d.269.9.4,ref-sifre-d.269.9.19,שנאסרה עליו אלא בעל מנת נענה רבי יוסי הגלילי ואמר היכן מצינו אסור לזה ומותר לזה האסור אסור שמותרת לזה שנאסרה עליו אלא בעל מנת נענה רבי יוסי הגלילי ואמר היכן מצינו אסור לזה ומותר,היכן מצינו בתורה שמותרת לאחד ואסורה לאחד אלא מותרת לאחד מותרת לכל אדם אסורה לאחד אסורה היכן מצינו בתורה שמותרת לאחד ואסורה לאחד אלא מותרת לאחד מותרת לכל אדם אסורה לאחד,201,44,1827.0,2974.0,0.7344632768361582,0.75,3080002255
2255,2976,ref-b.04.08.01.14b.11.16-ref-b.04.08.01.15a.1.7,ref-sifre-d.269.9.6-ref-sifre-d.269.9.19,6551766,6551856,917122,917137,ref-b.4.8.1.14b.11.16,ref-b.4.8.1.15a.1.7,257180,257263,43076,43088,ref-sifre-d.269.9.6,ref-sifre-d.269.9.19,שהתירו למכור התירו לייחד מקום שאסרו לייחד אסרו למכור ורא אומר אף במקום שאסרו לייחד מותר ,בתורה שמותרת לאחד ואסורה לאחד אלא מותרת לאחד מותרת לכל אדם אסורה לאחד אסורה ,15,12,3198.0,2974.0,0.5909090909090909,0.8125,3080002256
2256,2977,ref-b.3.6.7.77a.11.7-ref-b.3.6.7.77a.12.10,ref-sifre-d.269.13.1-ref-sifre-d.269.13.24,4339225,4339337,598809,599008,ref-b.3.6.7.77a.11.7,ref-b.3.6.7.77a.12.10,257692,257808,43126,43169,ref-sifre-d.269.13.1,ref-sifre-d.269.13.24,בידה אין לי אלא ידה גגה חצרה וקרפיפה מנין תלמוד לומר ונתן ידו אין לי אלא ידו גגו חצרו וקרפיפו ונתן בידה אין לי אלא ידה גגה חצרה וקרפיפה מנין תלמוד לומר ונתן מכל מקום ותניא,בידה אין לי אלא בידה מנין לרבות גגה חצרה וקרפיפה ורחובה תלמוד לומר ונתן בידה אין לי אלא בידה מנין לרבות גגה חצרה וקרפיפה ורחובה תלמוד לומר ונתן מכל,200,44,1819.0,2977.0,0.4327485380116959,0.2857142857142857,3080002257
2257,2978,ref-b.04.01.07.64b.21.11-ref-b.04.01.07.65a.1.7,ref-sifre-d.269.13.1-ref-sifre-d.269.13.10,4891416,4891453,676267,676272,ref-b.4.1.7.64b.21.11,ref-b.4.1.7.65a.1.7,257692,257743,43155,43162,ref-sifre-d.269.13.1,ref-sifre-d.269.13.10,ידו אין לי אלא ידו גגו חצירו וקרפיפו ,בידה אין לי אלא בידה מנין לרבות גגה חצרה וקרפיפה ,5,7,2138.0,2977.0,0.3673469387755102,0.2857142857142857,3080002258
2258,2979,ref-b.04.02.01.10b.9.10-ref-b.04.02.01.10b.9.19,ref-sifre-d.269.13.1-ref-sifre-d.269.13.12,5120685,5120733,708969,708976,ref-b.4.2.1.10b.9.10,ref-b.4.2.1.10b.9.19,257692,257762,43155,43164,ref-sifre-d.269.13.1,ref-sifre-d.269.13.12,"בידו אין לי אלא ידו גגו חצירו וקרפיפו מנין ת""ל ",בידה אין לי אלא בידה מנין לרבות גגה חצרה וקרפיפה ורחובה תלמוד לומר ,7,9,2174.0,2977.0,0.4626865671641791,0.4545454545454546,3080002259
2259,2981,ref-b.04.02.01.10b.17.10-ref-b.04.02.01.10b.17.20,ref-sifre-d.269.13.1-ref-sifre-d.269.13.14,5121645,5121697,709107,709115,ref-b.4.2.1.10b.17.10,ref-b.4.2.1.10b.17.20,257692,257768,43155,43165,ref-sifre-d.269.13.1,ref-sifre-d.269.13.14,"ידה אין לי אלא ידה גגה חצירה וקרפיפה מנין ת""ל ונתן ",בידה אין לי אלא בידה מנין לרבות גגה חצרה וקרפיפה ורחובה תלמוד לומר ונתן ,8,10,2175.0,2977.0,0.3888888888888889,0.41666666666666663,3080002260
2260,2983,ref-b.4.2.4.56b.5.4-ref-b.4.2.4.56b.5.20,ref-sifre-d.269.13.1-ref-sifre-d.269.13.26,5282014,5282094,731869,732153,ref-b.4.2.4.56b.5.4,ref-b.4.2.4.56b.5.20,257692,257821,43126,43171,ref-sifre-d.269.13.1,ref-sifre-d.269.13.26,ידו לאו ידו ממש הוא והתניא אם המצא תמצא בידו אין לי אלא ידו גגו חצירו וקרפיפו ידו לאו ידו ממש הוא והתניא אם המצא תמצא בידו אין לי אלא,בידה אין לי אלא בידה מנין לרבות גגה חצרה וקרפיפה ורחובה תלמוד לומר ונתן מכל מקום אם כן למה נאמר ידה אלא מה ידה מיוחדת שהיא אין לי אלא בידה מנין לרבות גגה חצרה וקרפיפה ורחובה תלמוד לומר ונתן מכל מקום אם,285,46,2253.0,2977.0,0.6965174129353234,0.7,3080002261
2261,2984,ref-b.4.2.4.56b.6.18-ref-b.4.2.4.56b.6.32,ref-sifre-d.269.13.1-ref-sifre-d.269.14.2,5282196,5282269,731892,732176,ref-b.4.2.4.56b.6.18,ref-b.4.2.4.56b.6.32,257692,257861,43126,43178,ref-sifre-d.269.13.1,ref-sifre-d.269.14.2,"הוא ותו תניא ונתן בידה אין לי אלא ידה גגה חצירה וקרפיפה מנין ת""ל ונתן ידו ידו ממש הוא ותו תניא ונתן בידה אין לי אלא ידה גגה חצירה וקרפיפה מנין",בידה אין לי אלא בידה מנין לרבות גגה חצרה וקרפיפה ורחובה תלמוד לומר ונתן מכל מקום אם כן למה נאמר ידה אלא מה ידה מיוחדת שהיא רשותה כך כל דבר שהיא רשותה ונתן בידה מנין לרבות גגה חצרה וקרפיפה ורחובה תלמוד לומר ונתן מכל מקום אם כן למה נאמר ידה אלא מה ידה,285,53,2255.0,2977.0,0.678714859437751,0.6956521739130435,3080002262
2262,2987,ref-b.3.7.1.13b.16.11-ref-b.3.7.1.13b.16.25,ref-sifre-d.270.2.3-ref-sifre-d.270.5.5,4425740,4425819,610639,610842,ref-b.3.7.1.13b.16.11,ref-b.3.7.1.13b.16.25,258055,258185,43186,43237,ref-sifre-d.270.2.3,ref-sifre-d.270.5.5,אחר ועוד כתיב ושנאה האיש האחרון וכתב לה ספר כריתת או כי ימות האיש האחרון אחר ועוד כתיב ושנאה האיש האחרון וכתב לה ספר כריתת או כי ימות האיש האחרון,לאיש אחר שלא תנשא עמו בשכונה אחר כבר קראתו התורה אחר ושנאה האיש האחרון הכתוב מבשר שעתיד לשנאותה או כי ימות האיש האחרון אחר ושנאה האיש האחרון הכתוב מבשר שעתיד לשנאותה או כי ימות האיש האחרון,204,52,1867.0,2987.0,0.4627659574468085,0.7,3080002263
2263,2989,ref-b.03.06.09.90b.4.5-ref-b.03.06.09.90b.4.16,ref-sifre-d.270.4.1-ref-sifre-d.270.5.5,4385781,4385849,605266,605276,ref-b.3.6.9.90b.4.5,ref-b.3.6.9.90b.4.16,258112,258185,43226,43237,ref-sifre-d.270.4.1,ref-sifre-d.270.5.5,ושנאה האיש האחרון ואם לאו קוברתו שנאמר או כי ימות האיש האחרון ,ושנאה האיש האחרון הכתוב מבשר שעתיד לשנאותה או כי ימות האיש האחרון ,10,11,1841.0,2987.0,0.2878787878787879,0.6,3080002264
2264,2990,ref-b.3.1.13.112a.4.10-ref-b.3.1.13.112a.4.25,ref-sifre-d.270.7.16-ref-sifre-d.270.8.11,3217859,3217936,443537,443590,ref-b.3.1.13.112a.4.10,ref-b.3.1.13.112a.4.25,258476,258614,43261,43313,ref-sifre-d.270.7.16,ref-sifre-d.270.8.11,יוציא בגט הוא אומר בעלתי והיא אומרת לא נבעלתי אף על פי שחזר ואמר לא בעלתי יוציא בגט הוא אומר בעלתי והיא אומרת לא נבעלתי אף על פי שחזר,"ויצאה היוצאה בגט תהא אסורה לחזור לו ולא שקלקלה על בעלה תהיה אסורה לחזור לו ומנין לנותן גט ליבמתו שאסורה לחזור לו ת""ל לא יוכל בעלה הראשון ומנין לאשה שהלך בעלה למדינת הים ואמרו לה הרי מת בעליך על בעלה תהיה אסורה לחזור לו ומנין לנותן גט ליבמתו שאסורה לחזור לו ת""ל לא",54,53,1338.0,2990.0,0.6958174904942965,0.8461538461538461,3080002265
2265,2992,ref-b.03.01.05.52b.6.5-ref-b.03.01.05.52b.6.16,ref-sifre-d.270.8.1-ref-sifre-d.270.8.12,3007819,3007889,414907,414917,ref-b.3.1.5.52b.6.5,ref-b.3.1.5.52b.6.16,258556,258622,43304,43314,ref-sifre-d.270.8.1,ref-sifre-d.270.8.12,מנין לנותן גט ליבמתו שנאסרה עליו עולמית שנאמר לא יוכל בעלה הראשון ,"ומנין לנותן גט ליבמתו שאסורה לחזור לו ת""ל לא יוכל בעלה הראשון ",10,10,1212.0,2990.0,0.25757575757575757,0.5714285714285714,3080002266
2266,2993,ref-b.03.01.04.36a.7.17-ref-b.03.01.04.36a.7.27,ref-sifre-d.270.8.14-ref-sifre-d.270.8.23,2950002,2950063,406851,406861,ref-b.3.1.4.36a.7.17,ref-b.3.1.4.36a.7.27,258630,258682,43316,43325,ref-sifre-d.270.8.14,ref-sifre-d.270.8.23,האשה שהלך בעלה וצרתה למדינת הים ובאו ואמרו לה מת בעליך ,לאשה שהלך בעלה למדינת הים ואמרו לה הרי מת בעליך ,10,9,1181.0,2990.0,0.2909090909090909,0.30000000000000004,3080002267
2267,2994,ref-b.03.01.16.119b.8.5-ref-b.03.01.16.119b.8.16,ref-sifre-d.270.8.17-ref-sifre-d.270.8.25,3241247,3241310,446852,446862,ref-b.3.1.16.119b.8.5,ref-b.3.1.16.119b.8.16,258647,258696,43319,43327,ref-sifre-d.270.8.17,ref-sifre-d.270.8.25,במדינת הים ואמרה מת בני ואחר כך בעלי נאמנת מת בעלי ואחר כך ,"למדינת הים ואמרו לה הרי מת בעליך וניסת ואח""כ ",10,8,1340.0,2990.0,0.4745762711864407,0.75,3080002268
2268,2995,ref-b.05.07.02.11b.14.16-ref-b.05.07.02.11b.14.23,ref-sifre-d.270.8.19-ref-sifre-d.270.8.27,8390966,8391007,1181181,1181188,ref-b.5.7.2.11b.14.16,ref-b.5.7.2.11b.14.23,258660,258704,43335,43343,ref-sifre-d.270.8.19,ref-sifre-d.270.8.27,"ואמרו לה מת בעליך ונישאת ואח""כ בא בעלה ","ואמרו לה הרי מת בעליך וניסת ואח""כ בא בעלה ",7,8,3973.0,2990.0,0.14285714285714285,0.375,3080002269
2269,2996,ref-b.3.1.1.11b.2.18-ref-b.3.1.1.11b.2.28,ref-sifre-d.270.9.1-ref-sifre-d.270.9.14,2870962,2871027,396041,396051,ref-b.3.1.1.11b.2.18,ref-b.3.1.1.11b.2.28,258848,258926,43326,43366,ref-sifre-d.270.9.1,ref-sifre-d.270.9.14,מן הנישואין אסורה מן האירוסין מותרת משום שנאמר אחרי אשר הטמאה,אחרי אשר הטמאה אשר שלחה אין לי אלא מן הנשואים לנשואים לארוסים מן אחרי אשר הטמאה אשר שלחה אין לי אלא מן הנשואים לנשואים לארוסים,11,41,1094.0,2996.0,0.7380952380952381,0.5,3080002270
2270,2998,ref-b.03.07.01.18b.9.33-ref-b.03.07.01.19a.1.1,ref-sifre-d.270.9.10-ref-sifre-d.270.9.19,4446186,4446264,613632,613641,ref-b.3.7.1.18b.9.33,ref-b.3.7.1.19a.1.1,258887,258962,43362,43371,ref-sifre-d.270.9.10,ref-sifre-d.270.9.19,מנישואין דאביה האי מאי בשלמא אירוסין מאירוסין שאני אלא נישואין מנישואין מי ,הנשואים לנשואים לארוסים מן האירוסים מן האירוסים לנשואים ומן הנשואים ,9,9,1932.0,2996.0,0.56,0.7777777777777778,3080002271
2271,2999,ref-b.03.01.10.88b.17.16-ref-b.03.01.10.88b.17.21,ref-sifre-d.270.10.11-ref-sifre-d.270.10.16,3136524,3136560,432457,432462,ref-b.3.1.10.88b.17.16,ref-b.3.1.10.88b.17.21,259157,259193,43399,43404,ref-sifre-d.270.10.11,ref-sifre-d.270.10.16,מן הנשואין אסורה מן האירוסין מותרת ,מן האירוסין מותרת מן הנשואין אסורה ,5,5,1277.0,2999.0,0.45714285714285713,0.0,3080002272
2272,3000,ref-b.3.1.1.11b.2.18-ref-b.3.1.1.11b.3.17,ref-sifre-d.270.10.11-ref-sifre-d.270.10.37,2870962,2871115,396041,396060,ref-b.3.1.1.11b.2.18,ref-b.3.1.1.11b.3.17,259157,259311,43370,43423,ref-sifre-d.270.10.11,ref-sifre-d.270.10.37,מן הנישואין אסורה מן האירוסין מותרת משום שנאמר אחרי אשר הטמאה וחכמים אומרים אחת זו ואחת זו אסורה אלא מה,"מן האירוסין מותרת מן הנשואין אסורה שנאמר אחרי אשר הוטמאה וחכ""א בין מן האירוסים ובין מן הנשואים אסורה א""כ למה נאמר אחרי אשר הוטמאה לרבות סוטה שנסתרה מן האירוסין מותרת מן הנשואין אסורה שנאמר אחרי אשר הוטמאה מן הנשואים אסורה א""כ למה נאמר אחרי אשר הוטמאה לרבות",20,54,1094.0,2999.0,0.67578125,0.5454545454545454,3080002273
2273,3003,ref-b.03.05.08.44a.9.19-ref-b.03.05.08.44a.9.36,ref-sifre-d.271.1.16-ref-sifre-d.271.1.31,4051420,4051505,559946,559956,ref-b.3.5.8.44a.9.19,ref-b.3.5.8.44a.9.36,259551,259633,43463,43473,ref-sifre-d.271.1.16,ref-sifre-d.271.1.31,אלמנה וגרושה מנין תלמוד לומר אשה מכל מקום אם כן מה תלמוד לומר אשה חדשה מי שחדשה לו ,"אלמנה וגרושה תלמוד לומר ושמח את אשתו מ""ממכל מקום א""כ למה נאמר חדשה מי שחדשה לו ",10,10,1741.0,3003.0,0.3855421686746988,0.5,3080002274
2274,3004,ref-b.03.05.08.44a.10.5-ref-b.03.05.08.44a.10.43,ref-sifre-d.271.2.3-ref-sifre-d.271.2.36,4051553,4051748,559964,559993,ref-b.3.5.8.44a.10.5,ref-b.3.5.8.44a.10.43,259753,259912,43490,43521,ref-sifre-d.271.2.3,ref-sifre-d.271.2.36,בצבא יכול בצבא הוא דלא יצא אבל יספיק מים ומזון ויתקן הדרכים תלמוד לומר ולא יעבר עליו לכל דבר יכול שאני מרבה אף הבונה בית ולא חנכו נטע כרם ולא חללו ארס אשה ולא לקחה תלמוד לומר עליו עליו ,"בצבא יכול לא יצא בצבא אבל יספיק כלי זיין ומים ומזון ת""ל ולא יעבור עליו לכל דבר שומע אני אף בנה בית ולא חנכו נטע כרם ולא חללו ארש אשה ולא לקחה ת""ל עליו ",29,31,1742.0,3004.0,0.32972972972972975,0.4545454545454546,3080002275
2275,3005,ref-b.4.2.9.116a.4.17-ref-b.4.2.9.116a.5.3,ref-sifre-d.272.1.1-ref-sifre-d.272.2.4,5490254,5490478,762751,762783,ref-b.4.2.9.116a.4.17,ref-b.4.2.9.116a.5.3,260029,260331,43544,43593,ref-sifre-d.272.1.1,ref-sifre-d.272.2.4,לא יחבול ריחים ורכב מה ריחים ורכב שהן מיוחדין שני כלים ועושין מלאכה אחת וחייב על זה בפני עצמו ועל זה בפני עצמו אף כל דברים שהן שני כלים מיוחדים ועושין מלאכה אחת,"לא יחבול רחים ורכב אין לי אלא רחים ורכב המיוחדים חובל א""כ למה נאמר רחים ורכב מה רחים ורכב שהם מיוחדים שהם שני כלים ועושים מלאכה אחת וחייב על זה בפני עצמו ועל זה בפני עצמו כך כל שני כלים שמשמשים מלאכה אחת חייב על",33,50,2333.0,3005.0,0.45023696682464454,0.3913043478260869,3080002276
2276,3006,ref-b.4.2.9.115b.5.7-ref-b.4.2.9.115b.5.24,ref-sifre-d.272.1.2-ref-sifre-d.272.1.24,5489654,5489734,762372,762677,ref-b.4.2.9.115b.5.7,ref-b.4.2.9.115b.5.24,260032,260142,43516,43562,ref-sifre-d.272.1.2,ref-sifre-d.272.1.24,כרב יהודה עד כאן לא קאמר רב יהודה התם אלא דכי נפש הוא חובל לא משמע ריחים ורכב כרב יהודה עד כאן לא קאמר רב יהודה התם,"יחבול רחים ורכב אין לי אלא רחים ורכב המיוחדים מנין לרבות כל דבר ת""ל כי נפש הוא לרבות כל דבר ת""ל כי נפש הוא חובל א""כ למה",306,47,2331.0,3005.0,0.7647058823529411,0.6111111111111112,3080002277
2277,3007,ref-b.4.2.9.115a.16.15-ref-b.4.2.9.115a.17.12,ref-sifre-d.272.1.2-ref-sifre-d.272.1.24,5489148,5489269,762296,762614,ref-b.4.2.9.115a.16.15,ref-b.4.2.9.115a.17.12,260032,260142,43516,43562,ref-sifre-d.272.1.2,ref-sifre-d.272.1.24,ריחים ורכב לוקה שלש משום ריחים ורכב ומשום כי נפש הוא חובל ורב יהודה אמר חבל ריחים לוקה אחת ורכב לוקה אחת ריחים ורכב כי נפש הוא חובל ריחים ורכב לוקה שלש משום ריחים ורכב ומשום כי נפש הוא חובל ורב יהודה אמר חבל ריחים לוקה אחת ורכב לוקה אחת,"יחבול רחים ורכב אין לי אלא רחים ורכב המיוחדים מנין לרבות כל דבר ת""ל כי נפש הוא חובל א""כ למה נאמר רחים ורכב רחים ורכב המיוחדים מנין לרבות כל דבר ת""ל כי נפש הוא חובל א""כ למה",319,47,2329.0,3005.0,0.6186440677966102,0.6842105263157895,3080002278
2278,3011,ref-b.3.4.6.38b.2.19-ref-b.3.4.6.38b.2.59,ref-sifre-d.272.1.25-ref-sifre-d.272.1.57,3844482,3844665,530001,530132,ref-b.3.4.6.38b.2.19,ref-b.3.4.6.38b.2.59,260143,260302,43534,43588,ref-sifre-d.272.1.25,ref-sifre-d.272.1.57,ועל זה בפני עצמו מכאן אתה דן לכל איסורין שבתורה מה כאן שהוא מין אחד והן שני שמות וחייב על זה בפני עצמו אחד והן שני שמות חייב על זה בפני עצמו ועל זה בפני עצמו על זה בפני עצמו ועל זה בפני עצמו מכאן אתה דן לכל איסורין שבתורה מה כאן שהוא מין אחד והן שני שמות וחייב על זה בפני עצמו ועל,מה רחים ורכב שהם מיוחדים שהם שני כלים ועושים מלאכה אחת וחייב על זה בפני עצמו ועל זה בפני עצמו כך כל שני כלים שמשמשים מלאכה אחת חייב על מה רחים ורכב שהם מיוחדים שהם שני כלים ועושים מלאכה אחת וחייב על זה בפני עצמו ועל זה בפני עצמו כך כל שני כלים שמשמשים מלאכה,132,55,1486.0,3005.0,0.6964285714285714,0.6666666666666667,3080002279
2279,3014,ref-b.04.04.10.85b.21.23-ref-b.04.04.10.85b.22.7,ref-sifre-d.272.2.6-ref-sifre-d.273.3.3,6262794,6262833,872888,872896,ref-b.4.4.10.85b.21.23,ref-b.4.4.10.85b.22.7,260338,260389,43595,43605,ref-sifre-d.272.2.6,ref-sifre-d.273.3.3,מאי תיקו תר כי ימצא איש גונב נפש מאחיו ,מה גרם כי ימצא בעדים איש פרט לקטן גונב נפש מאחיו ,8,10,2883.0,3014.0,0.4897959183673469,0.5454545454545454,3080002280
