,index,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,grp-ref-y,grp-ref-sifra,dam-lev,jac,id
2918,4108,ref-y.2.8.3.5.4.3-ref-y.2.8.3.5.4.100,ref-sifra.13.2-02.3.40-ref-sifra.13.2-02.4.100,1673679,1674154,249596,249661,ref-y.2.8.3.5.4.3,ref-y.2.8.3.5.4.100,619773,620264,94124,94189,ref-sifra.13.2-02.3.40,ref-sifra.13.2-02.4.100,אף על אף על פי שלא תקעו בשופר או יכול אף על פי שלא שילחו עבדים תלמוד לומר היא דברי רבי יודה רבי יוסה אומר יובל אף על פי שלא השמיטו אף על פי שלא שילחו עבדים או יכול אף על פי שלא תקעו בשופר תלמוד לומר היא אמר רבי יוסה מאחר שהכתוב תולה אותה לעניין תקיעת שופר וכתוב אחר תולה אותה לענין שילוח עבדים מפני,היובלות יובל אף על פי שלא השמיטו אף על פי שלא תקעו בשופר או יכול אף על פי שלא שלחו העבדים תלמוד לומר דברי ר' יהודה ר' יוסי אומר יובל אף על פי שלא השמיטו אף על פי שלא שלחו העבדים או יכול אף על פי שלא תקעו בשופר תלמוד לומר אמר ר' יוסי אחר שהכתוב תולה אותה לענין תקיעת שופר וכתוב אחד תולה אותה לענין,66,66,1923.0,4108.0,0.22818791946308725,0.15384615384615385,4060002919
2919,4110,ref-y.3.7.1.2.7.36-ref-y.3.7.1.2.7.44,ref-sifra.13.02-02.5.34-ref-sifra.13.02-02.5.41,2836636,2836683,425182,425190,ref-y.3.7.1.2.7.36,ref-y.3.7.1.2.7.44,620431,620478,94220,94227,ref-sifra.13.2-02.5.34,ref-sifra.13.2-02.5.41,שתים או שלש שנים לפני היובל והיובל בא ומוציא ,שתים ושלש שנים לפני היובל שיהא היובל מוציאו ,8,7,3235.0,4110.0,0.26666666666666666,0.375,4060002920
2920,4111,ref-y.1.5.8.7.2.1-ref-y.1.5.8.7.3.2,ref-sifra.13.02-03.3.34-ref-sifra.13.02-03.4.1,506326,506557,77555,77594,ref-y.1.5.8.7.2.1,ref-y.1.5.8.7.3.2,621119,621323,94327,94362,ref-sifra.13.2-03.3.34,ref-sifra.13.2-03.4.1,האחרון אחרון נתפש בשביעית והפירי עצמו אסור הא כיצד לקח בפירות שביעית בשר אילו ואילו מתבערין כשביעית לקח בבשר דגים יצא בשר נתפשו דגים לקח בדגים שמן יצאו דגים ונכנס שמן האחרון אחרון נתפש בשביעית והפירי עצמו אסור בעו מיניה ,האחרון אחרון נתפס בשביעית ופרי עצמו אסור כיצד לקח בפירות שביעית בשר אלו ואלו מתבערים בשביעית לקח בבשר דגים יצא בשר ונכנסו דגים בדגים שמן יצאו דגים ונתפס שמן האחרון אחרון נתפס ופרי עצמו אסור מן ,39,35,318.0,4111.0,0.17727272727272728,0.19999999999999996,4060002921
2921,4112,ref-y.1.5.9.2.1.8-ref-y.1.5.9.2.1.24,ref-sifra.13.2-03.4.1-ref-sifra.13.2-03.5.1,512311,512393,78458,78473,ref-y.1.5.9.2.1.8,ref-y.1.5.9.2.1.24,621321,621420,94362,94380,ref-sifra.13.2-03.4.1,ref-sifra.13.2-03.5.1,כל זמן שחיה אוכלת מן השדה הבהמה אוכלת מן הבית כלה לחיה מן השדה כלה לבהמתך,מן השדה תאכלו את תבואתה כל זמן שאתה אוכל מן השדה אתה אוכל מתוך הבית כלה מן השדה מן,16,19,319.0,4111.0,0.5975609756097561,0.6875,4060002922
2922,4113,ref-y.1.5.9.3.1.5-ref-y.1.5.9.3.1.24,ref-sifra.13.2-03.4.1-ref-sifra.13.2-03.5.1,514093,514179,78769,78785,ref-y.1.5.9.3.1.5,ref-y.1.5.9.3.1.24,621321,621420,94362,94380,ref-sifra.13.2-03.4.1,ref-sifra.13.2-03.5.1,מן השדה תאכלו את תבואתה כל זמן שאת אוכל מן השדה את אונל מן הבית כלה מן,מן השדה תאכלו את תבואתה כל זמן שאתה אוכל מן השדה אתה אוכל מתוך הבית כלה מן השדה מן,17,19,323.0,4111.0,0.17073170731707318,0.16666666666666663,4060002923
2923,4116,ref-y.1.6.8.3.35.52-ref-y.1.6.8.3.35.66,ref-sifra.13.02-03.4.8-ref-sifra.13.02-03.4.21,613193,613277,93124,93138,ref-y.1.6.8.3.35.52,ref-y.1.6.8.3.35.66,621353,621415,94367,94379,ref-sifra.13.2-03.4.8,ref-sifra.13.2-03.4.21,ואתא חיוא דטור ואכיל מיניה והוה חיוי דבית מסתכל ביה אתון בני בייתיה מיכל מיניה ,שאתה אוכל מן השדה אתה אוכל מתוך הבית כלה מן השדה  מן הבית ,14,12,364.0,4111.0,0.6582278481012658,0.7692307692307692,4060002924
2924,4117,ref-y.3.3.4.6.2.44-ref-y.3.3.4.6.2.61,ref-sifra.13.2-03.4.9-ref-sifra.13.2-03.5.1,2554192,2554284,382359,382376,ref-y.3.3.4.6.2.44,ref-y.3.3.4.6.2.61,621359,621420,94368,94380,ref-sifra.13.2-03.4.9,ref-sifra.13.2-03.5.1,שדהו ואינו אוכל מן הפירות ואם נדר בשביעית לא יורד בתוך שדהו אבל אוכל מן הפירות נדר ממנו,אוכל מן השדה אתה אוכל מתוך הבית כלה מן השדה מן הבית מיכן,18,13,3012.0,4111.0,0.6781609195402298,0.7333333333333334,4060002925
2925,4119,ref-y.1.5.9.4.1.32-ref-y.1.5.9.4.1.42,ref-sifra.13.2-03.5.32-ref-sifra.13.2-03.5.42,514663,514719,78846,78856,ref-y.1.5.9.4.1.32,ref-y.1.5.9.4.1.42,621577,621635,94407,94417,ref-sifra.13.2-03.5.32,ref-sifra.13.2-03.5.42,שכלה מינו מן השדה יבער מינו מן הבי' תני והלכ' כדבריו,מין שכלה מינו מן השדה יבער מינו מן החבית והלכה כדבריו,11,11,325.0,4119.0,0.18867924528301888,0.5,4060002926
2926,4121,ref-y.3.7.1.1.7.2-ref-y.3.7.1.1.7.19,ref-sifra.13.02-03.6.46-ref-sifra.13.02-03.6.61,2822093,2822180,423008,423022,ref-y.3.7.1.1.7.2,ref-y.3.7.1.1.7.19,621999,622092,94472,94486,ref-sifra.13.2-03.6.46,ref-sifra.13.2-03.6.61,מה אם הכסף שאינו מוציא הרי הו' מכניס שטר שהוא מוציא אינו דין שיכנים לא אם אמרת בכסף ,ומה אם השביעית שאינה מוציאה עבדים משמטת כספים יובל שהוא מוציא עבדים אינו דין שישמט כספים ,14,14,3218.0,4121.0,0.550561797752809,0.6842105263157895,4060002927
2927,4122,ref-y.4.6.6.6.1.104-ref-y.4.6.6.6.1.118,ref-sifra.13.2-03.6.76-ref-sifra.13.2-03.6.84,3396099,3396176,511537,511551,ref-y.4.6.6.6.1.104,ref-y.4.6.6.6.1.118,622171,622221,94500,94508,ref-sifra.13.2-03.6.76,ref-sifra.13.2-03.6.84,אוציא עבדים מה אילו מיוחדין שיש להן קגם יצאו עבדים שאין להן קנס אוציא עבדים,מוציא עבדים ואין שביעית מוציאה עבדים תשובו איש אל,15,9,4291.0,4122.0,0.6,0.6363636363636364,4060002928
2928,4124,ref-y.3.7.1.1.8.62-ref-y.3.7.1.1.8.69,ref-sifra.13.03-00.2.5-ref-sifra.13.03-00.2.12,2822777,2822828,423106,423112,ref-y.3.7.1.1.8.62,ref-y.3.7.1.1.8.69,622650,622701,94572,94578,ref-sifra.13.3-00.2.5,ref-sifra.13.3-00.2.12,תלמוד לומר והתנחלתם אותם לבניכם אחריכם לרשת אחוזה ,תלמוד לומר והנתחלתם אותם לבניכם אחריכם לרשת אחוזה ,6,6,3220.0,4124.0,0.02,0.2222222222222222,4060002929
2929,4125,ref-y.3.2.4.2.2.33-ref-y.3.2.4.2.2.37,ref-sifra.13.03-00.2.8-ref-sifra.13.03-00.2.12,2415519,2415549,361613,361617,ref-y.3.2.4.2.2.33,ref-y.3.2.4.2.2.37,622671,622701,94574,94578,ref-sifra.13.3-00.2.8,ref-sifra.13.3-00.2.12,אותם לבניכם אחריכם לרשת אחוזה ,אותם לבניכם אחריכם לרשת אחוזה ,4,4,2947.0,4124.0,0.0,0.0,4060002930
2930,4126,ref-y.1.3.5.8.1.41-ref-y.1.3.5.8.1.47,ref-sifra.13.03-00.2.8-ref-sifra.13.03-00.2.14,343187,343228,53317,53323,ref-y.1.3.5.8.1.41,ref-y.1.3.5.8.1.47,622671,622710,94574,94580,ref-sifra.13.3-00.2.8,ref-sifra.13.3-00.2.14,אותם לבניכם אחריכם לרשת אחוזה הקיש אחוזה ,אותם לבניכם אחריכם לרשת אחוזה מה אחוזה ,6,6,192.0,4124.0,0.0975609756097561,0.16666666666666663,4060002931
2931,4127,ref-y.3.7.1.3.1.10-ref-y.3.7.1.3.1.25,ref-sifra.13.03-00.2.8-ref-sifra.13.03-00.2.18,2847985,2848075,426853,426866,ref-y.3.7.1.3.1.10,ref-y.3.7.1.3.1.25,622671,622727,94574,94583,ref-sifra.13.3-00.2.8,ref-sifra.13.3-00.2.18,אותם לבניכ' אחריכם לרשת אחוזה וגו' הקיש עבדים לאחוזה מה אחוזה נקנית בכסף ובשטר ובחזקה אף ,אותם לבניכם אחריכם לרשת אחוזה מה אחוזה אין להם אונאה אף ,13,9,3264.0,4124.0,0.47191011235955055,0.6875,4060002932
2932,4128,ref-y.3.6.4.9.2.36-ref-y.3.6.4.9.2.49,ref-sifra.13.03-00.2.8-ref-sifra.13.03-00.3.2,2656342,2656420,398054,398067,ref-y.3.6.4.9.2.36,ref-y.3.6.4.9.2.49,622671,622758,94574,94588,ref-sifra.13.3-00.2.8,ref-sifra.13.3-00.3.2,אותם לבניכם אחריכם לרשת אחוזה הקיש עבדי' לאחוזה מה עבדי' אתם קונין מהן ואין ,אותם לבניכם אחריכם לרשת אחוזה מה אחוזה אין להם אונאה אף עבדים אין להם אונאה מנין שאין ,13,14,3048.0,4124.0,0.3488372093023256,0.5384615384615384,4060002933
2933,4129,ref-y.3.7.1.1.25.59-ref-y.3.7.1.1.25.67,ref-sifra.13.03-00.5.3-ref-sifra.13.03-00.5.11,2830476,2830527,424251,424259,ref-y.3.7.1.1.25.59,ref-y.3.7.1.1.25.67,623147,623198,94651,94659,ref-sifra.13.3-00.5.3,ref-sifra.13.3-00.5.11,האונאה ארבע כסף מעשרים וארבע כסף לסלע שתות למקח ,אונאה ארבעה כסף מעשרים וארבע כסף לסלע שתות למקח ,8,8,3225.0,4129.0,0.041666666666666664,0.0,4060002934
2934,4130,ref-y.3.7.1.1.25.30-ref-y.3.7.1.1.25.44,ref-sifra.13.03-00.7.1-ref-sifra.13.03-00.7.15,2830335,2830413,424229,424241,ref-y.3.7.1.1.25.30,ref-y.3.7.1.1.25.44,623583,623660,94725,94736,ref-sifra.13.3-00.7.1,ref-sifra.13.3-00.7.15,כמה תהא הסלע חסירה ולא יהא בה הונייה רבי מאיר אומר ארבע איסרות מאיסר לדינר ,וכמה תהיה הסלע חסרה ולא יהיה בה אונאה ר' מאיר אומר ד' איסרות מאיסר לדינר ,12,11,3224.0,4130.0,0.2,0.4,4060002935
2935,4131,ref-y.4.2.4.5.2.1-ref-y.4.2.4.5.2.9,ref-sifra.13.03-00.8.37-ref-sifra.13.03-00.8.45,3044277,3044324,457172,457180,ref-y.4.2.4.5.2.1,ref-y.4.2.4.5.2.9,623946,623995,94779,94787,ref-sifra.13.3-00.8.37,ref-sifra.13.3-00.8.45,נותנה למעשר שני ואינו חושש שאינה אלא נפש רעה ,ונותנה למעשר שני ואינו חושש שאינו אלא נפש רעה ,8,8,3452.0,4131.0,0.043478260869565216,0.2222222222222222,4060002936
2936,4132,ref-y.3.7.1.2.5.8-ref-y.3.7.1.2.5.33,ref-sifra.13.03-04.6.27-ref-sifra.13.03-04.6.35,2834956,2835087,424921,424944,ref-y.3.7.1.2.5.8,ref-y.3.7.1.2.5.33,626786,626852,95226,95233,ref-sifra.13.3-04.6.27,ref-sifra.13.3-04.6.35,יוצא בסוף שש תלמוד לומר ובשביעית יצא יכול יצא בסוף שבע תלמוד לומר שש שנים יעבד הא כיצד עובד כל שש ויוצא בתחילת שבע ובשביעית יצא ,לששית ולשביעית ולמוצאי שביעית דבר אחר לששית ולשביעית ולמוצאי ,23,7,3233.0,4132.0,0.703125,1.0,4060002937
2937,4133,ref-y.4.2.6.1.1.10-ref-y.4.2.6.1.1.21,ref-sifra.13.03-04.8.41-ref-sifra.13.03-04.8.47,3056574,3056629,459126,459137,ref-y.4.2.6.1.1.10,ref-y.4.2.6.1.1.21,627392,627426,95325,95331,ref-sifra.13.3-04.8.41,ref-sifra.13.3-04.8.47,איתי אתון עבדין עמי היך אתון עבדין מן חמש רבן עבדין עמי ,אתם עמדי אתם עמדי דיו לעבד שיהיה ,11,6,3461.0,4133.0,0.6607142857142857,0.9166666666666666,4060002938
2938,4134,ref-y.2.5.3.6.8.16-ref-y.2.5.3.6.8.32,ref-sifra.13.3-05.3.32-ref-sifra.13.3-05.3.54,1425254,1425362,211909,211925,ref-y.2.5.3.6.8.16,ref-y.2.5.3.6.8.32,628429,628566,95491,95509,ref-sifra.13.3-05.3.32,ref-sifra.13.3-05.3.54,הראשון שבראשון אין למעלה ממנו השני שבראשון והראשון שבשני שוין ואין שני שבראשון יפה מן הראשון שבשני,לראשון במנה ומכר הראשון לשני במאתים מנין שאינו מחשב אלא עם הראשון תלמוד לומר מנין אתה אומר מכרה לראשון,17,19,1274.0,4134.0,0.6764705882352942,0.7777777777777778,4060002939
2939,4136,ref-y.3.7.1.2.8.43-ref-y.3.7.1.2.8.62,ref-sifra.13.3-05.4.10-ref-sifra.13.3-05.4.22,2836919,2837029,425230,425248,ref-y.3.7.1.2.8.43,ref-y.3.7.1.2.8.62,628792,628858,95545,95555,ref-sifra.13.3-05.4.10,ref-sifra.13.3-05.4.22,מניין אתה אומר נמבר ממנה מנה והשביח והרי הוא יפה ממאתים מאתים מניין שאינו מחשב עמו אלא ממנה מנה,והשביחה והרי היא יפה מאתים מנין שאינו מחשב אלא מנה תלמוד,19,11,3238.0,4136.0,0.5052631578947369,0.4285714285714286,4060002940
2940,4138,ref-y.3.7.1.2.8.55-ref-y.3.7.1.2.8.66,ref-sifra.13.3-05.4.33-ref-sifra.13.3-05.4.41,2836984,2837043,425241,425251,ref-y.3.7.1.2.8.55,ref-y.3.7.1.2.8.66,628917,628966,95565,95572,ref-sifra.13.3-05.4.33,ref-sifra.13.3-05.4.41,מניין שאינו מחשב עמו אלא ממנה מנה תלמוד לומר כפי שניו,מנה מנין שאין מחשבין אלא במנה תלמוד לומר,11,8,3238.0,4138.0,0.4528301886792453,0.4,4060002941
2941,4140,ref-y.4.2.5.2.1.97-ref-y.4.2.5.2.1.111,ref-sifra.13.04-00.1.16-ref-sifra.13.04-00.1.24,3047461,3047536,457673,457685,ref-y.4.2.5.2.1.97,ref-y.4.2.5.2.1.111,629689,629734,95689,95697,ref-sifra.13.4-00.1.16,ref-sifra.13.4-00.1.24,מבתי ערי חומה למד רבי יהודה דתני שנה האמורה בתורה ערי חומה הרי הן כמין ,בית מושב עיר חומה עיר חומה המוקפת חומה מימות ,12,8,3459.0,4140.0,0.647887323943662,0.8125,4060002942
2942,4141,ref-y.1.7.3.4.10.24-ref-y.1.7.3.4.11.22,ref-sifra.13.4-00.5.1-ref-sifra.13.4-00.7.24,677265,677701,102459,102521,ref-y.1.7.3.4.10.24,ref-y.1.7.3.4.11.22,630769,631240,95868,95929,ref-sifra.13.4-00.5.1,ref-sifra.13.4-00.7.24,וקם בית אין לי אלא בית מניין לרבות בתי בדין ובורות שיחין ומערות ומרחציות השדות תלמוד לומר בית מה בית שהוא מיוחד שהוא בית דירה יצאו שדות שאינן בית דירה וקם הבית אין לי אלא בית מניין לרבות בתי בית מניין לרבות בתי בדין כורות שיחין ומערות ומרחציות ושובכות ומגדלות והשדות תלמוד לומר אשר בעיר אשר לו חומה פרט לבית הבנוי לחומה דברי,וקם הבית אין לי אלא הבית מנין בתי בדים בורות שיחין ומערות ומרחצאות והשובכות והמגדלות תלמוד לומר אשר בעיר יכול שאני מרבה את השדות תלמוד לומר בית מה בית מיוחד בית דירה יצאו שדות שאינם בית דירה דברי ר' יהודה ר' מאיר אומר וקם הבית אין לי אלא בית מנין לרבות בתי בדים ובורות שיחין ומערות ומרחצאות והשובכות והמגדלות והשדות תלמוד לומר,63,62,417.0,4141.0,0.48466257668711654,0.28125,4060002943
2943,4145,ref-y.3.5.8.3.11.157-ref-y.3.5.8.3.11.172,ref-sifra.13.4-00.5.25-ref-sifra.13.4-00.6.5,2336191,2336267,349748,349762,ref-y.3.5.8.3.11.157,ref-y.3.5.8.3.11.172,630907,631007,95885,95899,ref-sifra.13.4-00.5.25,ref-sifra.13.4-00.6.5,תלמוד לומר בית מה בית מיוחד שהוא בית דירה יצאו אילו שאינן בית דירה יצא,תלמוד לומר בית מה בית מיוחד בית דירה יצאו שדות שאינם בית דירה דברי ר',15,15,2894.0,4141.0,0.22857142857142856,0.5384615384615384,4060002944
2944,4148,ref-y.3.1.7.1.3.135-ref-y.3.1.7.1.3.157,ref-sifra.13.4-06.9.49-ref-sifra.13.4-06.9.67,2130972,2131100,318776,318796,ref-y.3.1.7.1.3.135,ref-y.3.1.7.1.3.157,633911,633994,96351,96366,ref-sifra.13.4-06.9.49,ref-sifra.13.4-06.9.67,בשמכרן לעולם או בשמכרן לשעה אין תימר בשמכרן לעולם ולא מכרן לשעה דברי הכל מכורין אין תימר בשמכרן לשעה אבל לא,ימכר לא ימכר מכר גזבר או מכר גזבר או לא ימכר ימכר מכר עולם תלמוד לומר,21,16,2470.0,4148.0,0.6635514018691588,0.8571428571428572,4060002945
2945,4150,ref-y.4.2.5.1.2.46-ref-y.4.2.5.1.2.53,ref-sifra.13.5-00.2.1-ref-sifra.13.5-00.2.11,3046062,3046102,457446,457452,ref-y.4.2.5.1.2.46,ref-y.4.2.5.1.2.53,634395,634443,96440,96449,ref-sifra.13.5-00.2.1,ref-sifra.13.5-00.2.11,מניין תלמוד לומ' אל תקח מאתו נשך,אל תקח מאתו נשך ותרבית ממנו אי אתה לוקח אבל,7,10,3456.0,4150.0,0.7906976744186046,0.6363636363636364,4060002946
2946,4152,ref-y.3.7.2.5.1.116-ref-y.3.7.2.5.1.122,ref-sifra.13.5-00.2.57-ref-sifra.13.5-00.2.74,2900327,2900361,434828,434834,ref-y.3.7.2.5.1.116,ref-y.3.7.2.5.1.122,634690,634778,96490,96506,ref-sifra.13.5-00.2.57,ref-sifra.13.5-00.2.74,והרי לך אצלי בהן יין ויין אין,לי בהן יין אומר לו הרי חיטיך עשויות עלי בשלשה דינרים והרי לך אצלי בהם יין ויין,7,17,3340.0,4152.0,0.717948717948718,0.6363636363636364,4060002947
2947,4154,ref-y.3.1.4.2.5.28-ref-y.3.1.4.2.5.38,ref-sifra.13.05-00.3.35-ref-sifra.13.05-00.3.45,2097716,2097781,313840,313850,ref-y.3.1.4.2.5.28,ref-y.3.1.4.2.5.38,634970,635025,96545,96552,ref-sifra.13.5-00.3.35,ref-sifra.13.5-00.3.45,המת נמצאת אומר שיפיות לאחיו הפסד לאחין תחרות באחין שבר באחון ,וימותו שנאמר וחי אחיך עמך אמר לו רבי עקיבא וחי אחיך ,10,7,2424.0,4154.0,0.6885245901639344,0.7857142857142857,4060002948
2948,4155,ref-y.4.2.5.1.2.25-ref-y.4.2.5.1.2.44,ref-sifra.13.5-00.3.52-ref-sifra.13.5-00.3.77,3045956,3046055,457429,457444,ref-y.4.2.5.1.2.25,ref-y.4.2.5.1.2.44,635058,635186,96559,96584,ref-sifra.13.5-00.3.52,ref-sifra.13.5-00.3.77,ולא את הריבית כתיב את כספך לא תתן לו כנשך אין לי אלא נשך בכסף וריבית,ולא כסף אחרים אכלך ולא אוכל אחרים או כספך ולא כסף מעשר אכלך ולא אוכלי בהמה כשהוא אומר נשך כסף לרבות כסף מעשר נשך אוכל לרבות,16,26,3454.0,4155.0,0.6422764227642277,0.8333333333333334,4060002949
2949,4157,ref-y.1.5.8.1.1.114-ref-y.1.5.8.1.2.1,ref-sifra.13.05-00.3.76-ref-sifra.13.05-00.3.81,498299,498350,76352,76359,ref-y.1.5.8.1.1.114,ref-y.1.5.8.1.2.1,635176,635209,96583,96588,ref-sifra.13.5-00.3.76,ref-sifra.13.5-00.3.81,אוכלי אדם מיעטתה ובשריביתה אוכלי בהמה ריביתה אוכלי ,אוכל לרבות אוכלי בהמה לרבות אוכלי ,7,5,310.0,4155.0,0.43137254901960786,0.7142857142857143,4060002950
2950,4158,ref-y.1.1.2.1.19.181-ref-y.1.1.2.1.19.192,ref-sifra.13.05-00.3.89-ref-sifra.13.05-00.3.95,37058,37118,5963,5974,ref-y.1.1.2.1.19.181,ref-y.1.1.2.1.19.192,635237,635272,96591,96597,ref-sifra.13.5-00.3.89,ref-sifra.13.5-00.3.95,"לרב לא שאדם יקבל עליו מלכו' שמי' תחילה וא""חב יקבל עליו עול ",המקבל עליו עול ריבית מקבל עול שמים ,11,6,47.0,4158.0,0.6440677966101694,0.8181818181818181,4060002951
