baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifra,baseOrder,grp-ref-mek,dam-lev,jac,lcc_len_char,lcs_str_cahr,id
ref-mek.7.15.2.218-ref-mek.7.15.2.249,ref-sifra.1.9.18-ref-sifra.1.9.31,342000,342148,ref-mek.7.15.2.218,ref-mek.7.15.2.249,1885,1951,ref-sifra.1.9.18,ref-sifra.1.9.31,אשר תשאלך נפשך חזר וכלל כלל ופרט וכלל' אי אתה דן אלא כעין הפרט,אשר תשאלך נפשך חזר וכלל כלל ופרט וכלל' אי אתה דן אלא כעין הפרט,32,14,27,27.0,688,688.0,0.0,0.0,62,אשר תשאלך נפשך חזר וכלל כלל ופרט וכלל' אי אתה דן אלא כעין הפרט,3040000536
ref-mek.7.15.2.217-ref-mek.7.15.2.222,ref-sifra.10.8-13.14.21-ref-sifra.10.8-13.14.26,341996,342032,ref-mek.7.15.2.217,ref-mek.7.15.2.222,480612,480648,ref-sifra.10.8-13.14.21,ref-sifra.10.8-13.14.26,פרט כלל ופרט אין בכלל אלא מה שבפרט ,פרט כלל ופרט אין בכלל אלא מה שבפרט ,8,8,427,423.0,683,682.0,0.0,0.0,35,פרט כלל ופרט אין בכלל אלא מה שבפרט ,3040000537
ref-mek.7.15.2.217-ref-mek.7.15.2.222,ref-sifra.10.8-13.14.95-ref-sifra.10.8-13.14.100,341996,342032,ref-mek.7.15.2.217,ref-mek.7.15.2.222,480978,481014,ref-sifra.10.8-13.14.95,ref-sifra.10.8-13.14.100,פרט כלל ופרט אין בכלל אלא מה שבפרט ,פרט כלל ופרט אין בכלל אלא מה שבפרט ,8,8,430,430.0,684,684.0,0.0,0.0,35,פרט כלל ופרט אין בכלל אלא מה שבפרט ,3040000538
ref-mek.7.15.2.217-ref-mek.7.15.2.222,ref-sifra.10.8-13.14.103-ref-sifra.10.8-13.14.108,341996,342032,ref-mek.7.15.2.217,ref-mek.7.15.2.222,481015,481051,ref-sifra.10.8-13.14.103,ref-sifra.10.8-13.14.108,פרט כלל ופרט אין בכלל אלא מה שבפרט ,פרט כלל ופרט אין בכלל אלא מה שבפרט ,8,8,433,433.0,685,684.0,0.0,0.0,35,פרט כלל ופרט אין בכלל אלא מה שבפרט ,3040000539
ref-mek.7.15.2.217-ref-mek.7.15.2.222,ref-sifra.10.8-13.14.121-ref-sifra.10.8-13.14.126,341996,342032,ref-mek.7.15.2.217,ref-mek.7.15.2.222,481094,481130,ref-sifra.10.8-13.14.121,ref-sifra.10.8-13.14.126,פרט כלל ופרט אין בכלל אלא מה שבפרט ,פרט כלל ופרט אין בכלל אלא מה שבפרט ,8,8,436,436.0,686,684.0,0.0,0.0,35,פרט כלל ופרט אין בכלל אלא מה שבפרט ,3040000540
ref-mek.7.16.1.1-ref-mek.7.16.1.9,ref-sifra.1.8.4-ref-sifra.1.8.13,343508,343543,ref-mek.7.16.1.1,ref-mek.7.16.1.9,1696,1732,ref-sifra.1.8.4,ref-sifra.1.8.13,וכי יתן איש אל רעהו חמור או שור שה ,כי יתן איש אל רעהו חמור או שור או שה ,9,10,20,20.0,691,691.0,0.10810810810810811,0.0,34,כי יתן איש אל רעהו חמור או שור שה ,3040000541
ref-mek.7.16.1.30-ref-mek.7.16.1.52,ref-sifra.1.8.9-ref-sifra.1.8.18,343633,343728,ref-mek.7.16.1.30,ref-mek.7.16.1.52,1715,1756,ref-sifra.1.8.9,ref-sifra.1.8.18,חמור או שור או שה פרט וכל בהמה לשמור כלל,חמור או שור או שה פרט וכל בהמה לשמור כלל,16,10,21,21.0,692,692.0,0.0,0.0,40,חמור או שור או שה פרט וכל בהמה לשמור כלל,3040000542
ref-mek.7.16.1.77-ref-mek.7.16.1.107,ref-sifra.1.8.9-ref-sifra.1.9.3,343835,343976,ref-mek.7.16.1.77,ref-mek.7.16.1.107,1715,1808,ref-sifra.1.8.9,ref-sifra.1.9.3,חמור או שור או שה לחייב_על_זה_בפני_עצמו_ועל_זה_בפני עצמו ומה_תלמוד_לומר כל בהמה אלא בא_הכתוב_ללמדך שכל כלל שהוא מוסיף על הכלל הכל בכללו ,חמור או שור או שה פרט וכל בהמה לשמור כלל פרט וכלל' נעשה כלל מוסף על הפרט מכלל ופרט וכלל ,20,20,23,20.0,694,694.0,0.6102941176470589,0.6,61,חמור או שור או שה פר כל בהמה ל כלל  כלל שה מוסף על הכלל  כלל ,3040000543
ref-mek.7.16.2.69-ref-mek.7.16.2.96,ref-sifra.1.4.7-ref-sifra.1.4.22,344927,345063,ref-mek.7.16.2.69,ref-mek.7.16.2.96,916,989,ref-sifra.1.4.7,ref-sifra.1.4.22,אם לא שלח ידו במלאכת רעהו ונא' בשומ' שכר אם לא שלח ידו במלאכת רעהו מה,אם לא שלח ידו במלאכת רעהו ונא' בשומ' שכר אם לא שלח ידו במלאכת רעהו מה,9,7,13,13.0,695,695.0,0.0,0.0,69,אם לא שלח ידו במלאכת רעהו ונא' בשומ' שכר אם לא שלח ידו במלאכת רעהו מה,3040000544
ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.2.7-00.5.14-ref-sifra.2.7-00.5.24,346915,346970,ref-mek.7.16.5.40,ref-mek.7.16.5.50,40882,40941,ref-sifra.2.7-00.5.14,ref-sifra.2.7-00.5.24,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן מליקה מה מליקה האמורה להלן ממול העורף אף כאן ,11,11,76,73.0,711,697.0,0.21428571428571427,0.5,44,ונאמר להלן מיה מה מיה האמורה להלן ול אף כאן ,3040000545
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.2.9-00.12.14-ref-sifra.2.9-00.12.23,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,51056,51111,ref-sifra.2.9-00.12.14,ref-sifra.2.9-00.12.23,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף ,10,10,81,80.0,699,697.0,0.3584905660377358,0.5454545454545454,35,ונאמר להלן ה מה ה האמורה להלן ל אף ,3040000546
ref-mek.7.16.5.41-ref-mek.7.16.5.50,ref-sifra.2.11-13.8.73-ref-sifra.2.11-13.8.81,346922,346970,ref-mek.7.16.5.41,ref-mek.7.16.5.50,59915,59962,ref-sifra.2.11-13.8.73,ref-sifra.2.11-13.8.81,להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,להלן בקמצו מה הרמה' אמורה להלן בקומצו אף כאן ,10,9,86,86.0,720,697.0,0.3958333333333333,0.5,34,להלן מ מה מה אמורה להלן בו אף כאן ,3040000547
ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.3.3-00.5.5-ref-sifra.3.3-00.5.14,346915,346970,ref-mek.7.16.5.40,ref-mek.7.16.5.50,98094,98147,ref-sifra.3.3-00.5.5,ref-sifra.3.3-00.5.14,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמרה להלן לקיחה' מה לקיחה' אמורה להלן בכלי אף כאן ,11,10,110,98.0,712,697.0,0.3148148148148148,0.4545454545454546,42,ונאמר להלן יה מה יה אמורה להלן בכל אף כאן ,3040000548
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.3.4-06.4.11-ref-sifra.3.4-06.4.22,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,105910,105971,ref-sifra.3.4-06.4.11,ref-sifra.3.4-06.4.22,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף ,10,12,136,133.0,700,697.0,0.43333333333333335,0.5833333333333333,36,ונאמר להלן ית מה ית אמור להלן וכ אף ,3040000549
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.3.10-00.2.8-ref-sifra.3.10-00.2.17,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,136830,136882,ref-sifra.3.10-00.2.8,ref-sifra.3.10-00.2.17,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן עליה' מה עליה' האמור להלן טעון סמיכה אף ,10,10,152,149.0,701,697.0,0.35294117647058826,0.5454545454545454,38,ונאמר להלן יה מה יה האמור להלן ו כ אף ,3040000550
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.3.10-00.3.10-ref-sifra.3.10-00.3.19,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,136957,137007,ref-sifra.3.10-00.3.10,ref-sifra.3.10-00.3.19,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן אשמו' מה אשמו' אמור להלן מותרו נדבה אף ,10,10,159,156.0,702,697.0,0.42,0.5454545454545454,35,ונאמר להלן מ מה מ אמור להלן ו ב אף ,3040000551
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.4.4-08.4.34-ref-sifra.4.4-08.4.43,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,185540,185592,ref-sifra.4.4-08.4.34,ref-sifra.4.4-08.4.43,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן וכפר' מה וכפר' האמור להלן שלא כפר אף ,10,10,190,190.0,703,703.0,0.36,0.5454545454545454,34,ונאמר להלן  מה  האמור להלן ש כ אף ,3040000552
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.4.4-08.4.56-ref-sifra.4.4-08.4.67,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,185654,185715,ref-sifra.4.4-08.4.56,ref-sifra.4.4-08.4.67,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן לכפר בקדש מה לכפר בקדש האמור להלן שכבר כפר אף ,10,12,196,196.0,704,703.0,0.45614035087719296,0.5833333333333333,35,ונאמר להלן   מה האמור להלן שב כ אף ,3040000553
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.5.1.11.10-ref-sifra.5.1.11.19,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,240039,240091,ref-sifra.5.1.11.10,ref-sifra.5.1.11.19,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן מילוי' מה מילוי האמור להלן מלא קומצו אף ,10,10,247,243.0,705,697.0,0.35294117647058826,0.5454545454545454,36,ונאמר להלן מי מה מי האמור להלן ל אף ,3040000554
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.5.1.40.18-ref-sifra.5.1.40.27,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,252548,252601,ref-sifra.5.1.40.18,ref-sifra.5.1.40.27,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן פריעה' מה פריעה האמורה להלן גידול שער אף ,10,10,259,257.0,706,697.0,0.3076923076923077,0.5833333333333333,38,ונאמר להלן יה מה יה האמורה להלן יל אף ,3040000555
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.8.7-00.1.36-ref-sifra.8.7-00.1.45,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,388190,388238,ref-sifra.8.7-00.1.36,ref-sifra.8.7-00.1.45,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,10,10,333,330.0,707,697.0,0.36,0.5454545454545454,33,ונאמר להלן  מה  האמור להלן ב  אף ,3040000556
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.10.5-07.4.10-ref-sifra.10.5-07.4.19,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,451610,451667,ref-sifra.10.5-07.4.10,ref-sifra.10.5-07.4.19,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן ויענך וירעיבך מה עינוי האמור להלן רעבון אף ,10,10,369,366.0,708,697.0,0.48148148148148145,0.5833333333333333,35,ונאמר להלן י מה י האמור להלן בו אף ,3040000557
ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.11.2-05.6.15-ref-sifra.11.2-05.6.26,346915,346970,ref-mek.7.16.5.40,ref-mek.7.16.5.50,497942,497999,ref-sifra.11.2-05.6.15,ref-sifra.11.2-05.6.26,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף כאן ,11,12,480,461.0,713,697.0,0.32727272727272727,0.5384615384615384,40,ונאמר להלן י מה י האמור להלן בכל אף כאן ,3040000558
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.11.4-00.3.80-ref-sifra.11.4-00.3.88,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,509023,509074,ref-sifra.11.4-00.3.80,ref-sifra.11.4-00.3.88,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,האמורה להלן למולך ומה העברה האמורה להלן באש אף ,10,9,493,490.0,709,697.0,0.44,0.6363636363636364,33,אמר להלן מ מה ה האמורה להלן ב אף ,3040000559
ref-mek.7.16.5.40-ref-mek.7.16.5.49,ref-sifra.11.4-10.10.38-ref-sifra.11.4-10.10.48,346915,346966,ref-mek.7.16.5.40,ref-mek.7.16.5.49,516498,516555,ref-sifra.11.4-10.10.38,ref-sifra.11.4-10.10.48,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף ,ונאמר להלן דמיהם בם מה דמיהם בם האמורים להלן בסקילה אף ,10,11,551,546.0,710,697.0,0.4,0.6666666666666667,40,ונאמר להלן מיה מה מיה האמור להלן ביל אף ,3040000560
ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.11.4-11.1.34-ref-sifra.11.4-11.1.43,346915,346970,ref-mek.7.16.5.40,ref-mek.7.16.5.50,518641,518693,ref-sifra.11.4-11.1.34,ref-sifra.11.4-11.1.43,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן ,11,10,584,572.0,714,697.0,0.25925925925925924,0.4545454545454546,42,ונאמר להלן יה מה יה האמורה להלן יל אף כאן ,3040000561
ref-mek.7.16.5.39-ref-mek.7.16.5.50,ref-sifra.12.3-03.11.72-ref-sifra.12.3-03.11.89,346910,346970,ref-mek.7.16.5.39,ref-mek.7.16.5.50,545706,545797,ref-sifra.12.3-03.11.72,ref-sifra.12.3-03.11.89,במיתה ר'_יהודה_אומר_נאמר_כאן חילול ונאמר להלן חילול מה חילול שנאמר להלן מיתה אף כאן מיתה,במיתה ר'_יהודה_אומר_נאמר_כאן חילול ונאמר להלן חילול מה חילול שנאמר להלן מיתה אף כאן מיתה,12,13,640,640.0,697,697.0,0.0,0.0,88,במיתה ר'_יהודה_אומר_נאמר_כאן חילול ונאמר להלן חילול מה חילול שנאמר להלן מיתה אף כאן מיתה,3040000562
ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.12.4-00.2.9-ref-sifra.12.4-00.2.27,346915,346970,ref-mek.7.16.5.40,ref-mek.7.16.5.50,546546,546639,ref-sifra.12.4-00.2.9,ref-sifra.12.4-00.2.27,ונאמר להלן חילול מה חילול שנאמר להלן זמן אף כאן זמן ומה חילול שנאמר להלן מיתה אף כאן מיתה,ונאמר להלן חילול מה חילול שנאמר להלן זמן אף כאן זמן ומה חילול שנאמר להלן מיתה אף כאן מיתה,11,16,664,664.0,715,715.0,0.0,0.0,89,ונאמר להלן חילול מה חילול שנאמר להלן זמן אף כאן זמן ומה חילול שנאמר להלן מיתה אף כאן מיתה,3040000563
ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.12.12-16.1.9-ref-sifra.12.12-16.1.18,346915,346970,ref-mek.7.16.5.40,ref-mek.7.16.5.50,595880,595934,ref-sifra.12.12-16.1.9,ref-sifra.12.12-16.1.18,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן לקיחה' מה לקיחה' האמורה להלן אגודה אף כאן ,11,10,741,737.0,717,697.0,0.2962962962962963,0.4545454545454546,42,ונאמר להלן יה מה יה האמורה להלן וה אף כאן ,3040000564
ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.12.13-18.7.8-ref-sifra.12.13-18.7.18,346915,346970,ref-mek.7.16.5.40,ref-mek.7.16.5.50,605823,605878,ref-sifra.12.13-18.7.8,ref-sifra.12.13-18.7.18,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן אזכרה מה אזכרה אמורה להלן מלא הקומץ אף כאן ,11,11,760,755.0,718,697.0,0.3333333333333333,0.5,38,ונאמר להלן ה מה ה אמורה להלן ל אף כאן ,3040000565
ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.12.14-19.6.10-ref-sifra.12.14-19.6.21,346915,346970,ref-mek.7.16.5.40,ref-mek.7.16.5.50,609458,609515,ref-sifra.12.14-19.6.10,ref-sifra.12.14-19.6.21,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן נשיאת חטא' מה נשיאת חטא' אמור להלן כרת אף כאן ,11,12,772,769.0,719,697.0,0.47368421052631576,0.5,39,ונאמר להלן ית מה ית אמור להלן כ אף כאן ,3040000566
ref-mek.7.16.6.103-ref-mek.7.17.1.8,ref-sifra.12.4-04.17.36-ref-sifra.12.4-04.17.42,347801,347865,ref-mek.7.16.6.103,ref-mek.7.17.1.8,553731,553766,ref-sifra.12.4-04.17.36,ref-sifra.12.4-04.17.42,נאמר אם שכיר הוא בא בשכרו וכי יפתה איש בתולה בא הכתוב ללמד על ,וכשהוא אומר שכיר בא שכיר ולימד על ,14,7,669,669.0,721,721.0,0.6451612903225806,0.8,24,א א שכיר בא שכי ולמד על ,3040000567
ref-mek.7.17.1.132-ref-mek.7.17.1.146,ref-sifra.3.3-00.5.2-ref-sifra.3.3-00.5.14,348519,348586,ref-mek.7.17.1.132,ref-mek.7.17.1.146,98077,98147,ref-sifra.3.3-00.5.2,ref-sifra.3.3-00.5.14,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן ,נאמרה כאן לקיחה' ונאמרה להלן לקיחה' מה לקיחה' אמורה להלן בכלי אף כאן ,15,13,105,98.0,723,722.0,0.4782608695652174,0.5833333333333333,45,נאמר כאן לה ונאמר להלן  ל אורה להלן י אף כאן ,3040000568
ref-mek.7.17.1.129-ref-mek.7.17.1.142,ref-sifra.5.1.11.6-ref-sifra.5.1.11.13,348504,348568,ref-mek.7.17.1.129,ref-mek.7.17.1.142,240019,240060,ref-sifra.5.1.11.6,ref-sifra.5.1.11.13,ממנו גזרה שווה נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה ,ממנה נאמר כאן מלוי' ונאמר להלן מילוי' מה ,14,8,243,243.0,722,722.0,0.46875,0.5454545454545454,34,ממנה נאמר כאן לו ונאמר להלן לו מה ,3040000569
ref-mek.7.17.1.132-ref-mek.7.17.1.153,ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.27,348519,348619,ref-mek.7.17.1.132,ref-mek.7.17.1.153,497925,498005,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.27,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן חמשים מה להלן בכסף אף כאן בכסף ,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף כאן בכסף ,22,17,477,461.0,726,722.0,0.42857142857142855,0.46153846153846156,62,נאמר כאן אל אש ונאמר להלן אל אש מה אי ה להלן בכסף אף כאן בכסף ,3040000570
ref-mek.7.17.1.132-ref-mek.7.17.1.146,ref-sifra.11.4-11.1.31-ref-sifra.11.4-11.1.43,348519,348586,ref-mek.7.17.1.132,ref-mek.7.17.1.146,518626,518693,ref-sifra.11.4-11.1.31,ref-sifra.11.4-11.1.43,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן ,נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן ,15,13,581,572.0,724,722.0,0.44776119402985076,0.5833333333333333,46,נאמר כאן רה ונאמר להלן ר  רה מה להלן י אף כאן ,3040000571
