baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-mek,baseOrder,grp-ref-m,dam-lev,jac,lcs_len_char,lcs_str_char,lcc_distance,id
ref-m.5.4.1.7.8-ref-m.5.4.1.7.17,ref-mek.1.19.3.101-ref-mek.1.19.3.114,705725,705781,ref-m.5.4.1.7.8,ref-m.5.4.1.7.17,79624,79696,ref-mek.1.19.3.101,ref-mek.1.19.3.114,אם לא תפדה וערפתו מכאן אמרו מצות פדייה קודמת למצות עריפה דבר אחר אם לא,אם לא תפדה וערפתו מכאן אמרו מצות פדייה קודמת למצות עריפה דבר אחר אם לא,15,15,105,105.0,409,409.0,0.0,0.0,70,אם לא תפדה וערפתו מכאן אמרו מצות פדייה קודמת למצות עריפה דבר אחר אם לא,0.0,1030000309
ref-m.5.4.1.7.8-ref-m.5.4.1.7.27,ref-mek.7.3.2.12-ref-mek.7.3.2.25,705725,705836,ref-m.5.4.1.7.8,ref-m.5.4.1.7.27,295295,295367,ref-mek.7.3.2.12,ref-mek.7.3.2.25,והפדה מכאן אמרו מצות ייעוד קודמת למצות פדיה דבר אחר אשר לא יעדה והפדה מכאן אמרו מצות ייעוד קודמת למצות פדיה,אשר לא יעדה והפדה מכאן אמרו מצות ייעוד קודמת למצות פדיה דבר אחר אשר לא,21,15,269,269.0,411,411.0,0.5700934579439252,0.0,58,והפדה מכאן אמרו מצות ייעוד קודמת למצות פדיה דבר אחר אשר לא,0.4579439252336449,1030000310
ref-m.5.4.2.6.1-ref-m.5.4.2.6.28,ref-mek.1.19.2.212-ref-mek.1.19.2.235,706972,707124,ref-m.5.4.2.6.1,ref-m.5.4.2.6.28,78987,79118,ref-mek.1.19.2.212,ref-mek.1.19.2.235,רחל שלא בכרה וילדה שני זכרים ויצאו שני ראשיהן כאחד רבי_יוסי_הגלילי_אומר שניהם לכהן שנאמר הזכרים לה' וחכמים אומרים אי אפשר אלא אחד לו ואחד לכהן ,רחל שלא בכרה וילדה שני זכרים ויצאו שני ראשיהם כאחת שניהם לכהן שנאמר הזכרים לה' וחכמים אומרים אי אפשר אלא אחד לו ואחד לכהן ,25,24,101,101.0,413,413.0,0.16083916083916083,0.19999999999999996,120,רחל שלא בכרה וילדה שני זכרים ויצאו שני ראשיה כאח שניהם לכהן שנאמר הזכרים לה' וחכמים אומרים אי אפשר אלא אחד לו ואחד לכהן ,0.16083916083916083,1030000311
ref-m.5.4.2.7.3-ref-m.5.4.2.7.21,ref-mek.1.19.2.213-ref-mek.1.19.2.235,707355,707457,ref-m.5.4.2.7.3,ref-m.5.4.2.7.21,78991,79118,ref-mek.1.19.2.213,ref-mek.1.19.2.235,שלא בכרו וילדו_שני_זכרים נותן שניהם לכהן זכר ונקבה הזכר לכהן שני זכרים ונקבה אחד לו ואחד לכהן ,שלא בכרה וילדה שני זכרים ויצאו שני ראשיהם כאחת שניהם לכהן שנאמר הזכרים לה' וחכמים אומרים אי אפשר אלא אחד לו ואחד לכהן ,17,23,102,101.0,414,414.0,0.4491525423728814,0.6666666666666667,69,שלא בכר וילדשניזכרים ות שניהם לכהן נ הזכר לה י רים  אחד לו ואחד לכהן ,0.4152542372881356,1030000312
ref-m.5.5.2.2.33-ref-m.5.5.2.3.14,ref-mek.3.2.1.676-ref-mek.3.2.1.688,725091,725222,ref-m.5.5.2.2.33,ref-m.5.5.2.3.14,143364,143431,ref-mek.3.2.1.676,ref-mek.3.2.1.688,קטן נמול אין פחות משמונה ולא_יתר_על שנים עשר אין פוחתין מעשרים ואחת תקיעה במקדש ולא מוסיפין על ארבעים ושמונה אין פוחתין משני ,והקטון שבהם אין פחות משני אלפים שנאמר ואיך תשיב את פני פחת אחד ,22,13,145,145.0,415,415.0,0.664,0.8461538461538461,46,קטן  אין פחות משנ אלים שאמר וא תיב א פני פחת  ,0.632,1030000313
ref-m.5.5.2.5.1-ref-m.5.5.2.5.18,ref-mek.1.6.1.582-ref-mek.1.6.1.598,725693,725798,ref-m.5.5.2.5.1,ref-m.5.5.2.5.18,18108,18211,ref-mek.1.6.1.582,ref-mek.1.6.1.598,אין פוחתין מששה טלאים המבוקרין בלשכת הטלאים כדי לשבת ולשני ימים טובים של_ראש_השנה ומוסיפין עד לעולם ,אין פוחתים מששה טלאים המבוקרין מלשכת הטלאים כדי לשבת ולשני ימים טובים של ראש השנה ומוסיפין לעולם ,16,17,23,23.0,416,416.0,0.07,0.368421052631579,93,אין פוחתי מששה טלאים המבוקרין לשכת הטלאים כדי לשבת ולשני ימים טובים שלראשהשנה ומוסיפין לעולם ,0.06999999999999995,1030000314
ref-m.5.5.4.1.6-ref-m.5.5.4.1.25,ref-mek.8.1.1.119-ref-mek.8.1.1.132,727349,727461,ref-m.5.5.4.1.6,ref-m.5.5.4.1.25,357145,357224,ref-mek.8.1.1.119,ref-mek.8.1.1.132,והערכים בנערך והערך בזמן הערך השג יד בנודר כיצד עני שהעריך את העשיר נותן ערך עני ועשיר שהעריך את העני ,ועשיר עני קודם ענייך ועניי עירך ענייך קודמין לעניי עירך עניי עירך ועניי עיר ,20,14,401,401.0,417,417.0,0.6470588235294118,0.8235294117647058,46,וערים עך וע ערך י ודי עניי עירך עני עיר עי עי ,0.5490196078431373,1030000315
ref-m.5.5.8.6.46-ref-m.5.5.8.7.6,ref-mek.1.17.1.254-ref-mek.1.17.1.271,734808,734874,ref-m.5.5.8.6.46,ref-m.5.5.8.7.6,63307,63397,ref-mek.1.17.1.254,ref-mek.1.17.1.271,שהוא חל על קדשי קדשים ועל קדשים קלים מחרים אדם את קדשיו בין קדשי ,הוא למה_נאמר_לפי_שהוא_אומר הזכר תקדיש הקדישו שתקבל שכר או אם הקדישו מקודש ואם לא הקדישו ,14,14,76,76.0,418,418.0,0.6931818181818182,0.9375,36,הוא לל קדי קדיו שקל ר א א קדיו קדשי ,0.5909090909090908,1030000316
ref-m.5.5.8.7.72-ref-m.5.5.8.7.89,ref-mek.6.7.1.103-ref-mek.6.7.1.120,735203,735293,ref-m.5.5.8.7.72,ref-m.5.5.8.7.89,262026,262112,ref-mek.6.7.1.103,ref-mek.6.7.1.120,אי אפשר לומר תקדיש שכבר נאמר אל תקדיש ואי אפשר לומר אל תקדיש שכבר נאמר תקדיש אמור מעתה ,אי אפשר לומר לא ינקה שכבר נאמר ינקה ואי אפשר לומר ינקה שכבר נאמר לא ינקה אמור מעתה ,18,18,224,224.0,419,419.0,0.2988505747126437,0.4285714285714286,65,אי אפשר לומר י שכבר נאמר י ואי אפשר לומר י שכבר נאמר י אמור מעתה ,0.25287356321839083,1030000317
ref-m.5.6.1.5.22-ref-m.5.6.1.6.21,ref-mek.3.3.1.64-ref-mek.3.3.1.76,739121,739373,ref-m.5.6.1.5.22,ref-m.5.6.1.6.21,145848,145925,ref-mek.3.3.1.64,ref-mek.3.3.1.76,אימרה ועשיתיו אימרה עשאני אימרה דכתיב וה' האמירך היום אף אני עשיתיו שנאמר,אימרה ועשיתיו אימרה עשאני אימרה דכתיב וה' האמירך היום אף אני עשיתיו,13,12,149,148.0,420,420.0,0.0821917808219178,0.09999999999999998,67,אימרה ועשיתיו אימרה עשאני אימרה דכתיב וה' האמירך היום אף אני עשיתיו,0.0821917808219178,1030000318
ref-m.5.6.1.6.39-ref-m.5.6.1.6.55,ref-mek.7.17.4.17-ref-mek.7.17.4.24,739471,739553,ref-m.5.6.1.6.39,ref-m.5.6.1.6.55,351140,351185,ref-mek.7.17.4.17,ref-mek.7.17.4.24,בכלל היה ולמה יצא להקיש אליו מה מעשר קרבן יחיד יצאו קרבנות צבור מה מעשר קרבן מזבח ,בכלל היתה ויצאת ללמד מה זביחה מיוחדת שכיוצא ,17,8,397,397.0,423,423.0,0.6707317073170732,0.875,30,בכלל היה ויצא ללמ מ ביח יות ש ,0.6341463414634146,1030000319
ref-m.5.8.1.1.36-ref-m.5.8.1.1.55,ref-mek.3.3.1.162-ref-mek.3.3.1.184,762231,762328,ref-m.5.8.1.1.36,ref-m.5.8.1.1.55,146369,146480,ref-mek.3.3.1.162,ref-mek.3.3.1.184,שהיה לה שעת היתר לכהנים אין מועלין בה ושלא היה לה שעת היתר לכהנים מועלין בה איזו היא שהיה לה ,בך אתפאר ויהי לי לישועה ישועה אתה לכל_באי_העולם אבל לי ביותר דבר אחר ויהי לי לישועה היה לי לשעבר ויהיה לי ,20,21,151,151.0,424,424.0,0.6886792452830188,0.9411764705882353,50,יה ל שעהית לכים א לי בוא יה ל שעה הי לי ב ויהיה ל ,0.5283018867924528,1030000320
ref-m.5.8.2.3.1-ref-m.5.8.2.3.6,ref-mek.7.10.1.485-ref-mek.7.10.1.489,763784,763826,ref-m.5.8.2.3.1,ref-m.5.8.2.3.6,322206,322242,ref-mek.7.10.1.485,ref-mek.7.10.1.489,פרים הנשרפין ושעירים הנשרפין מועלין בהן ,פרים הנשרפים ושעירים הנשרפים שהן ,6,5,301,300.0,425,425.0,0.25,0.7142857142857143,30,פרים הנשרפי ושעירים הנשרפי הן ,0.25,1030000321
ref-m.5.9.7.4.30-ref-m.5.9.7.4.36,ref-mek.6.11.1.418-ref-mek.6.11.1.429,783319,783354,ref-m.5.9.7.4.30,ref-m.5.9.7.4.36,281106,281173,ref-mek.6.11.1.418,ref-mek.6.11.1.429,אלהים נצב בעדת אל בקרב אלהים ישפוט ,אלהים נצב בעדת אל ומנין אפילו שלשה שדנין שנאמר בקרב אלהים ישפוט ,7,12,245,245.0,426,426.0,0.453125,0.4545454545454546,35,אלהים נצב בעדת אל בקרב אלהים ישפוט ,0.453125,1030000322
ref-m.5.10.3.4.66-ref-m.5.10.3.4.83,ref-mek.6.11.2.248-ref-mek.6.11.2.264,790594,790691,ref-m.5.10.3.4.66,ref-m.5.10.3.4.83,282520,282613,ref-mek.6.11.2.248,ref-mek.6.11.2.264,שהברזל נברא לקצר ימיו של אדם והמזבח נברא להאריך ימיו של אדם אינו בדין שיונף המקצר על המאריך ,המזבח נברא להאריך שנותיו של אדם והברזל לקצר שנותיו של אדם אינו רשאי להניף המקצר על המאריך ,18,17,248,248.0,427,427.0,0.391304347826087,0.4444444444444444,65,הז נברא לרייו של אדם והבר לר יו של אדם אינו שינף המקצר על המאריך ,0.2934782608695652,1030000323
ref-m.6.2.3.7.92-ref-m.6.2.3.7.99,ref-mek.7.14.2.149-ref-mek.7.14.2.158,861918,861955,ref-m.6.2.3.7.92,ref-m.6.2.3.7.99,338771,338818,ref-mek.7.14.2.149,ref-mek.7.14.2.158,סואר של קנים ושל קורות וכן מרבך של אבנים,וכן סואר של קנים ושל קורות וכן מרבך של אבנים,9,10,358,358.0,428,428.0,0.09090909090909091,0.0,40,סואר של קנים ושל קורות וכן מרבך של אבנים,0.09090909090909094,1030000324
ref-m.6.3.12.5.121-ref-m.6.3.12.5.130,ref-mek.3.1.1.560-ref-mek.3.1.1.576,911754,911790,ref-m.6.3.12.5.121,ref-m.6.3.12.5.130,136244,136323,ref-mek.3.1.1.560,ref-mek.3.1.1.576,אם כך על של רשע קל וחומר על של צדיק ,על אבדן של רשעים אם על מיתתן של רשעים לא היתה שמחה במרום קל וחומר על הצדיקים ,10,17,138,138.0,430,430.0,0.6233766233766234,0.6666666666666667,31,אם  על של רשע קל וחומר על צדיק ,0.5974025974025974,1030000325
ref-m.6.3.14.6.15-ref-m.6.3.14.6.34,ref-mek.1.12.2.34-ref-mek.1.12.2.53,916694,916781,ref-m.6.3.14.6.15,ref-m.6.3.14.6.34,41092,41189,ref-mek.1.12.2.34,ref-mek.1.12.2.53,אזוב לא אזוב יון לא אזוב כוחלי לא אזוב רומי לא אזוב מדברית ולא כל אזוב שיש לו שם לווי ,אזוב ולא אזוב יון ולא אזוב רומי ולא אזוב כחלית ולא אזוב מדברית ולא כל אזוב שיש עליו שם לווי ,20,20,59,58.0,431,431.0,0.14130434782608695,0.30000000000000004,80,אזוב לא אזוב יון לא אזוב וי לא אזוב י לא אזוב מדברית ולא כל אזוב שיש לו שם לווי ,0.13043478260869568,1030000326
ref-m.6.4.11.7.1-ref-m.6.4.11.7.17,ref-mek.1.12.2.34-ref-mek.1.12.2.53,935668,935744,ref-m.6.4.11.7.1,ref-m.6.4.11.7.17,41092,41189,ref-mek.1.12.2.34,ref-mek.1.12.2.53,אזוב ולא אזוב יון ולא אזוב רומי ולא אזוב כחלית ולא אזוב מדברית ולא כל אזוב שיש עליו שם לווי,אזוב ולא אזוב יון ולא אזוב רומי ולא אזוב ולא אזוב יון ולא אזוב רומי ולא אזוב כחלית ולא אזוב מדברית ולא כל אזוב שיש עליו שם לווי,20,28,60,58.0,432,432.0,0.28346456692913385,0.0,91,אזוב ולא אזוב יון ולא אזוב רומי ולא אזוב כחלית ולא אזוב מדברית ולא כל אזוב שיש עליו שם לווי,0.2834645669291339,1030000327
ref-m.6.6.8.3.18-ref-m.6.6.8.3.45,ref-mek.6.3.6.78-ref-mek.6.3.6.111,972486,972634,ref-m.6.6.8.3.18,ref-m.6.6.8.3.45,246887,247064,ref-mek.6.3.6.78,ref-mek.6.3.6.111,הפולטת זרע ביום השלישי טהורה דברי רבי_אלעזר_בן_עזריה רבי_ישמעאל_אומר פעמים שהם ארבע עונות פעמים שהם חמש פעמים שהם ששה רבי_עקיבא_אומר לעולם חמש ,הפולטת שכבת זרע ביום השלישי שהיא טהורה ראייה לדבר מסיני דברי ר'_אלעזר_בן_עזריה ר'_אליעזר_אומר אף פעמים שהם ארבע עונות פעמים שהן חמש פעמים שהן שש ר'_עקיבא_אומר לעולם חמש ,21,27,221,221.0,434,434.0,0.2485207100591716,0.48,131,הפולטת זרע ביום השלישי טהורה דברי בי_אלעזר_בן_עזריה ר_אל_אומר פעמים שהם ארבע עונות פעמים שה חמש פעמים שה שש ר_עקיבא_אומר לעולם חמש ,0.2248520710059172,1030000328
ref-m.6.7.3.2.21-ref-m.6.7.3.2.28,ref-mek.6.6.2.148-ref-mek.6.6.2.156,979455,979493,ref-m.6.7.3.2.21,ref-m.6.7.3.2.28,258607,258658,ref-mek.6.6.2.148,ref-mek.6.6.2.156,דגים חגבים שקצים ורמשים אם יש עמהם דם ,דגים וחגבים שקצים ורמשים תלמוד_לומר_כל רמש האדמה ,8,7,222,222.0,435,435.0,0.42857142857142855,0.5,30,דגים חגבים שקצים ורמשים  ש הד ,0.3877551020408163,1030000329
ref-m.6.7.4.6.38-ref-m.6.7.4.6.46,ref-mek.7.1.2.200-ref-mek.7.1.2.207,981612,981654,ref-m.6.7.4.6.38,ref-m.6.7.4.6.46,285859,285896,ref-mek.7.1.2.200,ref-mek.7.1.2.207,אמר להן דיו לבא מן הדין להיות כנדון ממה ,אמרת דיו לבא מן הדין להיות כנדון מה ,9,8,255,255.0,436,436.0,0.125,0.33333333333333337,35,אמר דיו לבא מן הדין להיות כנדון מה ,0.125,1030000330
ref-m.6.7.6.10.2-ref-m.6.7.6.10.7,ref-mek.1.17.2.252-ref-mek.1.17.2.271,985202,985237,ref-m.6.7.6.10.2,ref-m.6.7.6.10.7,66720,66822,ref-mek.1.17.2.252,ref-mek.1.17.2.271,הטעון ברכה לאחריו טעון ברכה לפניו ,שטעון ברכה לפניו ולאחריו תורה מנין ר'_ישמעאל_אומר_קל_וחומר_ומה_אם מזון שהוא חיי שעה טעון ברכה לפניו ,6,14,82,82.0,437,437.0,0.67,0.7692307692307692,33,טעון ברכה לאחריו טעון ברכה לפניו ,0.6699999999999999,1030000331
ref-m.6.7.6.10.9-ref-m.6.7.6.10.15,ref-mek.1.17.2.252-ref-mek.1.17.2.271,985243,985282,ref-m.6.7.6.10.9,ref-m.6.7.6.10.15,66720,66822,ref-mek.1.17.2.252,ref-mek.1.17.2.271,טעון ברכה לפניו ואין טעון ברכה לאחריו ,שטעון ברכה לפניו ולאחריו תורה מנין ר'_ישמעאל_אומר_קל_וחומר_ומה_אם מזון שהוא חיי שעה טעון ברכה לפניו ,7,14,83,82.0,439,439.0,0.66,0.7857142857142857,35,טעון ברכה לפניו ואין טעון ברכה ליו ,0.65,1030000332
ref-m.6.7.6.10.4-ref-m.6.7.6.10.15,ref-mek.1.18.2.297-ref-mek.1.18.2.303,985214,985282,ref-m.6.7.6.10.4,ref-m.6.7.6.10.15,71673,71722,ref-mek.1.18.2.297,ref-mek.1.18.2.303,לאחריו טעון ברכה לפניו ויש טעון ברכה לפניו ואין טעון ברכה לאחריו ,לפניו ולאחריו ואין טעונין חגיגה לפניהם ואחריהם ,12,7,97,97.0,438,437.0,0.6153846153846154,0.8181818181818181,30,ליו וליו וי טעון ה לפניה אחרי ,0.5384615384615384,1030000333
ref-m.6.7.6.11.10-ref-m.6.7.6.11.21,ref-mek.1.6.1.323-ref-mek.1.6.1.337,985334,985401,ref-m.6.7.6.11.10,ref-m.6.7.6.11.21,16733,16812,ref-mek.1.6.1.323,ref-mek.1.6.1.337,בכל מצות האמורות בתורה וכן תנוק שהביא שתי שערות חייב בכל מצות ,מכל מצות האמורות בתורה סתם כשהוא_אומר_וכי תשגו ולא תעשו וגו' באו כל המצות ,12,13,22,22.0,440,440.0,0.47297297297297297,0.7647058823529411,44,כל מצות האמורות בתורה וכ תו א תעו  בכל מצות ,0.4054054054054054,1030000334
ref-m.6.7.6.11.10-ref-m.6.7.6.11.29,ref-mek.1.16.7.36-ref-mek.1.16.7.54,985334,985452,ref-m.6.7.6.11.10,ref-m.6.7.6.11.29,61954,62058,ref-mek.1.16.7.36,ref-mek.1.16.7.54,בכל מצות האמורות בתורה וכן תנוק שהביא שתי שערות חייב בכל מצות האמורות בתורה וראוי להיות בן_סורר_ומורה משיביא ,כל מצוות שבתורה מנין_תלמוד_לומר תורה אחת יהיה לאזרח בא הכתוב והשווה את הגר לאזרח בכל מצות שבתורה ,18,17,75,75.0,441,440.0,0.6880733944954128,0.8095238095238095,49,כל מצוות בתורה ןתו ה תי רח ב ת הוו ת רא לות בורה ,0.5504587155963303,1030000335
ref-m.6.7.10.5.6-ref-m.6.7.10.5.17,ref-mek.8.5.1.280-ref-mek.8.5.1.297,992225,992288,ref-m.6.7.10.5.6,ref-m.6.7.10.5.17,378479,378575,ref-mek.8.5.1.280,ref-mek.8.5.1.297,דם מטמאה משום כתם ומטמאה באוהל רבי_יהודה_אומר אינה מטמאה משום ,ודם יוכיחו שאין מטמאין במשא ואסורין באכילה הם יוכיחו על בשר בחלב אף_על_פי שאין מטמא במשא ,10,16,445,445.0,442,442.0,0.6853932584269663,0.8947368421052632,35,דם מטמא מש וא באהל רב__ אי מטמא מש ,0.6067415730337078,1030000336
ref-m.6.11.4.2.5-ref-m.6.11.4.2.20,ref-mek.1.12.1.177-ref-mek.1.12.1.192,1023932,1024021,ref-m.6.11.4.2.5,ref-m.6.11.4.2.20,40821,40907,ref-mek.1.12.1.177,ref-mek.1.12.1.192,הזבחים שנזבחו שלא לשמן כשרים אלא שלא עלו לבעלים לשום חובה חוץ מן הפסח ומן החטאת ,הזבחים שלא נזבחו לשמן כשרין אלא שלא עלו לשום חובה לבעלים חוץ מן הפסח ומן החטאת ,16,16,55,53.0,443,443.0,0.275,0.23529411764705888,68,הזבחים שנזבחו לשמן כשרי אלא שלא עלו לשום חובה חוץ מן הפסח ומן החטאת ,0.15000000000000002,1030000337
ref-m.6.11.4.2.56-ref-m.6.11.4.2.72,ref-mek.1.12.1.177-ref-mek.1.12.1.192,1024217,1024313,ref-m.6.11.4.2.56,ref-m.6.11.4.2.72,40821,40907,ref-mek.1.12.1.177,ref-mek.1.12.1.192,הזבחים הנאכלין שנזבחו שלא לשמן כשרים אלא שלא עלו לבעלים לשם חובה חוץ מן הפסח ומן החטאת ,הזבחים שלא נזבחו לשמן כשרין אלא שלא עלו לשום חובה לבעלים חוץ מן הפסח ומן החטאת ,17,16,56,53.0,444,444.0,0.2988505747126437,0.2777777777777778,68,הזבחים ל נזבחו לשמן כשרי אלא שלא עלו לשם חובה חוץ מן הפסח ומן החטאת ,0.2183908045977011,1030000338
