baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-y,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.11.4-11.1.31-ref-sifra.11.4-11.1.42,ref-y.4.6.1.2.4.39-ref-y.4.6.1.2.4.54,518626,518689,ref-sifra.11.4-11.1.31,ref-sifra.11.4-11.1.42,3336498,3336582,ref-y.4.6.1.2.4.39,ref-y.4.6.1.2.4.54,נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף ,נאמר כאן בהמה טמאה ונאב' להלן בחמה טמאה מה בהמה טמאה האמורה להלן בטומאת הקודש אף ,1,4,4059,4043.0,3182,3159.0,0.419753086419753,0.6923076923076923,7,נאמר כאן להלן מה האמורה להלן אף,4070002484,12,16
ref-sifra.11.4-11.1.31-ref-sifra.11.4-11.1.43,ref-y.4.6.4.1.6.11-ref-y.4.6.4.1.6.27,518626,518693,ref-sifra.11.4-11.1.31,ref-sifra.11.4-11.1.43,3368298,3368369,ref-y.4.6.4.1.6.11,ref-y.4.6.4.1.6.27,נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן ,נאמר כאן שני ונאמר להלן על פי שנים עדים מה להלן על פי שנים עדים אף כאן ,1,1,4236,4234.0,3201,3159.0,0.5070422535211268,0.4444444444444444,8,נאמר כאן ונאמר להלן מה להלן אף כאן,4070002485,13,17
ref-sifra.11.4-11.2.33-ref-sifra.11.4-11.2.39,ref-y.4.4.7.7.2.6-ref-y.4.4.7.7.2.12,518866,518899,ref-sifra.11.4-11.2.33,ref-sifra.11.4-11.2.39,3236223,3236256,ref-y.4.4.7.7.2.6,ref-y.4.4.7.7.2.12,ובכל בהמה לא תתן שכבתך לטמאה בה ,ובכל בהמה לא תתן שכבתך לטמאה בה ,7,7,3833,3833.0,3203,3203.0,0.0,0.0,7,ובכל בהמה לא תתן שכבתך לטמאה בה,4070002486,7,7
ref-sifra.11.4-11.3.32-ref-sifra.11.4-11.3.47,ref-y.2.5.5.4.4.47-ref-y.2.5.5.4.4.62,519236,519314,ref-sifra.11.4-11.3.32,ref-sifra.11.4-11.3.47,1451649,1451732,ref-y.2.5.5.4.4.47,ref-y.2.5.5.4.4.62,דמים למעלן ונאמרו דמים למטן מה דמים אמורין בו למעלן אחת אף דמים אמורין בו,נאמרו דמים למעלן ונאמרו דמים למטן מה דמים אמורין בו למעלן אחת אף דמים אמורין בו,5,6,1353,1353.0,3207,3207.0,0.0759493670886076,0.125,15,דמים למעלן ונאמרו דמים למטן מה דמים אמורין בו למעלן אחת אף דמים אמורין בו,4070002487,15,16
ref-sifra.11.4-11.3.36-ref-sifra.11.4-11.3.47,ref-y.2.5.5.4.4.124-ref-y.2.5.5.4.4.136,519257,519314,ref-sifra.11.4-11.3.36,ref-sifra.11.4-11.3.47,1452043,1452115,ref-y.2.5.5.4.4.124,ref-y.2.5.5.4.4.136,דמיהם בם מה דמיהם בם האמור להלן סקילה אף דמיהם בם האמור ,דמים בפר למעלן מה דמים האמורין בשעיר למעלן אחת אף מתן דמים האמורין ,12,13,1387,1387.0,3212,3207.0,0.5522388059701493,0.8333333333333334,2,מה אף,4070002488,12,13
ref-sifra.11.4-11.3.32-ref-sifra.11.4-11.3.47,ref-y.2.5.5.4.4.145-ref-y.2.5.5.4.4.160,519236,519314,ref-sifra.11.4-11.3.32,ref-sifra.11.4-11.3.47,1452153,1452232,ref-y.2.5.5.4.4.145,ref-y.2.5.5.4.4.160,דמים למטן נאמרו דמים למעלן מה דמים אמורין בו למטה שבע אף דמים אמורין בו,נאמרו דמים למטן נאמרו דמים למעלן מה דמים אמורין בו למטה שבע אף דמים אמורין בו,15,16,1393,1393.0,3208,3208.0,0.0779220779220779,0.0,15,דמים למטן נאמרו דמים למעלן מה דמים אמורין בו למטה שבע אף דמים אמורין בו,4070002489,15,16
ref-sifra.11.4-11.3.37-ref-sifra.11.4-11.3.48,ref-y.3.1.1.1.23.43-ref-y.3.1.1.1.23.55,519263,519318,ref-sifra.11.4-11.3.37,ref-sifra.11.4-11.3.48,2056393,2056456,ref-y.3.1.1.1.23.43,ref-y.3.1.1.1.23.55,בם מה דמיהם בם האמור להלן סקילה אף דמיהם בם האמור כאן ,בה מה ישיבה שנאמר להלן ישיבה שיש עמה ירושה אף ישיבה שנאמר כאן ,12,13,2387,2326.0,3213,3204.0,0.5161290322580645,0.75,4,מה להלן אף כאן,4070002490,12,13
ref-sifra.11.4-11.3.38-ref-sifra.11.4-11.3.48,ref-y.3.5.2.1.8.8-ref-y.3.5.2.1.8.20,519266,519318,ref-sifra.11.4-11.3.38,ref-sifra.11.4-11.3.48,2267819,2267880,ref-y.3.5.2.1.8.8,ref-y.3.5.2.1.8.20,מה דמיהם בם האמור להלן סקילה אף דמיהם בם האמור כאן ,מה מנחת שנאמר להלן שעורין אף בן שעורין אמר רבי לעזר נאמר כאן ,11,13,2626,2622.0,3214,3204.0,0.6065573770491803,0.6363636363636364,4,מה להלן אף כאן,4070002491,11,13
ref-sifra.11.4-11.3.38-ref-sifra.11.4-11.3.49,ref-y.4.1.4.4.5.133-ref-y.4.1.4.4.5.144,519266,519324,ref-sifra.11.4-11.3.38,ref-sifra.11.4-11.3.49,2983586,2983647,ref-y.4.1.4.4.5.133,ref-y.4.1.4.4.5.144,נאמר כאן השור יסקל ונאמר להלן השור יסקל מה שור שנאמר להלן,נאמר כאן השור יסקל ונאמר להלן השור יסקל מה שור שנאמר להלן,1,1,3397,3397.0,3217,3217.0,0.0,0.0,12,נאמר כאן השור יסקל ונאמר להלן השור יסקל מה שור שנאמר להלן,4070002492,12,12
ref-sifra.11.4-11.3.38-ref-sifra.11.4-11.3.48,ref-y.4.4.6.1.1.39-ref-y.4.4.6.1.1.49,519266,519318,ref-sifra.11.4-11.3.38,ref-sifra.11.4-11.3.48,3211063,3211117,ref-y.4.4.6.1.1.39,ref-y.4.4.6.1.1.49,מה דמיהם בם האמור להלן סקילה אף דמיהם בם האמור כאן ,מה שעריך האמור להלן שער שנמצא בו אף שעריך האמור כאן ,11,5,3661,3636.0,3215,3204.0,0.5192307692307693,0.6,6,מה האמור להלן אף האמור כאן,4070002493,11,11
ref-sifra.11.4-11.3.38-ref-sifra.11.4-11.3.48,ref-y.4.4.6.1.1.83-ref-y.4.4.6.1.1.93,519266,519318,ref-sifra.11.4-11.3.38,ref-sifra.11.4-11.3.48,3211287,3211342,ref-y.4.4.6.1.1.83,ref-y.4.4.6.1.1.93,מה דמיהם בם האמור להלן סקילה אף דמיהם בם האמור כאן ,מה שעריך האמור להלן שער שנידון בו אף שעריך האמור כאן ,11,1,3672,3667.0,3216,3204.0,0.5094339622641509,0.6,6,מה האמור להלן אף האמור כאן,4070002494,11,11
ref-sifra.11.4-11.3.27-ref-sifra.11.4-11.3.37,ref-y.4.4.7.7.1.46-ref-y.4.4.7.7.1.53,519207,519265,ref-sifra.11.4-11.3.27,ref-sifra.11.4-11.3.37,3235761,3235796,ref-y.4.4.7.7.1.46,ref-y.4.4.7.7.1.53,מיתות שבתורה תלמוד לומר כאן דמיהם בם ולהלן נאמר דמיהם בם ,מות יומתו דמיהם בם את יליף דמיהם בם ,11,8,3827,3823.0,3206,3204.0,0.5087719298245614,0.8,4,דמיהם בם דמיהם בם,4070002495,11,8
ref-sifra.11.4-11.3.8-ref-sifra.11.4-11.3.46,ref-y.4.4.7.7.2.303-ref-y.4.4.7.7.5.2,519106,519307,ref-sifra.11.4-11.3.8,ref-sifra.11.4-11.3.46,3237713,3237838,ref-y.4.4.7.7.2.303,ref-y.4.4.7.7.5.2,בהמה לרבעה אותה והרגת את האשה ואת הבהמה מות יומתו דמיהם בם את יליף הריגה מהריגה סקילה מסקילה דמיהם בם מדמיהם בם רבי מא,בהמה לרבעה אותה והרגת את האשה ואת הבהמה מות יומתו דמיהם בם את יליף הריגה מהריגה סקילה מסקילה דמיהם בם מדמיהם בם רבי מא,24,24,3843,3843.0,3204,3204.0,0.0,0.0,24,בהמה לרבעה אותה והרגת את האשה ואת הבהמה מות יומתו דמיהם בם את יליף הריגה מהריגה סקילה מסקילה דמיהם בם מדמיהם בם רבי מא,4070002496,24,24
ref-sifra.11.4-11.3.35-ref-sifra.11.4-11.3.48,ref-y.4.6.4.1.22.271-ref-y.4.6.4.1.22.285,519252,519318,ref-sifra.11.4-11.3.35,ref-sifra.11.4-11.3.48,3372527,3372599,ref-y.4.6.4.1.22.271,ref-y.4.6.4.1.22.285,נאמר דמיהם בם מה דמיהם בם האמור להלן סקילה אף דמיהם בם האמור כאן ,האמורה בה מה מפי עצמו שנאמר להלן חוץ לבי' דין אף מפי עצמו שנאמר כאן ,9,15,4251,4248.0,3211,3204.0,0.5735294117647058,0.6666666666666667,4,מה להלן אף כאן,4070002497,14,15
ref-sifra.11.4-11.4.10-ref-sifra.11.4-11.5.7,ref-y.4.4.7.7.2.279-ref-y.4.4.7.7.2.310,519370,519443,ref-sifra.11.4-11.4.10,ref-sifra.11.4-11.5.7,3237593,3237756,ref-y.4.4.7.7.2.279,ref-y.4.4.7.7.2.310,ואשה לא תעמד לפני בהמה לרבעה תבל הוא כרת מניין כי כל אשר יעשה מכל התועבות האלה ונברתו עונש מניין ואשה אשר תעמד לפני בהמה לרבעה אותה והרגת את האשה ואת הבהמה,ואשה לא תעמד לפני בהמה לרבעה תבל הוא כרת מניין כי כל אשר יעשה מכל התועבות האלה ונברתו עונש מניין ואשה אשר תעמד לפני בהמה לרבעה אותה והרגת את האשה ואת הבהמה,32,32,3840,3840.0,3219,3219.0,0.0,0.0,25,ואשה לא תעמד לפני בהמה לרבעה תבל הוא כרת_מניין_כי_כל_אשר_יעשה_מכל_התועבות האלה ונברתו עונש מניין ואשה אשר תעמד לפני בהמה לרבעה אותה והרגת את האשה ואת הבהמה,4070002498,32,32
ref-sifra.11.4-11.5.47-ref-sifra.11.4-11.5.53,ref-y.4.4.10.8.1.35-ref-y.4.4.10.8.1.41,519630,519685,ref-sifra.11.4-11.5.47,ref-sifra.11.4-11.5.53,3307986,3308036,ref-y.4.4.10.8.1.35,ref-y.4.4.10.8.1.41,לחברו להטותו מדרך החיים לדרך המות על אחת כמה וכמה ש,חבירו ומטהו מדרך טובה לדרך רעה על אחת כמה וכמה א,11,11,3964,3964.0,3222,3222.0,0.3137254901960784,0.7,3,מדרך לדרך על_אחת_כמה_וכמה,4070002499,11,11
ref-sifra.11.4-11.6.48-ref-sifra.11.4-11.6.54,ref-y.4.4.10.8.1.35-ref-y.4.4.10.8.1.41,519960,520011,ref-sifra.11.4-11.6.48,ref-sifra.11.4-11.6.54,3307986,3308036,ref-y.4.4.10.8.1.35,ref-y.4.4.10.8.1.41,לחברו להטותו מדרך חיים לדרך מות על אחת כמה וכמה ש,חבירו ומטהו מדרך טובה לדרך רעה על אחת כמה וכמה א,11,11,3965,3964.0,3223,3223.0,0.2857142857142857,0.7,3,מדרך לדרך על_אחת_כמה_וכמה,4070002500,11,11
ref-sifra.11.4-11.8.37-ref-sifra.11.4-11.8.54,ref-y.3.5.1.4.2.172-ref-y.3.5.1.4.2.183,521193,521293,ref-sifra.11.4-11.8.37,ref-sifra.11.4-11.8.54,2254040,2254099,ref-y.3.5.1.4.2.172,ref-y.3.5.1.4.2.183,אמר ה כתוב שיימחה על המים בשביל להטיל שלום בין איש לאשתו,אמר ה כתוב שיימחה על המים בשביל להטיל שלום בין איש לאשתו,12,12,2617,2617.0,3224,3224.0,0.0,0.0,12,אמר ה כתוב שיימחה על המים בשביל להטיל שלום בין איש לאשתו,4070002501,12,12
ref-sifra.11.4-11.10.14-ref-sifra.11.4-11.10.33,ref-y.3.1.1.1.23.72-ref-y.3.1.1.1.23.84,521589,521669,ref-sifra.11.4-11.10.14,ref-sifra.11.4-11.10.33,2056539,2056602,ref-y.3.1.1.1.23.72,ref-y.3.1.1.1.23.84,בת אמו אין לי אלא בת אביו ולא בת אמו בת אמו ולא בת אביו אחותו מן האב ומן האם ,בבית אחד יצאו אחים מן האם שזה הולך לבית אביו וזה הולך לבית ,8,13,2391,2391.0,3228,3226.0,0.6623376623376623,0.8,2,מן האם,4070002502,20,13
ref-sifra.11.4-11.10.10-ref-sifra.11.4-11.10.23,ref-y.3.1.11.2.5.108-ref-y.3.1.11.2.5.125,521572,521626,ref-sifra.11.4-11.10.10,ref-sifra.11.4-11.10.23,2189414,2189502,ref-y.3.1.11.2.5.108,ref-y.3.1.11.2.5.125,מאביו בסמוך לו מאמו מתיבין לרבי מאי' והכתיב וגם אמנ' אחותי בת אבי היא אך לא בת אמי,מאביו בסמוך לו מאמו מתיבין לרבי מאי' והכתיב וגם אמנ' אחותי בת אבי היא אך לא בת אמי,18,18,2562,2562.0,3226,3226.0,0.0,0.0,18,מאביו בסמוך לו מאמו מתיבין לרבי מאי' והכתיב וגם אמנ' אחותי בת אבי היא אך לא בת אמי,4070002503,18,18
ref-sifra.11.4-11.11.3-ref-sifra.11.4-11.12.20,ref-y.3.1.11.1.4.108-ref-y.3.1.11.1.4.148,521901,522175,ref-sifra.11.4-11.11.3,ref-sifra.11.4-11.12.20,2184481,2184673,ref-y.3.1.11.1.4.108,ref-y.3.1.11.1.4.148,וראה את ערות' והיא תראה את ערותו חסד הוא אמר רבי אבין שלא תאמר קין נשא את אחותו הבל נשא את אחותו חסד הוא,אחותו בת אביו או בת אמו וראה את ערות' והיא תראה את ערותו חסד הוא אמר רבי אבין שלא תאמר קין נשא את אחותו הבל נשא את אחותו חסד הוא חסד עשיתי עם הראשונים שייבנה העולם מהן אמרתי עולם חסד יבנה,24,35,2540,2540.0,3230,3230.0,0.4438502673796791,0.4347826086956522,22,וראה את ערות' והיא תראה את ערותו חסד הוא אמר_רבי_אבין שלא תאמר קין נשא את אחותו הבל נשא את אחותו חסד הוא,4070002504,24,41
ref-sifra.11.4-11.12.15-ref-sifra.11.4-11.12.28,ref-y.3.1.11.2.5.108-ref-y.3.1.11.2.5.125,522152,522206,ref-sifra.11.4-11.12.15,ref-sifra.11.4-11.12.28,2189414,2189502,ref-y.3.1.11.2.5.108,ref-y.3.1.11.2.5.125,מאביו בסמוך לו מאמו מתיבין לרבי מאי' והכתיב וגם אמנ' אחותי בת אבי היא אך לא בת אמי,מאביו בסמוך לו מאמו מתיבין לרבי מאי' והכתיב וגם אמנ' אחותי בת אבי היא אך לא בת אמי,18,18,2563,2563.0,3234,3234.0,0.0,0.0,18,מאביו בסמוך לו מאמו מתיבין לרבי מאי' והכתיב וגם אמנ' אחותי בת אבי היא אך לא בת אמי,4070002505,18,18
ref-sifra.11.4-11.11.14-ref-sifra.11.4-11.11.37,ref-y.4.4.5.1.4.16-ref-y.4.4.5.1.4.38,521959,522077,ref-sifra.11.4-11.11.14,ref-sifra.11.4-11.11.37,3204758,3204870,ref-y.4.4.5.1.4.16,ref-y.4.4.5.1.4.38,"חסד הוא א""ר בון קין נשא אחותו הכל נשא אחותו חסד עשיתי עם הראשוני' שייבנ' עולם מהן כי אמרתי עולם חסד יבנה","אחותו חסד הוא א""ר בון קין נשא אחותו הכל נשא אחותו חסד עשיתי עם הראשוני' שייבנ' עולם מהן כי אמרתי עולם חסד יבנה",22,23,3630,3630.0,3232,3232.0,0.0545454545454545,0.0,22,"חסד הוא א""ר בון קין נשא אחותו הכל נשא אחותו חסד עשיתי עם הראשוני' שייבנ' עולם מהן כי אמרתי עולם חסד יבנה",4070002506,22,23
ref-sifra.11.4-11.11.3-ref-sifra.11.4-11.11.24,ref-y.4.4.9.1.5.117-ref-y.4.4.9.1.5.136,521901,522009,ref-sifra.11.4-11.11.3,ref-sifra.11.4-11.11.24,3262447,3262537,ref-y.4.4.9.1.5.117,ref-y.4.4.9.1.5.136,וראה את ערותה והיא תראה את ערותו עד שיהיו שניהם מזידין חסד הוא ושמא תאמר קין נשא את אחותו תלמוד לומר חסד ,וראה את ערותה והיא תראה את ערותו חסד הוא שלא תאמר קין נשא את אחותו הבל נשא את אחותו חסד ,22,20,3940,3940.0,3229,3229.0,0.3523809523809524,0.4705882352941176,15,וראה את ערותה והיא תראה את ערותו חסד הוא תאמר קין נשא את אחותו חסד,4070002507,22,20
ref-sifra.11.4-12.2.3-ref-sifra.11.4-12.2.12,ref-y.4.4.7.5.2.86-ref-y.4.4.7.5.2.115,522836,522902,ref-sifra.11.4-12.2.3,ref-sifra.11.4-12.2.12,3228642,3228811,ref-y.4.4.7.5.2.86,ref-y.4.4.7.5.2.115,וגלתה את ערותה את מקורה הערה והיא גילתה את מקור דמיה אמר ליה לצורך יצאת לידון בערייה שלא תאמר הואיל ואין חייבין עליה אלא משום טומאת ערייה לא נעשה בה את המערה כגומר לפ,וגלתה את ערותה את מקורה הערה והיא גילתה את מקור דמיה אמר ליה לצורך יצאת לידון בערייה שלא תאמר הואיל ואין חייבין עליה אלא משום טומאת ערייה לא נעשה בה את המערה כגומר לפ,34,34,3762,3762.0,3236,3236.0,0.0,0.0,22,וגלתה את ערותה את מקורה הערה והיא גילתה את מקור דמיה אמר_ליה_לצורך_יצאת_לידון בערייה שלא_תאמר_הואיל_ואין_חייבין_עליה אלא משום טומאת ערייה לא נעשה בה_את_המערה_כגומר לפ,4070002508,34,34
ref-sifra.11.4-12.2.64-ref-sifra.11.4-12.2.73,ref-y.3.1.6.1.3.40-ref-y.3.1.6.1.3.45,523127,523188,ref-sifra.11.4-12.2.64,ref-sifra.11.4-12.2.73,2120512,2120553,ref-y.3.1.6.1.3.40,ref-y.3.1.6.1.3.45,בשאר כל העריות שאין בהם טומאה לא יעשה בהם את המערה כגומר תל,בשאר כל העריות עשה בהן את המערה כגומר אם,13,9,2432,2432.0,3238,3238.0,0.3728813559322034,0.4,4,בשאר כל העריות את_המערה_כגומר,4070002509,13,9
ref-sifra.11.4-12.4.3-ref-sifra.11.4-12.4.49,ref-y.2.1.7.2.12.39-ref-y.2.1.7.2.12.44,523546,523749,ref-sifra.11.4-12.4.3,ref-sifra.11.4-12.4.49,996663,996691,ref-y.2.1.7.2.12.39,ref-y.2.1.7.2.12.44,ערות אחות אמך ואחות אביך לא,ערות אחות אמך ואחות אביך לא,6,6,781,781.0,3239,3239.0,0.0,0.0,6,ערות אחות אמך ואחות אביך לא,4070002510,6,6
ref-sifra.11.4-12.4.4-ref-sifra.11.4-12.4.48,ref-y.3.1.11.2.3.50-ref-y.3.1.11.2.3.73,523553,523744,ref-sifra.11.4-12.4.4,ref-sifra.11.4-12.4.48,2188686,2188806,ref-y.3.1.11.2.3.50,ref-y.3.1.11.2.3.73,מאב יקיים אחות אמו יוציא אחות אביו יקיים דברי ר' מאיר ר' יודה או' אחות אמו מאמה יוציא אחות אמו מאביה,אחותו מאם יוציא מאב יקיים אחות אמו יוציא אחות אביו יקיים דברי ר' מאיר ר' יודה או' אחות אמו מאמה יוציא אחות אמו מאביה,21,24,2549,2549.0,3247,3247.0,0.1379310344827586,0.0,17,מאב יקיים אחות אמו יוציא אחות אביו יקיים דברי_ר'_מאיר ר'_יודה_או' אחות אמו מאמה יוציא אחות אמו מאביה,4070002511,21,24
ref-sifra.11.4-12.4.4-ref-sifra.11.4-12.4.46,ref-y.3.1.11.2.5.6-ref-y.3.1.11.2.5.38,523553,523736,ref-sifra.11.4-12.4.4,ref-sifra.11.4-12.4.46,2188903,2189071,ref-y.3.1.11.2.5.6,ref-y.3.1.11.2.5.38,מאם יוציא דברי רבי מאיר רבי יודה אומר אחותו מאם יוציא אחותו מאב יקיים אחות אמו יוציא אחות אביו יקיים דברי רבי מאיר רבי יודה אומר אחות אמו מאמה יוציא אחות אמו מאביה,מאם יוציא דברי רבי מאיר רבי יודה אומר אחותו מאם יוציא אחותו מאב יקיים אחות אמו יוציא אחות אביו יקיים דברי רבי מאיר רבי יודה אומר אחות אמו מאמה יוציא אחות אמו מאביה,7,7,2558,2558.0,3244,3244.0,0.0,0.0,23,מאם יוציא דברי_רבי_מאיר_רבי_יודה_אומר אחותו מאם יוציא אחותו מאב יקיים אחות אמו יוציא אחות אביו יקיים דברי_רבי_מאיר_רבי_יודה_אומר אחות אמו מאמה יוציא אחות אמו מאביה,4070002512,33,33
ref-sifra.11.4-12.4.4-ref-sifra.11.4-12.4.49,ref-y.4.2.3.8.1.18-ref-y.4.2.3.8.1.26,523553,523749,ref-sifra.11.4-12.4.4,ref-sifra.11.4-12.4.49,3038024,3038073,ref-y.4.2.3.8.1.18,ref-y.4.2.3.8.1.26,אחות אמך ואחות אביך לא תגלה אחות אמך בין מן האב ובין מן האם ואחות אביך בין מן האב ובין מן האם אתה אומר אחות אמך בין מן האב בין מן האם ואחות אביך בין מן האב בין מן האם או אחות אמך מן האב ולא ,או צרורין שלא בחותם אין תימר בחותם שלא בחותם ,21,9,3450,3450.0,3248,3239.0,0.8263157894736842,0.9375,1,או,4070002513,46,9
ref-sifra.11.4-12.4.4-ref-sifra.11.4-12.4.45,ref-y.4.4.3.6.1.12-ref-y.4.4.3.6.3.2,523553,523732,ref-sifra.11.4-12.4.4,ref-sifra.11.4-12.4.45,3184856,3184975,ref-y.4.4.3.6.1.12,ref-y.4.4.3.6.3.2,אביו מכיון דתנינן אחי אביו מה צורכה למיתני אחי אמו לומר בנו וחתנו של חתן אחי אמו,אחי אביו לומר בנו וחתנו של חתן אחי אביו מכיון דתנינן אחי אביו מה צורכה למיתני אחי אמו לומר בנו וחתנו של חתן אחי אמו,3,6,3597,3597.0,3245,3245.0,0.3043478260869565,0.0,17,אביו מכיון דתנינן אחי אביו מה צורכה למיתני אחי אמו לומר בנו וחתנו של חתן אחי אמו,4070002514,17,25
