baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-n,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.37,ref-sifre-n.73.2.58-ref-sifre-n.73.2.74,517825,517917,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.37,98021,98113,ref-sifre-n.73.2.58,ref-sifre-n.73.2.74,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תקיעה לאחר תרועה אף תרועה האמורה כאן ,1,1,841,817.0,1576,1559.0,0.4111111111111111,0.5833333333333333,8,כאן ונאמר להלן מה האמורה להלן אף כאן,4050001296,19,17
ref-sifra.11.4-10.13.15-ref-sifra.11.4-10.13.37,ref-sifre-n.73.2.135-ref-sifre-n.73.2.152,517809,517917,ref-sifra.11.4-10.13.15,ref-sifra.11.4-10.13.37,98427,98526,ref-sifre-n.73.2.135,ref-sifre-n.73.2.152,מנין הרי אתה דן אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,מנין נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,5,2,860,857.0,1560,1559.0,0.4519230769230769,0.5714285714285714,9,מנין כאן ונאמר להלן מה האמורה להלן אף כאן,4050001297,23,18
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.37,ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,517825,517917,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.37,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,1,1,927,899.0,1577,1559.0,0.4731182795698925,0.6428571428571428,7,כאן ונאמר להלן מה להלן אף כאן,4050001298,19,18
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.34,ref-sifre-n.110.1.111-ref-sifre-n.110.1.126,517825,517901,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.34,156758,156836,ref-sifre-n.110.1.111,ref-sifre-n.110.1.126,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן,1,1,1045,1045.0,1566,1566.0,0.0,0.0,16,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן,4050001299,16,16
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.37,ref-sifre-n.113.1.59-ref-sifre-n.113.1.73,517825,517917,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.37,167764,167839,ref-sifre-n.113.1.59,ref-sifre-n.113.1.73,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור כאן ,1,1,1158,1133.0,1578,1559.0,0.4659090909090909,0.5454545454545454,7,כאן ונאמר להלן מה להלן אף כאן,4050001300,19,15
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.28,ref-sifre-n.116.1.236-ref-sifre-n.116.1.251,517825,517876,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.28,178868,178948,ref-sifre-n.116.1.236,ref-sifre-n.116.1.251,ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן,ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן,1,1,1225,1225.0,1563,1563.0,0.0,0.0,14,ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב_מדבר_אף אתך האמור כאן להלן,4050001301,16,16
ref-sifra.11.4-10.13.22-ref-sifra.11.4-10.13.37,ref-sifre-n.116.2.276-ref-sifre-n.116.2.287,517839,517917,ref-sifra.11.4-10.13.22,ref-sifra.11.4-10.13.37,183020,183081,ref-sifre-n.116.2.276,ref-sifre-n.116.2.287,ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,ונאמר להלן יומת מה יומת האמור להלן סקילה אף יומת האמור כאן ,10,1,1304,1304.0,1586,1586.0,0.4189189189189189,0.5454545454545454,6,ונאמר להלן מה להלן אף כאן,4050001302,16,12
ref-sifra.11.4-10.13.22-ref-sifra.11.4-10.13.37,ref-sifre-n.116.2.297-ref-sifre-n.116.2.308,517839,517917,ref-sifra.11.4-10.13.22,ref-sifra.11.4-10.13.37,183124,183185,ref-sifre-n.116.2.297,ref-sifre-n.116.2.308,ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,ונאמר להלן יומת מה יומת האמור להלן בחנק אף יומת האמור כאן ,10,1,1351,1351.0,1587,1586.0,0.4054054054054054,0.5454545454545454,6,ונאמר להלן מה להלן אף כאן,4050001303,16,12
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.37,ref-sifre-n.124.1.255-ref-sifre-n.124.1.271,517825,517917,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.37,212021,212111,ref-sifre-n.124.1.255,ref-sifre-n.124.1.271,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,נאמרה כאן לקיחה ונאמרה להלן שמות יב לקיחה מה לקיחה האמורה להלן שלשה אף לקיחה האמורה כאן ,1,1,1474,1450.0,1579,1559.0,0.5227272727272727,0.6153846153846154,7,כאן להלן מה האמורה להלן אף כאן,4050001304,19,17
ref-sifra.11.4-10.13.22-ref-sifra.11.4-10.13.37,ref-sifre-n.124.1.639-ref-sifre-n.124.1.653,517839,517917,ref-sifra.11.4-10.13.22,ref-sifra.11.4-10.13.37,213993,214074,ref-sifre-n.124.1.639,ref-sifre-n.124.1.653,ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,ונאמר להלן טהור מה טהור האמור להלן טמא לתרומה וטהור לחטאת אף טהור האמור כאן ,10,1,1556,1535.0,1588,1559.0,0.4342105263157895,0.6153846153846154,6,ונאמר להלן מה להלן אף כאן,4050001305,16,15
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.28,ref-sifre-n.127.5.22-ref-sifre-n.127.5.33,517825,517876,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.28,223948,224004,ref-sifre-n.127.5.22,ref-sifre-n.127.5.33,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן ,נאמר כאן עפר ונאמר להלן במדבר ה עפר מה עפר האמור להלן ,1,1,1640,1629.0,1565,1559.0,0.3888888888888889,0.4285714285714286,5,כאן ונאמר להלן מה להלן,4050001306,10,12
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.37,ref-sifre-n.128.2.2-ref-sifre-n.128.2.18,517825,517917,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.37,224593,224681,ref-sifre-n.128.2.2,ref-sifre-n.128.2.18,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,נאמרה כאן לקיחה ונאמרה להלן שמות יב לקיחה מה לקיחה האמורה להלן ג' אף לקיחה האמורה כאן ,1,1,1680,1657.0,1580,1559.0,0.5227272727272727,0.6153846153846154,7,כאן להלן מה האמורה להלן אף כאן,4050001307,19,17
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.37,ref-sifre-n.142.2.71-ref-sifre-n.142.2.91,517825,517917,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.37,253140,253250,ref-sifre-n.142.2.71,ref-sifre-n.142.2.91,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,נאמרה כאן שמירה ונאמר להלן שמות יב שמירה מה שמירה האמורה להלן מבקרו ד' ימים קודם שחיטתו אף שמירה האמורה כאן ,1,2,1864,1838.0,1581,1559.0,0.4166666666666667,0.7058823529411764,8,כאן ונאמר להלן מה האמורה להלן אף כאן,4050001308,19,21
ref-sifra.11.4-10.13.15-ref-sifra.11.4-10.13.37,ref-sifre-n.142.2.209-ref-sifre-n.142.2.228,517809,517917,ref-sifra.11.4-10.13.15,ref-sifra.11.4-10.13.37,253835,253940,ref-sifre-n.142.2.209,ref-sifre-n.142.2.228,מנין הרי אתה דן אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,הימנו גזירה שוה נאמר כאן במועדו ונא' להלן במועדו מה מועדו האמור להלן דוחה את השבת אף מועדו האמור כאן ,5,4,1881,1875.0,1561,1559.0,0.5576923076923077,0.7777777777777778,6,כאן להלן מה להלן אף כאן,4050001309,23,20
ref-sifra.11.4-10.13.20-ref-sifra.11.4-10.13.37,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,517830,517917,ref-sifra.11.4-10.13.20,ref-sifra.11.4-10.13.37,264584,264659,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,12,1,2029,2010.0,1585,1559.0,0.4096385542168674,0.5833333333333333,7,כאן ונאמר להלן מה להלן אף כאן,4050001310,18,16
ref-sifra.11.4-10.13.19-ref-sifra.11.4-10.13.37,ref-sifre-n.157.8.90-ref-sifre-n.157.8.109,517825,517917,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.37,281101,281191,ref-sifre-n.157.8.90,ref-sifre-n.157.8.109,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,נאמר כאן בגד ונאמר להלן בגד מה בגד האמור להלן עשה בו כל מעשה עזים כשק אף בגד האמור כאן ,1,1,2096,2066.0,1582,1559.0,0.4318181818181818,0.6428571428571428,7,כאן ונאמר להלן מה להלן אף כאן,4050001311,19,20
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.12.1.14-ref-sifre-n.12.1.27,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,23314,23390,ref-sifre-n.12.1.14,ref-sifre-n.12.1.27,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,1,2,151,113.0,1595,1589.0,0.4189189189189189,0.6923076923076923,6,ונאמר להלן מה להלן אף כאן,4050001312,14,14
ref-sifra.11.4-10.14.13-ref-sifra.11.4-10.14.27,ref-sifre-n.14.1.85-ref-sifre-n.14.1.98,517999,518077,ref-sifra.11.4-10.14.13,ref-sifra.11.4-10.14.27,25139,25208,ref-sifre-n.14.1.85,ref-sifre-n.14.1.98,ונאמר להלן זימה מה זימה האמורה להלן עשה את הזכרים כנקבות עף זימה האמורה כאן ,ונאמר להלן אלה מה אלה האמורה כאן עשה שבועה כאלה אף אלה האמורה להלן ,15,1,178,178.0,1589,1589.0,0.4078947368421052,0.5454545454545454,6,ונאמר להלן מה האמורה עשה האמורה,4050001313,15,14
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.49,ref-sifre-n.14.1.85-ref-sifre-n.14.1.98,518149,518190,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.49,25139,25208,ref-sifre-n.14.1.85,ref-sifre-n.14.1.98,ונאמר להלן זימה מה זימה שנאמרה להלן עשה ,ונאמר להלן אלה מה אלה האמורה כאן עשה שבועה כאלה אף אלה האמורה להלן ,8,1,179,178.0,1594,1594.0,0.582089552238806,0.7,4,ונאמר להלן מה עשה,4050001314,8,14
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.16.1.21-ref-sifre-n.16.1.34,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,27047,27118,ref-sifre-n.16.1.21,ref-sifre-n.16.1.34,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן וכתב מה וכתב האמור להלן כשר בכל אדם אף וכתב האמור כאן ,1,4,220,183.0,1596,1589.0,0.4285714285714285,0.7142857142857143,6,ונאמר להלן מה להלן אף כאן,4050001315,14,14
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.22.1.195-ref-sifre-n.22.1.207,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,33522,33596,ref-sifre-n.22.1.195,ref-sifre-n.22.1.207,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,1,4,277,243.0,1597,1589.0,0.4571428571428571,0.6923076923076923,6,ונאמר להלן מה להלן אף כאן,4050001316,14,13
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.25.1.408-ref-sifre-n.25.1.420,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,41601,41666,ref-sifre-n.25.1.408,ref-sifre-n.25.1.420,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,1,5,334,295.0,1598,1589.0,0.4428571428571428,0.6923076923076923,6,ונאמר להלן מה להלן אף כאן,4050001317,14,13
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.25.1.646-ref-sifre-n.25.1.667,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,42870,42982,ref-sifre-n.25.1.646,ref-sifre-n.25.1.667,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,3,376,340.0,1599,1589.0,0.5818181818181818,0.6666666666666667,6,ונאמר להלן מה להלן אף כאן,4050001318,14,22
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.26.1.410-ref-sifre-n.26.1.423,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,45350,45423,ref-sifre-n.26.1.410,ref-sifre-n.26.1.423,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן ,1,4,444,406.0,1600,1589.0,0.4571428571428571,0.7142857142857143,6,ונאמר להלן מה להלן אף כאן,4050001319,14,14
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.29.1.153-ref-sifre-n.29.1.168,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,48837,48924,ref-sifre-n.29.1.153,ref-sifre-n.29.1.168,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף שמיני האמור כאן ,1,4,519,473.0,1601,1589.0,0.4941176470588235,0.6666666666666667,6,ונאמר להלן מה להלן אף כאן,4050001320,14,16
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.30.1.836-ref-sifre-n.30.1.857,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,53483,53597,ref-sifre-n.30.1.836,ref-sifre-n.30.1.857,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,3,579,545.0,1602,1589.0,0.5818181818181818,0.7142857142857143,6,ונאמר להלן מה להלן אף כאן,4050001321,14,22
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.31.3.326-ref-sifre-n.31.3.347,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,57225,57339,ref-sifre-n.31.3.326,ref-sifre-n.31.3.347,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,3,627,592.0,1603,1589.0,0.5818181818181818,0.7142857142857143,6,ונאמר להלן מה להלן אף כאן,4050001322,14,22
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.39.1.91-ref-sifre-n.39.1.102,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,62802,62867,ref-sifre-n.39.1.91,ref-sifre-n.39.1.102,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ברכה האמורה כאן ,1,6,687,650.0,1604,1589.0,0.4142857142857143,0.6666666666666667,6,ונאמר להלן מה להלן אף כאן,4050001323,14,12
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.73.2.61-ref-sifre-n.73.2.74,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,98036,98113,ref-sifre-n.73.2.61,ref-sifre-n.73.2.74,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן תרועה מה תרועה האמורה להלן תקיעה לאחר תרועה אף תרועה האמורה כאן ,1,8,850,817.0,1605,1589.0,0.4,0.6923076923076923,6,ונאמר להלן מה להלן אף כאן,4050001324,14,14
ref-sifra.11.4-10.14.42-ref-sifra.11.4-10.14.55,ref-sifre-n.73.2.139-ref-sifre-n.73.2.152,518149,518222,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,98447,98526,ref-sifre-n.73.2.139,ref-sifre-n.73.2.152,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,1,8,892,857.0,1606,1589.0,0.44,0.6923076923076923,6,ונאמר להלן מה להלן אף כאן,4050001325,14,14
