baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-mek,baseOrder,grp-ref-t,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-t.5.1.1.3.24-ref-t.5.1.1.3.29,ref-mek.1.12.1.182-ref-mek.1.12.1.187,1014324,1014353,ref-t.5.1.1.3.24,ref-t.5.1.1.3.29,40852,40882,ref-mek.1.12.1.182,ref-mek.1.12.1.187,אלא שלא עלו לבעלים לשם חובה ,אלא שלא עלו לשום חובה לבעלים ,1,6,55,51.0,572,572.0,0.4827586206896552,0.0,4,אלא שלא עלו חובה,2030000442,6,6
ref-t.5.1.1.8.58-ref-t.5.1.1.8.71,ref-mek.1.18.4.282-ref-mek.1.18.4.303,1016325,1016394,ref-t.5.1.1.8.58,ref-t.5.1.1.8.71,76979,77094,ref-mek.1.18.4.282,ref-mek.1.18.4.303,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן,3,3,107,107.0,573,573.0,0.0,0.0,22,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן,2030000443,22,22
ref-t.5.1.7.1.19-ref-t.5.1.7.1.26,ref-mek.6.11.1.262-ref-mek.6.11.1.268,1038595,1038647,ref-t.5.1.7.1.19,ref-t.5.1.7.1.26,280279,280326,ref-mek.6.11.1.262,ref-mek.6.11.1.268,מחצי המזבח ולצפון כצפון מחצי מזבח ולחוץ כדרום ,מחצי המזבח לצפון כצפון ומחצי המזבח לדרום ,8,7,378,378.0,575,575.0,0.1956521739130435,0.5,3,מחצי המזבח כצפון,2030000444,8,7
ref-t.5.1.9.5.25-ref-t.5.1.9.5.33,ref-mek.1.17.1.261-ref-mek.1.17.1.273,1050503,1050552,ref-t.5.1.9.5.25,ref-t.5.1.9.5.33,63340,63408,ref-mek.1.17.1.261,ref-mek.1.17.1.273,בקודש הקודש מקבלו לא היה פסולו בקודש אין הקדש ,תקדיש הקדישו שתקבל שכר או אם הקדישו מקודש ואם לא הקדישו אינו מקודש ,9,13,76,76.0,576,576.0,0.5671641791044776,0.75,1,לא,2030000445,9,13
ref-t.5.1.9.8.10-ref-t.5.1.9.8.28,ref-mek.6.11.3.1-ref-mek.6.11.3.27,1051058,1051145,ref-t.5.1.9.8.10,ref-t.5.1.9.8.28,282966,283097,ref-mek.6.11.3.1,ref-mek.6.11.3.27,כבש למזבח אין לי אלא עלייה ירידה מנין תלמוד לומר לא תגלה ערותך עליו הא לא עליה ולא ירידה,ולא תעלה במעלות על מזבחי מכאן אמרו עשה כבש למזבח אין לי אלא עלייה ירידה מנין תלמוד לומר לא תגלה ערותך עליו הא לא עליה ולא ירידה,14,22,387,387.0,577,577.0,0.3070866141732283,0.4,14,כבש למזבח אין_לי_אלא עלייה ירידה מנין_תלמוד_לומר_לא תגלה ערותך עליו הא לא עליה ולא ירידה,2030000446,14,22
ref-t.5.1.10.10.7-ref-t.5.1.10.10.26,ref-mek.6.3.1.222-ref-mek.6.3.1.239,1054321,1054428,ref-t.5.1.10.10.7,ref-t.5.1.10.10.26,244582,244683,ref-mek.6.3.1.222,ref-mek.6.3.1.239,אין טעונין כיבוס משהופשט טעון כבוס דברי ר' יהודה ר' ליעזר אומ' אף משהופשט אין טעון כיבוס ואין טעון כיבוס ,שאין טעונין כיבוס בגדים טעונין טבילה וכאן שהוא טעון כיבוס בגדים אינו דין שיהא טעון טבילה אין כיבוס ,15,16,331,331.0,579,579.0,0.5904761904761905,0.6923076923076923,6,טעונין כיבוס טעון כיבוס טעון כיבוס,2030000447,15,16
ref-t.5.1.10.14.14-ref-t.5.1.10.14.22,ref-mek.6.11.2.180-ref-mek.6.11.2.193,1055267,1055316,ref-t.5.1.10.14.14,ref-t.5.1.10.14.22,282171,282248,ref-mek.6.11.2.180,ref-mek.6.11.2.193,בו קדשי קדשים מורק ושוטף לקדשי קדשים קדשים קלים ,ובקדש הקדשים שהיה בדין ומה אם מזבח הקל אסור לבנות בו ההיכל וקדש הקדשים ,9,11,382,381.0,580,580.0,0.6619718309859155,0.8333333333333334,1,בו,2030000448,9,11
ref-t.5.1.10.14.14-ref-t.5.1.10.14.22,ref-mek.6.11.3.80-ref-mek.6.11.3.94,1055267,1055316,ref-t.5.1.10.14.14,ref-t.5.1.10.14.22,283348,283431,ref-mek.6.11.3.80,ref-mek.6.11.3.94,בו קדשי קדשים מורק ושוטף לקדשי קדשים קדשים קלים ,ובקדש הקדשים שהיה בדין ומה אם מזבח הקל אסור לפסוע בו פסיעה ההיכל וקדש הקדשים ,9,12,389,389.0,581,580.0,0.6883116883116883,0.8333333333333334,1,בו,2030000449,9,12
ref-t.5.1.11.6.3-ref-t.5.1.11.6.12,ref-mek.7.7.1.120-ref-mek.7.7.1.131,1056662,1056711,ref-t.5.1.11.6.3,ref-t.5.1.11.6.12,311390,311453,ref-mek.7.7.1.120,ref-mek.7.7.1.131,"שאע""פ שגדלו עבד אין קטנו עבד יצאת אמה העבריה שאע""פ שקטנה אמה","שאע""פ שגדלו עבד אין קטנו עבד יצאת אמה העבריה שאע""פ שקטנה אמה",12,12,438,438.0,582,582.0,0.0,0.0,12,"שאע""פ שגדלו עבד אין קטנו עבד יצאת אמה העבריה שאע""פ שקטנה אמה",2030000450,12,12
ref-t.5.1.13.20.40-ref-t.5.1.13.20.60,ref-mek.1.1.1.346-ref-mek.1.1.1.356,1067503,1067600,ref-t.5.1.13.20.40,ref-t.5.1.13.20.60,1761,1816,ref-mek.1.1.1.346,ref-mek.1.1.1.356,או' נחלה זו שילו מנוחה זו ירושלם שנ' כי בחר ייי בציון אוה למושב לו וגו' ואו' זאת מנוחתי עדי עד ,ירושלם שנאמר כי בחר ה' בציון ואומר זאת מנוחתי עדי עד ,21,11,0,0.0,584,584.0,0.5473684210526316,0.5625,8,ירושלם כי בחר בציון זאת מנוחתי עדי עד,2030000451,21,11
ref-t.5.2.1.14.25-ref-t.5.2.1.14.35,ref-mek.6.11.1.164-ref-mek.6.11.1.182,1069750,1069810,ref-t.5.2.1.14.25,ref-t.5.2.1.14.35,279729,279826,ref-mek.6.11.1.164,ref-mek.6.11.1.182,מזבח החיצון אף על פי שהוא כשר לכפרה לא יוכשר לשחיטה לא אם אמרת במזבח הפנימי שאינו לא מכשיר,מזבח החיצון אף על פי שהוא כשר לכפרה לא יוכשר לשחיטה לא אם אמרת במזבח הפנימי שאינו לא מכשיר,15,15,376,375.0,585,585.0,0.0,0.0,15,מזבח החיצון אף_על_פי שהוא כשר לכפרה לא יוכשר לשחיטה לא_אם_אמרת במזבח הפנימי שאינו לא מכשיר,2030000452,15,15
ref-t.5.2.4.2.3-ref-t.5.2.4.2.9,ref-mek.7.1.2.563-ref-mek.7.1.2.594,1083141,1083194,ref-t.5.2.4.2.3,ref-t.5.2.4.2.9,287757,287936,ref-mek.7.1.2.563,ref-mek.7.1.2.594,שאינה יוצאה בראשי איברים עברי מנין תלמוד לומר העברי או העבריה תקיש עברי לעבריה מה עבריה שאינה יוצאה אף עברי אינו יוצא בראשי איברים ועוד קל וחומר ומה עבריה שהיא יוצאה,עבריה שאינה יוצאה בראשי איברים עברי מנין תלמוד לומר העברי או העבריה תקיש עברי לעבריה מה עבריה שאינה יוצאה אף עברי אינו יוצא בראשי איברים ועוד קל וחומר ומה עבריה שהיא יוצאה,24,25,399,399.0,587,587.0,0.0350877192982456,0.0,24,שאינה יוצאה_בראשי_איברים עברי מנין_תלמוד_לומר העברי או העבריה תקיש עברי לעבריה מה עבריה שאינה יוצאה אף עברי אינו יוצא בראשי איברים ועוד_קל_וחומר_ומה עבריה שהיא יוצאה,2030000453,24,25
ref-t.5.2.4.2.4-ref-t.5.2.4.2.17,ref-mek.7.3.1.289-ref-mek.7.3.1.298,1083147,1083242,ref-t.5.2.4.2.4,ref-t.5.2.4.2.17,294084,294139,ref-mek.7.3.1.289,ref-mek.7.3.1.298,בעוברין ובעוברין שאין באיברין שהעובר הוציא ראשו והחזירו אסור הוציא ידו והחזירה מותר חומר ,העברי או העבריה אמרת אם מוציאה הכתוב מיד מכר החמור ,14,10,412,412.0,589,587.0,0.651685393258427,0.8235294117647058,0,,2030000454,14,10
ref-t.5.3.1.1.7-ref-t.5.3.1.1.13,ref-mek.1.12.1.178-ref-mek.1.12.1.186,1099523,1099562,ref-t.5.3.1.1.7,ref-t.5.3.1.1.13,40829,40874,ref-mek.1.12.1.178,ref-mek.1.12.1.186,שלא לשמן כשירות יעלו לבעלים לשם חובה ,שלא נזבחו לשמן כשרין אלא שלא עלו לשום חובה ,7,9,52,51.0,590,590.0,0.4186046511627907,0.5,3,שלא לשמן חובה,2030000455,7,9
ref-t.5.3.5.5.6-ref-t.5.3.5.5.18,ref-mek.6.11.1.95-ref-mek.6.11.1.112,1112887,1112955,ref-t.5.3.5.5.6,ref-t.5.3.5.5.18,279332,279439,ref-mek.6.11.1.95,ref-mek.6.11.1.112,הן מפוגלין והלחם כשר הן כשרין והלחם מפוגל הן כשרין והלחם כשר שחטן ,כשר לכפרה כשר לשחיטה ראש המזבח שהוא כשר לכפרה דין הוא שיוכשר לשחיטה והרי המזבח הפנימי יוכיח שהוא ,13,18,371,371.0,591,591.0,0.7319587628865979,0.9411764705882352,2,כשר כשר,2030000456,13,18
ref-t.5.3.5.5.6-ref-t.5.3.5.5.18,ref-mek.6.11.1.138-ref-mek.6.11.1.155,1112887,1112955,ref-t.5.3.5.5.6,ref-t.5.3.5.5.18,279576,279683,ref-mek.6.11.1.138,ref-mek.6.11.1.155,הן מפוגלין והלחם כשר הן כשרין והלחם מפוגל הן כשרין והלחם כשר שחטן ,כשר לכפרה כשר לשחיטה ראש המזבח שהוא כשר לכפרה דין הוא שיוכשר לשחיטה והרי המזבח הפנימי יוכיח שהוא ,13,18,372,372.0,592,591.0,0.7319587628865979,0.9411764705882352,2,כשר כשר,2030000457,13,18
ref-t.5.3.7.7.115-ref-t.5.3.7.8.15,ref-mek.5.4.1.70-ref-mek.5.4.2.7,1123317,1123396,ref-t.5.3.7.7.115,ref-t.5.3.7.8.15,227809,227849,ref-mek.5.4.1.70,ref-mek.5.4.2.7,בבקר וגו' דבר אחר וירא משה את המלאכה והנה עשו אתם אתה ויברך אתם משה מה היא ,בקר וגו' וירא חתן משה מה ראה ראהו שהיה ,17,9,321,321.0,593,593.0,0.6,0.7857142857142857,4,וגו' וירא משה מה,2030000458,17,9
ref-t.5.3.7.8.66-ref-t.5.3.7.9.8,ref-mek.1.1.1.960-ref-mek.1.1.1.972,1123656,1123711,ref-t.5.3.7.8.66,ref-t.5.3.7.9.8,4952,5026,ref-mek.1.1.1.960,ref-mek.1.1.1.972,עלינו וגו' בזמן שישראל ברצון לפני המקום מה נאמר בהן ,לפניו שנאמר והנה ששה אנשים באים מדרך שער העליון וגו' וכתוב אלהי ישראל ,10,13,6,6.0,594,594.0,0.7571428571428571,0.7777777777777778,1,וגו',2030000459,10,13
ref-t.5.3.7.13.40-ref-t.5.3.7.13.44,ref-mek.7.17.2.107-ref-mek.7.17.2.112,1124889,1124915,ref-t.5.3.7.13.40,ref-t.5.3.7.13.44,350337,350369,ref-mek.7.17.2.107,ref-mek.7.17.2.112,בכלל היתה ולמה יצאת להקיש ,בכלל מכשפים היו ולמה יצאו להקיש ,5,1,567,567.0,595,595.0,0.28125,0.5714285714285714,3,בכלל ולמה להקיש,2030000460,5,6
ref-t.5.3.8.28.39-ref-t.5.3.8.29.1,ref-mek.8.1.6.94-ref-mek.8.1.6.110,1132751,1132818,ref-t.5.3.8.28.39,ref-t.5.3.8.29.1,360921,361001,ref-mek.8.1.6.94,ref-mek.8.1.6.110,אינה באה אלא מן החולין אף כל דבר שבחובה לא יביא אלא מן החולין לא ,אינו יונק אלא מן החולין אף כולן לא יניקו אלא מן החולין מכאן אמרו כל הקרבים לא ,15,15,596,596.0,596,596.0,0.5,0.6363636363636364,9,אלא מן החולין אף לא אלא מן החולין לא,2030000461,15,15
ref-t.5.3.12.9.8-ref-t.5.3.12.9.18,ref-mek.6.6.3.104-ref-mek.6.6.3.117,1150201,1150260,ref-t.5.3.12.9.8,ref-t.5.3.12.9.18,259683,259757,ref-mek.6.6.3.104,ref-mek.6.6.3.117,ששולט בה לבוללה אמרו לי בששים שולט בששים ואחד אין שולט ,שליט בקנאה ואין קנאה שולטת בי אני שליט בנומה ואין נומה שולטת בי שנאמר ,11,14,337,337.0,599,597.0,0.6571428571428571,0.8333333333333334,0,,2030000462,11,14
ref-t.5.3.12.8.84-ref-t.5.3.12.9.11,ref-mek.6.9.2.127-ref-mek.6.9.2.135,1150142,1150223,ref-t.5.3.12.8.84,ref-t.5.3.12.9.11,274028,274075,ref-mek.6.9.2.127,ref-mek.6.9.2.135,ישלוט בהם מלאך המות שנאמר אני אמרתי אלהים אתם,ישלוט בהם מלאך המות שנאמר אני אמרתי אלהים אתם,9,9,370,369.0,597,597.0,0.0,0.0,9,ישלוט בהם מלאך המות שנאמר אני אמרתי אלהים אתם,2030000463,9,9
ref-t.5.3.13.23.11-ref-t.5.3.13.23.21,ref-mek.1.1.1.1110-ref-mek.1.1.1.1123,1155522,1155581,ref-t.5.3.13.23.11,ref-t.5.3.13.23.21,5742,5809,ref-mek.1.1.1.1110,ref-mek.1.1.1.1123,והיה באחרית הימים נכון יהיה הר בית ייי בראש ההרים וגו' ,ויהי מקצה שבעת ימים ויהי דבר ה' וגו' ויהי דבר ה' אל ירמיהו וגו' ,11,14,8,7.0,600,600.0,0.578125,0.7692307692307692,1,וגו',2030000464,11,14
ref-t.5.4.1.4.10-ref-t.5.4.1.4.20,ref-mek.4.1.5.134-ref-mek.4.1.5.143,1156317,1156374,ref-t.5.4.1.4.10,ref-t.5.4.1.4.20,183012,183069,ref-mek.4.1.5.134,ref-mek.4.1.5.143,מעלין עליו כאלו קיים מצות בהמה טמאה כולה וכל המבטל מצות ,ומעלין עליו כאלו קיים את כל התורה כולה והאזנת למצותיו ,11,10,266,266.0,602,601.0,0.375,0.7857142857142857,4,עליו כאלו קיים כולה,2030000465,11,10
ref-t.5.4.1.4.10-ref-t.5.4.1.4.18,ref-mek.4.3.1.208-ref-mek.4.3.1.214,1156317,1156362,ref-t.5.4.1.4.10,ref-t.5.4.1.4.18,187100,187135,ref-mek.4.3.1.208,ref-mek.4.3.1.214,מעלין עליו כאלו קיים מצות בהמה טמאה כולה וכל ,מעלין עליו כאלו קיים כל התורה כולה ,9,7,270,270.0,601,601.0,0.3333333333333333,0.5555555555555556,5,מעלין עליו כאלו קיים כולה,2030000466,9,7
ref-t.5.4.1.10.35-ref-t.5.4.1.10.40,ref-mek.7.16.4.140-ref-mek.7.16.4.145,1157501,1157543,ref-t.5.4.1.10.35,ref-t.5.4.1.10.40,346537,346579,ref-mek.7.16.4.140,ref-mek.7.16.4.145,הזאב והארי והדוב והנמר והברדלס והנחש ,הזאב והארי והדוב והנמר והברדלס והנחש ,6,6,561,561.0,603,603.0,0.0,0.0,6,הזאב והארי והדוב והנמר והברדלס והנחש,2030000467,6,6
ref-t.5.4.1.18.13-ref-t.5.4.1.18.22,ref-mek.1.19.2.213-ref-mek.1.19.2.225,1158710,1158761,ref-t.5.4.1.18.13,ref-t.5.4.1.18.22,78991,79068,ref-mek.1.19.2.213,ref-mek.1.19.2.225,שלא בבירה וילדה שני זכרים נותן טלה אחד לכהן זכר ,שלא בכרה וילדה שני זכרים ויצאו שני ראשיהם כאחת שניהם לכהן שנאמר הזכרים ,10,13,124,122.0,604,604.0,0.4507042253521127,0.6875,5,שלא וילדה שני זכרים לכהן,2030000468,10,13
ref-t.5.4.2.7.1-ref-t.5.4.2.7.30,ref-mek.1.19.2.212-ref-mek.1.19.2.235,1160584,1160744,ref-t.5.4.2.7.1,ref-t.5.4.2.7.30,78987,79118,ref-mek.1.19.2.212,ref-mek.1.19.2.235,רחל שלא בכרה וילדה שני זכרים ויצאו שני ראשיהם כאחת שניהם לכהן שנאמר הזכרים לה' וחכמים אומרים אי אפשר אלא אחד לו ואחד לכהן,רחל שלא בכרה וילדה שני זכרים ויצאו שני ראשיהם כאחת שניהם לכהן שנאמר הזכרים לה' וחכמים אומרים אי אפשר אלא אחד לו ואחד לכהן,24,24,122,122.0,605,605.0,0.0,0.0,24,רחל שלא בכרה וילדה שני זכרים ויצאו שני ראשיהם כאחת שניהם לכהן שנאמר הזכרים לה' וחכמים אומרים אי אפשר אלא אחד לו ואחד לכהן,2030000469,24,24
ref-t.5.4.2.8.42-ref-t.5.4.2.8.54,ref-mek.1.19.2.222-ref-mek.1.19.2.235,1161053,1161121,ref-t.5.4.2.8.42,ref-t.5.4.2.8.54,79042,79118,ref-mek.1.19.2.222,ref-mek.1.19.2.235,שניהן לכהן זכר ונקבה זכר לכהן שני זכרים ונקבה אחד לו ואחד לכהן ,שניהם לכהן שנאמר הזכרים לה' וחכמים אומרים אי אפשר אלא אחד לו ואחד לכהן ,13,14,125,122.0,607,607.0,0.4647887323943662,0.7857142857142857,5,לכהן אחד לו ואחד לכהן,2030000470,13,14
ref-t.5.4.2.13.16-ref-t.5.4.2.14.6,ref-mek.1.19.2.169-ref-mek.1.19.2.186,1162011,1162070,ref-t.5.4.2.13.16,ref-t.5.4.2.14.6,78763,78858,ref-mek.1.19.2.169,ref-mek.1.19.2.186,פוטר מן הבכורה והבא אחריו אינו בכור אשר יהיה לך להוציא את המוכר בהמתו לגוי ומביא את הלוקח,פוטר מן הבכורה והבא אחריו אינו בכור אשר יהיה לך להוציא את המוכר בהמתו לגוי ומביא את הלוקח,18,18,120,120.0,608,608.0,0.0,0.0,18,פוטר מן הבכורה והבא אחריו אינו בכור אשר יהיה לך להוציא את המוכר בהמתו לגוי ומביא את הלוקח,2030000471,18,18
ref-t.5.4.6.10.26-ref-t.5.4.6.10.59,ref-mek.1.19.3.444-ref-mek.1.19.3.456,1173724,1173884,ref-t.5.4.6.10.26,ref-t.5.4.6.10.59,81309,81385,ref-mek.1.19.3.444,ref-mek.1.19.3.456,בנו ולפדותו וללמדו תורה וללמדו אומנות ולהשיאו אשה ר' עקיבא אומר אף ללמדו,בנו ולפדותו וללמדו תורה וללמדו אומנות ולהשיאו אשה ר' עקיבא אומר אף ללמדו,11,11,130,130.0,610,610.0,0.0,0.0,11,בנו ולפדותו וללמדו תורה וללמדו אומנות ולהשיאו אשה ר'_עקיבא_אומר אף ללמדו,2030000472,11,11
ref-t.5.4.6.10.56-ref-t.5.4.6.10.72,ref-mek.5.3.5.2-ref-mek.5.3.5.17,1173867,1173940,ref-t.5.4.6.10.56,ref-t.5.4.6.10.72,223367,223448,ref-mek.5.3.5.2,ref-mek.5.3.5.17,תורה הוא לישא אשה ובנו לישא אשה הוא קודם את בנו ר' יהודה אומ' אם היה בנו ,יתרו חתן משה ובניו ואשתו אל משה והלא כבר נאמר ושני בניו עמו שומעני שהיו בניה ,14,14,319,319.0,612,610.0,0.6493506493506493,0.7142857142857143,0,,2030000473,14,14
ref-t.5.4.7.2.35-ref-t.5.4.7.2.42,ref-mek.1.19.2.57-ref-mek.1.19.2.70,1176119,1176160,ref-t.5.4.7.2.35,ref-t.5.4.7.2.42,78193,78271,ref-mek.1.19.2.57,ref-mek.1.19.2.70,נכנסת לדיר להתעשר אם לאו אין נכנסת לדיר ,נכנס לדיר להתעשר והרי הלקוח יוכיח שהוא כשר על גבי המזבח ואינו נכנס לדיר ,8,14,116,116.0,613,613.0,0.5555555555555556,0.7857142857142857,3,לדיר להתעשר לדיר,2030000474,8,14
ref-t.5.4.7.2.35-ref-t.5.4.7.2.42,ref-mek.1.19.2.84-ref-mek.1.19.2.97,1176119,1176160,ref-t.5.4.7.2.35,ref-t.5.4.7.2.42,78335,78411,ref-mek.1.19.2.84,ref-mek.1.19.2.97,נכנסת לדיר להתעשר אם לאו אין נכנסת לדיר ,נכנס לדיר להתעשר לא אם אמרת בלקוח שאינו נולד ברשותו לכך אינו נכנס לדיר ,8,12,118,118.0,614,613.0,0.5070422535211268,0.75,3,לדיר להתעשר לדיר,2030000475,8,12
